Hybridization REF	TCGA-B6-A0RG-01A-11R-A056-07
HTR7P	0.227
LALBA	0.2585
RMND5A	-0.276
PSCD2	1.529
ZNF409	0.772
KRTAP1-3	0.764166666666667
MAF1	0.38075
LOC201725	-1.20183333333333
NRN1	-2.6355
SPAG5	-1.6415
DNAH7	1.45233333333333
FLJ43860	-0.3725
BRCA2	-2.52775
ACADM	-1.120875
CXXC6	-2.89225
RAGE	-1.1625
CHMP2A	0.997
FAM8A1	1.2146
GPR21	0.544
SLC12A3	-2.97116666666667
FVT1	0.637214285714286
ZDHHC7	-0.84675
FLJ44048	0.886
SLC44A3	1.78933333333333
SDSL	1.08716666666667
MMP8	-1.684
PLA2G12B	-3.7455
ACY1	-0.1425
MT1E	-1.599
OR4K15	0.161
TECTB	-0.521
GPR20	0.120125
IRAK2	-0.37825
RFPL3	-0.40775
MYO9A	-0.2395
NARG1L	-0.87425
BLMH	-1.912375
CCDC3	0.988166666666667
C9orf21	-2.402
KIAA0513	-0.571666666666667
MIER2	-0.162333333333333
PNMA2	-2.54175
SH3BP2	0.9625
ANXA10	-1.83675
RTN2	1.65266666666667
TFB1M	-1.55
PRPH2	4.4015
C14orf133	0.05125
GOLGB1	1.37166666666667
IRX4	-0.43575
NFKBIL1	1.04616666666667
C10orf62	-0.07225
APBB3	-0.4005
RPS10	-0.675
LOC728378	-0.2305
TLE3	1.8235
PSMB7	-0.087
MESDC1	0.7
SLC6A1	0.926333333333333
OCLN	2.25666666666667
PTTG3	-2.03183333333333
NAGLU	0.2675
SERTAD4	2.46025
SPRY1	0.3185
FLJ10781	-0.626916666666667
MYSM1	-0.46425
TRIM4	0.659571428571429
SH3YL1	0.1805
TREM2	2.78416666666667
SERPINI1	1.13275
HDHD3	1.2195
TMEM38A	0.347625
EID2B	-1.49225
TDRD3	0.261333333333333
SEDLP	0.66375
THSD7A	1.09166666666667
NDST3	-2.73525
KLHL15	-1.37108333333333
DHRS12	2.4125
FBXO9	-0.638714285714286
TNPO1	-0.186416666666667
MRPL13	-0.438
SNX5	-2.8245
METTL6	-0.16525
SOD1	0.731625
CHML	-0.466166666666667
PACS1	1.436875
SIRT5	-0.1234
CAPN2	-0.057
FXYD5	-0.6445
TWISTNB	-0.813875
LRFN1	1.07666666666667
UBE1L	0.25675
UBE1C	-0.134
OR51B2	-1.051
OR4D11	0.112
C15orf2	0.123
NR4A1	1.78916666666667
LOC339047	-1.92
TRIM17	3.652875
ATP5G3	-0.164
RPL15	-1.01375
ADAMTS8	-0.43225
HOXC4	0.2565
C14orf37	2.3155
CEACAM5	-0.491875
MYT1L	0.0381666666666667
RASA2	0.05975
OSBPL7	-0.583
STAG1	0.451
GIMAP4	3.7345
FUT3	-1.88533333333333
PIF1	-2.139625
LPIN2	-0.3739
SH3PX3	1.3495
PDP2	-0.38525
PAPD1	-0.111875
ERP27	1.51975
APOOL	0.3702
DIABLO	0.2505
TRHR	0.563
ARMC9	0.124875
RNF152	3.10925
SLITRK3	0.117
ZNF211	0.1149
PFDN1	0.149875
RGS11	0.343
HS6ST1	1.5175
AKR1D1	-2.38375
TNP2	0.522333333333333
STK31	-0.102
EML4	-1.79225
SGTA	0.138333333333333
HIST1H2BI	1.37433333333333
PSMD6	-1.51283333333333
KIAA1257	-0.517
C18orf55	-1.71066666666667
FLJ20273	3.51275
RPL28	-0.875
EPYC	0.73325
NOX3	-2.177
ELAC1	-1.4075
METT11D1	-0.9515
BIN2	-1.37633333333333
NACA2	-0.397
CCDC17	-1.573
HM13	-0.1551
UBOX5	-0.385125
UBE2O	0.274625
UBL5	0.366
APOLD1	1.1685
C9orf31	0.6545
TNFSF8	0.02
ARHGAP29	0.404125
PROKR2	0.2755
PDE5A	1.27966666666667
C6orf12	-1.3425
TOM1L1	1.5385
WHDC1	0.263875
FOXI1	1.33733333333333
RAB4A	-0.0801
TMEM39B	-1.08
ATPBD1C	-1.13125
FARSA	-0.150333333333333
PLEKHG5	0.2305
CMAS	-0.351833333333333
OR7E24	1.014
SLC30A1	0.67025
CDC42EP5	1.48416666666667
PLAC1	2.764
KLHL18	0.218166666666667
LBA1	1.3336
TAZ	0.027
CRIP2	1.97
BTBD11	-0.748333333333333
C16orf72	0.46325
DIO2	1.6668
LRRCC1	0.4165
CCDC136	-2.6815
PRX	0.153375
RBM5	-0.352
TMEM85	-0.32225
TUBGCP4	-0.779166666666667
APLN	0.91
CDK7	-0.276
SSR2	0.611
CRELD1	0.632
C19orf46	2.762
GAL3ST4	-0.04
KBTBD10	0.11425
IL28A	1.91775
WDR27	-0.658
MCM2	-1.47233333333333
SOX14	0.309
FLJ39743	-0.055
KIAA0922	-0.875625
HIPK4	1.6335
FLJ25758	-0.308
C16orf57	-1.10866666666667
PDZD2	-0.5755
MCC	0.896875
HHLA3	0.0959
ID2	0.605
C20orf23	3.01325
ZNF688	0.9325
APOC2	-2.879
LOC440093	1.2955
FAM50B	1.251
PWP1	-0.941
DNAH10	0.99725
HIST1H2BA	0.483
GPR56	0.0963333333333333
METAP2	-0.415625
PAN3	0.908666666666667
STXBP4	0.737875
PDHX	0.514
MTA1	-0.0819166666666667
ZBED4	-0.469125
ZNF720	-0.20775
CDK2	-0.999375
RHOJ	0.591875
CDC37	0.0506666666666667
ZER1	0.64925
GRK4	-0.321
PRPH	-0.88775
POLR2A	0.558125
OGFOD1	-0.9865
NOL5A	-1.45575
PHEX	-1.4245
FLJ16478	-0.603333333333333
C20orf117	-0.879125
CAMTA2	0.96375
C11orf74	0.2255
DDX17	0.432583333333333
C5orf27	-0.058
PLEKHA2	-1.5098
PDE4DIP	-1.3517
SCN7A	0.2255
ZNF559	-0.3415
CXCL10	3.71475
ZMYM4	0.2145
STK32B	-1.7234
KIAA0888	-3.3395
TACR3	0.4795
CKAP2L	-1.466
KIF1A	-1.57216666666667
RSPRY1	0.52775
VCAN	0.9425
CYP27C1	0.085
SYDE1	-1.44266666666667
MED12L	-0.81975
ZDHHC21	1.1605
NHS	2.006
TM9SF3	1.19066666666667
DDHD1	0.3585
MAFG	-0.642416666666667
BICD2	-0.624
C14orf119	-0.0758333333333333
C14orf43	0.620285714285714
CDH7	-0.26075
ALKBH5	-0.013
JUP	2.411875
TMEM41A	0.776833333333333
MAMDC4	-1.47583333333333
CBX3	-0.559125
LRRC18	0.106
RBMXL2	-0.096
PLA2G4D	0.835
FGF13	1.80625
KIF3A	0.485
PDIA6	-0.6885
DCXR	0.97025
CASKIN2	1.065
EHD1	0.807333333333333
MARCKSL1	1.8815
ZNF496	0.279166666666667
SCAF1	0.998833333333333
KCTD8	-1.96725
TRAF3IP3	-0.901285714285714
LSR	1.777
CXorf1	0.319833333333333
C14orf112	0.506
EIF2B1	0.01175
OMP	0.03
GSTZ1	0.5075
LOC92017	0.969
ISLR2	0.718
C12orf36	0.671
GATA2	-0.608166666666667
GABRA5	-1.7175
CELSR2	2.836
STAM2	1.6175
TNAP	-0.5075
PTPMT1	-0.822
GRP	5.14725
SV2A	-1.87516666666667
MAGEA12	-1.7865
CACNG1	3.714
C18orf19	-0.7275
GSG1	-0.823833333333333
PTPRJ	-1.30207142857143
FRMPD1	-0.3925
ZNF668	0.55475
PLEKHJ1	-0.323375
ADAT1	-0.8296
TMEM50A	1.2417
UCN3	0.1465
HOOK1	3.096625
IL17B	-0.2995
MLKL	-2.38133333333333
TTC14	0.148
KLHL5	1.710625
CRYL1	0.07
FOXH1	0.0945
NFYB	-0.37825
PPM1G	0.26325
GOLGA2LY1	-0.86675
NMT1	0.032125
HADHA	0.0279
CHSY-2	1.83275
PLEKHF1	-0.089
SAGE1	-2.5455
MUSTN1	-0.31675
SUHW4	0.859
TFEB	0.104333333333333
ZFYVE27	0.371
ATG12	-0.320166666666667
BMI1	1.22292857142857
ZIM3	0.29425
MYH4	0.2365
MASP1	-0.990416666666667
KIAA0984	1.14925
RPAP2	-0.58375
ASB5	0.506
BOLA3	-1.3905
MIA3	0.597666666666667
KRT35	2.5545
KIR3DL3	-1.3275
MRPL51	-0.956
SEMA3F	1.9425
NDUFB2	0.382666666666667
LOC253012	-1.26525
FAM46C	1.92
G6PC	-2.559
CSAG3A	-2.31366666666667
PREX1	2.3745
SLC25A45	0.123625
MAPKBP1	0.7129
CPE	1.0795
GNB1	-0.35975
CXCR6	0.533
TRIM46	-0.05
C16orf3	0.751666666666667
HPSE	-0.748875
TIGD3	0.7545
SPG3A	1.828
LCAT	-2.06583333333333
ST6GAL1	-1.97722222222222
POMC	0.01975
FLJ36031	-0.501666666666667
NSMAF	-1.144
SKIL	1.925
ADSS	0.217666666666667
HMGCS1	-1.2537
POLR3F	-0.332166666666667
RAB10	0.641375
ZNF277P	-0.890125
ZBTB7B	1.41675
DHRS1	1.420875
ABCC13	-0.40275
CNOT3	0.606
NFKBIA	2.03725
GAK	0.968666666666667
SFT2D2	1.58933333333333
HOXA6	-0.9305
CRTC1	1.009375
LY6D	-0.9695
C20orf72	-0.589833333333333
CPT1A	-0.0935
LMO1	-2.6005
EIF3I	-0.2925
PRB4	0.3925
MCM3APAS	-1.51825
C20orf132	-1.2409
FOXF2	-2.45275
S100A12	0.76925
MLH1	-0.5905
ACTN1	0.7397
MRPL36	-0.550833333333333
C20orf106	-0.75225
FBXO6	0.829666666666667
MKS1	0.792833333333333
CX3CR1	-3.246625
PDE1B	0.543
PLP1	-3.2855
KISS1	0.345166666666667
C14orf2	-0.305833333333333
TBC1D3P2	-0.6885
COMMD6	0.6406
ANKRD7	-1.82725
PTCHD1	-1.598125
NARS2	-0.8445
DOCK7	-0.094625
FAM127B	1.166375
LOC390243	0.0348333333333333
N6AMT2	0.195
ZNF391	-3.07
DNAJB14	0.735666666666667
WRB	0.12425
BPI	-0.312583333333333
TTC4	-0.365833333333333
FAM10A5	-0.1065
GOT1L1	0.3039
MAGED1	0.967625
RESP18	-0.565
WFDC6	1.133
MT2A	-2.065
C11orf56	-0.33925
KIAA1432	-0.302
ROR1	-1.899
HSD17B14	1.51666666666667
ZFAND2B	0.13325
SAMD4B	1.009
HEXA	-0.304875
HNRNPU	0.452181818181818
USP39	-0.45625
NRD1	-0.162
R3HDML	0.22525
FLT4	0.391166666666667
OMG	0.489
OR52N4	0.617
LOC399818	-0.838
ELA2	-2.574
VENTXP1	0.8255
RFC5	-1.721
OR52L1	-0.4975
PAX5	0.577
FBXO2	-0.0575
GMEB1	0.4425
AKT3	-1.13266666666667
CRB1	-1.69016666666667
CTTN	1.06933333333333
UTP15	-0.4265
HSBP1	0.287416666666667
PHF11	1.68875
NDEL1	0.098
USP8	-0.01975
BAIAP2	0.94725
SI	0.13
ARSJ	-2.047
BAAT	-3.27075
KCNS3	0.952666666666667
LOC126147	-0.601
TMEM37	-1.08675
C1orf162	1.663
MBD1	-0.0897
ITGAL	0.404833333333333
WDR73	0.383166666666667
GKN2	0.264333333333333
ARFGAP1	-0.712125
SLC5A8	2.154
ZBTB40	0.4141
CYP4B1	6.07116666666667
LYPLAL1	0.107
CHST3	-1.25325
MAP3K9	0.7075
BTAF1	-1.9085
TFAP2E	0.359
RBM35B	0.1425
LOC441251	0.115333333333333
ANKRD25	-0.406444444444444
UQCRC2	-0.7635
MAEA	0.42075
HYAL1	-1.1925
RNPEPL1	0.418166666666667
CPSF2	0.073625
PSD3	-0.4807
ABCA13	-0.24075
AGR2	-1.808625
GBX1	-0.5855
HDLBP	0.894928571428571
ACY3	-1.5765
HECW1	0.08425
ZNF519	-1.3075
HOPX	2.71125
ZNF304	0.93975
OR12D3	0.2015
FKSG43	0.805
METTL1	-0.381375
MFSD3	1.0891
PSPH	-0.77725
CLCA3	-0.2865
DARS2	-0.739333333333333
CDC25A	-1.97683333333333
BAIAP2L1	-0.27925
B3GNT5	-2.09475
USP29	0.0885
ARHGEF10L	0.5748
ATOX1	0.199875
ADAM30	0.20475
DNASE1	0.8495
STT3A	-0.5895
RAB6IP1	-0.75725
PTN	1.0777
C1orf106	-1.23461538461538
HECA	0.72875
RNF122	-0.93075
SLC22A18AS	-0.425166666666667
GNG8	0.5125
ELP4	-0.00525
FAM65A	0.314833333333333
RPL10A	-0.562
IRS4	-0.43
MACF1	1.929
SEC24D	0.57975
LOC374395	0.69225
TGFB2	-1.329125
MDFIC	-0.735
CHRNE	0.531666666666667
PCMTD2	-0.065
ATP6V0D1	0.042
MTA2	0.32925
LZTR1	-0.592
RAP1A	0.0898333333333333
AXIN1	0.535
POLR1C	-0.551
TRIO	-0.346166666666667
PLXNA4A	-0.672
C5orf33	-1.0215
DEPDC1B	-2.684875
ZNF473	-0.618666666666667
MTM1	1.0225
GPR107	0.420333333333333
CSNK1A1L	0.389666666666667
FLJ14154	1.63825
NLRC4	2.039
ENPP4	-0.803333333333333
PADI3	0.111
RNF170	0.16625
CG018	-0.903666666666667
C16orf7	-0.15825
KCNE1	0.11175
NRM	-0.441833333333333
SLC37A3	-1.42928571428571
TPD52L2	-0.934833333333333
UNC5B	0.52325
C12orf12	0.760833333333333
SDHB	-1.391
CLRN1	0.251714285714286
NUDT10	3.30166666666667
UGT3A1	-0.03025
FBXW8	0.048625
RHOF	-0.61625
PTPLAD1	1.403125
MYO3B	-0.688
DERA	-1.60475
TPP2	0.0905
C19orf53	0.543
GINS3	-1.533125
ST6GALNAC5	-2.4285
CHSY1	0.0275
MGC15705	0.397
GPR83	-0.0183333333333334
EXT2	-0.13825
DOLK	1.111
TUBAL3	-0.189
ACVRL1	1.5756
ABL2	-0.238333333333333
C14orf156	-1.289
PTPRZ1	-3.55725
DIP2C	0.728125
LAMP1	2.318375
RXRA	0.3802
MAP3K5	-0.84025
ALKBH1	0.291666666666667
PDLIM7	-0.079
ARL14	-0.1545
SNIP1	-0.0778333333333333
TIMP3	1.51833333333333
RGS3	0.374666666666667
SPAG16	-1.8849
ABHD4	1.14025
ARHGEF12	0.305583333333333
GLUD2	-0.686
RAC2	-1.6514
UAP1L1	-0.5775
SLC18A3	-0.383
YOD1	-1.70925
RALY	0.12
HMOX2	1.124875
DGKH	-1.33175
DBNDD2	1.476
YIPF4	0.40325
THAP10	-0.898
ZNF513	1.0695
HAGHL	-0.569166666666667
ITGB4	0.459166666666667
CCDC141	-1.945
YTHDF3	0.3795
C5orf28	0.35775
RPL7L1	-0.709
TMEM30B	1.63042857142857
ANKRD35	0.271
DUOXA2	0.272
TBC1D5	-0.22675
DFNB59	-0.27
HRH4	0.061
MYO6	2.6904
DNAJA4	3.86275
RBM24	2.49075
CEACAM20	-0.937
RBM23	0.484642857142857
NGFB	0.2035
C1orf63	-0.6286
KRTAP7-1	0.048
PERLD1	2.21075
NPB	0.3005
C17orf59	0.7256
HSPBAP1	-1.05375
SLC15A4	-0.054
PRTFDC1	-1.3985
OSMR	-0.714714285714286
CYSLTR2	-0.1295
C19orf25	0.5513
KIAA1797	0.0935
NLRP6	0.1205
FAM105B	-0.1838
SCRN2	0.548333333333333
LRRC58	-0.1607
RNF17	0.394428571428571
NEIL3	-2.4165
FAM137A	-1.1045
SKP2	-2.572
PARVA	0.36075
PKLR	-1.5915
RNF34	-0.10675
A3GALT2	0.48125
C12orf50	-0.0196666666666667
SUNC1	-1.4155
FAM102B	-0.0035
CCT2	-0.81325
LRRC37A2	-0.535
ARF4	0.444
SIKE	0.222
C8orf48	-0.560833333333333
MBTPS1	-0.025
GPSN2	0.9085
NCF2	1.371
SLC12A6	-0.235833333333333
MRPL48	-1.39125
HMGN3	-0.998
LRRC62	-0.8665
PAX9	1.295625
FAM55A	0.7645
C20orf42	-3.59616666666667
SCML2	-2.42983333333333
BCL9	1.2605
FAM40A	0.099
C9orf41	-0.584
ZNF774	-0.0645
LETM1	0.3285
PLXNB1	1.4385
NIPSNAP1	0.104
USP10	-0.954
F9	0.1405
LIPE	0.005
CNGB3	-0.0275
C12orf52	0.134375
PI4K2A	0.48675
MED8	-0.113875
STAT4	-0.5337
FGD4	0.205833333333333
RNF145	-3.34533333333333
WDR32	-0.2917
CLDN2	0.0853333333333333
TCEAL8	-0.0885
ZMYND8	-0.3556
PDXK	-0.9785625
GATAD2A	-0.152
PTGES3	-0.34
CCM2	-0.57325
TAP1	0.96625
ZNF670	-0.2825
ETS2	-0.803928571428571
C6orf166	-0.416666666666667
PRMT2	0.943785714285714
OR4B1	0.281
INTS8	-0.4385
CCDC102A	-0.57675
CCDC83	-1.522
ITGA1	-0.2001
EPHA5	-2.7597
FAM24B	-1.52766666666667
TSGA10	3.054
HAL	-2.23933333333333
MYOT	0.2365
SPACA3	0.25175
BCL2L2	-0.498
CUGBP2	-0.869166666666667
CCNB3	2.21825
RNF113B	0.644
MERTK	-1.35675
BAG1	-0.55525
VPS36	-0.133
ORMDL3	1.3918
C1orf190	0.53075
ZNF625	0.05225
CORO2B	-1.89075
ALOX15	1.6825
CST1	2.848
NUPR1	1.2335
CCL7	0.5265
SMCR5	-2.761
DSC2	3.4015
RBMS2	0.022
GRIK4	0.456
TRIM65	0.3307
TMPRSS6	0.994071428571429
TP53INP2	0.45675
GLB1L	-0.1675
LOC388284	0.0683333333333333
PUS1	-0.961285714285714
BCL9L	0.203
OLFM1	0.896
RET	3.80525
MASTL	-1.7285
ALX3	0.45175
IL1RL1	-0.256333333333333
ZNF765	-0.9961
C14orf138	-1.215
SNX10	0.124166666666667
TAC4	-0.045
C1orf64	2.64825
POGK	0.814375
MAPK9	-0.018
ZNF366	2.18525
C8orf79	-0.0906
CLDN7	2.806875
OR5AT1	0.0805
TRIM37	-1.602
LRRC25	0.93225
GRHL2	3.7476
TEKT3	-0.011
LASS5	0.0508333333333333
ABCC4	-2.151
DLG3	1.097
VGLL1	0.499625
ZFP36L2	-0.126833333333333
MFRP	-0.0545
KIAA1799	0.2985
FLJ44379	0.617
PCNX	-0.2625
ANXA9	3.6065
CYP4V2	-1.8148
PIK3C2A	1.17975
SRR	0.2595
NOL3	-1.1765
IFITM2	0.308
ARNTL2	-2.02475
ZNF595	0.25775
NLRP13	-2.269
ASPH	0.436875
CPA2	-0.487
PVRIG	-2.40166666666667
LEPR	0.373333333333333
C16orf42	0.913166666666667
SH3BGRL	-1.0315
FAM77D	0.586333333333333
FNDC7	-0.156
C9orf6	-0.652333333333333
NOTCH2NL	1.53716666666667
PGBD1	-0.477333333333333
SYNGR2	1.543
PITPNA	-0.604875
PRPF4B	-0.6387
SLC43A3	-2.20878571428571
NRBP1	0.36825
SLC25A22	-0.35625
ILK	-0.48375
SLC22A8	0.597166666666667
MRPS7	0.208625
PITX2	-3.23975
FABP3	0.934875
OR1L1	0.9135
LOC728215	0.58625
BLID	-1.5655
KIAA1217	2.13788235294118
TFPT	-0.18025
AP4B1	-1.1785
VBP1	-0.97725
OR1K1	0.533
MORC3	0.08825
BHMT2	-0.318333333333333
C3orf10	1.133875
FZD7	0.7625
WFDC10A	0.315
PMS2CL	-0.70875
CCDC32	0.709666666666667
FA2H	-1.0785
ALG13	-1.103
TTLL7	0.0783333333333333
SPOCK3	-0.423
SLC13A2	0.246
AIM1	1.31625
GPRC6A	0.199
EGR2	3.47575
MED11	0.412
WWC1	1.86225
SH3GL3	-3.62825
RIF1	-0.421714285714286
PRLH	0.1375
VLDLR	-0.4355
DBT	0.4355
C21orf63	0.26925
CGGBP1	0.12675
KRTAP12-2	-0.478
TADA3L	0.249875
ZBTB16	1.416
PDGFB	2.717
RFX1	0.76275
UQCRB	-0.0977
LOC133874	-0.249
HPS3	-2.27075
LGALS3BP	1.8398
DKFZP564O0823	3.97521428571428
MRFAP1L1	0.89125
HOXA10	-1.63166666666667
NGB	-0.034
KIF21A	0.698692307692308
IFLTD1	1.5905
LZTS1	-1.154
ARHGEF3	0.99625
RHBDL3	-2.897
CSNK1G2	0.224583333333333
ChGn	-1.675875
KIAA1244	2.56533333333333
GABRB2	-0.147
MGC72080	-0.2545
CD27	1.79525
EGLN1	-1.7397
PEX13	0.552
RWDD3	-0.451
RNF12	-0.968833333333333
GRIN2B	-1.528
ADAMTS14	-0.591875
DYDC2	1.55766666666667
ATP6AP1	2.026
NR1H2	0.5585
PDK2	1.25875
C3orf17	-0.404
SLC38A2	-0.691571428571429
SLC25A29	-0.0105
C15orf29	0.116375
ADAM9	-1.20166666666667
TMUB2	1.05
GPR176	-0.8135
AGK	-0.568285714285714
MCCD1	3.137
NDUFA4	-0.094
TMEM146	0.13275
DUSP1	1.57375
UNQ6975	0.704
EMX2OS	3.365
INSM2	-0.52875
LUZP4	0.3
SETD6	-1.2455
P2RY2	2.02025
SLC45A2	-1.658
RABGAP1	1.311
UBXD5	0.995125
GPRC5A	1.6261
PAK3	0.033
LOC63920	-1.22125
TGFBR1	-0.5468
KRTAP6-3	0.02825
SFMBT2	-0.71775
CDC42	0.381125
C11orf35	0.687
TTLL2	0.3965
UACA	0.371083333333333
CD97	-0.7551
SETD5	-0.308
NINJ2	-0.90975
PTER	0.493666666666667
POMGNT1	1.1705
KRTAP4-2	0.6145
ECGF1	2.603125
HRB	-0.225909090909091
ATP1B2	-0.2427
LOC400506	-0.216
COL4A3BP	0.83425
C6orf97	1.50575
GRHPR	-0.106625
TAS2R1	1.301
SEMA7A	-0.94825
EDF1	0.0215
ODF2L	0.9167
PCID2	-0.774333333333333
GTF2H4	-0.127166666666667
ZCCHC3	-0.638625
CGB2	-0.184166666666667
NEUROD1	0.473
C20orf75	-0.096
RP5-1054A22.3	1.44283333333333
IFNA5	0.428
ZNF134	0.357
MGC119295	0.2337
ZSWIM6	0.862375
SMEK1	0.3975
PCGF2	0.961125
C1orf102	2.692
CYP2A13	0.703
KCNH6	-0.776
MDM1	0.2998
ALDH7A1	-0.358
C9orf75	1.13925
VDAC3	-0.069125
OR51T1	0.1845
EIF3F	-1.21783333333333
KCNJ10	-0.680142857142857
LENG8	0.535
EDEM2	0.666
CCNJL	-1.89633333333333
DHX37	-0.5845
CRYGN	-0.149
AATF	-0.268375
ZNF630	1.307125
E2F5	0.4455
WFDC13	1.77325
FTSJ3	-0.105666666666667
C4orf33	0.94375
LHFPL4	-2.9025
C19orf56	-0.271166666666667
SMAD4	-0.2985
AFM	-0.869666666666667
G0S2	-1.78
FCHSD2	-0.7007
RRP1B	-1.3009
EEF1B2	-0.9915
STAT6	0.739333333333333
ZNF195	-1.095
GNL1	-0.682
ZNRF2	1.26033333333333
PER3	-0.62925
ASB16	-0.03175
C10orf10	0.535714285714286
ADCY8	-3.5676
C9orf58	-2.50116666666667
ARMC10	0.3465
PSG1	-1.808
DHX34	0.017
VARS2	-0.086375
NFIC	1.47075
ITPR2	-2.04575
AGXT2	0.473333333333333
OR6K3	-0.07
H2AFZ	-1.15158333333333
MLLT3	0.615333333333333
COX4I2	1.772
CCNT2	-0.078875
PLK4	-1.626625
NUMBL	-0.394333333333333
MED16	0.8305
PLEKHQ1	0.35475
GOSR1	0.592111111111111
BTG4	0.10725
RPL30	0.21825
IGSF5	-0.22225
IGFL2	1.411
ELMOD2	1.56533333333333
SHC3	-2.02033333333333
HAVCR1	-0.446
DYNC2H1	-1.997125
RNF5	-0.0538333333333333
C2orf7	0.0525
NLF1	1.202
KLHL25	0.914
LRP10	0.9017
KRI1	-0.14575
PUS7L	-0.762833333333333
MGMT	1.224
HOXD1	-1.94466666666667
CSH1	0.1647
ATG16L2	-0.1125
FLJ44635	0.0655
CHODL	2.18575
EXOSC8	-2.91725
SLC28A1	-0.68875
MYO7B	-1.00766666666667
SEH1L	-0.5672
MTNR1A	-0.0571666666666667
TSPAN5	2.30233333333333
CDC45L	-3.60116666666667
AMIGO1	0.0865
ATAD3A	-1.756
OSGIN2	0.403833333333333
PDIK1L	1.2945
DARC	1.24375
PIPSL	0.683
SHMT1	-0.48675
CRISP3	0.496
POPDC2	1.81066666666667
ZRANB2	-0.982166666666667
FBXL8	0.9945
TRIP13	-2.23581818181818
EIF5AL1	0.0825
POU5F1P3	-5.10933333333333
IL6	-2.8185
CXorf38	-0.4715
IFNA16	0.52
FBXL2	2.97416666666667
BRD1	-0.11125
STATH	0.40575
FBXO44	0.540333333333333
MCCC2	0.6745
CDC2	-1.5524
C5orf23	-2.2305
IVD	1.28616666666667
C10orf122	-1.11025
MSL3L1	-0.3769
MVP	0.788
EPOR	-0.1262
ZMYM1	-0.188166666666667
BCL7C	0.364666666666667
PSTPIP2	0.0457
LYPD1	-1.21925
OR8G5	0.6195
ZP3	1.70233333333333
BCAS4	1.544
EDG6	0.30125
ISY1	-0.5205
PRAMEF2	-0.09375
CUL1	-0.135875
RNF213	1.2508
CCRK	1.17825
DHX9	-0.12375
C13orf29	-0.36
NCKAP1	0.335333333333333
MRPL43	0.319285714285714
XPR1	0.618
PKN2	1.0339
PODNL1	0.546
ZNF333	0.299875
DALRD3	1.16275
OPN1SW	0.0225
BTBD6	0.892
C11orf82	-2.821
OR5P3	0.3795
DUSP11	0.057
L1CAM	-1.482
NEK11	2.77983333333333
OR7E91P	1.5175
CNTN3	1.348
CREB3L2	-0.3775
ZBTB37	0.799
KIAA1324L	1.36875
NDUFB10	0.304166666666667
NUDT2	-0.37625
GTPBP8	-0.919
CACNA1D	3.156125
PRKAA2	0.360333333333333
PRDM8	-0.638
MGC16075	-1.09033333333333
KRT14	-0.307428571428571
PP8961	0.794375
MRPL18	-0.14475
ABCG2	-3.108
PACRG	0.54975
BBS2	-0.49475
KREMEN2	-3.2355
FBXO21	0.4465
HNRPUL1	0.348333333333333
GRB10	-0.12125
CLSTN1	0.272875
LMAN2	0.1877
C17orf61	-0.10525
NIPSNAP3A	0.85225
INSIG2	-1.12983333333333
PCDHB7	-0.034
STXBP2	1.94375
CMAH	0.522916666666667
SEMA5B	-0.57975
ZNF155	-0.295333333333333
COQ6	-0.442166666666667
PRPF4	-0.29075
TSPAN15	2.3305
VN1R5	0.42225
LATS2	0.333
SELK	0.45625
PGK2	1.412
MS4A1	-1.792625
TYW3	-0.0424
KRTAP5-1	1.449
RCCD1	-0.872166666666667
BTN1A1	0.542
DDX28	-0.96175
TMEM65	0.82975
LOC92345	2.179
TTC31	0.033
WDR46	-0.8725
CHP2	-1.60016666666667
LSP1	-0.31325
ZNF542	0.1105
EXOSC1	-0.7005
ARHGAP18	-0.156166666666667
LRRTM4	-0.864
MAOB	0.08975
CACNB4	0.3755
MGC33846	0.411
RANBP3L	-0.5815
ATP5L	-0.684875
ONECUT1	-2.706
NUDT9	0.06825
TMEM149	-1.229
STX17	0.4015
IGSF10	-2.69575
TMPRSS9	0.4515
BMPR2	1.911
ALLC	-0.246
KLF7	2.005125
GCC1	0.5674
TIMM9	-0.8
CDO1	-0.865333333333333
MGC10701	-1.06733333333333
IFI6	3.01183333333333
FRMD8	0.302
MGAT2	-0.04375
WBP5	-0.0693333333333333
CNIH2	0.78375
KIAA0907	-1.4597
KCNH8	-0.7875
CTSG	-0.731
GRIK1	0.193833333333333
CUL5	-0.127875
FRMD1	0.5935
OR9A4	0.22
SYT6	-2.007375
FOXD4L2	0.63575
ANAPC2	0.6335
OPN5	0.023
TAF13	-0.215
LYG2	-0.77975
GGNBP1	-0.035
C11orf40	0.0655
OTX2	-1.687
REG4	0.0526
EIF5	-1.197375
PALB2	-1.101
SEPSECS	-0.19
RNASE3	-0.74125
TRIM49	-0.9075
POLR2K	1.0208
GPR42	-0.1005
C8B	-3.113
SASS6	-0.564
PREB	-0.588333333333333
OR3A3	0.494
TUBA8	0.54975
IGLV2-14	-2.6215
STIL	-1.862
ANKFN1	-1.19966666666667
NME7	-0.36125
HOXC12	-1.82375
UBE2C	-0.879875
FHOD1	-1.27
CDK2AP1	0.487416666666667
OR6K2	0.54425
DHPS	0.3055
RPL5	-1.42141666666667
TRGV5	0.574
LOC541472	0.116375
HCCS	-0.3714
DENND1B	0.974
LHX3	0.317
OR5D16	0.4295
CXorf57	-2.4786
IRF2BP1	1.13425
NDST2	0.621833333333333
