Hybridization REF	TCGA-AO-A0JE-01A-11R-A056-07
DSCR10	0.292
CNDP2	1.6079
FYN	-0.3195
BEX2	-4.026
KCND3	0.9445
YPEL5	1.186375
LRRC42	-0.517
C17orf45	-0.209125
ZNF649	0.8786
LOC150763	1.3105
COL5A2	3.4045
CNGA2	1.2355
ELA2B	-1.02383333333333
RAB9B	0.446
FAM100A	1.0105
NAIP	1.11192857142857
MYOZ2	-0.3005
SPATA12	0.549
XRCC4	-0.02325
CYB561	1.7128
CHST10	-0.8325
BAI1	-1.10066666666667
BRSK1	-0.334333333333333
C17orf89	-0.26525
PDE6H	-0.574
FLJ20309	0.2264
MAP7	1.07325
SCN4B	0.358
SPAG9	-0.3808125
SERTAD1	0.267833333333333
FLJ21963	0.9095
ANTXR1	1.7116
TMPRSS13	1.58733333333333
ETV7	4.30866666666667
DGAT1	0.488833333333333
NKIRAS1	1.09316666666667
TAC3	-3.10325
CORO1C	1.16716666666667
RAD54B	-1.4055
HRASLS3	2.904
C21orf42	0.5855
BARD1	-0.3315
ZNF177	-0.267333333333333
MIP	0.9395
ZNF442	-0.4315
F2	-3.6839
GRIA1	-0.12275
GALNTL2	2.125
WNT5A	-1.4669
LENG9	0.694
hCG_25371	-1.1
FOXR1	0.7685
TRA@	2.0787
PWWP2	1.20775
C1QTNF7	0.895333333333333
SLC7A4	0.44875
C4orf7	3.29375
C17orf80	0.400166666666667
KLK4	1.254
IL31	0.3235
TMEM176A	4.18225
CTNNB1	0.801875
BHLHB2	0.359
TMEM185B	1.26633333333333
ARD1B	0.945
C1orf93	-0.389
BRUNOL4	0.535333333333333
LOC541469	0.701416666666667
UPK2	0.46725
GAS8	0.4045
PATE	0.2205
IMPACT	1.408375
WNK4	-2.61133333333333
HNRPLL	-0.78675
GAD2	0.55475
ITGA6	0.00475000000000001
BMP15	-0.2018
CYP2A7	-0.061625
RIC8A	0.308875
CCND1	-0.562583333333333
USP35	0.325
DSCR2	-0.77325
CCL4	5.1685
ZCCHC10	-0.0745
NOL11	-0.951
TRPM2	1.92633333333333
PSMD2	-0.380909090909091
CHTF18	-0.31225
USP18	2.270375
RRAS	0.46825
LAMC3	-1.7235
TOX	-1.8345
PCDH15	-0.0265
GABRG3	-1.73475
NUDCD2	0.00649999999999999
SGCZ	-0.0005
KCTD17	-0.0703
SPSB2	0.914
TPPP3	2.62816666666667
CILP2	1.791
CALB2	2.243875
CEBPZ	-0.690666666666667
ZNF479	-0.09
FMOD	5.8485
C21orf66	-1.34728571428571
CLN6	0.261333333333333
ANAPC1	-0.761
SH2D3C	1.57625
PTPN14	-0.0245
TRIM42	0.387
APTX	-0.12775
SNRPG	-0.874
BMS1	-0.3255
MAGEA3	-4.1065
NFATC3	-0.46075
LRRC45	0.516
ARS2	-0.477
LRIG1	0.471666666666667
EPSTI1	2.4965
PRSS27	1.05775
ERC2	-0.7395
PRKACB	0.418571428571429
PRDM13	-4.446
HCG27	-0.75475
KLK12	-3.511
HSD17B7	1.015
ZNF354A	-0.098
PCDH11X	0.3535
DMGDH	0.575
PCBD2	0.199333333333333
TMC6	-1.069875
RIMS1	0.22725
SF3B2	-0.459333333333333
RCN1	0.757166666666667
CPB1	3.06175
BCAR3	0.46175
FCRLB	0.043375
PAK1IP1	-0.4745
OR10H1	0.268
KIF9	0.3587
PITPNM2	0.104875
L3MBTL4	-0.28225
TGFB1	-0.1893
ZXDC	-0.17175
SLC6A16	0.8335
SRrp35	-2.633875
LRRC8E	1.89125
PPIAL4	0.0573333333333333
EOMES	3.0055
PAX2	-0.5955
SCARF2	0.841
PSEN2	1.28208333333333
PCDHB13	0.87325
C10orf28	-0.10525
DHRS7B	0.745642857142857
C1orf131	0.3605
ASB1	-1.3883
ZNF223	-0.186166666666667
LCMT2	0.74225
MEP1A	-1.02225
TMEM53	0.5845
RSPH3	1.827
C10orf33	-0.611
LOC644285	-0.8915
PTPN9	0.150666666666667
ABCA12	2.03525
CCDC37	-1.38175
RUNDC1	1.1106
YES1	-0.0275
FAM120AOS	0.49375
OR5M3	1.567
PPP1R3F	-0.0210833333333333
IL13	0.5565
MDFI	0.929
PRNT	-0.1635
ZDBF2	-0.9175
OR10C1	0.057
CLIC1	-0.623166666666667
LILRA5	1.04366666666667
CSAG1	-3.5735
TREML2	0.0928333333333333
FAM125A	0.294166666666667
ZNF74	-0.4045
FAM104A	0.7365
LRRC39	-0.426
SAMD5	-1.08725
HYAL2	0.2425
HIST2H2AC	0.644375
IGFBP5	1.83973913043478
NRTN	-1.8495
KIAA0556	0.7222
FAM29A	-2.28461111111111
JMJD2A	-0.08075
EPHB1	0.46375
POLD4	1.294875
ANAPC10	-0.3365
LRRC36	2.94825
MEGF6	0.526875
LPHN3	2.1795
BMP10	0.2078
C21orf55	0.131
CREM	-0.1774375
PTGER4	1.01183333333333
METAP1	-0.93175
KCNQ1	3.24383333333333
NR2F2	-0.121875
SSFA2	0.49
CTTNBP2	-2.6285
BCL2A1	0.136
ZBTB24	-0.272125
SLCO6A1	-1.1065
PRDM1	1.4635
OR7D2	-1.11166666666667
CCDC47	0.5605
LOC646982	0.79
SLC26A6	-1.49833333333333
BIN1	0.00880000000000001
SRRM1	-1.22042857142857
PCSK1N	0.203125
ALS2	0.0737
ECT2	-1.05026315789474
CACNA2D2	0.299875
DOCK6	-0.522
C10orf119	-0.52125
FATE1	1.301
DUSP23	1.9835
TRIP6	-0.321153846153846
NUP35	-0.5245
CDH3	3.45925
KLHDC8A	0.878
C9orf116	0.53125
EI24	-0.612
CENTD1	0.826166666666667
RWDD2B	-0.0496666666666667
DOCK1	0.7175
NPAS2	-1.321875
NR3C2	1.70383333333333
FAM63A	-0.142666666666667
INPP5F	-0.079
FAM111A	0.249
MYBL1	-2.36866666666667
IQGAP3	-0.0683333333333333
CRADD	-0.4765
DUSP12	-0.85625
PDZK1IP1	3.88625
VASH2	-0.90975
CTR9	0.22375
VIL1	-4.26275
OR8U1	0.274833333333333
CCDC107	0.2885
PTTG1IP	-0.357625
OR4X2	-0.02925
COL9A1	-3.003
PSMD9	-0.3895
ZFP62	-0.111
TIP39	0.59725
PARP15	0.8335
TTC19	-0.476875
C1orf114	-1.9505
GFPT1	1.328
SLC27A6	-2.22325
MRPS10	-0.6024
CALML5	0.963
TRPM7	-0.08525
CGNL1	-0.515375
CECR1	1.15975
SERPINB8	0.884833333333333
TMEM102	1.142625
PDIA2	-3.20725
NUCKS1	-0.118833333333333
HOTAIR	1.38575
EBI3	0.881
NXN	1.15175
ZMYND19	-0.933375
FOXJ3	-0.3955
EIF5B	-0.1656
EIF2B4	-0.1305
LEO1	0.18625
ZIC5	-1.82958333333333
IL20	0.7655
KIAA0415	0.24375
FLJ37357	0.246
TSPAN12	0.42325
ACTR3B	-0.89075
TFAM	-0.262666666666667
IL17RD	-2.070375
PARP12	1.37175
KLHDC7A	0.455
KCTD4	-0.608166666666667
GTF2H1	-0.0455
FLCN	-0.451333333333333
BIRC4	0.716625
LOC790955	0.2485
VKORC1L1	0.823
CYP4F22	0.3365
TAS2R5	0.433
ZNF582	0.065
HS3ST3B1	0.02875
CTNS	0.23525
STK36	0.841333333333333
MMD2	-0.22575
RP5-1103G7.6	0.3595
FLJ23356	-0.4785
CRH	-0.60325
C1orf182	1.01366666666667
ACP5	1.64116666666667
AMFR	1.4775
CA4	-2.0565
PLCB4	0.271375
MPHOSPH10	-0.29075
UNQ473	2.43
G3BP2	0.6365
SR140	-0.722416666666667
HOXA2	-0.1475
PYGB	-1.6425
BAT1	-0.529916666666667
DKK3	1.52583333333333
DDX31	-0.447875
TULP1	0.05925
NHLRC2	0.788
TNRC4	0.0338333333333333
ZNF430	-0.68525
TNRC6A	0.705
PLA2G1B	0.369666666666667
RCHY1	1.16166666666667
GTF2A2	-0.598333333333333
MGC4294	0.9
ZNF691	0.2755
TACC3	-1.53325
DNAJC5G	-0.18175
LOC4951	0.526666666666667
MS4A4A	-0.0485
LOC152485	1.37
PPP1R2P1	0.57675
PPP2R5B	-0.23275
RPGRIP1L	0.40575
SPOP	0.4663
PTPRF	1.40391666666667
MGC42090	-1.159
SUSD3	0.5205
THOC4	0.286
MAML1	-0.1023
FXR2	-0.914833333333333
TYK2	-0.204125
MUC6	0.6235
DNAJB7	-0.889
PIP4K2A	0.282785714285714
MEX3A	-1.30966666666667
RRP1	-0.681875
TFAP4	0.272
CXorf41	0.84575
MTMR4	0.601833333333333
CTLA4	1.8725
SNX9	0.206125
CIB3	2.566
NECAP1	0.43375
PLA2G2D	0.1254
GLMN	-1.08083333333333
DCLRE1A	-0.27875
PDX1	-0.037
SAMD11	-0.22625
MRPL55	1.0304
TLR7	2.955625
TBC1D21	-0.257666666666667
SMAD1	1.3793
ACTRT2	0.23325
RIOK2	-0.16775
PDLIM4	-0.802
SLC22A15	0.297166666666667
ABHD13	0.4544
STX18	-0.1538
CCPG1	0.790785714285714
DCBLD1	0.471166666666667
SLC2A6	-1.463
NOLA3	-0.085
TRDMT1	-1.02514285714286
IL17F	0.441
ATP1A4	0.281166666666667
OR52W1	0.0005
CFL1	-0.60325
IL4	-0.31375
RBP2	-0.0208333333333333
CPSF6	-0.358625
TTC8	0.797666666666667
MUCL1	7.3595
EYA3	-2.1565
KRT38	0.63025
GNE	-2.09325
ZNF501	-0.17125
SLC35A2	0.831875
CEP110	-0.9475
MYF6	0.878
MGST2	0.2325
TRPV4	0.377833333333333
NEK8	0.893333333333333
NOX5	-0.9785
NCKAP1L	0.8095
EMP3	-1.01883333333333
BPY2C	0.3405
C1orf38	1.21625
ELOVL2	-1.821625
CBX7	0.463416666666667
OSBPL1A	0.313666666666667
ZNF589	-1.2415
ESCO1	-1.03666666666667
TRA2A	0.544166666666667
C3orf26	-1.2805
PHF2	0.649583333333333
PID1	0.386333333333333
RFC1	-1.01025
MTAP	-0.2971875
ADORA3	4.0985
LOC389458	-0.5005
TRNT1	-0.27475
CRIPAK	-1.0535
RAI2	2.63116666666667
ANKRD44	-0.83825
GZMB	4.7775
NFE2L1	0.00350000000000002
STIP1	-0.768166666666667
RASL11B	0.972
NT5DC2	-2.407
LRP2	2.38475
MTDH	0.0799333333333334
ARSG	-1.64525
HSP90AB1	-0.116833333333333
CT45-6	-5.183
ZNF483	-1.03575
LMBR1L	-0.324
S100A2	-1.7558
C2	0.821222222222222
C2orf27	-0.403
EIF4EBP1	-1.128
GCKR	-2.94
PPP1R9B	0.31375
FER	-0.609
SNRK	0.4525
OR5M10	0.1875
UTP6	-0.11175
CAPZA3	0.3925
FBP1	0.706111111111111
TERT	-2.264
CCL1	-0.717
FUCA1	0.9885
ALS2CR8	0.3745
KCMF1	-0.248833333333333
SRCRB4D	-1.008
OXCT2	-0.461333333333333
IL17RA	0.837166666666667
MPP5	0.84325
SPA17	0.15975
FLJ10986	0.863333333333333
GALNT14	1.2935
CXorf27	-1.93075
NPLOC4	-0.4725
RAB34	0.67275
KRTAP3-3	0.115
ARSD	0.7385
CPLX2	-1.2093
PJA1	1.05975
WHDC1L1	-0.330666666666667
RB1	-0.6217
MTMR15	-0.161
PHLDA2	-0.6647
GUCY2F	-0.1565
MPV17	0.284
SLC35D1	1.081
LYSMD3	0.1004
COL16A1	2.15575
ERLIN1	-0.1175
JMJD4	1.399
HIST1H2BK	0.818
TP53I11	1.58816666666667
ST3GAL4	-1.6235
PF4V1	0.591666666666667
ALG8	0.37075
REG1A	0.334
MINA	0.727
CYB5R3	0.107333333333333
HHLA1	0.93225
MYST4	0.3529
VASN	2.21975
UCHL5IP	-0.78325
TFAP2A	0.32625
MGC9913	0.003
C9orf97	0.2635
LOC90379	-0.57175
PHF15	0.00707142857142858
ZNF169	-0.5175
KRT7	3.0633
GLIPR1L2	1.85875
LOC116236	0.82975
IQCF3	-0.18475
RDH14	0.89
HNRPK	-0.000857142857142874
RABEPK	-0.3265
ISX	-1.401
CBARA1	0.3985
RAD51AP1	-1.94725
MLL5	-0.349625
CXorf48	-4.361
SGCD	0.833
PHTF1	0.15
CA3	0.789
CMTM5	-0.083
STX10	-1.05075
JMJD2D	0.29275
P4HA1	0.754333333333333
GAB3	0.438166666666667
DHRS4	0.9975
COL4A1	2.57325
C20orf20	-0.893375
OSBPL2	0.59925
PTTG2	-1.83875
KIAA1688	2.1215
STS	-0.305625
SHROOM4	0.0955
KBTBD5	0.242666666666667
ALDH1A3	0.835
BTNL2	0.309333333333333
TGIF1	0.4215
ZFAND5	0.900875
ICA1	1.998
NAV3	-0.725333333333333
FLJ12331	0.5255
EPS8L2	-0.2247
MNT	-0.0426666666666667
ENTPD1	3.01975
OR51E2	1.26925
STK11	0.266
MX1	4.365
TTTY9A	0.32275
CX62	-0.0825
LOXL4	0.11375
EXOSC4	-0.01225
PURB	-0.0305714285714286
SETD1A	-0.534166666666667
RELB	1.28375
LAMB2	0.703166666666667
HNF1B	-0.886666666666667
PNLIPRP3	3.148
C14orf139	-0.9155
UMOD	0.39
GRIN3B	-0.50375
GPR25	0.5
ZNF512B	-1.474
ATP6V0A1	0.11975
SRA1	0.453583333333333
ZNF615	1.642
ZNF768	0.016
ZNF469	3.76475
DYNC2LI1	0.181166666666667
DNAH3	0.593
LOC387911	1.3375
LOC554234	0.90125
ARRDC5	1.34025
TMEM59L	-1.50366666666667
MARCH4	-0.13
CNOT8	-0.423333333333333
KIRREL3	-1.54366666666667
ADAM17	0.506375
MYOG	0.369375
CPNE1	-1.1805
AK5	0.63925
LOC204010	-1.042
NDRG4	2.503
LOC130074	-0.59075
PIAS4	0.558
NCOA2	1.51175
TEGT	0.5584
USP5	-0.6855
ANKRD21	-1.157
KIAA0692	0.257
HAPLN3	2.08275
LZIC	-0.664
NRXN3	1.08775
CDKN2C	-1.55033333333333
KIAA0226	0.238416666666667
CYB5D1	1.145
WDR68	-1.0824375
ABCB6	0.7216
MRPS25	0.09875
ZMAT2	0.438583333333333
KRT25	0.2115
RPL11	-1.3365
GRAP	0.0753333333333333
LOC198437	-1.403
RORC	-1.0345
RAP2C	0.00635714285714285
MXD1	-0.464375
AZI2	-0.113
NUAK2	-0.08075
AHSG	-6.19675
MANSC1	2.25
IMP3	-0.0418333333333333
C2orf3	-0.121375
VSTM3	5.01975
PCTP	0.102
SIRT1	-0.25125
MANBA	0.68175
CD164	0.844125
GFRA1	-3.1075
PRM2	0.906
ZKSCAN3	0.165
PLEKHG1	2.6915
TPRKB	-0.64675
UBFD1	1.0715
CDKL5	1.08366666666667
HIST1H2BD	2.07125
INPP4A	0.2075
BMX	-0.611875
PTPRU	-0.578
LOC554202	-0.241166666666667
HOXC8	1.251625
IL12B	1.0145
ADPGK	0.054
ZNF418	2.261
SIAE	0.25675
CWC15	0.35075
RP13-401N8.2	2.2185
KLHL11	0.91675
DEDD2	-0.07375
PSMB3	1.24325
DDX25	-3.1455
ZBTB3	1.14316666666667
GFRAL	0.2815
RPS25	-1.29166666666667
FAM57B	-0.631
TESK2	-0.9145
DNM1L	-0.8745
ZNF207	-0.227333333333333
CLEC11A	1.343875
TOLLIP	0.623125
TMEM61	-0.1395
DLK1	-3.949
PLVAP	3.74725
NOD2	4.347
SCMH1	0.106
FLJ40235	0.09075
HTR2A	-0.632333333333333
ARMC5	0.73
FUT7	0.908
PRELP	2.6321
ALKBH6	-0.261666666666667
GYG1	-0.0579166666666667
POLR3GL	0.24075
COL8A2	5.71
OR10A5	0.31825
C1orf187	-1.96375
TXLNB	2.10866666666667
C16orf68	-0.0371666666666667
R3HDM1	-0.62325
C16orf75	0.325
BAALC	0.285625
TNP1	0.151666666666667
GAPDH	-1.0735
COX7C	1.039
ERRFI1	-2.25708333333333
PGAM2	0.5055
FAM108B1	-0.74975
APC	-0.01375
TLR2	4.76
SUCNR1	3.472625
ZNF233	0.37875
WFDC1	-0.769
PSG11	-0.6153
SLC39A1	1.0025
PSAPL1	-0.384
CDC42EP1	0.8555
MECR	-0.956
KIAA0101	-1.186
MACROD2	1.5308
MMP19	1.42933333333333
LOC202459	-0.22
VNN2	2.88075
ACCN3	-1.46
TIMD4	2.4625
RNASE8	0.451
CCDC7	0.04425
SULT2B1	0.5125
ME1	-1.91975
MGRN1	0.776
MRPL30	-0.92775
IVL	2.341625
CALM1	1.03235
PLEKHA6	1.2184
B4GALNT2	1.405
PGDS	4.539375
C8orf33	-0.43175
TMEM56	-1.77916666666667
CKM	-0.9625
ESR2	0.2525
ACOT8	-0.14725
AGTR2	0.09175
LOC155006	-0.35
BC37295_3	0.739
EPM2AIP1	-0.606833333333333
PZP	0.51175
RPS9	0.609833333333333
C18orf51	-1.083
SIVA1	0.3588
HEATR2	-0.75
CD3E	-0.00708333333333332
C20orf142	1.45625
PGLYRP3	0.235
CCDC139	1.16825
GPS2	-0.437833333333333
NOL14	-1.19225
LRTM2	0.951
TRIM36	1.627125
TP53RK	0.9434
FBXL13	-0.914666666666667
RUFY2	-0.330571428571429
C11orf70	-0.1485
HSPB9	0.603
GJA5	3.3475
HGF	-0.9725
EPHB4	-0.589
SOX18	1.03175
IFRG15	-0.1845
SERPINA10	-3.9585
WDR23	-0.023
REEP2	-2.24266666666667
CDK3	-1.03425
HSPA12A	-0.308
ARL8B	0.0888
SATB1	-0.310833333333333
PPM1D	-1.5345
VPS45	0.2465
TP53BP2	0.0425
GJE1	1.6775
CACNA1G	-0.34525
VGLL4	0.61525
GNPTG	1.286
ROS1	-2.774
C21orf128	0.297166666666667
BMP8B	1.06475
SLC5A4	-0.908
SLC6A3	0.1034
C16orf53	0.875625
TMEM81	-1.1415
APC2	-0.3347
SYAP1	-0.08875
C6orf54	-0.733
ZBED5	-0.9965
PVR	-1.10525
LTA4H	-0.938333333333333
CCDC24	0.6417
MAGEA4	-3.27533333333333
IFIT3	4.27566666666667
MYADM	0.746125
C21orf82	-0.1105
PDE3B	-1.994
TMPRSS11A	-0.17
PGK1	-1.15176470588235
CCL13	4.96566666666667
DERL3	0.763166666666667
MLXIP	-0.8
PLOD1	-0.6835
MTFR1	-0.8965
NPDC1	0.262833333333333
GPAA1	-0.4945
LTV1	-0.25925
RYR3	-0.7165
C7orf46	0.496
VAMP2	0.110125
RNF135	1.8676
SUPV3L1	-0.22075
FIBP	0.3315
ADAMTS18	-0.160833333333333
RNF25	0.388
SOS1	0.3775
PLAU	2.206625
MATK	-2.30775
EHF	6.3945
CTNND2	-2.245375
PTEN	1.1375
ZNF189	0.80575
SLC28A3	1.3385
GUCY1A3	3.77125
SETD2	-0.7003125
ROGDI	2.019
TICAM1	0.5989
RASSF3	0.851
PACSIN2	0.294
SERPINB5	-1.50375
PRKCDBP	0.774875
TFDP3	-0.365
LGR6	3.547625
RFX5	0.353333333333333
OR52J3	0.7495
PTPN18	1.3955
ZBTB34	0.11
KCNF1	-0.878
SYNE2	-0.183142857142857
SLC22A4	2.156
NETO2	-0.09
VCPIP1	0.95725
LDHD	1.2995
ESX1	-3.2285
SQRDL	2.589
GALK1	-0.491
SERPINA6	-3.65016666666667
HD	-1.1155
ASCL3	-0.19
FBXL6	0.2385
FABP7	-1.411625
MAGEC3	-0.4035
KLC4	-0.130875
CD1D	-0.964625
PRAM1	2.23925
EIF3B	-0.281071428571429
DSCR8	-5.50125
FLVCR1	1.3795
KIAA0141	-0.43375
PROM2	2.98283333333333
ALOX5	1.8528
GPR162	-1.324125
LYRM2	-0.81025
RNASE6	0.532375
HES5	2.054
GJA1	1.197125
MRPS14	0.06925
HMHB1	0.28225
TAF7	0.924875
BTNL9	-0.00550000000000003
SFXN2	0.1035
VEPH1	-1.866
GK2	-0.1428
AMBP	-3.795
KIAA0953	-0.566
XAGE5	-1.0975
CCBP2	-0.687
TGM2	-0.0203333333333333
ZNF202	-0.6345
ACTL6A	-0.202833333333333
SLC23A2	0.2363
ARHGEF7	-0.524333333333333
LOC728635	1.1245
CRYM	-1.26733333333333
PKD2	-0.3565
MANBAL	0.000666666666666663
LIN54	-0.40175
ACTL7B	0.30075
OR4D9	-0.00899999999999998
KIAA1683	-1.2395
ZNF704	-0.478666666666667
TCP10	-0.528125
MAGEB18	0.773
DEFA4	0.322
ZNF197	-0.19475
PTOV1	-0.382833333333333
RNF208	0.419666666666667
CMIP	-0.0151666666666667
TRDN	0.4865
UCHL1	-0.02975
APOL6	1.1634
PLK1	-1.23716666666667
NPHP1	1.0245
NDUFA11	-0.07175
DAB1	-0.0185
RTN4R	-0.31
PUSL1	-0.874
SYT2	0.3055
ANXA13	1.83825
RFTN1	-0.1035
ATP8B2	-1.169
VN1R2	-0.1855
OR52E4	0.2655
NPPB	-2.108
ZNF148	-0.598
ZNF141	0.4995
IKZF1	-0.4585
PSMC2	-0.4855
GGA3	-0.7185
LPGAT1	0.945
SEC16B	1.44733333333333
C5orf38	1.593
THOC2	-1.4145
SLC16A12	0.4365
ALK	-1.7145
DACT3	1.68466666666667
CACHD1	-0.7115
GAN	0.519
EXOC6B	0.468
HIST1H2AE	2.90925
VAMP1	-0.558
SRI	0.527333333333333
AKAP14	0.087
HLA-E	2.4975
SLC25A32	-0.7965
FLT3LG	0.503666666666667
ATP1B1	1.285625
WDR1	-0.063875
SWAP70	1.699
TRIM31	-0.353666666666667
ARNT	1.226625
ZNF596	-0.2538
CDKN1B	-0.620416666666667
FOXC1	-1.4721875
SEMA3A	-2.4887
LSM14A	-0.6635
STEAP3	1.019875
ABCA1	0.8055
PLSCR2	0.596
EDC3	-0.235666666666667
THBS3	1.883
C15orf43	0.4595
GMCL1	-0.0988333333333333
C9orf71	0.4915
MGAT5	0.2075
LOC402164	0.86275
TSPAN8	-0.269666666666667
DYNLT1	1.0645
IGSF1	-3.083
TMEM143	-0.1785
FLJ25006	-1.4135
ATP13A3	-0.192333333333333
C3AR1	3.18525
CADM2	0.4295
EFNA4	1.325
HAO1	-0.02875
TWF1	-0.4845
MRPS17	-0.56475
MYH9	1.31341666666667
C9orf9	-0.105666666666667
C17orf79	-0.3855
FSCN3	0.128
BDKRB2	1.832
PCGF6	-0.751333333333333
RAP1GAP	-0.136833333333333
TAS2R41	0.53
DCLK1	-1.364
DEFT1P	0.046
TAF2	-0.881583333333333
COPZ1	-0.05475
KATNA1	0.18925
STIM1	0.2055
TBX2	-1.76983333333333
RPS4X	0.0172307692307692
MARCH8	1.23516666666667
DHX33	-1.151
TMEM161B	-1.106
SYPL2	0.577
ADCY5	-0.69375
SRPK3	2.40375
CXorf9	1.98675
REC8	0.255875
CLP1	0.2458
MGC52498	-0.3755
DUOX2	0.35225
C6orf150	0.30975
TSC22D3	2.012875
CASP8	-0.3093
PRKD3	-2.487625
CFH	2.96925
TRO	-0.7845
NRIP1	0.8035
ZNF707	0.308166666666667
TBC1D22B	-0.252666666666667
HYI	0.2295
COX7B2	-0.0335
GPR52	0.1915
CASC3	-0.446571428571429
METRN	2.971
KRT3	1.1695
ARF1	0.589928571428571
C1orf111	0.2565
MOG	-0.1385
C6orf50	-0.368
MGC12966	-0.01875
ATP7A	0.248166666666667
NOTUM	-2.4735
LOC342897	3.7015
ITSN2	-0.10775
GIP	0.153
LOC89944	-0.143833333333333
UBXD8	0.19625
GYPE	-1.8755
JAG1	0.836166666666667
RLBP1L2	0.358
HIST1H2AL	-0.0753750000000002
PAPPA	-1.0574
CYP4F8	1.858
TRH	-0.1875
DCTN3	-0.4779
NT5C	-1.13
HTR3C	-0.0915
VPS41	0.133375
KIAA0174	0.00340000000000001
ANKS6	-1.932375
MPV17L	3.971
MT1M	0.157666666666667
DTX1	0.010125
LOC146325	0.235833333333333
ZNF639	-0.777
CACNG4	0.5906
TNNC1	-1.89325
MGC27345	-1.22725
CASD1	0.1542
HOXD4	0.397
SMC4	-1.73452941176471
TTC35	1.1171
CTXN1	0.57475
RGS19	0.3055
SFRS3	-0.13975
TRIM43	-0.7005
HLA-DQB1	4.30075
NUPL1	-1.2507
NRAS	-1.04525
RPL22L1	0.04475
ZNF138	-0.173666666666667
FBXW2	0.1424
SIX3	0.519166666666667
HDAC9	0.0315
OGG1	0.0866875
APLP1	-0.9915
OR7A5	0.013
DLX4	-0.95775
TUBA1B	-0.6295
CRY1	-0.2015
C12orf29	-0.9835
MGC70863	1.504
OR1D2	-1.621
C1orf25	0.349125
CUZD1	0.48525
PUNC	-3.141
SCAND1	0.787
MYT1	-1.8225
MPND	0.59725
GOLGA1	0.1841
ZBTB43	0.218
VAPA	0.03
C4orf36	-0.34525
STAP1	2.886
SLC34A1	-0.67625
PIK3R3	1.9068
TGM5	1.097
USPL1	-0.8634
FBXO40	0.1118
BRF1	0.4255
CCL27	-0.594
hCG_1657980	-0.279
PFN2	0.1369
MYBPH	0.118
PPP1CC	0.0313125
CDCA7L	-0.758
KCNB2	1.015
C20orf151	0.751
USP13	-1.38375
RCOR2	0.3355
FBXW4	0.166166666666667
WT1	-0.8725
TAS2R46	0.5515
STK38L	2.39316666666667
LEPROT	0.845
DDX42	-0.131125
TXNRD2	-0.984333333333333
TNFRSF4	4.634
KSR1	0.452375
SLC27A1	0.710666666666667
POU5F2	-0.577
SLC22A11	-0.012
C8orf32	-1.23866666666667
ZNF236	-0.179785714285714
GABRB1	-4.4815
LRRC29	0.633
FBLN1	1.45458333333333
MRRF	0.142
RP1	-0.535
MARVELD1	1.28975
AFF4	0.0877857142857143
C17orf54	-0.0875
RAF1	-0.77625
SUB1	-0.424333333333333
MRPS33	-1.00275
ZIC1	-2.2969
ARL10	0.1105
RAG1AP1	0.9995
P2RX5	-1.9809
NCR3	1.4115
LTB4R2	0.8535
HLA-DPA1	5.291875
FKBPL	0.7425
JAKMIP1	0.8215
SNX4	0.17775
CD248	1.9865
CCR2	0.82675
LOC401152	-0.203166666666667
SH3KBP1	-0.7288
LMBRD2	1.55785714285714
WDR51A	-1.03233333333333
SYT15	1.1701
SMOX	-0.83925
NACAP1	0.1155
DRD2	0.0493333333333333
COPS2	-0.0555
FCER1A	4.64875
TMEM112B	0.0675
SUGT1	-0.3704
CALR	1.02775
DPY19L2P4	-0.838
ADRA1B	-0.228125
LTB	4.5285
SNRPD1	-0.163
NCAPG2	-2.75366666666667
KCNMB1	2.54316666666667
ITGAV	0.866166666666667
LENG4	0.057
C13orf16	0.6605
C20orf3	0.254
PIP5K1A	-0.208583333333333
PCNA	-1.162
C1orf34	1.44825
MMACHC	-0.10925
BEST1	1.16533333333333
REV3L	-0.807
ZRANB1	0.1405
AVPI1	-1.02575
ATG5	0.150625
SARM1	-0.225
RGS7	-1.8375
HMP19	0.529833333333333
SGTB	-0.0626
FEM1A	0.3335
C1orf122	0.15725
MYCT1	2.18216666666667
GM2A	0.798
ZCCHC7	-0.657142857142857
MYH10	-1.383375
DKFZp761B107	0.2625
ADAL	-1.3085
OR10J1	0.17075
TMEM9B	1.679375
DNAJA1	-0.256125
SCGB1D4	0.441
LRRC50	1.1185
PRKX	-0.78025
NUDT14	0.7132
PCTK1	-0.852909090909091
ARG1	-2.44775
KIF2C	-2.27375
GFM1	0.17025
RAB11FIP3	-1.36933333333333
HBD	-2.16166666666667
NPR3	1.6645
IRAK3	1.91433333333333
OLAH	-0.813833333333334
CYB561D2	0.62825
CNNM4	1.12325
MYO5A	-0.9324
SIPA1L3	1.69016666666667
ADAM10	2.16175
LIPA	1.98341666666667
NAP1L4	-0.361
MRPS22	-0.69025
GNG4	-2.25166666666667
PSG5	-0.125
PPP2R2C	-2.1247
P2RY12	2.66575
SLC6A13	-0.164125
AGPAT4	0.00890000000000001
C6orf199	0.575125
FAM53C	-0.119125
TPM1	0.845090909090909
PYHIN1	2.2635
LINGO1	-0.183333333333333
CIDEC	-0.327666666666667
CRIM1	0.2775
DHTKD1	0.04125
ZNF546	-0.847333333333333
CD300LG	0.2974
SFRS2IP	-0.107833333333333
FLNB	-0.781625
NOC2L	-1.5915
SPINK7	0.50475
CRTC2	0.13675
HMG4L	-0.25925
