Hybridization REF	TCGA-A2-A0EU-01A-22R-A056-07
ATP1B2	-0.1971
LOC400506	0.76625
COL4A3BP	0.931
C6orf97	1.5115
GRHPR	-0.1145
TAS2R1	0.569
SEMA7A	-2.07375
EDF1	-0.10675
ODF2L	0.7178
PCID2	-1.12316666666667
GTF2H4	-1.23066666666667
ZCCHC3	0.005625
CGB2	-0.45
NEUROD1	0.53925
C20orf75	-0.2545
RP5-1054A22.3	0.93
IFNA5	-0.227
ZNF134	0.682
MGC119295	-1.2222
ZSWIM6	-0.09075
SMEK1	0.169833333333333
PCGF2	0.036375
C1orf102	2.72575
CYP2A13	1.406
KCNH6	-1.10011111111111
MDM1	1.3923
ALDH7A1	0.2085
C9orf75	0.315
VDAC3	0.521625
OR51T1	-0.98
EIF3F	-0.936416666666667
KCNJ10	-0.343375
LENG8	0.24575
EDEM2	-0.0625833333333334
CCNJL	-1.77033333333333
DHX37	-0.891
CRYGN	-0.1285
AATF	-0.60975
ZNF630	0.9715
E2F5	0.3935
WFDC13	-0.607
FTSJ3	-0.981
C4orf33	0.53725
LHFPL4	-5.27275
C19orf56	0.1435
SMAD4	-0.385375
AFM	-0.538
G0S2	1.11275
FCHSD2	0.6069
RRP1B	-1.66
EEF1B2	-1.41816666666667
STAT6	1.20433333333333
ZNF195	-0.12175
GNL1	-1.39416666666667
ZNRF2	1.5505
PER3	0.149
ASB16	-0.11825
C10orf10	-0.0367142857142857
ADCY8	-3.75266666666667
C9orf58	-1.595
ARMC10	-0.263666666666667
PSG1	-1.2645
DHX34	0.09025
VARS2	-0.815
NFIC	1.4195
ITPR2	3.18175
AGXT2	0.4798
OR6K3	-0.1095
H2AFZ	-0.807083333333333
MLLT3	-0.166666666666667
COX4I2	2.23375
CCNT2	0.140625
PLK4	-1.837625
NUMBL	-0.726666666666667
MED16	0.37625
PLEKHQ1	0.653
GOSR1	0.887944444444444
BTG4	0.224
RPL30	0.466
IGSF5	0.6015
IGFL2	4.06
ELMOD2	0.679166666666667
SHC3	-1.204
HAVCR1	0.411
DYNC2H1	0.365125
RNF5	-0.745
C2orf7	-0.912
NLF1	0.0495
KLHL25	0.453
LRP10	-0.0339
KRI1	-0.2555
PUS7L	0.525166666666667
MGMT	1.224
HOXD1	-0.5575
CSH1	0.0427
ATG16L2	-0.52075
FLJ44635	0.298
CHODL	2.482
EXOSC8	-1.786
SLC28A1	0.9645
MYO7B	-1.53716666666667
SEH1L	-0.9364
MTNR1A	0.489
TSPAN5	-0.493833333333333
CDC45L	-3.72483333333333
AMIGO1	0.701
ATAD3A	-1.606125
OSGIN2	0.995333333333333
PDIK1L	1.38016666666667
DARC	3.724375
PIPSL	0.287
SHMT1	-0.38
CRISP3	0.9085
POPDC2	1.9705
ZRANB2	-0.675666666666667
FBXL8	-0.137
TRIP13	-1.79827272727273
EIF5AL1	-0.723
POU5F1P3	-5.3155
IL6	0.67
CXorf38	0.0541666666666667
IFNA16	-0.46
FBXL2	1.93516666666667
BRD1	0.14625
STATH	0.55975
FBXO44	1.0845
MCCC2	0.8045
CDC2	-1.8137
C5orf23	-0.51175
IVD	0.167666666666667
C10orf122	-1.39025
MSL3L1	0.2055
MVP	1.6015
EPOR	-0.6495
ZMYM1	-0.368
BCL7C	0.719333333333333
PSTPIP2	1.9297
LYPD1	-2.433125
OR8G5	0.909
ZP3	-1.51433333333333
BCAS4	2.3555
EDG6	1.28775
ISY1	-0.47375
PRAMEF2	-2.082
CUL1	-0.27775
RNF213	1.1338
CCRK	0.767
DHX9	-0.27725
C13orf29	0.459
NCKAP1	0.435666666666667
MRPL43	0.984071428571429
XPR1	-0.28525
PKN2	0.4387
PODNL1	0.5835
ZNF333	1.089125
DALRD3	0.53175
OPN1SW	0.011
BTBD6	0.2655
C11orf82	-0.6135
OR5P3	0.315
DUSP11	0.2545
L1CAM	-2.0241
NEK11	1.94616666666667
OR7E91P	1.793
CNTN3	1.4901
CREB3L2	-0.1095
ZBTB37	0.25
KIAA1324L	0.73375
NDUFB10	0.955
NUDT2	-0.02225
GTPBP8	-0.8245
CACNA1D	1.268
PRKAA2	-2.12333333333333
PRDM8	-0.237
MGC16075	-0.359166666666667
KRT14	-1.353
PP8961	-0.29075
MRPL18	0.3425
ABCG2	-2.81475
PACRG	2.7
BBS2	0.8155
KREMEN2	-2.3975
FBXO21	1.1155
HNRPUL1	0.298833333333333
GRB10	0.11575
CLSTN1	0.6195
LMAN2	-0.5172
C17orf61	0.6595
NIPSNAP3A	0.863
INSIG2	-1.614
PCDHB7	0.1825
STXBP2	1.033
CMAH	1.01075
SEMA5B	-0.778
ZNF155	0.738833333333333
COQ6	-0.206833333333333
PRPF4	-0.57375
TSPAN15	2.8936
VN1R5	0.42
LATS2	0.855
SELK	0.912
PGK2	-0.8825
MS4A1	-1.09725
TYW3	-0.4404
KRTAP5-1	0.2325
RCCD1	-1.69683333333333
BTN1A1	0.956666666666667
DDX28	-0.13425
TMEM65	0.352625
LOC92345	0.4895
TTC31	-0.77875
WDR46	-1.09883333333333
CHP2	-1.492
LSP1	-0.12175
ZNF542	1.541
EXOSC1	-0.5285
ARHGAP18	-0.172
LRRTM4	-0.9205
MAOB	1.89391666666667
CACNB4	-0.4645
MGC33846	-0.416875
RANBP3L	3.242125
ATP5L	1.010125
ONECUT1	-3.171
NUDT9	0.31725
TMEM149	0.3805
STX17	-0.52775
IGSF10	-3.77925
TMPRSS9	0.9635
BMPR2	1.27608333333333
ALLC	-0.212
KLF7	0.42025
GCC1	1.1503
TIMM9	-1.24975
CDO1	1.81633333333333
MGC10701	-1.02933333333333
IFI6	2.186
FRMD8	1.88925
MGAT2	0.12175
WBP5	-1.0475
CNIH2	-0.19025
KIAA0907	-1.549
KCNH8	-2.5505
CTSG	0.95
GRIK1	3.49766666666667
CUL5	1.45975
FRMD1	0.3235
OR9A4	1.5605
SYT6	-1.914
FOXD4L2	1.341
ANAPC2	-0.6455
OPN5	-0.1735
TAF13	-0.61025
LYG2	-0.38225
GGNBP1	-1.691
C11orf40	0.5935
OTX2	-1.0885
REG4	-0.303
EIF5	-0.56325
PALB2	0.384
SEPSECS	-0.0852
RNASE3	-0.289
TRIM49	-1.4
POLR2K	1.0295
GPR42	0.3195
C8B	-3.4725
SASS6	0.319
PREB	-0.8765
OR3A3	0.294
TUBA8	0.83675
IGLV2-14	-2.43425
STIL	-1.5365
ANKFN1	-2.16033333333333
NME7	-0.78225
HOXC12	-0.19725
UBE2C	-1.484875
FHOD1	-1.16825
CDK2AP1	0.533416666666667
OR6K2	0.46875
DHPS	0.26925
RPL5	-0.889333333333333
TRGV5	0.5895
LOC541472	-0.486857142857143
HCCS	0.1741
DENND1B	1.921
LHX3	-0.2445
OR5D16	0.99
CXorf57	0.0743333333333333
IRF2BP1	1.2975
NDST2	0.782833333333333
LCE3D	0.275
BOLL	0.20225
SYT3	-1.882
PIH1D2	0.37025
C20orf7	0.142833333333333
IL1R2	0.231333333333333
SLAMF9	0.939
PPME1	0.296875
PIK3CA	0.6105
TRAPPC1	0.20575
COLEC10	-0.91725
SLC9A6	-2.3385
PDDC1	0.18825
CCDC53	1.129
GK3P	-0.8365
DAZL	-0.87125
BRI3	-0.75175
SDK1	-1.26375
CYP2C18	0.626
IFI44L	2.829
RPL3L	0.2005
FUT9	-0.664
KIFC2	0.051
PMP2	-0.87675
SLC4A9	-0.4345
PLAG1	-1.6025
MYCBP2	-0.133666666666667
OR4E2	-0.6755
CCDC65	2.8205
C16orf82	-0.533375
ENTPD4	-1.366
BRP44L	0.059
PMP22CD	-0.6665
TMCO4	0.6755
KCNN1	-1.42316666666667
WDR35	-0.077
CCDC80	2.22575
C3orf31	-1.41625
SLC7A9	-0.98975
TMEM190	0.97675
DBC1	-1.736
FADS3	-1.07233333333333
PDZD8	0.332333333333333
GRM5	-0.407
AZGP1	4.0569
PEX3	1.299
MED1	0.326857142857143
ATG4C	-1.20316666666667
HNRPH3	-0.89
FAM109B	2.1135
C4orf17	0.345
CA10	-1.91775
OPRD1	-0.3015
CCL16	-1.82625
SACM1L	0.00425
CST6	5.208
CD63	0.8905
LGI1	-3.26133333333333
ZNF784	0.38425
CRYBB1	-1.841
CX3CL1	1.2106
TOP2A	-1.966875
GYPB	-4.396
GADD45GIP1	-0.314
FEN1	-1.262
IGF1R	1.6450625
WDR72	-2.335
PURG	-0.8975
DEFB126	0.31175
PKD1L1	-0.13275
CAV1	-2.0427
GNPDA2	0.0498
DGAT2	-1.504
NLGN1	-4.62275
STRBP	0.6205
HPRT1	-0.474
FANCI	-2.104625
PSMA7	0.803
DBF4B	-1.00833333333333
TTF1	-0.80225
RAD54L	-2.48925
ELOF1	0.0295
PLAGL2	-0.697125
ZNF256	0.3835
HMGCL	0.1075
MSI2	2.60783333333333
RPESP	-2.07533333333333
C11orf60	1.58675
ABCD1	0.669
ACAA1	0.0752
SPARCL1	5.16185714285714
IL6ST	3.0319
ZNF319	0.2605
TMEM109	0.0843
FAM90A1	1.195
IL22RA1	-1.3145
ATP4B	-0.9505
TEC	-0.511666666666667
C7orf30	-0.911
TXNDC2	-0.580666666666667
ABCB4	-0.6595
KIAA1191	0.831125
C9orf38	0.00800000000000001
SFTPB	0.299
CNTNAP2	1.50041666666667
FRK	2.59
TBX19	-0.06575
CHD4	0.125
C6orf26	-2.70666666666667
MOSC2	1.4695
IKBKE	-0.592
HIF1A	-1.7035
LOC595101	0.872
RELA	0.586333333333333
TMEM16B	0.441833333333333
ABHD12B	1.265
TSEN34	1.799
KIF18A	-1.22725
TXNDC9	-0.540833333333333
SPATA2L	-0.1435
SEMA4G	-1.615
C21orf91	-0.013
MATN1	0.125
KCNIP4	-0.364166666666667
TUSC1	2.056375
OR4C15	0.540333333333333
ARMCX6	-0.497333333333333
WBSCR27	-0.906166666666667
OR52I2	-1.8345
KIAA1604	-0.6135
DYNC1I1	-1.85375
PPP4C	0.881
SLC47A2	-1.8795
TREH	0.325875
CD48	1.123
ST14	1.4505
PKN1	-0.353
SPON2	2.4965
XBP1	3.46741666666667
SFRS12	-0.266
EFCAB6	2.2455
SELT	0.23325
SLC39A2	1.9445
ERF	-0.266666666666667
ARL3	1.418875
SURF6	-1.4421
MLLT10	-0.584571428571429
FLJ11171	0.856833333333333
TDGF1	-5.515
ERCC6	-0.8785
EIF2AK4	1.67675
BAZ1A	0.133
LRRN3	0.275666666666667
TMC3	0.3915
EFTUD1	0.00974999999999999
PTPRO	0.3505
CLEC12A	0.50925
ACBD4	-0.238
ZDHHC14	-0.61775
OTUD7B	0.952375
ACTB	0.560875
MSRA	-0.834125
LCE5A	0.349
IFI35	1.163
BSCL2	0.375166666666667
ANKRD12	0.95725
CFHR2	0.37625
RGAG1	-0.53
HSFY1	-1.0205
SLC30A5	0.24425
IMPG1	0.5315
GPR109A	0.083
ZNF185	2.26575
IYD	4.31175
NPCDR1	1.116
SERPINA13	-0.467
HMGCLL1	1.61825
NEUROG1	0.358833333333333
UBQLN1	-0.0595
LIN37	0.5015
SOCS2	1.120375
DSCR4	-2.116625
XKR6	-2.6655
GPR142	0.845
KRTAP13-3	0.6425
CCDC15	0.529833333333333
MOS	0.00850000000000001
CD1E	-1.4265
OFCC1	-0.5855
FAM83D	-2.10775
SRFBP1	0.57375
C9orf96	0.1275
DHDH	-2.565
CCDC90A	0.018
RABL3	0.3953
CD320	-1.10733333333333
ANGEL2	0.157
MRPL21	-0.20175
SMG6	0.435166666666667
INSR	2.14025
FLJ14816	-0.9215
GLRB	0.164166666666667
C9orf89	1.076
CIZ1	-1.287125
URG4	-0.754166666666667
LRDD	-1.4015
CBY1	0.755666666666667
NFX1	-0.170875
MTERFD2	-0.705285714285714
C19orf23	0.8395
PGC	-3.0385
IER3IP1	0.2572
RASAL2	0.73875
C1orf89	-0.50975
SYNJ1	-0.811428571428571
NFKBIE	0.358
FLJ40125	-1.8045
TCEB2	0.5271
NOG	-2.508
POLR2J2	-0.795166666666667
HLA-B	1.3315
PCDHA1	-0.1045
PPP2R2B	-1.794
ARHGEF17	0.4985
TCF7L2	0.523285714285714
CHD5	-1.37566666666667
ZNF431	-0.2135
TBC1D25	-0.883
ZNF800	0.91925
SCUBE2	4.00063636363636
MYCBP	1.08366666666667
GPX5	-0.055
C6orf129	0.180166666666667
QSER1	-1.023
ULK2	2.96175
PIGO	0.1285
NRCAM	0.916357142857143
SLC35E3	1.347625
CSRP2	-0.34525
HYPE	0.703
MAPK15	-0.498333333333333
MGC14327	-0.13475
TIMM13	0.814
ZNF462	-1.872
GBA3	-0.836
TEX13A	-0.514
MCM6	-1.21911111111111
MTRF1	-1.30725
ABCA7	-0.6955
EIF4A2	-0.06225
ZC3H10	1.4823
RPGR	0.376666666666667
C20orf94	2.00375
RP1L1	0.23
GPR125	-0.48075
USP22	0.1805
OR1L4	0.563
MLZE	0.342
FLJ32065	0.796
PTCD1	-0.25225
CRTAC1	-0.1754
BXDC2	-1.02175
C18orf1	2.31016666666667
FAM107A	1.45307142857143
EFNA3	-1.08675
P18SRP	0.1625
CAMKK2	0.739333333333333
KIAA0649	-0.86175
NES	-1.6675
HS6ST3	2.778625
PON2	-1.34325
TCP11L2	0.21725
CLEC4A	1.84525
PRR12	0.698
MLXIPL	-2.2045
C2orf50	3.3495
ZNF28	1.741
ENC1	0.2155
MAP2K1	-0.113375
FKSG2	0.64375
KIAA0430	1.14975
PTP4A1	-0.454611111111111
GPR156	0.291
GTF3C6	-0.000750000000000015
UBR2	-0.2597
LOC388272	0.6615
MAK	2.441
ACOT4	2.8825
STC2	3.15291666666667
PIGW	-0.5695
SAE1	0.14525
COL6A1	1.19345454545455
OAZ1	0.9095
STMN4	-0.00983333333333332
EDG3	1.08
SGCE	-1.84466666666667
IL11	-2.14216666666667
PRSS8	2.338125
YIPF5	1.06775
WNT4	3.734375
CSN2	0.012
TCF7	-2.841875
TDO2	2.90525
SAMD9	1.4930625
S100A7A	1.9675
MMRN1	1.6454
GKAP1	-0.99525
AKR1C3	-2.94275
RNF19A	0.800625
GMDS	-1.22925
YKT6	-0.701875
SPARC	2.2712
C12orf31	-0.2465
UBE2V2	-0.418833333333333
FBXL18	-0.4665
KIAA0460	0.37025
ADAM22	-0.846571428571428
SERPINC1	-5.05275
KCTD21	1.1115
MYOHD1	-2.2475
ZNF37A	0.123333333333333
GTF3C1	0.845833333333333
CTSZ	1.5995
PRNPIP	-0.9595
DRD1IP	-0.3785
NR1I2	-2.15483333333333
ZNF266	-0.0434
SPAG4L	0.726
COX4NB	-0.36075
SAPS1	1.15683333333333
APOA1	-3.725
TATDN1	-0.404333333333333
C10orf82	3.98025
KPNB1	-0.8965
FOXO3	0.340416666666667
CRYBB2	-1.422
ZBTB5	-0.315833333333333
SLC25A38	0.2695
DCTN2	-0.017
IFT20	0.406
CTHRC1	3.0605
C1orf31	-1.2515
UHRF1	-0.49575
GPC6	-0.23125
C10orf54	1.121
MCF2L2	-0.139333333333333
WNT9B	0.160375
OLA1	0.691625
FAM120B	0.51225
TTLL10	-1.415
CYorf15A	-5.022
RELN	-2.194
SCN2B	0.01625
MFHAS1	-0.97225
NKX3-2	-1.80216666666667
RASGRF2	-0.5365
SSBP1	-0.785333333333333
KPNA6	0.0167857142857143
LOC389118	-0.3175
HS3ST4	-1.5741
SUPT7L	-0.535125
FLJ32658	-1.93425
IGFBPL1	-0.941
KIAA1641	-0.5577
SHKBP1	-0.454333333333333
CSF1R	4.1865
NAGK	0.21225
MYL2	0.70925
HIST1H4C	-0.0538333333333333
TOMM7	-0.63875
ADAMTSL3	4.4913
TNFSF14	-0.75775
PRRT2	-0.8995
VTA1	0.27575
AOAH	2.77366666666667
CRISPLD2	1.71214285714286
PNN	-1.3112
TA-NFKBH	-0.53975
ESPN	0.53175
RBM43	-0.7285
KIAA1267	0.34375
DDX3X	0.704666666666667
KIAA1576	-4.08375
PLXDC1	4.37866666666667
FLJ25801	-4.49425
HNRNPL	-0.07525
RUNDC3A	-0.0873333333333333
CASP12	0.924
SH2D5	-1.9395
RPL26L1	0.162
OR51A7	0.24725
HDC	4.865
C2orf16	-0.389166666666667
SYTL3	2.313625
GOLGA4	0.483875
NOTCH1	-0.395666666666667
ATPAF2	0.57275
ECD	0.35275
SSX5	-1.811
SNAP91	-0.18025
OCA2	-5.215
PNPO	0.5175
DAPK1	-1.13966666666667
PINX1	-1.63266666666667
SELENBP1	0.72325
NEK3	-0.206666666666667
TMED4	-0.0319285714285714
SSTR4	-0.488
FOSL1	-2.7599
CD40LG	0.7255
CES1	-2.34758333333333
DCI	1.41016666666667
B3GAT3	0.202833333333333
STK17B	-0.28475
CNTN6	0.03225
CYP3A4	-0.9995
MBOAT2	-0.6805
PISD	0.57475
USP1	-0.845
PYDC1	0.611333333333333
CENPM	-1.511625
SAR1B	0.45925
TTC7B	-1.162
DP58	0.731
GPC1	0.341
RBL1	-1.828375
TMEM137	-2.25666666666667
TOB1	1.10575
TCEAL1	4.15166666666667
CENPF	-2.77254545454545
C6	2.80783333333333
PRSS1	-4.2735
PPIL6	1.89516666666667
C6orf124	-0.461
ODZ4	1.02366666666667
SNCB	-0.63825
NDUFB9	0.837375
CNOT6L	1.0605
S100A9	-0.905333333333333
TRIM50	0.358
KCTD1	1.1667
WDR63	1.13175
SPEF2	3.488
RNGTT	-0.032
CXorf22	0.2375
KCNK16	1.0845
CEP250	-0.84375
ATPBD1B	-0.845
KCNJ2	4.0295
MT1B	-0.745
ZNF684	-0.2315
SLC4A1	0.3155
PDHA1	-0.4775
ZNF492	0.645875
TKT	-1.6075
BYSL	-0.710125
RNF38	-0.065875
AHDC1	0.2915
KLHL2	1.39125
CMTM8	1.24375
DMP1	-0.975
HERPUD2	0.10225
CRTAM	2.28
ZNF572	0.88125
TMEM16J	-0.939
HSD17B2	-5.014
UBE2G1	0.6035
AHSA2	-1.862
PELI2	-1.919
TPX2	-2.002875
ATP9B	0.678
DAZAP1	-0.341142857142857
HMGCS2	-0.213833333333333
C17orf38	-0.35575
B9D1	0.366375
NKX2-5	-1.663
KIAA1276	1.1715
LILRB2	3.3165
CSTF1	-0.4465
BTN2A1	0.094
C15orf48	6.2485
IGF2BP3	-4.4765
FAM113B	0.345666666666667
HRG	0.469142857142857
ZNF131	0.07775
USP47	1.17757142857143
CCDC88B	-0.768625
HCN1	-0.3767
HTN1	-0.366833333333333
SYCP3	-0.495
C13orf23	-0.9536
PAPOLA	-0.4671875
AATK	-0.8777
MSH3	0.726666666666667
NDUFAB1	0.4775
ITLN2	-1.01466666666667
BAK1	-0.191666666666667
MRPL45	-0.181
MTNR1B	0.523
LOC645843	-0.5815
SPECC1L	0.721875
PGCP	0.987
SPN	-1.079
GPR143	2.675
ZNF576	0.705166666666667
TMEM39A	0.3023
ATP5D	-0.466
MAGEB3	-1.351
RPS5	-0.5495
ANP32E	-1.1775
MTMR1	0.4385
YEATS4	0.2275
SYNGAP1	-0.5065
PCOLCE	-1.07433333333333
MNS1	0.89575
PCYT2	-0.922166666666667
ZNF182	0.12275
LAX1	0.438857142857143
SPPL2B	0.1419
ELOVL5	0.6374
PCDHAC1	0.487
B4GALNT1	-1.89366666666667
BLOC1S2	0.372125
ZNF673	-0.7142
ARHGAP21	-0.155166666666667
IRX5	3.799
LRFN5	-0.639
FAM7A1	-0.93925
RAB19	-0.361
GINS1	-1.43525
ITM2B	1.3357
PAPSS2	1.41966666666667
OR5BF1	-0.1405
ACSL3	-0.030875
KIAA1919	-0.363833333333333
GLT8D2	2.654125
UTRN	-0.0449285714285714
CNN1	0.8615
HISPPD2A	0.0943333333333333
SDAD1	0.353875
SIGLEC9	0.186833333333333
RPL35	-0.869285714285714
C22orf26	-0.276
IMPDH2	-1.4875
WDR69	-0.91025
SEC14L5	0.325666666666667
CLTA	-0.17925
RP11-529I10.4	0.80775
GPR37L1	0.2485
OGDH	-0.737333333333333
ASB13	1.144
ZFP14	1.03775
ZCRB1	0.494333333333333
KPNA3	0.45925
HSPA1L	1.80325
RHOC	0.628
LOC554175	-0.22825
PPP3CA	0.8403
SLC1A7	-0.9217
ZNF529	-0.729333333333333
RBED1	0.68675
DDB2	-1.367
FLJ11286	0.141333333333333
SPATA1	0.4915
MKNK1	-0.00816666666666667
DYSF	0.7665
ALKBH2	0.4775
NKD1	-3.3355
C1orf174	-0.17575
PLEKHO1	-0.2285
ASB10	-0.09325
RING1	-0.508166666666667
NPC2	0.6625
AVPR1B	1.074
YTHDF1	0.72825
LMAN1L	0.362
GSG2	-1.087
CEP170	-0.9314
RPS4Y2	-6.3435
MSH6	-0.7765
HECTD2	0.4195
ZNF556	-3.28883333333333
PLEKHC1	-0.8091
AIRE	-0.537666666666667
BCL2L10	-0.62375
LMOD3	0.343833333333333
ZBTB8	0.2084
FOXA2	-4.529
SLCO2A1	2.223875
C3orf46	null
PRDM16	-2.0124
TMEM98	0.75725
FRMD5	-1.251
PDE6C	-0.557
C1orf216	0.015
EP400	0.127214285714286
PTK2	0.927666666666667
RNF217	-0.781
NDUFA8	-0.199
ZFAT1	0.9745
LAMP3	1.93933333333333
GLTSCR2	-0.029125
NPW	-0.2035
LLGL2	0.1805
PPM1K	-1.1665
C20orf177	0.643
KIR2DL4	-0.1312
NFKB2	0.6435
C21orf122	-0.767333333333333
HESX1	-0.304
GPR114	-1.05733333333333
SLC25A35	0.625833333333333
GNAT1	-0.7945
ORAI3	0.06875
FAM76B	0.08225
TMEM99	0.743
TRIM29	-1.9418
CDS1	3.39525
RHEB	0.2434
C4orf27	-0.100166666666667
RAB3A	-0.557
OTUD6B	0.04675
GPD1	0.5145
CDH15	-1.957
NPM1	-0.427857142857143
TMEM117	-0.54575
PRPS2	0.32825
GCK	-1.6385
ADRA2A	5.02883333333333
TSPYL4	0.691166666666667
TASP1	0.14475
WDR19	0.459666666666667
C10orf38	-1.54375
PDE4C	-1.05166666666667
FYB	-0.112416666666667
C1orf55	-0.349333333333333
PPFIA3	-0.09875
RAD18	-1.37375
C12orf44	0.567
CRYBA4	0.6205
HVCN1	0.77775
TAF10	0.372333333333333
C16orf48	-0.950166666666667
DEPDC5	0.510333333333333
LTBP1	-1.4515
MAPRE1	0.57075
FGF8	-0.2705
C3orf52	1.961
SENP7	-0.104
LRRK2	-0.1135
RUNDC2A	0.759333333333333
KIAA0355	0.382166666666667
CPEB1	-2.7865
PPEF2	-0.341
ABI2	-0.8335
KIAA0317	-0.6565
ATF1	-0.247166666666667
DYNC1H1	0.30925
DIP	-0.20675
TMEM33	0.935
POLDIP3	-0.3845
C7orf24	0.068
GPR171	2.604
CDC6	-1.70283333333333
PLD1	-1.8141
ITFG2	0.0368
NDUFC1	0.6475
AKNA	-1.8705
NBR1	1.5455
PKHD1	0.42025
HPS4	-0.8598
MAFA	0.37625
ULBP3	-1.972
DIRC1	0.2805
IMMT	-0.87625
C22orf13	-0.248166666666667
CEL	-0.654
MARK3	-0.727
ADAMTS2	0.263333333333333
ARPC3	0.727
TMEM10	0.694571428571429
NPHS1	0.191
BRD8	0.293666666666667
WDR12	-1.87
IDI2	0.0407142857142857
HOXD13	-3.5645
OR8G2	-1.1425
SLAIN1	-3.611
GABRQ	-1.30875
NR2C2	-1.606
NKTR	-0.8744
TLE2	-0.0135
KIAA0892	0.4145
AURKA	-2.06745454545455
GPRC5C	0.233166666666667
TBC1D9B	0.47775
PNPLA6	-0.4215
AP3B1	0.5935
NAG	-0.83075
C11orf68	-0.1735
AKR7A3	2.14825
AHCYL1	0.651333333333333
COP1	-0.7388
RPP14	-0.2505
PCDHB18	0.325
CDH24	0.11575
KRT17	-2.6077
LACTB2	-0.1325
DDX24	0.4728
PHACTR1	-2.65333333333333
SLC35E2	0.12475
LOXL1	-0.039
IQSEC2	0.553625
RGSL1	1.3815
PCDHGC5	-0.3155
MEGF10	0.31925
PRRX1	1.59716666666667
ASTE1	0.519166666666667
C6orf159	-2.052
MYOD1	0.113
GAA	-0.103
ZNF747	1.6785
KLRC1	-0.487875
IL1RL2	0.3245
GDF9	1.309
GPR119	-0.13
TRAF2	-0.714666666666667
HCK	2.771
BMP6	-2.39225
IL8RA	0.192666666666667
FLJ35848	-1.34425
EFHA1	0.73675
CDSN	0.703
C14orf54	-0.2476
LSM3	-0.429625
ZFP41	0.7195
C9orf126	-1.82916666666667
VIT	0.171
SPCS3	-1.58075
DEF8	-0.7082
CHAF1A	-0.931833333333334
C1orf165	-2.05533333333333
ZFPM2	0.9035
FTH1	-0.46175
SLC35F1	-1.47225
YWHAH	0.0585
C17orf66	0.213333333333333
ADRB1	-0.263
FOXL1	-0.3765
RG9MTD3	-0.414666666666667
UMPS	-0.167375
MGC13008	0.603
KIAA1161	0.319
CCDC77	-1.33525
C12orf65	-0.4772
COG4	-1.38683333333333
RCP9	0.874916666666667
RP4-692D3.1	4.13216666666667
CDC2L5	0.65575
MGC7036	1.70566666666667
DNAJC11	-1.45375
GDF2	0.412166666666667
TIMM17A	-0.43
HNRNPA0	0.351
OR2H1	-0.153333333333333
PCBP1	0.27375
COL23A1	-2.1365
LRRC2	-0.035076923076923
NSD1	-0.130714285714286
FLJ37078	-1.0525
WDR91	-0.6455
TMEM179	-0.41175
DSCR10	0.188
CNDP2	0.6603
FYN	-0.9945
BEX2	-2.0485
KCND3	0.58075
YPEL5	1.570125
LRRC42	0.1055
C17orf45	0.0255
ZNF649	1.1533
LOC150763	1.7615
COL5A2	3.09366666666667
CNGA2	-0.4165
ELA2B	-1.0342
RAB9B	-1.18175
FAM100A	0.24425
NAIP	-0.410571428571429
MYOZ2	-0.258625
SPATA12	-1.727
XRCC4	-0.561
CYB561	1.3165
CHST10	-1.504
BAI1	-1.998
BRSK1	-0.779166666666667
C17orf89	0.466125
PDE6H	-0.4025
FLJ20309	-0.0816
MAP7	1.1145
SCN4B	-0.1805
SPAG9	-0.70925
SERTAD1	1.354
FLJ21963	-0.33425
ANTXR1	-0.0657000000000002
TMPRSS13	1.02883333333333
ETV7	2.97933333333333
DGAT1	0.15
NKIRAS1	1.26033333333333
TAC3	-3.6115
CORO1C	-0.758416666666667
RAD54B	0.197
HRASLS3	2.89416666666667
C21orf42	0.3695
BARD1	-0.486833333333333
ZNF177	-0.0636666666666667
MIP	0.2765
ZNF442	1.7645
F2	-4.3558
GRIA1	-0.0282857142857143
GALNTL2	1.9606
WNT5A	-2.2124
LENG9	-0.022
hCG_25371	-1.1525
FOXR1	0.773
TRA@	0.4854
PWWP2	1.15575
C1QTNF7	2.24766666666667
SLC7A4	1.83825
C4orf7	-0.31525
C17orf80	0.6615
KLK4	2.2905
IL31	1.2535
TMEM176A	3.6325
CTNNB1	0.299875
BHLHB2	1.09725
TMEM185B	0.00566666666666667
ARD1B	-0.55375
C1orf93	1.4365
BRUNOL4	-0.215333333333333
LOC541469	1.79458333333333
UPK2	0.1045
GAS8	0.392333333333333
PATE	0.6895
IMPACT	0.742625
WNK4	0.360833333333333
HNRPLL	-1.228125
GAD2	0.30075
ITGA6	0.0905
BMP15	-0.0548333333333334
CYP2A7	3.12
RIC8A	0.769875
CCND1	1.47116666666667
USP35	0.57
DSCR2	-1.173
CCL4	4.49833333333333
ZCCHC10	0.5295
NOL11	-0.37025
TRPM2	1.72683333333333
PSMD2	-0.971454545454545
CHTF18	-1.31825
USP18	0.827875
RRAS	-0.372625
LAMC3	-1.3915
TOX	-3.64183333333333
PCDH15	-0.432
GABRG3	-2.98375
NUDCD2	0.13275
SGCZ	0.0675
KCTD17	-0.7989
SPSB2	0.2095
TPPP3	3.64583333333333
CILP2	0.5815
CALB2	3.103875
CEBPZ	-0.625333333333333
ZNF479	0.91675
FMOD	4.74266666666667
C21orf66	-0.998928571428571
CLN6	-1.05883333333333
ANAPC1	-1.248
SH2D3C	1.07375
PTPN14	-0.8774
TRIM42	0.389
APTX	-0.1695
