Hybridization REF	TCGA-AO-A0JI-01A-21R-A056-07
C12orf12	0.2804
SDHB	-0.72525
CLRN1	-0.0670000000000001
NUDT10	-1.64566666666667
UGT3A1	0.171857142857143
FBXW8	0.197375
RHOF	-1.23525
PTPLAD1	1.2165
MYO3B	-0.264333333333333
DERA	-0.23175
TPP2	-1.3725
C19orf53	-0.014
GINS3	-0.846375
ST6GALNAC5	5.4125
CHSY1	-0.681
MGC15705	-0.196
GPR83	0.0688000000000001
EXT2	0.228125
DOLK	1.38875
TUBAL3	1.3615
ACVRL1	1.7683
ABL2	-0.558416666666667
C14orf156	-0.45
PTPRZ1	-3.13857142857143
DIP2C	0.831125
LAMP1	-0.245
RXRA	-0.0207
MAP3K5	0.4035
ALKBH1	0.37
PDLIM7	-1.040375
ARL14	-2.21
SNIP1	-0.399833333333333
TIMP3	1.49033333333333
RGS3	-1.02466666666667
SPAG16	-1.1836
ABHD4	-1.1215
ARHGEF12	1.48490909090909
GLUD2	1.5365
RAC2	-0.7705
UAP1L1	-1.619
SLC18A3	0.5985
YOD1	-2.92872727272727
RALY	-0.9975
HMOX2	0.1495
DGKH	-1.24925
DBNDD2	1.82733333333333
YIPF4	1.355
THAP10	1.425
ZNF513	-0.48025
HAGHL	0.0851666666666667
ITGB4	-1.24783333333333
CCDC141	-1.848
YTHDF3	1.68
C5orf28	1.01
RPL7L1	-0.5065
TMEM30B	1.88664285714286
ANKRD35	0.8915
DUOXA2	-0.33725
TBC1D5	-0.55475
DFNB59	-0.1045
HRH4	0.274
MYO6	2.0386
DNAJA4	3.12825
RBM24	-0.48125
CEACAM20	-1.0785
RBM23	-0.469714285714286
NGFB	-0.1665
C1orf63	-2.0858
KRTAP7-1	0.584
PERLD1	1.815
NPB	0.5285
C17orf59	0.2072
HSPBAP1	-0.34475
SLC15A4	-0.327625
PRTFDC1	1.89175
OSMR	-1.56364285714286
CYSLTR2	-0.01
C19orf25	-0.3433
KIAA1797	-0.402
NLRP6	1.434
FAM105B	0.1968
SCRN2	-1.15916666666667
LRRC58	-0.1513
RNF17	0.73025
NEIL3	-1.943
FAM137A	-0.784
SKP2	-2.6325
PARVA	-0.130166666666667
PKLR	-1.157
RNF34	0.236375
A3GALT2	1.084
C12orf50	0.5974
SUNC1	-2.18475
FAM102B	0.146166666666667
CCT2	-0.157
LRRC37A2	-0.9015
ARF4	1.3525
SIKE	-0.466
C8orf48	3.16366666666667
MBTPS1	-0.119142857142857
GPSN2	-1.5205
NCF2	1.70425
SLC12A6	-0.401166666666667
MRPL48	-0.11225
HMGN3	-0.851833333333333
LRRC62	-0.112
PAX9	-1.916125
FAM55A	-0.05
C20orf42	-1.2878
SCML2	-1.64433333333333
BCL9	-1.00225
FAM40A	-1.16375
C9orf41	0.351
ZNF774	-2.15
LETM1	0.1815
PLXNB1	-1.11016666666667
NIPSNAP1	0.023625
USP10	-1.24425
F9	0.63
LIPE	2.349
CNGB3	0.527
C12orf52	-0.249875
PI4K2A	-0.675375
MED8	-0.23175
STAT4	0.4316
FGD4	0.527666666666667
RNF145	-1.50333333333333
WDR32	0.0315555555555555
CLDN2	0.518333333333333
TCEAL8	1.365
ZMYND8	-1.1125
PDXK	-1.28009677419355
GATAD2A	-1.29
PTGES3	-0.139
CCM2	-1.436
TAP1	0.044625
ZNF670	0.946
ETS2	-0.0960714285714285
C6orf166	-0.374833333333333
PRMT2	0.0396428571428571
OR4B1	0.404
INTS8	0.081
CCDC102A	-1.51625
CCDC83	-2.0845
ITGA1	-0.8667
EPHA5	-1.6415
FAM24B	-0.51
TSGA10	4.3675
HAL	-1.0225
MYOT	0.69
SPACA3	0.888
BCL2L2	-0.238166666666667
CUGBP2	-0.183666666666667
CCNB3	4.18625
RNF113B	0.105
MERTK	0.30075
BAG1	1.29125
VPS36	0.45925
ORMDL3	0.9723
C1orf190	-0.845
ZNF625	0.071
CORO2B	-2.2735
ALOX15	0.4925
CST1	0.54
NUPR1	-0.0025
CCL7	-0.9805
SMCR5	-3.81
DSC2	-0.912
RBMS2	-0.08475
GRIK4	0.728
TRIM65	-0.672
TMPRSS6	0.265230769230769
TP53INP2	-1.06225
GLB1L	-0.433
LOC388284	-0.124333333333333
PUS1	-1.78521428571429
BCL9L	-0.8915
OLFM1	0.0144166666666667
RET	2.79625
MASTL	-1.221
ALX3	-0.8285
IL1RL1	1.4075
ZNF765	-0.5608
C14orf138	-0.36475
SNX10	0.0948333333333333
TAC4	-1.251
C1orf64	4.178625
POGK	0.226
MAPK9	0.2815
ZNF366	1.51125
C8orf79	1.6781
CLDN7	2.504375
OR5AT1	-0.209
TRIM37	-2.028
LRRC25	1.769
GRHL2	4.5584
TEKT3	0.08375
LASS5	0.0965
ABCC4	-0.808
DLG3	1.0715
VGLL1	-0.596142857142857
ZFP36L2	-0.352
MFRP	0.8098
KIAA1799	1.2055
FLJ44379	-1.344
PCNX	-0.005
ANXA9	3.413
CYP4V2	3.351
PIK3C2A	0.52925
SRR	2.005
NOL3	-1.39575
IFITM2	1.293
ARNTL2	-1.65575
ZNF595	1.2165
NLRP13	-0.264
ASPH	0.410125
CPA2	0.7225
PVRIG	-1.5095
LEPR	-0.2746
C16orf42	-1.27933333333333
SH3BGRL	-0.6605
FAM77D	-1.074
FNDC7	0.058
C9orf6	0.0533333333333333
NOTCH2NL	2.16583333333333
PGBD1	0.6915
SYNGR2	-0.424333333333333
PITPNA	-0.829625
PRPF4B	-0.2741
SLC43A3	-2.28857142857143
NRBP1	-1.15125
SLC25A22	1.07425
ILK	-0.982125
SLC22A8	-0.0124
MRPS7	0.23525
PITX2	-2.33275
FABP3	-1.78425
OR1L1	-0.4895
LOC728215	2.794375
BLID	-3.075
KIAA1217	3.15329411764706
TFPT	-0.76425
AP4B1	-1.30775
VBP1	-0.03575
OR1K1	0.6275
MORC3	0.487
BHMT2	-0.934333333333333
C3orf10	1.2665
FZD7	-0.245666666666667
WFDC10A	0.3885
PMS2CL	-0.376625
CCDC32	1.0115
FA2H	-1.2315
ALG13	0.9645
TTLL7	-1.5063
SPOCK3	-0.441333333333333
SLC13A2	0.685
AIM1	-0.48225
GPRC6A	-0.597
EGR2	4.24225
MED11	1.44025
WWC1	2.5605
SH3GL3	-2.6555
RIF1	-0.599142857142857
PRLH	-0.831
VLDLR	-3.8855
DBT	-0.22
C21orf63	0.583
CGGBP1	0.0485
KRTAP12-2	0.949
TADA3L	-1.008
ZBTB16	2.902
PDGFB	0.7355
RFX1	0.105125
UQCRB	0.8353
LOC133874	0.471
HPS3	-1.86725
LGALS3BP	-0.53
DKFZP564O0823	1.22792857142857
MRFAP1L1	1.601625
HOXA10	-2.35983333333333
NGB	-2.112
KIF21A	0.852923076923077
IFLTD1	0.5365
LZTS1	-1.334625
ARHGEF3	3.06275
RHBDL3	-1.8935
CSNK1G2	-1.62608333333333
ChGn	-1.22025
KIAA1244	1.52533333333333
GABRB2	0.596
MGC72080	-2.1075
CD27	4.32375
EGLN1	-1.4572
PEX13	1.47025
RWDD3	0.0145
RNF12	-0.624
GRIN2B	0.2485
ADAMTS14	-1.64571428571429
DYDC2	-1.58066666666667
ATP6AP1	0.4609
NR1H2	-1.12633333333333
PDK2	0.204
C3orf17	-0.128166666666667
SLC38A2	-0.472428571428571
SLC25A29	-0.435166666666667
C15orf29	1.35825
ADAM9	1.73175
TMUB2	-0.378125
GPR176	-0.422
AGK	-0.345125
MCCD1	-0.1995
NDUFA4	0.97725
TMEM146	-0.321
DUSP1	1.69
UNQ6975	-0.07
EMX2OS	3.10825
INSM2	0.123
LUZP4	0.2775
SETD6	-0.03225
P2RY2	2.823
SLC45A2	-0.982
RABGAP1	0.5945
UBXD5	-0.726857142857143
GPRC5A	0.4043
PAK3	-0.0382
LOC63920	0.09025
TGFBR1	-0.8455
KRTAP6-3	-0.94175
SFMBT2	-0.500666666666667
CDC42	0.2050625
C11orf35	0.069
TTLL2	0.667
UACA	0.333083333333333
CD97	-1.9304
SETD5	-1.1785
NINJ2	-1.79025
PTER	1.73116666666667
POMGNT1	-0.16875
KRTAP4-2	0.5185
ECGF1	2.348
HRB	-0.912181818181818
ATP1B2	-0.2777
LOC400506	0.5365
COL4A3BP	-0.00225
C6orf97	1.756
GRHPR	0.408375
TAS2R1	1.667
SEMA7A	-0.325333333333333
EDF1	0.282
ODF2L	-0.02375
PCID2	-0.8132
GTF2H4	-1.08683333333333
ZCCHC3	-1.53575
CGB2	-0.347
NEUROD1	1.07466666666667
C20orf75	-0.346
RP5-1054A22.3	0.880166666666667
IFNA5	0.1395
ZNF134	0.40475
MGC119295	-1.9056
ZSWIM6	-0.722875
SMEK1	-0.323166666666667
PCGF2	-0.655625
C1orf102	2.62925
CYP2A13	4.6185
KCNH6	-0.960777777777778
MDM1	0.3637
ALDH7A1	1.093
C9orf75	-0.35775
VDAC3	0.24425
OR51T1	0.205
EIF3F	-0.655166666666667
KCNJ10	-0.907
LENG8	0.292
EDEM2	0.09725
CCNJL	-1.75566666666667
DHX37	-1.3655
CRYGN	-0.48
AATF	-0.66325
ZNF630	1.748
E2F5	1.0105
WFDC13	3.00225
FTSJ3	-1.512
C4orf33	0.6055
LHFPL4	-3.11825
C19orf56	0.462833333333333
SMAD4	0.8355
AFM	0.23325
G0S2	-1.289
FCHSD2	-0.0026
RRP1B	-0.8874
EEF1B2	-0.933333333333333
STAT6	0.350833333333333
ZNF195	0.1335
GNL1	-2.33383333333333
ZNRF2	0.7185
PER3	0.053875
ASB16	0.313
C10orf10	0.537214285714286
ADCY8	-1.9166
C9orf58	0.529333333333333
ARMC10	0.2155
PSG1	-0.0315
DHX34	-0.77175
VARS2	-0.40925
NFIC	-0.686
ITPR2	4.10425
AGXT2	4.18433333333333
OR6K3	-0.098
H2AFZ	0.0806666666666667
MLLT3	-0.09125
COX4I2	0.94375
CCNT2	-0.811125
PLK4	-1.00175
NUMBL	-1.25
MED16	-0.6575
PLEKHQ1	-0.15225
GOSR1	0.232444444444445
BTG4	0.454
RPL30	1.15283333333333
IGSF5	1.0335
IGFL2	-0.35825
ELMOD2	2.6445
SHC3	-1.55466666666667
HAVCR1	0.698
DYNC2H1	-0.75975
RNF5	-0.677833333333333
C2orf7	-1.162
NLF1	0.1765
KLHL25	0.02475
LRP10	0.745
KRI1	-1.72725
PUS7L	0.386
MGMT	1.092
HOXD1	-1.5705
CSH1	-0.0398
ATG16L2	-1.4795
FLJ44635	0.314
CHODL	-0.543
EXOSC8	-1.47125
SLC28A1	0.00274999999999997
MYO7B	-0.7412
SEH1L	-0.221
MTNR1A	0.395333333333333
TSPAN5	3.25166666666667
CDC45L	-2.5415
AMIGO1	0.113
ATAD3A	-2.752875
OSGIN2	1.04683333333333
PDIK1L	0.9545
DARC	2.22475
PIPSL	-0.1395
SHMT1	-0.55525
CRISP3	0.2195
POPDC2	2.5505
ZRANB2	-0.872
FBXL8	-1.242
TRIP13	-1.73427272727273
EIF5AL1	-1.917
POU5F1P3	-4.86816666666667
IL6	-0.488666666666667
CXorf38	0.681666666666667
IFNA16	0.1395
FBXL2	2.7115
BRD1	0.525
STATH	0.87925
FBXO44	-0.291333333333333
MCCC2	2.0965
CDC2	-0.4324
C5orf23	-1.295
IVD	0.605
C10orf122	-1.30825
MSL3L1	-0.6361
MVP	-0.3195
EPOR	-0.5101
ZMYM1	-0.705833333333333
BCL7C	-0.354
PSTPIP2	0.684
LYPD1	-2.721375
OR8G5	-0.016
ZP3	-0.771333333333333
BCAS4	2.46416666666667
EDG6	1.94525
ISY1	0.092
PRAMEF2	0.180333333333333
CUL1	-0.396875
RNF213	-0.4536
CCRK	1.7205
DHX9	-0.261875
C13orf29	-1.4035
NCKAP1	0.822666666666667
MRPL43	0.906214285714286
XPR1	-2.318
PKN2	-0.5435
PODNL1	-1.762
ZNF333	0.907875
DALRD3	1.62025
OPN1SW	-1.1565
BTBD6	-0.071
C11orf82	-1.5945
OR5P3	0.172
DUSP11	0.56675
L1CAM	-1.8422
NEK11	2.338
OR7E91P	2.385
CNTN3	0.9621
CREB3L2	-0.23075
ZBTB37	-1.473
KIAA1324L	2.34475
NDUFB10	0.904333333333333
NUDT2	1.056
GTPBP8	-0.98975
CACNA1D	0.714
PRKAA2	0.202
PRDM8	-0.3885
MGC16075	-0.373
KRT14	0.217071428571429
PP8961	0.353833333333333
MRPL18	-0.44475
ABCG2	0.45375
PACRG	1.09675
BBS2	0.1295
KREMEN2	-1.4925
FBXO21	1.27425
HNRPUL1	-0.299333333333333
GRB10	-0.89225
CLSTN1	0.338625
LMAN2	-0.963
C17orf61	1.6225
NIPSNAP3A	1.48475
INSIG2	-0.929
PCDHB7	-0.119833333333333
STXBP2	0.345875
CMAH	-0.104181818181818
SEMA5B	-0.85175
ZNF155	0.288
COQ6	1.6115
PRPF4	-0.91575
TSPAN15	1.1169
VN1R5	1.13366666666667
LATS2	-0.1495
SELK	1.10775
PGK2	0.938666666666667
MS4A1	1.095875
TYW3	-0.1463
KRTAP5-1	1.04675
RCCD1	-1.50283333333333
BTN1A1	0.5345
DDX28	-0.525
TMEM65	-0.27675
LOC92345	0.10075
TTC31	-0.3175
WDR46	-1.07416666666667
CHP2	-1.50466666666667
LSP1	-0.371
ZNF542	0.5945
EXOSC1	0.20575
ARHGAP18	-0.6735
LRRTM4	-0.412875
MAOB	2.37316666666667
CACNB4	-1.12
MGC33846	-1.009
RANBP3L	1.575625
ATP5L	1.057625
ONECUT1	-2.268
NUDT9	1.3745
TMEM149	-0.3035
STX17	1.30875
IGSF10	-2.49
TMPRSS9	-1.062
BMPR2	0.254916666666667
ALLC	0.38425
KLF7	-1.392625
GCC1	0.5735
TIMM9	0.18775
CDO1	0.3215
MGC10701	0.4645
IFI6	2.09716666666667
FRMD8	-0.6895
MGAT2	0.59375
WBP5	-1.53166666666667
CNIH2	-0.51975
KIAA0907	-1.6009
KCNH8	0.1975
CTSG	3.66875
GRIK1	-0.4216
CUL5	1.4945
FRMD1	0.945
OR9A4	1.541
SYT6	-1.9695
FOXD4L2	0.9575
ANAPC2	-1.01
OPN5	0.832
TAF13	-1.36975
LYG2	-0.27925
GGNBP1	-0.037
C11orf40	0.8015
OTX2	-0.2645
REG4	0.3085
EIF5	-0.28925
PALB2	-0.4815
SEPSECS	1.2249
RNASE3	-0.224
TRIM49	-1.4155
POLR2K	1.7874
GPR42	-0.2885
C8B	-3.86775
SASS6	-0.27075
PREB	-1.147
OR3A3	0.122
TUBA8	0.091
IGLV2-14	-0.17175
STIL	-2.34875
ANKFN1	-1.92125
NME7	-0.73225
HOXC12	-0.306
UBE2C	-0.785625
FHOD1	-2.612
CDK2AP1	-0.160416666666667
OR6K2	0.838333333333333
DHPS	-0.78775
RPL5	-0.571333333333333
TRGV5	0.546
LOC541472	0.205428571428571
HCCS	-0.0132222222222223
DENND1B	1.1885
LHX3	-0.2205
OR5D16	0.5155
CXorf57	-0.374333333333333
IRF2BP1	0.8205
NDST2	1.553
LCE3D	-2.281
BOLL	0.623125
SYT3	-1.00275
PIH1D2	0.605
C20orf7	0.7545
IL1R2	0.677833333333333
SLAMF9	-0.4765
PPME1	-1.310375
PIK3CA	0.15775
TRAPPC1	-0.1485
COLEC10	-0.78375
SLC9A6	-2.0488
PDDC1	-0.294916666666667
CCDC53	1.74225
GK3P	0.134
DAZL	-0.177
BRI3	-0.41375
SDK1	-0.71925
CYP2C18	1.56
IFI44L	3.729375
RPL3L	-0.33
FUT9	-1.2956
KIFC2	-0.4836
PMP2	0.26525
SLC4A9	-0.8
PLAG1	-1.949
MYCBP2	-0.229166666666667
OR4E2	0.685
CCDC65	0.70275
C16orf82	-0.552125
ENTPD4	-0.92225
BRP44L	-0.0775
PMP22CD	1.669
TMCO4	0.584833333333333
KCNN1	-1.39466666666667
WDR35	0.06175
CCDC80	-0.213125
C3orf31	-0.53675
SLC7A9	-1.26125
TMEM190	-0.003
DBC1	-0.702166666666666
FADS3	-1.3185
PDZD8	0.699333333333333
GRM5	0.351625
AZGP1	4.6202
PEX3	0.7345
MED1	0.375285714285714
ATG4C	-0.982833333333333
HNRPH3	-0.43225
FAM109B	1.2985
C4orf17	-0.9795
CA10	0.72025
OPRD1	-1.516
CCL16	-0.827666666666667
SACM1L	-0.48425
CST6	0.67025
CD63	1.459875
LGI1	-1.0315
ZNF784	-0.704
CRYBB1	-2.059
CX3CL1	0.17205
TOP2A	-2.20025
GYPB	-3.1174
GADD45GIP1	-0.925
FEN1	-1.233
IGF1R	0.809625
WDR72	-1.218
PURG	-1.96
DEFB126	-0.15075
PKD1L1	-0.348
CAV1	-1.9224
GNPDA2	2.4576
DGAT2	-0.128375
NLGN1	-3.542
STRBP	1.366375
HPRT1	-0.815666666666667
FANCI	-1.395625
PSMA7	0.827375
DBF4B	-1.09116666666667
TTF1	-0.6485
RAD54L	-2.7415
ELOF1	-0.48575
PLAGL2	-0.967625
ZNF256	0.612
HMGCL	0.0925
MSI2	0.9985
RPESP	-1.94483333333333
C11orf60	1.56675
ABCD1	-0.39
ACAA1	-0.2404
SPARCL1	5.511
IL6ST	1.0064
ZNF319	-0.174
TMEM109	0.0669
FAM90A1	-0.9865
IL22RA1	-2.126
ATP4B	0.8915
TEC	-0.6486
C7orf30	-0.05025
TXNDC2	-0.352
ABCB4	-0.3405
KIAA1191	0.90975
C9orf38	1.0585
SFTPB	-0.534714285714286
CNTNAP2	2.15591666666667
FRK	-1.985
TBX19	-0.82425
CHD4	-1.49875
C6orf26	-2.8555
MOSC2	3.10325
IKBKE	-1.7885
HIF1A	-0.158
LOC595101	-0.2175
RELA	-0.360833333333333
TMEM16B	-1.258
ABHD12B	-2.4465
TSEN34	0.347
KIF18A	-1.93475
TXNDC9	0.868666666666666
SPATA2L	-0.00850000000000001
SEMA4G	0.399
C21orf91	0.061125
MATN1	0.00449999999999999
KCNIP4	0.1004
TUSC1	2.12075
OR4C15	0.4315
ARMCX6	0.4655
WBSCR27	1.50516666666667
OR52I2	1.086
KIAA1604	-1.05175
DYNC1I1	-1.761
PPP4C	-1.25
SLC47A2	-1.57433333333333
TREH	0.404833333333333
CD48	2.51666666666667
ST14	0.429333333333333
PKN1	-1.29425
SPON2	1.499
XBP1	3.52916666666667
SFRS12	0.098
EFCAB6	1.8615
SELT	1.2725
SLC39A2	1.7425
ERF	-0.785
ARL3	1.92125
SURF6	-1.1668
MLLT10	-0.47852380952381
FLJ11171	0.1
TDGF1	-4.03266666666667
ERCC6	0.19025
EIF2AK4	0.491625
BAZ1A	-0.0586666666666667
LRRN3	0.425333333333333
TMC3	-0.499
EFTUD1	0.51325
PTPRO	-0.814333333333333
CLEC12A	0.524125
ACBD4	-0.140875
ZDHHC14	-1.73442857142857
OTUD7B	0.218375
ACTB	-0.31075
MSRA	0.226375
LCE5A	-1.9305
IFI35	1.03225
BSCL2	-0.279166666666667
ANKRD12	0.985666666666667
CFHR2	0.9155
RGAG1	-0.859333333333333
HSFY1	-0.611
SLC30A5	0.650363636363636
IMPG1	-0.238
GPR109A	-1.995
ZNF185	-1.50175
IYD	2.35125
NPCDR1	0.1585
SERPINA13	0.8645
HMGCLL1	-2.58875
NEUROG1	0.272
UBQLN1	0.6580625
LIN37	-0.004
SOCS2	1.562
DSCR4	-1.49966666666667
XKR6	-0.84725
GPR142	0.84
KRTAP13-3	1.595
CCDC15	1.1355
MOS	0.522
CD1E	-1.0085
OFCC1	0.5985
FAM83D	-1.5965
SRFBP1	0.82275
C9orf96	0.3515
DHDH	-1.634
CCDC90A	0.437
RABL3	1.65935
CD320	-0.937
ANGEL2	0.5965
MRPL21	0.16725
SMG6	0.129
INSR	1.61875
FLJ14816	0.321
GLRB	0.912333333333333
C9orf89	0.8005
CIZ1	-1.7785
URG4	-1.392
LRDD	-1.20316666666667
CBY1	1.3305
NFX1	-0.061125
MTERFD2	0.0205714285714285
C19orf23	-0.2355
PGC	-1.243875
IER3IP1	1.5545
RASAL2	-0.489416666666667
C1orf89	-0.9095
SYNJ1	-0.960142857142857
NFKBIE	-0.84375
FLJ40125	-1.0404
TCEB2	-0.7378
NOG	-1.764
POLR2J2	-0.664166666666667
HLA-B	1.8165
PCDHA1	1.5545
PPP2R2B	-1.51925
ARHGEF17	0.616166666666667
TCF7L2	-0.464928571428571
CHD5	-0.99
ZNF431	-0.488
TBC1D25	-1.17275
ZNF800	-0.04675
SCUBE2	4.26636363636364
MYCBP	0.930833333333333
GPX5	-1.438
C6orf129	0.821166666666667
QSER1	-0.2475
ULK2	4.54225
PIGO	1.59033333333333
NRCAM	-1.14030769230769
SLC35E3	1.7635
CSRP2	-1.56575
HYPE	-1.312
MAPK15	-1.2946
MGC14327	0.042
TIMM13	-0.397
ZNF462	-0.23525
GBA3	0.18475
TEX13A	0.781
MCM6	-1.268
MTRF1	-1.294625
ABCA7	-1.663
EIF4A2	0.53
ZC3H10	0.395888888888889
RPGR	1.28033333333333
C20orf94	0.961
RP1L1	0.203
GPR125	0.0321428571428571
USP22	-0.849214285714286
OR1L4	1.233
MLZE	-0.444666666666667
FLJ32065	0.69825
PTCD1	0.0685
CRTAC1	0.482166666666667
BXDC2	-0.72175
C18orf1	1.753
FAM107A	2.16385714285714
EFNA3	-1.09175
P18SRP	-0.2062
CAMKK2	-0.0543333333333333
KIAA0649	-1.03575
NES	-1.92633333333333
HS6ST3	1.97457142857143
PON2	-0.406
TCP11L2	-0.443
CLEC4A	1.522
PRR12	0.271
MLXIPL	-1.1278
C2orf50	0.0145
ZNF28	0.69975
ENC1	-0.0143333333333333
MAP2K1	0.100125
FKSG2	0.844
KIAA0430	0.78125
PTP4A1	1.17783333333333
GPR156	0.489
GTF3C6	-0.46925
UBR2	0.4304
LOC388272	0.3025
MAK	0.234666666666667
ACOT4	2.46725
STC2	3.55825
PIGW	0.130875
SAE1	-0.825875
COL6A1	0.114636363636364
OAZ1	0.0471666666666667
STMN4	0.571
EDG3	1.1345
SGCE	-1.6915
IL11	-1.79616666666667
PRSS8	1.555625
YIPF5	1.10233333333333
WNT4	4.576375
CSN2	0.648166666666667
TCF7	-3.0735
TDO2	0.73225
SAMD9	0.02625
S100A7A	-0.163
MMRN1	1.64733333333333
GKAP1	0.72425
AKR1C3	-2.0395
RNF19A	1.87825
GMDS	-0.62225
YKT6	-1.078875
SPARC	0.3264
C12orf31	-0.3045
UBE2V2	0.118333333333333
FBXL18	-1.987
KIAA0460	0.052
ADAM22	-0.6955
SERPINC1	-4.885
KCTD21	-0.59575
MYOHD1	-1.1695
ZNF37A	0.1975
GTF3C1	-1.07866666666667
CTSZ	1.89
PRNPIP	-1.688125
DRD1IP	-0.5485
NR1I2	-2.6292
ZNF266	-0.4769
SPAG4L	0.22
COX4NB	-0.791
SAPS1	0.396
APOA1	-3.5695
TATDN1	0.0296666666666667
C10orf82	4.77975
KPNB1	-1.42325
FOXO3	-0.406583333333333
CRYBB2	-0.6965
ZBTB5	0.0228333333333333
SLC25A38	0.22375
DCTN2	-0.602166666666667
IFT20	0.96525
CTHRC1	0.04275
C1orf31	-0.137125
UHRF1	-0.779375
GPC6	-3.4655
C10orf54	0.6985
MCF2L2	-0.566666666666667
WNT9B	0.218125
OLA1	-0.46075
FAM120B	-0.36475
TTLL10	0.1675
CYorf15A	-2.20025
RELN	-1.54477777777778
SCN2B	0.567833333333333
MFHAS1	-2.40325
NKX3-2	-1.847
RASGRF2	-0.5665
SSBP1	-0.0318333333333333
KPNA6	-0.885142857142857
LOC389118	1.1315
HS3ST4	-1.588
SUPT7L	0.31525
FLJ32658	-2.49766666666667
IGFBPL1	-1.0125
KIAA1641	-0.6494
SHKBP1	-1.501
CSF1R	5.229
NAGK	1.30775
MYL2	0.712
HIST1H4C	-2.17566666666667
TOMM7	0.713125
ADAMTSL3	2.7086
TNFSF14	-1.37525
PRRT2	-1.0285
VTA1	-0.113875
AOAH	2.1765
CRISPLD2	0.464583333333333
PNN	-0.8534
TA-NFKBH	0.09375
ESPN	-1.333
RBM43	-0.601
KIAA1267	-0.06575
DDX3X	0.574166666666667
KIAA1576	-3.084
PLXDC1	4.03183333333333
FLJ25801	-3.84375
HNRNPL	-0.425
RUNDC3A	-0.599166666666667
CASP12	0.9055
SH2D5	-1.93475
RPL26L1	0.446
OR51A7	0.277
HDC	8.072
C2orf16	-0.031
SYTL3	2.349625
GOLGA4	0.763875
NOTCH1	-1.52683333333333
ATPAF2	0.63625
ECD	0.8005
SSX5	-2.196
SNAP91	-0.34125
OCA2	-3.113
PNPO	-0.0531666666666667
DAPK1	-0.187
PINX1	-0.952333333333333
SELENBP1	0.735125
NEK3	0.01175
TMED4	0.145642857142857
SSTR4	0.589
FOSL1	-2.2701
CD40LG	0.215
CES1	-2.03391666666667
DCI	-0.0671666666666667
B3GAT3	-0.978666666666667
STK17B	-0.122
CNTN6	0.6845
CYP3A4	-2.13333333333333
MBOAT2	1.16257142857143
PISD	0.502
USP1	-0.96125
PYDC1	0.8355
CENPM	0.066125
SAR1B	1.85275
TTC7B	-0.358375
DP58	-0.212
GPC1	-0.643
RBL1	-1.57125
TMEM137	-2.44283333333333
TOB1	2.09691666666667
TCEAL1	5.15066666666667
CENPF	-2.22636363636364
C6	0.768
PRSS1	-1.6185
PPIL6	2.07633333333333
C6orf124	-0.9395
ODZ4	-0.768833333333333
SNCB	-0.15375
NDUFB9	0.369625
CNOT6L	0.726833333333333
S100A9	-1.4145
TRIM50	-0.1115
KCTD1	0.7345
WDR63	-0.21375
SPEF2	3.476
RNGTT	-0.961333333333333
CXorf22	0.7705
KCNK16	-0.292
CEP250	-0.5825
ATPBD1B	-0.37275
KCNJ2	2.3655
MT1B	-2.743
ZNF684	-0.253
SLC4A1	-0.271
PDHA1	-0.57675
ZNF492	-1.539625
TKT	-2.3815
BYSL	-0.15775
RNF38	-0.149125
AHDC1	-0.397
KLHL2	-0.263
CMTM8	1.861
DMP1	0.41
HERPUD2	-0.2145
CRTAM	2.5505
ZNF572	-0.22825
TMEM16J	-1.319
HSD17B2	-4.21375
UBE2G1	0.76225
AHSA2	-1.59675
PELI2	0.6445
TPX2	-2.165625
ATP9B	1.495
DAZAP1	-0.510857142857143
HMGCS2	3.05616666666667
C17orf38	-0.28
B9D1	0.978375
NKX2-5	-1.35466666666667
KIAA1276	-0.59675
LILRB2	2.923
CSTF1	0.0445
BTN2A1	-0.183166666666667
C15orf48	3.7535
IGF2BP3	-3.735
FAM113B	0.0486666666666667
HRG	-0.671375
ZNF131	-0.31075
USP47	0.9635
CCDC88B	-2.365
HCN1	0.5226
HTN1	0.137833333333333
SYCP3	0.77025
C13orf23	-0.873
PAPOLA	0.5489375
AATK	-0.059
MSH3	0.445833333333333
NDUFAB1	0.46
ITLN2	0.182166666666667
BAK1	-0.506
MRPL45	0.2445
MTNR1B	0.0856666666666667
LOC645843	-0.891
SPECC1L	0.774125
PGCP	0.2715
SPN	-1.61575
GPR143	4.26433333333333
ZNF576	0.0308333333333333
TMEM39A	0.2593
ATP5D	-1.38533333333333
MAGEB3	-0.5465
RPS5	-0.134166666666667
ANP32E	-1.42907142857143
MTMR1	-0.3
YEATS4	1.14825
SYNGAP1	-1.01833333333333
PCOLCE	-2.79316666666667
MNS1	0.173
PCYT2	-1.26666666666667
ZNF182	0.40575
LAX1	1.997625
SPPL2B	-0.8067
ELOVL5	1.4859
PCDHAC1	0.011
B4GALNT1	-2.557
BLOC1S2	1.16825
ZNF673	0.3546
ARHGAP21	-0.450333333333333
IRX5	3.23525
LRFN5	-0.783833333333333
FAM7A1	-0.429
RAB19	2.7685
GINS1	-1.37175
ITM2B	1.5206
PAPSS2	1.69016666666667
OR5BF1	0.1435
ACSL3	0.12275
KIAA1919	-0.962916666666667
GLT8D2	0.997
UTRN	0.477
CNN1	0.5415
HISPPD2A	0.467166666666667
SDAD1	0.671625
