Hybridization REF	TCGA-BH-A0HB-01A-11R-A056-07
SERPINC1	-4.19525
KCTD21	0.331
MYOHD1	-2.1285
ZNF37A	0.4695
GTF3C1	0.268
CTSZ	2.80675
PRNPIP	-0.63175
DRD1IP	0.751
NR1I2	-3.4355
ZNF266	-0.9329
SPAG4L	0.689
COX4NB	-0.09325
SAPS1	2.18216666666667
APOA1	-3.800375
TATDN1	-0.453666666666667
C10orf82	4.32
KPNB1	-0.90825
FOXO3	0.159666666666667
CRYBB2	-1.378
ZBTB5	-0.0906666666666667
SLC25A38	0.2345
DCTN2	-0.626833333333333
IFT20	1.671
CTHRC1	1.964
C1orf31	-0.272
UHRF1	0.171875
GPC6	-0.6405
C10orf54	1.547
MCF2L2	0.223166666666667
WNT9B	0.169
OLA1	-0.8655
FAM120B	1.03975
TTLL10	-0.1915
CYorf15A	-3.5865
RELN	-2.08711111111111
SCN2B	0.0985
MFHAS1	-1.2145
NKX3-2	-1.399
RASGRF2	-0.079
SSBP1	-0.551166666666667
KPNA6	0.0906428571428572
LOC389118	0.238
HS3ST4	-1.2499
SUPT7L	-0.34275
FLJ32658	-0.5495
IGFBPL1	-0.31075
KIAA1641	-1.251
SHKBP1	-0.229166666666667
CSF1R	5.24
NAGK	0.3815
MYL2	0.02125
HIST1H4C	-2.96933333333333
TOMM7	-0.505125
ADAMTSL3	2.5556
TNFSF14	-0.00725000000000001
PRRT2	-1.3645
VTA1	-0.40575
AOAH	3.37483333333333
CRISPLD2	1.33285714285714
PNN	-1.4102
TA-NFKBH	-0.0972499999999999
ESPN	-0.56
RBM43	-0.9105
KIAA1267	0.696125
DDX3X	0.259444444444444
KIAA1576	-4.61725
PLXDC1	3.61066666666667
FLJ25801	-3.4735
HNRNPL	0.72675
RUNDC3A	-0.0781666666666667
CASP12	0.796
SH2D5	-1.600125
RPL26L1	0.0335
OR51A7	-0.25625
HDC	2.519
C2orf16	0.316833333333333
SYTL3	3.299375
GOLGA4	0.317625
NOTCH1	-0.449166666666667
ATPAF2	-0.182
ECD	0.6095
SSX5	-1.83666666666667
SNAP91	-0.84525
OCA2	-4.3015
PNPO	0.242666666666667
DAPK1	-0.7735
PINX1	-0.880166666666667
SELENBP1	0.369
NEK3	-0.804416666666667
TMED4	-0.225642857142857
SSTR4	0.14
FOSL1	-2.0666
CD40LG	1.1455
CES1	-1.19758333333333
DCI	0.528833333333333
B3GAT3	-0.482
STK17B	1.0305
CNTN6	0.95275
CYP3A4	-1.04066666666667
MBOAT2	1.27014285714286
PISD	-0.7405
USP1	-1.1065
PYDC1	-0.450166666666667
CENPM	-1.34
SAR1B	1.0205
TTC7B	-0.346875
DP58	0.673
GPC1	0.58875
RBL1	-1.464625
TMEM137	-1.91966666666667
TOB1	2.68483333333333
TCEAL1	2.08816666666667
CENPF	-0.946181818181818
C6	1.95733333333333
PRSS1	-3.4745
PPIL6	0.698
C6orf124	0.127
ODZ4	0.774833333333333
SNCB	0.202
NDUFB9	1.261375
CNOT6L	1.54966666666667
S100A9	1.131
TRIM50	0.419
KCTD1	2.5296
WDR63	-0.3045
SPEF2	0.81325
RNGTT	-0.601666666666667
CXorf22	1.245
KCNK16	0.096
CEP250	-1.08625
ATPBD1B	0.26125
KCNJ2	3.04025
MT1B	-0.263
ZNF684	-0.6865
SLC4A1	-0.14675
PDHA1	-0.4225
ZNF492	-0.990125
TKT	-1.84925
BYSL	-0.685625
RNF38	0.062
AHDC1	-0.26
KLHL2	-0.24675
CMTM8	2.6345
DMP1	-1.362
HERPUD2	-0.273375
CRTAM	3.4005
ZNF572	1.2885
TMEM16J	-1.3115
HSD17B2	-4.16625
UBE2G1	-0.7015
AHSA2	-2.77125
PELI2	-1.2615
TPX2	-1.914375
ATP9B	1.67666666666667
DAZAP1	0.36625
HMGCS2	0.596166666666667
C17orf38	0.27225
B9D1	-0.27075
NKX2-5	-0.8215
KIAA1276	1.73225
LILRB2	4.0975
CSTF1	-0.0143333333333333
BTN2A1	-1.66016666666667
C15orf48	6.277
IGF2BP3	-3.87725
FAM113B	0.516166666666667
HRG	0.53225
ZNF131	-0.31625
USP47	-0.490285714285714
CCDC88B	-1.092875
HCN1	-0.9002
HTN1	-0.00339999999999998
SYCP3	-0.915
C13orf23	-0.7669
PAPOLA	0.313625
AATK	-0.6584
MSH3	0.37
NDUFAB1	-0.4335
ITLN2	-0.720666666666667
BAK1	-0.15
MRPL45	0.855166666666667
MTNR1B	-0.262166666666667
LOC645843	-0.013
SPECC1L	0.193625
PGCP	0.4975
SPN	-0.22125
GPR143	3.11266666666667
ZNF576	0.2175
TMEM39A	-0.0207
ATP5D	-0.0683333333333333
MAGEB3	-1.39
RPS5	-1.09216666666667
ANP32E	-1.72164285714286
MTMR1	0.97025
YEATS4	-0.768
SYNGAP1	0.432
PCOLCE	-0.877666666666667
MNS1	0.928
PCYT2	-0.980666666666667
ZNF182	-0.75175
LAX1	0.66
SPPL2B	1.359
ELOVL5	-0.3806
PCDHAC1	-0.4655
B4GALNT1	-1.76266666666667
BLOC1S2	0.58525
ZNF673	-1.0471
ARHGAP21	-1.1515
IRX5	4.385375
LRFN5	-0.855833333333333
FAM7A1	-1.4115
RAB19	-0.923
GINS1	-0.5755
ITM2B	0.8901
PAPSS2	1.49875
OR5BF1	0.1655
ACSL3	0.178
KIAA1919	-0.738416666666667
GLT8D2	1.83625
UTRN	0.479857142857143
CNN1	0.1925
HISPPD2A	-0.0673333333333333
SDAD1	0.524625
SIGLEC9	0.906333333333333
RPL35	-0.272071428571429
C22orf26	-0.0605
IMPDH2	-1.8515
WDR69	-0.05125
SEC14L5	2.09983333333333
CLTA	0.0375
RP11-529I10.4	0.38575
GPR37L1	-0.0613333333333333
OGDH	-0.672666666666667
ASB13	0.684
ZFP14	-0.477
ZCRB1	0.0446666666666667
KPNA3	-0.08
HSPA1L	0.36175
RHOC	0.856875
LOC554175	0.0895
PPP3CA	0.2562
SLC1A7	-0.6058
ZNF529	-0.8115
RBED1	0.35375
DDB2	-1.96275
FLJ11286	0.5155
SPATA1	1.1785
MKNK1	-0.206333333333333
DYSF	0.460666666666667
ALKBH2	-0.02475
NKD1	-3.09683333333333
C1orf174	-0.01175
PLEKHO1	0.972333333333333
ASB10	-0.83225
RING1	-0.881333333333333
NPC2	1.0535
AVPR1B	0.059
YTHDF1	0.1615
LMAN1L	0.388
GSG2	-1.973
CEP170	-0.7701
RPS4Y2	-5.855
MSH6	-0.594
HECTD2	0.312666666666667
ZNF556	-3.52783333333333
PLEKHC1	-1.6806
AIRE	-0.123166666666667
BCL2L10	-0.87625
LMOD3	-0.555666666666667
ZBTB8	0.4676
FOXA2	-2.7295
SLCO2A1	2.53225
C3orf46	0.934
PRDM16	-0.3294
TMEM98	-1.16425
FRMD5	-1.167
PDE6C	0.54
C1orf216	-0.471333333333333
EP400	-0.184142857142857
PTK2	1.04675
RNF217	-1.0395
NDUFA8	0.675
ZFAT1	0.47825
LAMP3	2.86033333333333
GLTSCR2	-0.027625
NPW	-0.5875
LLGL2	-0.0926
PPM1K	-0.679
C20orf177	0.187
KIR2DL4	0.665111111111111
NFKB2	-0.04325
C21orf122	-0.8335
HESX1	-1.216
GPR114	2.06333333333333
SLC25A35	-0.606333333333333
GNAT1	0.64
ORAI3	-0.098
FAM76B	-1.4265
TMEM99	-0.6048
TRIM29	-0.8216
CDS1	3.2045
RHEB	-0.059
C4orf27	-0.245833333333333
RAB3A	0.152
OTUD6B	-0.17025
GPD1	1.844375
CDH15	-0.751166666666667
NPM1	-0.557571428571429
TMEM117	-0.9205
PRPS2	0.31
GCK	0.2275
ADRA2A	4.30966666666667
TSPYL4	-0.0991666666666667
TASP1	-0.59775
WDR19	0.1435
C10orf38	-1.752
PDE4C	-0.726
FYB	1.40966666666667
C1orf55	0.94
PPFIA3	-0.56175
RAD18	-0.185
C12orf44	-0.103833333333333
CRYBA4	-0.5965
HVCN1	1.0935
TAF10	-0.8785
C16orf48	-0.933833333333333
DEPDC5	0.588666666666667
LTBP1	-0.5515
MAPRE1	0.263875
FGF8	-1.4815
C3orf52	1.731125
SENP7	-0.313333333333333
LRRK2	0.311
RUNDC2A	0.454666666666667
KIAA0355	-0.304833333333333
CPEB1	-1.94975
PPEF2	0.452
ABI2	-0.243166666666667
KIAA0317	0.3145
ATF1	-0.744
DYNC1H1	0.791875
DIP	0.523
TMEM33	1.07966666666667
POLDIP3	-0.78875
C7orf24	0.51175
GPR171	4.81225
CDC6	-2.42933333333333
PLD1	-1.1996
ITFG2	-0.5892
NDUFC1	0.96625
AKNA	-0.41025
NBR1	-0.12675
PKHD1	0.4935
HPS4	-1.3537
MAFA	2.11675
ULBP3	-0.447
DIRC1	0.5055
IMMT	-0.70825
C22orf13	-0.242833333333333
CEL	0.2815
MARK3	-0.84825
ADAMTS2	0.587333333333333
ARPC3	0.4335
TMEM10	0.181625
NPHS1	-0.02825
BRD8	-0.511333333333333
WDR12	-0.87475
IDI2	-0.257875
HOXD13	-2.7985
OR8G2	-0.802666666666667
SLAIN1	-2.57725
GABRQ	-2.361
NR2C2	-0.81375
NKTR	-0.7689
TLE2	0.3295
KIAA0892	-0.155
AURKA	-1.70572727272727
GPRC5C	-0.330833333333333
TBC1D9B	0.318
PNPLA6	0.216666666666667
AP3B1	-0.3625
NAG	-0.5025
C11orf68	0.199
AKR7A3	1.3675
AHCYL1	0.03875
COP1	0.156
RPP14	-0.678083333333333
PCDHB18	-0.451
CDH24	2.199
KRT17	0.106
LACTB2	-0.2765
DDX24	0.8527
PHACTR1	-2.10166666666667
SLC35E2	0.348
LOXL1	-0.07625
IQSEC2	0.78925
RGSL1	0.759
PCDHGC5	-0.226
MEGF10	-0.48475
PRRX1	0.683
ASTE1	0.12
C6orf159	-0.611666666666667
MYOD1	2.1155
GAA	0.91325
ZNF747	0.57925
KLRC1	-0.836625
IL1RL2	0.345
GDF9	0.332333333333333
GPR119	0.1075
TRAF2	-0.188
HCK	3.676
BMP6	-2.7345
IL8RA	0.437333333333333
FLJ35848	-0.923
EFHA1	-0.262
CDSN	-1.14583333333333
C14orf54	-0.156833333333333
LSM3	-0.43525
ZFP41	-0.0985
C9orf126	-1.42533333333333
VIT	-2.5775
SPCS3	-0.66325
DEF8	-0.6585
CHAF1A	-1.522
C1orf165	-0.1945
ZFPM2	0.5655
FTH1	0.2685
SLC35F1	-1.674
YWHAH	-0.39025
C17orf66	0.245333333333333
ADRB1	0.166
FOXL1	-0.417
RG9MTD3	-0.824166666666667
UMPS	-0.216625
MGC13008	0.2305
KIAA1161	-0.3775
CCDC77	-2.531
C12orf65	0.0717
COG4	-0.505333333333333
RCP9	0.426666666666667
RP4-692D3.1	1.33083333333333
CDC2L5	0.5695
MGC7036	0.4365
DNAJC11	-0.44025
GDF2	0.330833333333333
TIMM17A	0.8955
HNRNPA0	0.3967
OR2H1	0.722666666666667
PCBP1	0.434375
COL23A1	-2.1095
LRRC2	0.233071428571429
NSD1	0.6095
FLJ37078	-1.151875
WDR91	-0.4895
TMEM179	-0.303
DSCR10	-0.649
CNDP2	1.4597
FYN	-0.686
BEX2	1.312
KCND3	1.42975
YPEL5	1.51425
LRRC42	-0.965
C17orf45	-1.19975
ZNF649	0.3203
LOC150763	0.793375
COL5A2	2.4545
CNGA2	-0.127
ELA2B	-1.14583333333333
RAB9B	0.54975
FAM100A	0.66375
NAIP	-1.13014285714286
MYOZ2	0.36725
SPATA12	-1.0905
XRCC4	-1.53825
CYB561	0.3226
CHST10	-0.98425
BAI1	-1.17
BRSK1	0.296333333333333
C17orf89	-0.469375
PDE6H	-1.8425
FLJ20309	0.2411
MAP7	1.367
SCN4B	0.478
SPAG9	-0.205
SERTAD1	1.56633333333333
FLJ21963	-0.12625
ANTXR1	-0.2147
TMPRSS13	1.13333333333333
ETV7	3.13066666666667
DGAT1	1.04383333333333
NKIRAS1	0.547666666666667
TAC3	-5.22275
CORO1C	-0.335666666666667
RAD54B	-0.2175
HRASLS3	2.53316666666667
C21orf42	0.5975
BARD1	0.191
ZNF177	-1.74133333333333
MIP	0.9155
ZNF442	0.7435
F2	-3.8137
GRIA1	-0.170125
GALNTL2	0.371166666666667
WNT5A	-1.5097
LENG9	0.3345
hCG_25371	-1.3725
FOXR1	0.1065
TRA@	1.1974
PWWP2	1.3765
C1QTNF7	0.180166666666667
SLC7A4	0.09175
C4orf7	1.52175
C17orf80	-0.1645
KLK4	0.334833333333333
IL31	1.995
TMEM176A	4.4605
CTNNB1	0.188875
BHLHB2	1.11675
TMEM185B	0.898333333333333
ARD1B	-0.25175
C1orf93	1.126
BRUNOL4	-0.5635
LOC541469	1.08216666666667
UPK2	-0.43875
GAS8	0.562833333333333
PATE	0.467
IMPACT	1.5205
WNK4	-0.3635
HNRPLL	-1.108125
GAD2	0.0965
ITGA6	-1.1945
BMP15	0.368833333333333
CYP2A7	0.298857142857143
RIC8A	-0.607625
CCND1	1.05658333333333
USP35	-0.4605
DSCR2	-0.35225
CCL4	5.46266666666667
ZCCHC10	0.185
NOL11	-1.0665
TRPM2	1.99383333333333
PSMD2	-1.03854545454545
CHTF18	-1.331
USP18	1.4465
RRAS	-0.500375
LAMC3	-1.51525
TOX	-2.81
PCDH15	1.2635
GABRG3	-2.01275
NUDCD2	-0.340375
SGCZ	0.685
KCTD17	-0.0107
SPSB2	-1.4035
TPPP3	2.427
CILP2	0.767833333333333
CALB2	3.02025
CEBPZ	-0.403833333333333
ZNF479	0.1575
FMOD	4.9665
C21orf66	-1.17885714285714
CLN6	0.128
ANAPC1	-0.699428571428572
SH2D3C	0.919
PTPN14	-0.3639
TRIM42	-0.2335
APTX	0.386
SNRPG	-0.5895
BMS1	-0.419
MAGEA3	-4.288
NFATC3	-1.172
LRRC45	0.274
ARS2	-0.340714285714286
LRIG1	1.30333333333333
EPSTI1	1.1315
PRSS27	-0.65225
ERC2	-1.537625
PRKACB	0.972
PRDM13	-6.365
HCG27	-1.99866666666667
KLK12	-2.9675
HSD17B7	-0.8105
ZNF354A	0.23075
PCDH11X	0.7005
DMGDH	-1.79325
PCBD2	0.598
TMC6	-1.52575
RIMS1	0.434
SF3B2	-0.148666666666667
RCN1	-0.943833333333333
CPB1	5.2795
BCAR3	2.01625
FCRLB	1.849
PAK1IP1	0.217
OR10H1	0.1295
KIF9	0.4887
PITPNM2	-1.82775
L3MBTL4	0.13
TGFB1	-0.9265
ZXDC	-0.28275
SLC6A16	-0.95375
SRrp35	-1.964125
LRRC8E	1.8345
PPIAL4	-0.398
EOMES	1.99716666666667
PAX2	0.1615
SCARF2	0.616125
PSEN2	1.54041666666667
PCDHB13	0.893
C10orf28	-0.395625
DHRS7B	0.3205
C1orf131	-0.257
ASB1	-0.6277
ZNF223	0.455666666666667
LCMT2	1.211
MEP1A	-0.6765
TMEM53	0.358
RSPH3	1.601
C10orf33	-1.356
LOC644285	-0.9825
PTPN9	0.0708333333333333
ABCA12	-2.58925
CCDC37	-1.16125
RUNDC1	0.8536
YES1	-0.8604
FAM120AOS	0.237
OR5M3	0.2405
PPP1R3F	0.351333333333333
IL13	0.4073
MDFI	0.79125
PRNT	0.46325
ZDBF2	0.043
OR10C1	0.708
CLIC1	-1.22766666666667
LILRA5	-0.1845
CSAG1	-3.91816666666667
TREML2	-0.2525
FAM125A	0.0181666666666667
ZNF74	-1.127
FAM104A	0.288625
LRRC39	-1.8055
SAMD5	-0.87175
HYAL2	0.306
HIST2H2AC	2.177
IGFBP5	0.985869565217391
NRTN	0.413166666666667
KIAA0556	0.0423
FAM29A	-1.402
JMJD2A	0.76175
EPHB1	-0.19
POLD4	0.213625
ANAPC10	-0.9525
LRRC36	-2.011
MEGF6	-0.1635
LPHN3	-0.61
BMP10	0.501666666666667
C21orf55	0.1655
CREM	-0.4286
PTGER4	0.230333333333333
METAP1	-1.03
KCNQ1	1.53683333333333
NR2F2	0.80275
SSFA2	-0.664833333333333
CTTNBP2	-2.51475
BCL2A1	0.114375
ZBTB24	-0.565
SLCO6A1	-3.91733333333333
PRDM1	0.7141
OR7D2	-0.783166666666667
CCDC47	-0.745
LOC646982	1.87
SLC26A6	-1.254
BIN1	-0.2757
SRRM1	0.244714285714286
PCSK1N	0.542625
ALS2	-0.2065
ECT2	-0.655
CACNA2D2	0.755
DOCK6	-0.9455
C10orf119	0.62225
FATE1	-0.0215
DUSP23	1.479
TRIP6	-0.425571428571429
NUP35	0.22125
CDH3	0.49175
KLHDC8A	-0.38
C9orf116	-0.055625
EI24	-0.954
CENTD1	0.0606666666666667
RWDD2B	-0.06
DOCK1	1.4545
NPAS2	-2.0145
NR3C2	2.3485
FAM63A	0.685
INPP5F	-0.743833333333333
FAM111A	-0.1973
MYBL1	-0.281666666666667
IQGAP3	0.591333333333333
CRADD	-0.998333333333334
DUSP12	-1.83975
PDZK1IP1	1.2045
VASH2	-0.2155
CTR9	0.12625
VIL1	-3.68725
OR8U1	0.106
CCDC107	0.8135
PTTG1IP	0.0375
OR4X2	0.054
COL9A1	-3.072
PSMD9	-0.521666666666667
ZFP62	0.35375
TIP39	1.28975
PARP15	1.0785
TTC19	-0.552625
C1orf114	-1.0125
GFPT1	-0.202
SLC27A6	1.18125
MRPS10	-1.074
CALML5	-1.2735
TRPM7	0.21925
CGNL1	0.676
CECR1	0.68775
SERPINB8	0.966833333333333
TMEM102	1.006625
PDIA2	-3.97225
NUCKS1	1.28533333333333
HOTAIR	0.799
EBI3	0.79025
NXN	-0.0265
ZMYND19	-0.739125
FOXJ3	0.153
EIF5B	-0.1608
EIF2B4	-0.551666666666667
LEO1	0.49325
ZIC5	-1.21408333333333
IL20	3.55083333333333
KIAA0415	0.36375
FLJ37357	0.077
TSPAN12	0.296
ACTR3B	-0.035625
TFAM	-0.112666666666667
IL17RD	-1.1615
PARP12	0.891
KLHDC7A	1.346
KCTD4	0.5675
GTF2H1	0.12275
FLCN	-0.762166666666667
BIRC4	1.73
LOC790955	0.3735
VKORC1L1	0.32225
CYP4F22	0.5525
TAS2R5	-0.266
ZNF582	0.5465
HS3ST3B1	-0.3685
CTNS	-0.3255
STK36	0.0665
MMD2	-0.9165
RP5-1103G7.6	0.1685
FLJ23356	0.583
CRH	-1.71625
C1orf182	0.441
ACP5	2.723
AMFR	3.1106
CA4	-1.56775
PLCB4	-0.027125
MPHOSPH10	0.1225
UNQ473	1.45983333333333
G3BP2	0.527833333333333
SR140	-0.55325
HOXA2	-0.0955
PYGB	-0.29975
BAT1	-0.544333333333333
DKK3	-1.0665
DDX31	-0.525625
TULP1	0.102125
NHLRC2	0.834
TNRC4	1.0375
ZNF430	-0.3415
TNRC6A	0.426625
PLA2G1B	-0.266833333333333
RCHY1	0.448833333333333
GTF2A2	-0.396833333333333
MGC4294	0.101
ZNF691	0.04775
TACC3	-0.6775
DNAJC5G	-1.741
LOC4951	-0.81675
MS4A4A	-0.1775
LOC152485	1.7645
PPP1R2P1	0.82325
PPP2R5B	-0.07425
RPGRIP1L	-1.04625
SPOP	1.7487
PTPRF	1.49675
MGC42090	-0.00800000000000001
SUSD3	4.49225
THOC4	-0.048625
MAML1	-0.3112
FXR2	-0.854666666666667
TYK2	-0.2785
MUC6	0.554333333333333
DNAJB7	0.976
PIP4K2A	0.482
MEX3A	0.813833333333333
RRP1	-0.7115
TFAP4	0.063
CXorf41	-0.2155
MTMR4	0.516
CTLA4	0.159
SNX9	0.83575
CIB3	1.50816666666667
NECAP1	0.257625
PLA2G2D	0.4351
GLMN	-1.03916666666667
DCLRE1A	-0.0965
PDX1	0.29
SAMD11	-0.0835
MRPL55	1.3439
TLR7	1.13225
TBC1D21	-0.021
SMAD1	1.9263
ACTRT2	-0.653666666666667
RIOK2	0.305
PDLIM4	-1.00875
SLC22A15	0.711166666666667
ABHD13	-0.1277
STX18	0.3529
CCPG1	-0.440285714285714
DCBLD1	-0.1945
SLC2A6	-1.4605
NOLA3	-0.0675
TRDMT1	-1.47730769230769
IL17F	-0.2305
ATP1A4	-0.685333333333333
OR52W1	0.0665
CFL1	-0.265
IL4	-0.598666666666667
RBP2	-0.5344
CPSF6	0.7775
TTC8	-0.105
MUCL1	4.865
EYA3	0.216166666666667
KRT38	0.829
GNE	-1.371
ZNF501	0.53675
SLC35A2	0.428125
CEP110	-0.6506
MYF6	-0.03875
MGST2	0.00833333333333333
TRPV4	-0.446333333333333
NEK8	0.149833333333333
NOX5	-0.8705
NCKAP1L	-0.4465
EMP3	-1.62116666666667
BPY2C	0.467
C1orf38	1.00075
ELOVL2	2.114
CBX7	0.749666666666667
OSBPL1A	1.098
ZNF589	-0.76525
ESCO1	0.305333333333333
TRA2A	0.460833333333333
C3orf26	-0.71175
PHF2	1.41925
PID1	-0.877333333333333
RFC1	0.353125
MTAP	0.0625625
ADORA3	3.46866666666667
LOC389458	-0.2165
TRNT1	-0.78525
CRIPAK	-0.34775
RAI2	2.793
ANKRD44	-0.42175
GZMB	4.409
NFE2L1	-0.638625
STIP1	-0.4055
RASL11B	2.0775
NT5DC2	-2.8025
LRP2	4.23825
MTDH	0.917266666666667
ARSG	0.588
HSP90AB1	-0.0764166666666667
CT45-6	-5.266
ZNF483	0.291
LMBR1L	-0.22525
S100A2	1.7799
C2	0.160055555555556
C2orf27	0.144125
EIF4EBP1	-0.876
GCKR	-3.62333333333333
PPP1R9B	-0.111375
FER	-0.92325
SNRK	1.061
OR5M10	0.125
UTP6	-1.7675
CAPZA3	-0.3255
FBP1	2.74477777777778
TERT	-2.0165
CCL1	-1.252
FUCA1	1.22125
ALS2CR8	-0.027
KCMF1	0.209083333333333
SRCRB4D	-1.114
OXCT2	-0.7725
IL17RA	0.6595
MPP5	0.725875
SPA17	-0.1475
FLJ10986	0.753
GALNT14	-2.24325
CXorf27	-1.113875
NPLOC4	-0.87325
RAB34	0.987
KRTAP3-3	0.716
ARSD	3.22483333333333
CPLX2	-1.1098
PJA1	0.2255
WHDC1L1	0.546333333333333
RB1	-1.1459
MTMR15	-0.1885
PHLDA2	-1.2309
GUCY2F	0.8305
MPV17	-0.82
SLC35D1	0.578
LYSMD3	0.681
COL16A1	0.451
ERLIN1	-1.25616666666667
JMJD4	1.175
HIST1H2BK	2.14075
TP53I11	0.865166666666667
ST3GAL4	-1.2986
PF4V1	-0.08
ALG8	-1.0165
REG1A	-0.27975
MINA	-0.83525
CYB5R3	-0.06925
HHLA1	-0.21925
MYST4	1.9992
VASN	-0.5895
UCHL5IP	-1.068
TFAP2A	3.000875
MGC9913	1.921
C9orf97	-0.4495
LOC90379	-0.07125
PHF15	-0.264714285714286
ZNF169	-0.673
KRT7	0.4386
GLIPR1L2	0.97625
LOC116236	-0.155
IQCF3	-0.72425
RDH14	0.7685
HNRPK	0.824428571428571
RABEPK	-0.6415
ISX	-1.68
CBARA1	0.26925
RAD51AP1	-2.5435
MLL5	0.701
CXorf48	-2.737
SGCD	-1.06
PHTF1	-0.524625
CA3	0.0595
CMTM5	-0.161
STX10	-1.04475
JMJD2D	-1.587
P4HA1	-0.565666666666667
GAB3	-0.700166666666667
DHRS4	0.0406666666666667
COL4A1	1.365875
C20orf20	-0.924625
OSBPL2	0.282875
PTTG2	-1.13925
KIAA1688	2.59375
STS	-1.717375
SHROOM4	0.331
KBTBD5	-0.149333333333333
ALDH1A3	0.169333333333333
BTNL2	-0.4195
TGIF1	0.3965
ZFAND5	0.356
ICA1	1.441125
NAV3	1.7915
FLJ12331	-0.46
EPS8L2	-1.1293
MNT	0.192333333333333
ENTPD1	1.96183333333333
OR51E2	-0.52075
STK11	0.71
MX1	3.947375
TTTY9A	-0.542
CX62	0.455
LOXL4	-1.015
EXOSC4	1.24025
PURB	0.453571428571429
SETD1A	-0.567333333333333
RELB	1.148
LAMB2	0.9805
HNF1B	-0.520666666666667
PNLIPRP3	0.329
C14orf139	-0.55925
UMOD	1.63725
GRIN3B	0.10325
GPR25	0.869
ZNF512B	-0.434
ATP6V0A1	-0.593
SRA1	0.488083333333333
ZNF615	1.543
ZNF768	-0.011
ZNF469	2.79075
DYNC2LI1	-0.143333333333333
DNAH3	0.3445
LOC387911	0.1405
LOC554234	0.2335
ARRDC5	1.28575
TMEM59L	-1.92366666666667
MARCH4	-1.2655
CNOT8	-0.909166666666667
KIRREL3	-0.9795
ADAM17	0.921375
MYOG	0.382
CPNE1	-1.164
AK5	0.194
LOC204010	-0.43075
NDRG4	0.4825
LOC130074	-0.083
PIAS4	0.53
NCOA2	1.4455
TEGT	0.9354
USP5	-1.23575
ANKRD21	0.279
KIAA0692	-0.205666666666667
HAPLN3	0.5205
LZIC	-0.06075
NRXN3	1.30375
CDKN2C	-2.12633333333333
KIAA0226	0.238666666666667
CYB5D1	-0.584
WDR68	-0.937125
ABCB6	-0.5535
MRPS25	-0.77525
ZMAT2	0.470083333333333
KRT25	0.409
RPL11	-1.1665
GRAP	-1.18516666666667
LOC198437	0.820666666666667
RORC	0.594
RAP2C	0.412857142857143
MXD1	0.267875
AZI2	0.0556666666666667
NUAK2	0.627
AHSG	-6.1975
MANSC1	-0.27425
IMP3	-0.193666666666667
C2orf3	-0.186375
VSTM3	4.93075
PCTP	0.1235
SIRT1	0.87775
MANBA	0.4275
CD164	0.29875
GFRA1	3.3178
PRM2	0.764
ZKSCAN3	-0.271
PLEKHG1	1.63275
TPRKB	-0.4895
UBFD1	-0.142
CDKL5	0.871833333333333
HIST1H2BD	1.69225
INPP4A	-0.669
BMX	-0.6995
PTPRU	-0.782
LOC554202	-0.2125
HOXC8	0.68375
IL12B	-0.613
ADPGK	-1.115
ZNF418	0.818
SIAE	0.639625
CWC15	-0.764
RP13-401N8.2	0.384
KLHL11	0.611
DEDD2	0.30325
PSMB3	-0.338
DDX25	-2.48375
ZBTB3	0.4545
GFRAL	0.214
RPS25	-1.36333333333333
FAM57B	-0.558166666666667
TESK2	0.674666666666667
DNM1L	-1.00125
ZNF207	-0.856166666666667
CLEC11A	1.18175
TOLLIP	0.09375
TMEM61	-0.453833333333333
DLK1	-4.2676
PLVAP	2.520125
NOD2	4.00833333333333
SCMH1	0.05625
FLJ40235	-0.77525
HTR2A	-0.598833333333333
ARMC5	0.3515
FUT7	-0.112
PRELP	1.3758
ALKBH6	0.153666666666667
GYG1	-0.00208333333333335
POLR3GL	-0.50275
COL8A2	3.9365
OR10A5	0.22525
C1orf187	-1.70825
TXLNB	-0.025
C16orf68	-0.580166666666667
R3HDM1	-0.5505
C16orf75	-1.31775
BAALC	1.088375
TNP1	-0.132
GAPDH	-1.92991666666667
COX7C	0.6585
ERRFI1	-0.566833333333333
PGAM2	-0.391
FAM108B1	-0.6865
APC	0.152875
TLR2	3.312
SUCNR1	2.49325
ZNF233	0.534
WFDC1	-2.17483333333333
PSG11	-0.4655
SLC39A1	0.1875
PSAPL1	-0.038
CDC42EP1	0.098
MECR	0.2105
KIAA0101	-0.8163
MACROD2	-0.0388
MMP19	0.986166666666667
LOC202459	-0.646333333333333
VNN2	1.903
ACCN3	-3.273
TIMD4	2.561
RNASE8	-1.5065
CCDC7	0.06425
SULT2B1	0.921
ME1	-0.2595
MGRN1	0.231125
MRPL30	0.038375
IVL	0.086125
CALM1	1.4359
PLEKHA6	2.9179
B4GALNT2	-1.129
PGDS	4.31375
C8orf33	0.6435
TMEM56	0.401666666666667
CKM	-1.537
ESR2	-0.230777777777778
ACOT8	-0.46625
AGTR2	0.649
LOC155006	0.606
BC37295_3	1.0515
EPM2AIP1	0.1865
PZP	-0.155333333333333
RPS9	0.657666666666667
C18orf51	-2.66775
SIVA1	0.1905
HEATR2	-0.3405
CD3E	-0.27875
C20orf142	0.52175
PGLYRP3	0.2695
CCDC139	-1.56275
GPS2	-1.41616666666667
NOL14	-0.375
LRTM2	0.00924999999999992
TRIM36	2.3445
TP53RK	1.2116
FBXL13	-1.61633333333333
