Hybridization REF	TCGA-BH-A0BM-01A-11R-A056-07
THSD7A	2.18383333333333
NDST3	-1.74733333333333
KLHL15	-0.679416666666667
DHRS12	1.667
FBXO9	0.106214285714286
TNPO1	-0.722333333333333
MRPL13	-1.32066666666667
SNX5	-2.49633333333333
METTL6	-0.95225
SOD1	0.030375
CHML	-1.60366666666667
PACS1	0.517625
SIRT5	-0.4777
CAPN2	0.9875
FXYD5	0.976
TWISTNB	-0.14575
LRFN1	1.56866666666667
UBE1L	1.858375
UBE1C	-0.05275
OR51B2	-0.657
OR4D11	0.344
C15orf2	-0.6785
NR4A1	1.1875
LOC339047	-2.34025
TRIM17	0.255875
ATP5G3	-0.6485
RPL15	-0.188166666666667
ADAMTS8	-0.168
HOXC4	0.61
C14orf37	2.2545
CEACAM5	1.835625
MYT1L	-0.1714
RASA2	0.327625
OSBPL7	-1.1805
STAG1	-0.0925
GIMAP4	4.85233333333333
FUT3	1.6025
PIF1	-3.307875
LPIN2	-0.1474
SH3PX3	1.05275
PDP2	-0.121
PAPD1	-0.236
ERP27	3.9055
APOOL	0.3103
DIABLO	-0.08525
TRHR	0.3365
ARMC9	-0.3035
RNF152	2.73975
SLITRK3	0.7675
ZNF211	-0.0022
PFDN1	0.269125
RGS11	0.44775
HS6ST1	0.4343
AKR1D1	-0.88375
TNP2	0.4345
STK31	0.192166666666667
EML4	-1.22858333333333
SGTA	-0.442333333333333
HIST1H2BI	0.8645
PSMD6	-1.92583333333333
KIAA1257	-0.35675
C18orf55	-0.906333333333333
FLJ20273	2.914125
RPL28	-0.6435
EPYC	1.033
NOX3	-1.293
ELAC1	0.513666666666667
METT11D1	-1.49925
BIN2	-0.949666666666667
NACA2	0.60125
CCDC17	-0.45625
HM13	-0.5952
UBOX5	-0.673
UBE2O	-0.1135
UBL5	0.276
APOLD1	1.6355
C9orf31	0.267
TNFSF8	0.1525
ARHGAP29	0.03225
PROKR2	0.4095
PDE5A	-0.178333333333333
C6orf12	-0.2525
TOM1L1	-0.4265
WHDC1	0.7665
FOXI1	2.00416666666667
RAB4A	0.6607
TMEM39B	-0.2365
ATPBD1C	-0.89975
FARSA	-0.758333333333333
PLEKHG5	1.24675
CMAS	-1.07683333333333
OR7E24	-0.2255
SLC30A1	-0.95975
CDC42EP5	2.53616666666667
PLAC1	-1.979
KLHL18	-0.422083333333333
LBA1	0.2036
TAZ	-1.23075
CRIP2	1.54175
BTBD11	-0.160666666666667
C16orf72	0.30025
DIO2	0.6545
LRRCC1	0.0463333333333333
CCDC136	-1.6015
PRX	0.633125
RBM5	-0.2479
TMEM85	-0.190375
TUBGCP4	-1.24283333333333
APLN	0.6675
CDK7	-1.05666666666667
SSR2	0.874
CRELD1	0.13475
C19orf46	2.669
GAL3ST4	0.0568333333333333
KBTBD10	1.268
IL28A	0.18475
WDR27	-0.685
MCM2	-2.4205
SOX14	0.91
FLJ39743	-0.192
KIAA0922	-0.743125
HIPK4	0.271
FLJ25758	0.2985
C16orf57	-1.3075
PDZD2	2.2475
MCC	1.383
HHLA3	-0.6709
ID2	0.15975
C20orf23	1.92966666666667
ZNF688	1.207
APOC2	-2.409
LOC440093	-0.04175
FAM50B	2.081
PWP1	-0.9595
DNAH10	0.5245
HIST1H2BA	1.318
GPR56	0.1395
METAP2	-0.556375
PAN3	0.730666666666667
STXBP4	1.116875
PDHX	-0.476
MTA1	0.893666666666667
ZBED4	0.203375
ZNF720	-0.788
CDK2	-1.76275
RHOJ	1.0435
CDC37	-0.234666666666667
ZER1	0.5025
GRK4	-0.67
PRPH	-0.07
POLR2A	0.501625
OGFOD1	-1.3755
NOL5A	-2.2275
PHEX	-0.1965
FLJ16478	0.7025
C20orf117	-1.041625
CAMTA2	-0.06775
C11orf74	0.279833333333333
DDX17	0.592833333333333
C5orf27	0.94325
PLEKHA2	-1.3413
PDE4DIP	-0.5441
SCN7A	1.0065
ZNF559	-0.293333333333333
CXCL10	1.74075
ZMYM4	0.407333333333333
STK32B	1.90766666666667
KIAA0888	-1.4385
TACR3	0.1675
CKAP2L	-3.66125
KIF1A	-0.8665
RSPRY1	0.3295
VCAN	1.4335
CYP27C1	-0.5295
SYDE1	-0.866333333333333
MED12L	-1.133
ZDHHC21	0.790375
NHS	0.2675
TM9SF3	1.45816666666667
DDHD1	-0.855375
MAFG	-0.230416666666667
BICD2	-0.7021
C14orf119	-0.153166666666667
C14orf43	0.6625
CDH7	1.97925
ALKBH5	-0.435857142857143
JUP	1.458625
TMEM41A	0.352166666666667
MAMDC4	-1.23466666666667
CBX3	-1.092
LRRC18	0.184
RBMXL2	0.11875
PLA2G4D	0.511666666666667
FGF13	1.5735
KIF3A	1.20833333333333
PDIA6	-1.3585
DCXR	0.97
CASKIN2	1.1805
EHD1	0.801166666666667
MARCKSL1	-0.0734
ZNF496	-0.341833333333333
SCAF1	0.336833333333333
KCTD8	-0.47925
TRAF3IP3	0.324857142857143
LSR	2.00675
CXorf1	-0.734833333333333
C14orf112	0.3925
EIF2B1	-0.74225
OMP	0.371
GSTZ1	0.3795
LOC92017	0.68325
ISLR2	2.2305
C12orf36	0.5585
GATA2	-1.83766666666667
GABRA5	-3.9935
CELSR2	-0.816214285714286
STAM2	0.6901
TNAP	0.8415
PTPMT1	-0.484666666666667
GRP	7.02625
SV2A	-1.6505
MAGEA12	-4.0465
CACNG1	-0.326
C18orf19	-1.00425
GSG1	-0.3635
PTPRJ	0.157642857142857
FRMPD1	-0.0405
ZNF668	0.5785
PLEKHJ1	-0.88875
ADAT1	-1.8895
TMEM50A	0.5301
UCN3	0.246
HOOK1	1.925125
IL17B	1.859
MLKL	-1.60183333333333
TTC14	0.655666666666667
KLHL5	-0.403125
CRYL1	-0.136333333333333
FOXH1	0.0665
NFYB	-0.1175
PPM1G	-0.64675
GOLGA2LY1	-0.7315
NMT1	-0.287
HADHA	-0.1403
CHSY-2	0.781
PLEKHF1	1.27164285714286
SAGE1	-2.8505
MUSTN1	1.26875
SUHW4	1.42325
TFEB	2.45016666666667
ZFYVE27	0.081
ATG12	-0.477833333333333
BMI1	1.81592857142857
ZIM3	0.54825
MYH4	-0.03425
MASP1	-0.981416666666667
KIAA0984	-0.51425
RPAP2	-0.47225
ASB5	0.043
BOLA3	-1.3635
MIA3	1.606
KRT35	0.3885
KIR3DL3	-1.0295
MRPL51	-0.60625
SEMA3F	0.919166666666667
NDUFB2	0.314166666666667
LOC253012	4.8
FAM46C	-0.2394
G6PC	-2.449875
CSAG3A	-4.4055
PREX1	-0.1185
SLC25A45	0.315375
MAPKBP1	0.8832
CPE	0.7529
GNB1	-1.284
CXCR6	-0.146
TRIM46	0.567
C16orf3	0.7075
HPSE	-0.945625
TIGD3	-0.4105
SPG3A	2.50125
LCAT	-1.29816666666667
ST6GAL1	0.877388888888889
POMC	0.47775
FLJ36031	-0.264333333333333
NSMAF	-0.744166666666667
SKIL	0.461
ADSS	0.199666666666667
HMGCS1	-1.3357
POLR3F	-0.678333333333333
RAB10	0.306125
ZNF277P	-1.227875
ZBTB7B	1.5025
DHRS1	0.52975
ABCC13	-0.113875
CNOT3	0.2
NFKBIA	1.49225
GAK	0.108333333333333
SFT2D2	0.685166666666667
HOXA6	0.054
CRTC1	1.11525
LY6D	1.56883333333333
C20orf72	-1.07166666666667
CPT1A	0.63525
LMO1	-1.4765
EIF3I	0.02225
PRB4	0.425
MCM3APAS	-2.072
C20orf132	-0.4884
FOXF2	-1.61925
S100A12	-0.24575
MLH1	-0.67
ACTN1	1.1369
MRPL36	-0.6165
C20orf106	-0.77225
FBXO6	1.67383333333333
MKS1	-0.762666666666667
CX3CR1	-0.57075
PDE1B	2.0815
PLP1	-2.1075
KISS1	-0.223333333333333
C14orf2	0.0568333333333333
TBC1D3P2	-0.549
COMMD6	1.1244
ANKRD7	-1.952
PTCHD1	1.7945
NARS2	-0.7205
DOCK7	-0.884
FAM127B	0.073625
LOC390243	-0.022
N6AMT2	0.6835
ZNF391	-0.9945
DNAJB14	0.792333333333333
WRB	-0.3405
BPI	0.0621666666666667
TTC4	-0.9325
FAM10A5	0.000999999999999994
GOT1L1	-0.163333333333333
MAGED1	-0.627375
RESP18	0.206
WFDC6	1.291
MT2A	-1.4575
C11orf56	0.512
KIAA1432	-1.47
ROR1	-0.1495
HSD17B14	0.96
ZFAND2B	0.223125
SAMD4B	0.228
HEXA	-0.16925
HNRNPU	0.624454545454545
USP39	-0.814875
NRD1	-0.90625
R3HDML	0.40975
FLT4	0.310333333333333
OMG	0.4165
OR52N4	0.041
LOC399818	-0.682
ELA2	-1.893
VENTXP1	1.6435
RFC5	-1.4415
OR52L1	-0.128
PAX5	0.161
FBXO2	1.30275
GMEB1	0.1575
AKT3	-0.396333333333333
CRB1	-0.898666666666667
CTTN	-0.140333333333333
UTP15	-0.39
HSBP1	-0.562666666666667
PHF11	1.6785
NDEL1	-0.452666666666667
USP8	0.1
BAIAP2	0.2329375
SI	-0.1658
ARSJ	-1.93616666666667
BAAT	-2.5645
KCNS3	3.28516666666667
LOC126147	-0.4385
TMEM37	1.25175
C1orf162	2.88016666666667
MBD1	-0.5025
ITGAL	-0.557166666666667
WDR73	-0.420666666666667
GKN2	-0.204166666666667
ARFGAP1	-1.08725
SLC5A8	1.541
ZBTB40	-0.1257
CYP4B1	5.3415
LYPLAL1	-0.098
CHST3	-0.06425
MAP3K9	0.273
BTAF1	-2.08916666666667
TFAP2E	-0.6675
RBM35B	-0.3925
LOC441251	-0.221
ANKRD25	-0.121833333333333
UQCRC2	-0.3825
MAEA	-0.0683333333333333
HYAL1	-2.4417
RNPEPL1	0.676666666666667
CPSF2	-0.825375
PSD3	2.2311
ABCA13	-0.34725
AGR2	2.879375
GBX1	-1.594
HDLBP	0.919571428571428
ACY3	0.05725
HECW1	-0.71225
ZNF519	-1.42625
HOPX	3.358125
ZNF304	1.561125
OR12D3	-0.726
FKSG43	-0.06175
METTL1	0.164
MFSD3	-0.1015
PSPH	-1.18775
CLCA3	0.2655
DARS2	-1.04483333333333
CDC25A	-2.72116666666667
BAIAP2L1	-0.4615
B3GNT5	-0.265
USP29	0.772
ARHGEF10L	1.1168
ATOX1	-0.58325
ADAM30	0.10125
DNASE1	-1.13425
STT3A	0.849083333333333
RAB6IP1	0.44025
PTN	2.2754
C1orf106	-1.55438461538462
HECA	1.3425
RNF122	1.122
SLC22A18AS	-0.243333333333333
GNG8	0.398666666666667
ELP4	-0.756
FAM65A	0.404833333333333
RPL10A	-0.186666666666667
IRS4	0.0635
MACF1	1.4153
SEC24D	-0.2015
LOC374395	0.486
TGFB2	-0.4645
MDFIC	0.366125
CHRNE	0.487333333333333
PCMTD2	-0.0605
ATP6V0D1	-0.803
MTA2	1.18875
LZTR1	-0.7975
RAP1A	-0.351833333333333
AXIN1	-0.366
POLR1C	-0.57725
TRIO	-0.272083333333333
PLXNA4A	1.01683333333333
C5orf33	-0.45725
DEPDC1B	-5.59225
ZNF473	-0.553666666666667
MTM1	0.5455
GPR107	0.315666666666667
CSNK1A1L	-0.1195
FLJ14154	-0.60975
NLRC4	2.657
ENPP4	3.56666666666667
PADI3	-0.192
RNF170	-0.2855
CG018	0.874833333333333
C16orf7	-0.19725
KCNE1	1.8025
NRM	-1.3485
SLC37A3	-0.397785714285714
TPD52L2	-1.4775
UNC5B	2.60525
C12orf12	0.207333333333333
SDHB	-1.395
CLRN1	0.057125
NUDT10	0.333166666666667
UGT3A1	0.480857142857143
FBXW8	-0.134625
RHOF	-1.249625
PTPLAD1	-0.062625
MYO3B	-0.73975
DERA	-0.80875
TPP2	-1.16225
C19orf53	0.4165
GINS3	-1.89425
ST6GALNAC5	3.1015
CHSY1	0.503
MGC15705	-0.1265
GPR83	0.170666666666667
EXT2	0.362625
DOLK	0.339
TUBAL3	-1.23975
ACVRL1	2.2306
ABL2	-0.285
C14orf156	-0.8555
PTPRZ1	-2.175125
DIP2C	0.414875
LAMP1	1.0355
RXRA	0.5338
MAP3K5	0.97175
ALKBH1	-0.0288333333333333
PDLIM7	-0.13675
ARL14	0.8395
SNIP1	-0.884
TIMP3	2.16058333333333
RGS3	0.1275
SPAG16	-0.718
ABHD4	-0.13725
ARHGEF12	1.01658333333333
GLUD2	-0.4915
RAC2	-0.9091
UAP1L1	-0.4455
SLC18A3	0.1605
YOD1	-0.6555
RALY	-0.2855
HMOX2	0.345125
DGKH	-0.0835
DBNDD2	2.69633333333333
YIPF4	0.205125
THAP10	-0.12175
ZNF513	0.6895
HAGHL	-0.859333333333333
ITGB4	2.05866666666667
CCDC141	-1.349
YTHDF3	0.5805
C5orf28	0.5395
RPL7L1	-0.919
TMEM30B	1.76857142857143
ANKRD35	3.101
DUOXA2	-0.13375
TBC1D5	-0.155375
DFNB59	-0.099
HRH4	0.58075
MYO6	1.3801
DNAJA4	1.233125
RBM24	-1.286375
CEACAM20	-1.06
RBM23	-0.846928571428572
NGFB	-0.567
C1orf63	-0.407
KRTAP7-1	0.137
PERLD1	2.3395
NPB	0.0405
C17orf59	0.5058
HSPBAP1	-0.29775
SLC15A4	-0.077875
PRTFDC1	-0.96775
OSMR	-0.618642857142857
CYSLTR2	0.141
C19orf25	1.0207
KIAA1797	-0.804
NLRP6	0.566
FAM105B	-0.2719
SCRN2	0.976666666666667
LRRC58	-0.4108
RNF17	0.522
NEIL3	-5.679
FAM137A	-1.1715
SKP2	-3.7725
PARVA	1.66691666666667
PKLR	-1.9115
RNF34	-0.733875
A3GALT2	-0.162
C12orf50	0.3688
SUNC1	-2.11875
FAM102B	-0.720666666666667
CCT2	-1.6665
LRRC37A2	0.072
ARF4	0.3105
SIKE	-0.0585
C8orf48	1.2805
MBTPS1	0.331928571428571
GPSN2	0.2605
NCF2	1.8885
SLC12A6	0.4085
MRPL48	-0.82575
HMGN3	-0.938333333333333
LRRC62	-1.01375
PAX9	-0.1905
FAM55A	1.065
C20orf42	-2.2035
SCML2	-2.0825
BCL9	0.97575
FAM40A	-0.278
C9orf41	-0.483
ZNF774	0.2255
LETM1	-1.297
PLXNB1	0.122333333333333
NIPSNAP1	-0.609
USP10	-1.30825
F9	0.03525
LIPE	4.688
CNGB3	-0.2505
C12orf52	-0.447875
PI4K2A	-0.17525
MED8	-0.034375
STAT4	0.743
FGD4	0.607666666666667
RNF145	-2.21066666666667
WDR32	0.2617
CLDN2	0.102833333333333
TCEAL8	0.3805
ZMYND8	-0.2748
PDXK	-0.10403125
GATAD2A	0.40675
PTGES3	-0.9975
CCM2	-0.43925
TAP1	0.3
ZNF670	-0.21425
ETS2	0.0442142857142857
C6orf166	-0.603833333333333
PRMT2	0.130857142857143
OR4B1	0.52
INTS8	-0.69
CCDC102A	0.05125
CCDC83	-1.82366666666667
ITGA1	-0.0529
EPHA5	-2.0384
FAM24B	-1.37816666666667
TSGA10	1.8365
HAL	-2.61733333333333
MYOT	-0.00424999999999998
SPACA3	-0.27775
BCL2L2	0.150833333333333
CUGBP2	0.524833333333333
CCNB3	0.927
RNF113B	-0.4875
MERTK	-0.014
BAG1	0.874
VPS36	0.44275
ORMDL3	0.8761
C1orf190	1.48825
ZNF625	-0.217
CORO2B	-0.60525
ALOX15	-0.591
CST1	4.819
NUPR1	2.48733333333333
CCL7	-0.136
SMCR5	-2.744
DSC2	1.4355
RBMS2	0.12425
GRIK4	0.5575
TRIM65	-0.2761
TMPRSS6	-0.263285714285714
TP53INP2	-0.67875
GLB1L	1.56566666666667
LOC388284	0.0646666666666667
PUS1	-1.053
BCL9L	-0.2675
OLFM1	-0.903916666666667
RET	-0.95775
MASTL	-2.80116666666667
ALX3	0.70725
IL1RL1	0.832166666666667
ZNF765	-0.7103
C14orf138	-0.86275
SNX10	-1.17166666666667
TAC4	0.1645
C1orf64	4.154125
POGK	1.4195
MAPK9	-0.8885
ZNF366	2.32
C8orf79	1.6905
CLDN7	1.226
OR5AT1	-0.22
TRIM37	-2.8655
LRRC25	1.65225
GRHL2	3.3127
TEKT3	1.0925
LASS5	-0.624
ABCC4	-2.56866666666667
DLG3	0.8055
VGLL1	1.540875
ZFP36L2	3.655
MFRP	-0.352333333333333
KIAA1799	-0.4175
FLJ44379	0.331
PCNX	0.02725
ANXA9	1.2075
CYP4V2	1.9764
PIK3C2A	-0.671
SRR	-0.159
NOL3	-0.59925
IFITM2	1.073
ARNTL2	-2.4495
ZNF595	0.1805
NLRP13	0.9375
ASPH	1.183375
CPA2	0.816
PVRIG	-1.18583333333333
LEPR	-0.268666666666667
C16orf42	0.0623333333333333
SH3BGRL	2.9435
FAM77D	-0.1415
FNDC7	0.6465
C9orf6	0.372666666666667
NOTCH2NL	1.273
PGBD1	-1.05916666666667
SYNGR2	-0.0125
PITPNA	-1.05875
PRPF4B	-1.3656
SLC43A3	-2.04935714285714
NRBP1	-0.0825
SLC25A22	0.358
ILK	-0.215625
SLC22A8	0.602666666666667
MRPS7	-0.6925
PITX2	-0.4015
FABP3	-0.94075
OR1L1	0.1165
LOC728215	-0.14525
BLID	-1.973
KIAA1217	3.77041176470588
TFPT	-0.144
AP4B1	-0.55775
VBP1	-2.21925
OR1K1	0.254
MORC3	0.39475
BHMT2	1.48133333333333
C3orf10	0.2425
FZD7	1.902
WFDC10A	-0.18
PMS2CL	-0.535625
CCDC32	1.12116666666667
FA2H	-0.8665
ALG13	-0.313
TTLL7	-1.23433333333333
SPOCK3	1.3485
SLC13A2	1.151
AIM1	0.0365
GPRC6A	0.4615
EGR2	5.42775
MED11	0.22725
WWC1	2.6055
SH3GL3	-3.3115
RIF1	-0.759714285714286
PRLH	-0.1035
VLDLR	-2.0305
DBT	0.1375
C21orf63	1.58425
CGGBP1	-0.2055
KRTAP12-2	-0.5805
TADA3L	-0.18375
ZBTB16	4.165
PDGFB	1.186
RFX1	0.589125
UQCRB	-0.2409
LOC133874	0.205
HPS3	-2.795
LGALS3BP	0.8962
DKFZP564O0823	1.7055
MRFAP1L1	0.754125
HOXA10	-0.3525
NGB	-0.3845
KIF21A	-0.284615384615385
IFLTD1	-0.71
LZTS1	0.2685
ARHGEF3	1.727
RHBDL3	-0.9835
CSNK1G2	0.176166666666667
ChGn	-0.460875
KIAA1244	1.06333333333333
GABRB2	0.0415
MGC72080	-1.261
CD27	3.9465
EGLN1	-1.5273
PEX13	0.51125
RWDD3	-0.1245
RNF12	-1.16566666666667
GRIN2B	-0.1575
ADAMTS14	-1.175875
DYDC2	0.410333333333333
ATP6AP1	0.6584
NR1H2	0.0438333333333333
PDK2	0.15025
C3orf17	-0.358333333333333
SLC38A2	-0.786571428571429
SLC25A29	0.812833333333333
C15orf29	-0.060125
ADAM9	-2.34416666666667
TMUB2	0.075375
GPR176	-0.99225
AGK	-0.85975
MCCD1	0.51325
NDUFA4	-0.5765
TMEM146	-0.42775
DUSP1	2.689125
UNQ6975	0.223
EMX2OS	3.017
INSM2	-0.46525
LUZP4	-0.42775
SETD6	-0.82425
P2RY2	4.09325
SLC45A2	-1.4435
RABGAP1	0.704166666666667
UBXD5	0.1915
GPRC5A	2.1158
PAK3	1.51916666666667
LOC63920	-0.40875
TGFBR1	0.1971
KRTAP6-3	0.63825
SFMBT2	-0.39125
CDC42	-0.0984374999999999
C11orf35	0.9995
TTLL2	-0.0105
UACA	0.993583333333333
CD97	-1.7528
SETD5	-0.09225
NINJ2	-0.45875
PTER	0.386
POMGNT1	0.76275
KRTAP4-2	-0.7515
ECGF1	2.34925
HRB	-0.244454545454545
ATP1B2	0.5228
LOC400506	-0.3345
COL4A3BP	1.95025
C6orf97	-0.2955
GRHPR	0.185375
TAS2R1	0.144
SEMA7A	-2.11075
EDF1	0.4235
ODF2L	1.22866666666667
PCID2	-0.713333333333333
GTF2H4	-1.24416666666667
ZCCHC3	-0.4785
CGB2	-0.113833333333333
NEUROD1	0.446
C20orf75	-0.0595
RP5-1054A22.3	1.91616666666667
IFNA5	1.1265
ZNF134	0.322666666666667
MGC119295	-0.7516
ZSWIM6	-0.119375
SMEK1	0.5135
PCGF2	0.654375
C1orf102	3.37575
CYP2A13	0.8775
KCNH6	-1.2133
MDM1	0.4306
ALDH7A1	-0.045
C9orf75	1.15175
VDAC3	-0.8595
OR51T1	-0.0775
EIF3F	-0.570416666666667
KCNJ10	-0.719875
LENG8	0.07975
EDEM2	0.0766666666666667
CCNJL	-0.521166666666667
DHX37	-0.4185
CRYGN	0.0955
AATF	-0.666375
ZNF630	1.247875
E2F5	-1.613
WFDC13	-0.79825
FTSJ3	-0.846
C4orf33	0.15725
LHFPL4	-2.546
C19orf56	-0.275083333333333
SMAD4	0.174125
AFM	-1.13316666666667
G0S2	4.04975
FCHSD2	-0.2957
RRP1B	-0.9557
EEF1B2	-0.346666666666667
STAT6	1.4365
ZNF195	-0.26175
GNL1	-0.639833333333333
ZNRF2	1.227
PER3	-0.228875
ASB16	0.40925
C10orf10	2.63664285714286
ADCY8	-3.17216666666667
C9orf58	0.049
ARMC10	-0.147333333333333
PSG1	-1.583
DHX34	-0.26225
VARS2	-0.453375
NFIC	0.64475
ITPR2	1.41375
AGXT2	0.0276666666666667
OR6K3	0.256
H2AFZ	-2.10641666666667
MLLT3	0.924166666666667
COX4I2	2.23575
CCNT2	0.011875
PLK4	-3.451625
NUMBL	-0.394833333333333
MED16	0.33525
PLEKHQ1	1.526
GOSR1	0.723888888888889
BTG4	-1.164
RPL30	0.535083333333333
IGSF5	0.00125
IGFL2	1.13183333333333
ELMOD2	0.677333333333333
SHC3	-1.0015
HAVCR1	-0.3475
DYNC2H1	0.34525
RNF5	-0.687166666666667
C2orf7	0.26275
NLF1	2.4405
KLHL25	0.644
LRP10	0.8794
KRI1	0.02325
PUS7L	-0.534833333333333
MGMT	1.6795
HOXD1	-0.570166666666667
CSH1	0.1278
ATG16L2	-1.4845
FLJ44635	0.9195
CHODL	0.3195
EXOSC8	-1.61975
SLC28A1	-0.00374999999999998
MYO7B	-1.03733333333333
SEH1L	-0.7321
MTNR1A	0.0421666666666667
TSPAN5	0.445
CDC45L	-4.87383333333333
AMIGO1	-0.1605
ATAD3A	-1.278625
OSGIN2	0.175166666666667
PDIK1L	0.969333333333333
DARC	3.48475
PIPSL	0.175
SHMT1	-0.462
CRISP3	-0.246
POPDC2	2.16483333333333
ZRANB2	-0.614166666666667
FBXL8	1.958
TRIP13	-4.38809090909091
EIF5AL1	-1.241
POU5F1P3	-4.84466666666667
IL6	-0.948333333333333
CXorf38	-0.257833333333333
IFNA16	-0.3865
FBXL2	1.62016666666667
BRD1	0.97125
STATH	0.42975
FBXO44	0.741333333333333
MCCC2	-0.5385
CDC2	-3.8921
C5orf23	0.9975
IVD	-0.00983333333333331
C10orf122	0.00325
MSL3L1	-0.3129
MVP	1.08775
EPOR	-1.0268
ZMYM1	-0.642833333333333
BCL7C	0.8165
PSTPIP2	1.6571
LYPD1	-1.55375
OR8G5	-0.049
ZP3	-0.823
BCAS4	0.582333333333333
EDG6	2.2925
ISY1	-0.73025
PRAMEF2	-1.1455
CUL1	-0.868
RNF213	0.1353
CCRK	0.8705
DHX9	-0.398625
C13orf29	-1.2015
NCKAP1	0.754
MRPL43	1.23892857142857
XPR1	-0.4305
PKN2	1.3282
PODNL1	1.0125
ZNF333	0.496375
DALRD3	0.5335
OPN1SW	0.2865
BTBD6	0.724
C11orf82	-3.305
OR5P3	0.98
DUSP11	-0.08675
L1CAM	-1.8405
NEK11	2.014
OR7E91P	0.87
CNTN3	1.4202
CREB3L2	0.97
ZBTB37	0.4865
KIAA1324L	0.55125
NDUFB10	0.0735
NUDT2	0.11125
GTPBP8	-0.1655
CACNA1D	2.65275
PRKAA2	0.814333333333333
PRDM8	-0.0105
MGC16075	-0.806833333333334
KRT14	2.15664285714286
PP8961	1.23825
MRPL18	-0.655
ABCG2	-0.906
PACRG	1.85725
BBS2	-0.557
KREMEN2	-3.598
FBXO21	0.46825
HNRPUL1	-0.125666666666667
GRB10	-0.32375
CLSTN1	1.5425
LMAN2	-0.1485
C17orf61	-0.281
NIPSNAP3A	0.1935
INSIG2	-1.2715
PCDHB7	0.2225
STXBP2	0.137625
CMAH	1.419
SEMA5B	-0.56825
ZNF155	0.231
COQ6	-0.263
PRPF4	0.021
TSPAN15	2.9934
VN1R5	-0.00824999999999999
LATS2	1.20125
SELK	0.92225
PGK2	0.36925
MS4A1	0.664625
TYW3	-0.3774
KRTAP5-1	1.6385
RCCD1	-1.65966666666667
BTN1A1	-0.3955
DDX28	-0.329
TMEM65	0.43725
LOC92345	0.13275
TTC31	-0.47575
WDR46	-0.999833333333333
CHP2	-1.34333333333333
LSP1	0.598375
ZNF542	-0.013
EXOSC1	-0.0775
ARHGAP18	-0.100333333333333
LRRTM4	-0.994
MAOB	3.77933333333333
CACNB4	-0.381
MGC33846	3.0325
RANBP3L	0.452875
ATP5L	0.556375
ONECUT1	-2.7285
NUDT9	0.718
TMEM149	0.418
STX17	1.0255
IGSF10	-2.43025
TMPRSS9	-0.2325
BMPR2	1.30416666666667
ALLC	-1.1155
KLF7	0.642375
GCC1	0.4655
TIMM9	-0.34625
CDO1	3.36116666666667
MGC10701	-0.346666666666667
IFI6	0.231
FRMD8	0.819
MGAT2	0.555
WBP5	0.390833333333333
CNIH2	0.232
KIAA0907	-1.0036
KCNH8	0.676
CTSG	-1.71225
GRIK1	1.96083333333333
CUL5	0.871
FRMD1	0.43
OR9A4	-0.359
SYT6	-0.9675
FOXD4L2	0.52625
ANAPC2	-0.8925
OPN5	-1.0315
TAF13	-0.1765
LYG2	-0.6315
GGNBP1	-0.3805
C11orf40	-0.205
OTX2	-1.416
REG4	0.2326
EIF5	-0.6194375
PALB2	-1.01625
SEPSECS	-0.7731
RNASE3	-0.6545
TRIM49	-2.2545
POLR2K	-0.2482
GPR42	-0.4215
C8B	-3.16
SASS6	-0.05975
PREB	-0.453833333333333
OR3A3	0.278
TUBA8	0.923375
IGLV2-14	0.469
STIL	-3.32725
ANKFN1	-0.395833333333333
NME7	-0.99675
HOXC12	-2.302
UBE2C	-3.18125
FHOD1	-0.860375
CDK2AP1	0.241583333333333
OR6K2	0.34425
DHPS	-0.46225
RPL5	-0.31825
TRGV5	0.5645
LOC541472	0.995
HCCS	-0.5509
DENND1B	1.1305
LHX3	0.432
OR5D16	0.332
CXorf57	-1.75616666666667
IRF2BP1	1.37325
NDST2	0.6755
LCE3D	-0.7325
BOLL	0.485
SYT3	-0.7395
PIH1D2	1.16325
C20orf7	-1.29933333333333
IL1R2	-0.0773333333333334
SLAMF9	2.027
PPME1	0.125625
PIK3CA	0.209
TRAPPC1	-0.439
COLEC10	-1.77075
SLC9A6	-0.846666666666667
PDDC1	-0.126833333333333
CCDC53	0.8625
GK3P	-0.9375
DAZL	-1.10075
BRI3	0.039
SDK1	0.04525
CYP2C18	-0.63125
IFI44L	1.495375
RPL3L	0.504
FUT9	-0.4765
KIFC2	-0.646166666666667
PMP2	-0.110875
SLC4A9	-0.1745
PLAG1	-2.11566666666667
MYCBP2	1.24116666666667
OR4E2	0.421
CCDC65	0.76275
C16orf82	-0.136625
ENTPD4	-0.236875
BRP44L	0.138375
PMP22CD	0.38675
TMCO4	1.82916666666667
KCNN1	-0.517333333333333
WDR35	-0.37825
CCDC80	2.853875
C3orf31	-1.01125
SLC7A9	-1.33775
TMEM190	-0.97175
DBC1	-0.361833333333333
FADS3	-0.9625
PDZD8	0.0695
GRM5	0.236875
AZGP1	4.5934
PEX3	-0.307
MED1	0.0797142857142857
ATG4C	-1.27733333333333
HNRPH3	-0.734375
FAM109B	1.93175
C4orf17	0.0395
CA10	-0.54425
OPRD1	-0.3915
CCL16	-1.51775
SACM1L	-1.05525
CST6	4.94375
CD63	1.364125
LGI1	-2.9535
ZNF784	1.4635
CRYBB1	-2.4305
CX3CL1	2.3333
TOP2A	-4.664
GYPB	-3.24666666666667
