Hybridization REF	TCGA-BH-A0HF-01A-11R-A056-07
NARG1L	-0.8275
BLMH	-0.47375
CCDC3	3.2285
C9orf21	-0.0611666666666667
KIAA0513	0.6275
MIER2	0.07575
PNMA2	-1.65258333333333
SH3BP2	0.8394
ANXA10	-1.42925
RTN2	-0.002
TFB1M	-1.6505
PRPH2	3.805
C14orf133	-0.04925
GOLGB1	1.13433333333333
IRX4	0.844
NFKBIL1	0.143333333333333
C10orf62	-0.80675
APBB3	-0.5735
RPS10	0.5644
LOC728378	-0.0375
TLE3	1.6975
PSMB7	-0.5825
MESDC1	0.4305
SLC6A1	0.826333333333333
OCLN	-0.127916666666667
PTTG3	-2.5715
NAGLU	-0.13425
SERTAD4	1.96125
SPRY1	0.9935
FLJ10781	0.926083333333333
MYSM1	-0.31325
TRIM4	0.772571428571429
SH3YL1	0.501625
TREM2	4.48183333333333
SERPINI1	0.7745
HDHD3	0.791
TMEM38A	-0.26775
EID2B	-0.1815
TDRD3	-0.383166666666667
SEDLP	0.373
THSD7A	2.21033333333333
NDST3	-2.41925
KLHL15	-0.619083333333333
DHRS12	2.0315
FBXO9	-0.537428571428571
TNPO1	-0.359416666666667
MRPL13	-0.7225
SNX5	-2.22633333333333
METTL6	-0.72
SOD1	0.1845
CHML	-1.443
PACS1	0.681875
SIRT5	-0.5812
CAPN2	0.186
FXYD5	-0.0191666666666667
TWISTNB	-0.310375
LRFN1	1.28866666666667
UBE1L	1.7915
UBE1C	0.0125
OR51B2	-0.138
OR4D11	0.0665
C15orf2	0.191
NR4A1	0.638833333333333
LOC339047	-2.4835
TRIM17	-0.60275
ATP5G3	-0.671785714285714
RPL15	-0.46475
ADAMTS8	-0.021
HOXC4	0.2585
C14orf37	2.913
CEACAM5	1.206
MYT1L	-0.086
RASA2	0.384375
OSBPL7	-0.6135
STAG1	-0.205
GIMAP4	4.874
FUT3	-1.56416666666667
PIF1	-2.925125
LPIN2	0.074
SH3PX3	1.02825
PDP2	-0.2925
PAPD1	-0.598375
ERP27	4.65725
APOOL	-0.00999999999999996
DIABLO	0.147
TRHR	0.098875
ARMC9	0.4155
RNF152	2.965
SLITRK3	0.6015
ZNF211	-0.0854
PFDN1	0.4475
RGS11	-0.107375
HS6ST1	0.4533
AKR1D1	-2.30225
TNP2	0.164833333333333
STK31	0.267
EML4	-0.64475
SGTA	-0.609
HIST1H2BI	-0.3705
PSMD6	-1.53583333333333
KIAA1257	1.5265
C18orf55	-1.059
FLJ20273	2.478875
RPL28	-0.715
EPYC	3.3245
NOX3	-0.565
ELAC1	0.270333333333333
METT11D1	-1.163
BIN2	-0.603833333333333
NACA2	-0.12675
CCDC17	-1.24675
HM13	-0.1543
UBOX5	-0.2185
UBE2O	-0.332125
UBL5	-0.57525
APOLD1	1.918125
C9orf31	0.383
TNFSF8	0.2225
ARHGAP29	0.00837500000000001
PROKR2	0.351
PDE5A	-0.868
C6orf12	-0.338
TOM1L1	-0.3455
WHDC1	0.067
FOXI1	2.44633333333333
RAB4A	0.0118
TMEM39B	-0.2235
ATPBD1C	-0.98175
FARSA	-0.886166666666667
PLEKHG5	0.112
CMAS	-1.26766666666667
OR7E24	0.3775
SLC30A1	0.36225
CDC42EP5	2.41316666666667
PLAC1	-1.886
KLHL18	0.0113333333333333
LBA1	0.9775
TAZ	-1.266
CRIP2	1.008875
BTBD11	-0.899666666666667
C16orf72	0.4745
DIO2	1.0959
LRRCC1	-0.061
CCDC136	-2.696
PRX	0.037875
RBM5	-0.494
TMEM85	-0.212125
TUBGCP4	-1.53166666666667
APLN	1.429
CDK7	-0.522833333333333
SSR2	0.9235
CRELD1	-0.126
C19orf46	1.9885
GAL3ST4	0.644666666666667
KBTBD10	1.141
IL28A	0.494
WDR27	-0.998
MCM2	-1.317
SOX14	-0.0685
FLJ39743	-0.399
KIAA0922	-0.287375
HIPK4	0.823
FLJ25758	0.609
C16orf57	-0.524583333333333
PDZD2	1.780375
MCC	2.582875
HHLA3	-0.5259
ID2	0.82825
C20orf23	3.15975
ZNF688	1.0215
APOC2	-0.7115
LOC440093	0.412
FAM50B	1.8705
PWP1	-0.5655
DNAH10	-0.2765
HIST1H2BA	0.42925
GPR56	0.8855
METAP2	-0.584
PAN3	0.2525
STXBP4	-0.036625
PDHX	-0.6115
MTA1	0.101916666666667
ZBED4	-0.079875
ZNF720	-0.4555
CDK2	-1.795875
RHOJ	1.4435
CDC37	-0.575333333333333
ZER1	0.63725
GRK4	-0.20025
PRPH	-0.392
POLR2A	0.362
OGFOD1	-0.9285
NOL5A	-1.923
PHEX	2.043
FLJ16478	0.15675
C20orf117	-1.042875
CAMTA2	-0.09325
C11orf74	0.537333333333333
DDX17	0.37375
C5orf27	-0.025
PLEKHA2	-1.0662
PDE4DIP	-0.5529
SCN7A	0.58425
ZNF559	-0.636166666666667
CXCL10	3.67075
ZMYM4	0.321333333333333
STK32B	2.54553333333333
KIAA0888	-0.0736
TACR3	0.0640000000000001
CKAP2L	-2.91675
KIF1A	-1.4595
RSPRY1	0.64025
VCAN	2.3465
CYP27C1	-0.0875
SYDE1	-1.1285
MED12L	-0.796
ZDHHC21	1.75725
NHS	1.0765
TM9SF3	1.30816666666667
DDHD1	-0.517625
MAFG	-0.623916666666667
BICD2	-0.0868
C14orf119	-0.137666666666667
C14orf43	0.947571428571429
CDH7	2.038
ALKBH5	-0.292428571428571
JUP	0.498
TMEM41A	0.2585
MAMDC4	-1.33633333333333
CBX3	-0.59675
LRRC18	0.245
RBMXL2	-0.06625
PLA2G4D	0.569333333333333
FGF13	2.09325
KIF3A	0.745166666666667
PDIA6	-0.377
DCXR	0.40725
CASKIN2	0.626416666666667
EHD1	0.675333333333333
MARCKSL1	1.05416666666667
ZNF496	-0.0106666666666667
SCAF1	0.210833333333333
KCTD8	-0.437
TRAF3IP3	0.346071428571429
LSR	1.06175
CXorf1	0.316333333333333
C14orf112	0.493166666666667
EIF2B1	-0.4325
OMP	0.319
GSTZ1	0.61875
LOC92017	0.77775
ISLR2	2.037
C12orf36	0.443
GATA2	-1.42983333333333
GABRA5	-2.0325
CELSR2	-0.532785714285714
STAM2	1.0387
TNAP	0.622
PTPMT1	-0.589833333333333
GRP	7.20725
SV2A	-1.652
MAGEA12	-4.00925
CACNG1	1.3795
C18orf19	-0.9715
GSG1	-0.356833333333333
PTPRJ	0.0498571428571429
FRMPD1	-0.129
ZNF668	0.9225
PLEKHJ1	-0.77475
ADAT1	-0.4177
TMEM50A	0.7693
UCN3	-0.042
HOOK1	1.937
IL17B	0.908
MLKL	-1.65783333333333
TTC14	-0.730166666666667
KLHL5	1.001875
CRYL1	0.351
FOXH1	0.0385
NFYB	-0.541125
PPM1G	-0.421
GOLGA2LY1	-1.07425
NMT1	-0.99325
HADHA	0.126
CHSY-2	2.4525
PLEKHF1	1.28028571428571
SAGE1	-2.684
MUSTN1	0.9045
SUHW4	0.80125
TFEB	1.64966666666667
ZFYVE27	-0.1445
ATG12	-0.364166666666667
BMI1	0.946285714285714
ZIM3	0.069
MYH4	0.283
MASP1	-1.21258333333333
KIAA0984	0.23325
RPAP2	-0.6905
ASB5	0.0645
BOLA3	-1.06316666666667
MIA3	0.194833333333333
KRT35	0.2185
KIR3DL3	-1.1315
MRPL51	-0.652
SEMA3F	1.69283333333333
NDUFB2	0.654
LOC253012	0.61675
FAM46C	0.2464
G6PC	-2.20825
CSAG3A	-4.36616666666667
PREX1	2.2515
SLC25A45	0.188875
MAPKBP1	0.6538
CPE	1.0929
GNB1	-0.237125
CXCR6	1.259
TRIM46	0.05025
C16orf3	0.987666666666667
HPSE	0.126375
TIGD3	0.5195
SPG3A	2.57325
LCAT	-1.4515
ST6GAL1	-1.38877777777778
POMC	1.77325
FLJ36031	-0.180666666666667
NSMAF	-0.984166666666667
SKIL	0.848
ADSS	0.262
HMGCS1	-1.6935
POLR3F	-0.378166666666667
RAB10	0.305
ZNF277P	-1.083625
ZBTB7B	0.909
DHRS1	0.171125
ABCC13	3.063875
CNOT3	-0.05
NFKBIA	1.38275
GAK	0.078
SFT2D2	0.446333333333333
HOXA6	-0.0615
CRTC1	1.164125
LY6D	-1.03933333333333
C20orf72	-1.22283333333333
CPT1A	0.1275
LMO1	-1.348
EIF3I	-0.0265
PRB4	0.37425
MCM3APAS	-1.86325
C20orf132	-0.1398
FOXF2	-1.99725
S100A12	0.57975
MLH1	-0.0045
ACTN1	1.089
MRPL36	-0.565166666666667
C20orf106	-0.58475
FBXO6	1.22516666666667
MKS1	-0.586
CX3CR1	-0.440125
PDE1B	2.0855
PLP1	-3.2945
KISS1	-0.275166666666667
C14orf2	-0.317166666666667
TBC1D3P2	-1.6245
COMMD6	0.8277
ANKRD7	-1.58475
PTCHD1	-1.70475
NARS2	-1.15125
DOCK7	-0.569125
FAM127B	-0.069625
LOC390243	-0.2475
N6AMT2	0.248
ZNF391	-0.8095
DNAJB14	0.770333333333333
WRB	-0.152875
BPI	0.0213333333333334
TTC4	-0.704166666666667
FAM10A5	0.039
GOT1L1	0.1488
MAGED1	0.668625
RESP18	-0.109
WFDC6	1.185
MT2A	-0.421
C11orf56	0.1475
KIAA1432	-0.478
ROR1	-0.178625
HSD17B14	1.2785
ZFAND2B	0.644375
SAMD4B	0.20725
HEXA	0.826375
HNRNPU	-0.123636363636364
USP39	-0.725875
NRD1	-0.79825
R3HDML	-0.18825
FLT4	0.865333333333333
OMG	0.331333333333333
OR52N4	0.389
LOC399818	-0.173
ELA2	-1.32925
VENTXP1	0.8725
RFC5	-1.243
OR52L1	0.5955
PAX5	-0.0975
FBXO2	0.08325
GMEB1	0.4415
AKT3	0.0501666666666667
CRB1	-0.965666666666667
CTTN	0.494666666666667
UTP15	-0.519666666666667
HSBP1	0.885666666666667
PHF11	0.9875
NDEL1	-0.245
USP8	-0.03525
BAIAP2	0.14475
SI	0.146833333333333
ARSJ	-1.16233333333333
BAAT	-2.65275
KCNS3	3.02166666666667
LOC126147	-0.631333333333333
TMEM37	1.234
C1orf162	3.99366666666667
MBD1	-0.3626
ITGAL	0.983666666666667
WDR73	-0.222333333333333
GKN2	0.117
ARFGAP1	-0.733375
SLC5A8	-0.642166666666667
ZBTB40	0.0188
CYP4B1	2.79116666666667
LYPLAL1	-0.34075
CHST3	-0.5855
MAP3K9	0.5495
BTAF1	-1.69933333333333
TFAP2E	-0.1885
RBM35B	0.28475
LOC441251	-0.936166666666667
ANKRD25	-0.137333333333333
UQCRC2	-0.084
MAEA	0.187333333333333
HYAL1	-1.9527
RNPEPL1	0.768833333333333
CPSF2	-0.397375
PSD3	0.6984
ABCA13	0.0518749999999999
AGR2	1.925
GBX1	-0.8165
HDLBP	1.04678571428571
ACY3	-0.18125
HECW1	-0.80625
ZNF519	-1.6735
HOPX	3.367125
ZNF304	1.100625
OR12D3	-0.399
FKSG43	0.124
METTL1	0.218875
MFSD3	0.1475
PSPH	-1.26
CLCA3	-0.502
DARS2	-1.857
CDC25A	-2.05666666666667
BAIAP2L1	-1.4155
B3GNT5	-0.088375
USP29	0.455
ARHGEF10L	0.9438
ATOX1	0.030125
ADAM30	0.3865
DNASE1	-1.1855
STT3A	0.25675
RAB6IP1	-0.156
PTN	1.164
C1orf106	-1.58461538461538
HECA	1.482
RNF122	1.207
SLC22A18AS	-0.1855
GNG8	0.580666666666667
ELP4	-0.719
FAM65A	0.623333333333333
RPL10A	-0.095
IRS4	1.208
MACF1	1.5032
SEC24D	0.70925
LOC374395	0.85825
TGFB2	-0.441875
MDFIC	0.68175
CHRNE	0.665333333333333
PCMTD2	-0.0261666666666667
ATP6V0D1	0.642
MTA2	0.66225
LZTR1	-0.462666666666667
RAP1A	0.26
AXIN1	-0.7745
POLR1C	-0.467
TRIO	0.450916666666667
PLXNA4A	0.351916666666667
C5orf33	-0.51225
DEPDC1B	-3.390125
ZNF473	-0.636666666666667
MTM1	0.171125
GPR107	0.125
CSNK1A1L	0.823166666666667
FLJ14154	-0.077
NLRC4	4.67875
ENPP4	2.55433333333333
PADI3	-2.371
RNF170	-0.043625
CG018	0.196333333333333
C16orf7	0.208
KCNE1	1.292
NRM	-0.876666666666667
SLC37A3	-0.345285714285714
TPD52L2	-1.00516666666667
UNC5B	2.6375
C12orf12	-0.144
SDHB	-0.6725
CLRN1	0.415857142857143
NUDT10	-0.6615
UGT3A1	-0.246
FBXW8	0.3825
RHOF	-0.914
PTPLAD1	0.602375
MYO3B	1.93175
DERA	-0.27175
TPP2	-1.03
C19orf53	-0.655
GINS3	-0.9425
ST6GALNAC5	3.698
CHSY1	0.8765
MGC15705	0.318
GPR83	0.474666666666667
EXT2	0.29375
DOLK	0.63
TUBAL3	1.02525
ACVRL1	2.4247
ABL2	-0.316
C14orf156	-0.994333333333333
PTPRZ1	1.15725
DIP2C	0.97425
LAMP1	0.423875
RXRA	0.5849
MAP3K5	1.14875
ALKBH1	0.240666666666667
PDLIM7	0.03625
ARL14	-2.007
SNIP1	-0.008
TIMP3	2.52658333333333
RGS3	0.725666666666667
SPAG16	-0.7626
ABHD4	0.31025
ARHGEF12	0.48875
GLUD2	0.266
RAC2	-0.3852
UAP1L1	-0.8115
SLC18A3	-0.41
YOD1	-1.61208333333333
RALY	-0.0645
HMOX2	0.55
DGKH	-0.87525
DBNDD2	1.40883333333333
YIPF4	0.284375
THAP10	-0.697
ZNF513	0.6025
HAGHL	-0.327
ITGB4	1.461
CCDC141	-1.6825
YTHDF3	0.2525
C5orf28	0.357
RPL7L1	-1.09275
TMEM30B	1.47321428571429
ANKRD35	2.071
DUOXA2	0.08475
TBC1D5	-0.264125
DFNB59	-0.5975
HRH4	0.42375
MYO6	3.0115
DNAJA4	1.624625
RBM24	2.144625
CEACAM20	-1.00375
RBM23	0.155857142857143
NGFB	-0.3445
C1orf63	-1.9147
KRTAP7-1	0.2875
PERLD1	1.54975
NPB	0.2945
C17orf59	0.8864
HSPBAP1	-0.5055
SLC15A4	0.213625
PRTFDC1	-0.24375
OSMR	-0.477214285714286
CYSLTR2	0.247
C19orf25	0.437
KIAA1797	0.069
NLRP6	0.663
FAM105B	-0.0327
SCRN2	-0.025
LRRC58	0.1289
RNF17	0.0375
NEIL3	-3.4845
FAM137A	-1.377
SKP2	-3.23
PARVA	1.53366666666667
PKLR	-1.8875
RNF34	-0.074
A3GALT2	0.274
C12orf50	0.278
SUNC1	-2.143
FAM102B	0.206
CCT2	-0.97225
LRRC37A2	-1.601
ARF4	0.859
SIKE	0.165375
C8orf48	0.851166666666667
MBTPS1	1.00121428571429
GPSN2	-0.65
NCF2	3.544
SLC12A6	0.227333333333333
MRPL48	-0.78725
HMGN3	-0.453833333333333
LRRC62	-0.99775
PAX9	0.210875
FAM55A	0.625
C20orf42	-2.70016666666667
SCML2	-1.7565
BCL9	0.81925
FAM40A	-0.4795
C9orf41	-0.655833333333333
ZNF774	-0.4455
LETM1	-0.92575
PLXNB1	0.545833333333333
NIPSNAP1	-0.014375
USP10	-0.83875
F9	0.41425
LIPE	2.45325
CNGB3	0.539
C12orf52	-0.30875
PI4K2A	0.69125
MED8	-0.161125
STAT4	0.7133
FGD4	0.776166666666667
RNF145	-1.83666666666667
WDR32	0.4828
CLDN2	-0.0301666666666667
TCEAL8	0.73125
ZMYND8	-0.4245
PDXK	-0.41159375
GATAD2A	-0.517
PTGES3	-0.5995
CCM2	-0.12375
TAP1	1.305625
ZNF670	0.006
ETS2	0.589214285714286
C6orf166	0.005
PRMT2	0.32
OR4B1	0.1235
INTS8	-1.2075
CCDC102A	0.35
CCDC83	-1.29416666666667
ITGA1	0.3332
EPHA5	-1.884
FAM24B	-1.43333333333333
TSGA10	5.746
HAL	-1.91133333333333
MYOT	0.3755
SPACA3	0.39025
BCL2L2	-0.508166666666667
CUGBP2	0.573
CCNB3	0.667
RNF113B	-0.359
MERTK	0.4245
BAG1	0.681
VPS36	-0.161
ORMDL3	0.5009
C1orf190	0.62375
ZNF625	-0.6525
CORO2B	-1.2155
ALOX15	-2.561
CST1	-0.343
NUPR1	2.054
CCL7	2.92825
SMCR5	-2.7965
DSC2	0.5725
RBMS2	0.4155
GRIK4	0.18
TRIM65	-0.1279
TMPRSS6	1.45007142857143
TP53INP2	0.2215
GLB1L	0.887
LOC388284	0.488666666666667
PUS1	-1.15371428571429
BCL9L	-0.246
OLFM1	0.10575
RET	1.79375
MASTL	-2.63566666666667
ALX3	0.14875
IL1RL1	0.065
ZNF765	-0.7932
C14orf138	-1.2915
SNX10	0.433333333333333
TAC4	-0.0345
C1orf64	4.429875
POGK	-0.4005
MAPK9	0.3055
ZNF366	3.53025
C8orf79	0.5937
CLDN7	1.665125
OR5AT1	-0.1755
TRIM37	-2.0995
LRRC25	3.177
GRHL2	2.3772
TEKT3	1.34375
LASS5	-0.127333333333333
ABCC4	-1.64158333333333
DLG3	0.851
VGLL1	0.463875
ZFP36L2	2.08666666666667
MFRP	-0.1548
KIAA1799	-0.65975
FLJ44379	1.9665
PCNX	-0.33425
ANXA9	1.7035
CYP4V2	1.7559
PIK3C2A	0.01175
SRR	0.615
NOL3	0.26725
IFITM2	1.0625
ARNTL2	-1.96125
ZNF595	-0.04225
NLRP13	0.632
ASPH	1.3585
CPA2	0.2715
PVRIG	-1.03616666666667
LEPR	-0.063
C16orf42	0.6475
SH3BGRL	2.7095
FAM77D	0.00950000000000002
FNDC7	0.411
C9orf6	0.184
NOTCH2NL	1.28033333333333
PGBD1	-0.268666666666667
SYNGR2	0.8645
PITPNA	-0.50025
PRPF4B	-1.369
SLC43A3	-1.03557142857143
NRBP1	0.20725
SLC25A22	0.418
ILK	0.2845
SLC22A8	0.714166666666667
MRPS7	-0.166375
PITX2	-0.7055
FABP3	0.0625
OR1L1	0.7345
LOC728215	-0.061125
BLID	-1.7575
KIAA1217	3.10752941176471
TFPT	0.32125
AP4B1	-0.56225
VBP1	-1.8365
OR1K1	0.1875
MORC3	0.30275
BHMT2	1.11533333333333
C3orf10	0.682375
FZD7	1.47233333333333
WFDC10A	-0.227
PMS2CL	-1.21625
CCDC32	0.828166666666667
FA2H	-1.5145
ALG13	0.09
TTLL7	0.2636
SPOCK3	-0.197
SLC13A2	0.601
AIM1	1.1465
GPRC6A	0.5725
EGR2	4.823
MED11	0.805
WWC1	1.715
SH3GL3	-3.62975
RIF1	-0.602857142857143
PRLH	-0.2505
VLDLR	-1.3085
DBT	-0.101125
C21orf63	1.11425
CGGBP1	-0.139625
KRTAP12-2	-0.6825
TADA3L	-0.263
ZBTB16	2.3145
PDGFB	1.651875
RFX1	0.3855
UQCRB	-0.171
LOC133874	-0.3695
HPS3	-1.692
LGALS3BP	0.7469
DKFZP564O0823	2.01164285714286
MRFAP1L1	0.822
HOXA10	-0.3135
NGB	0.088
KIF21A	-0.220153846153846
IFLTD1	0.1185
LZTS1	0.2785
ARHGEF3	1.78275
RHBDL3	-0.5045
CSNK1G2	-0.271416666666667
ChGn	-0.343875
KIAA1244	2.5875
GABRB2	-0.016
MGC72080	0.283
CD27	3.60025
EGLN1	-2.2154
PEX13	0.70875
RWDD3	-0.134
RNF12	-0.3295
GRIN2B	0.09
ADAMTS14	0.1705
DYDC2	0.8515
ATP6AP1	0.7561
NR1H2	0.126166666666667
PDK2	0.476
C3orf17	-0.249166666666667
SLC38A2	-0.286214285714286
SLC25A29	0.44
C15orf29	0.217
ADAM9	-1.02933333333333
TMUB2	-0.284125
GPR176	-0.53325
AGK	-0.993625
MCCD1	2.80825
NDUFA4	-0.0595
TMEM146	0.2475
DUSP1	2.08025
UNQ6975	1.526
EMX2OS	4.2585
INSM2	-0.45175
LUZP4	-0.076
SETD6	-0.485
P2RY2	3.17125
SLC45A2	-1.649
RABGAP1	0.462666666666667
UBXD5	0.214
GPRC5A	1.3135
PAK3	0.227166666666667
LOC63920	-0.46575
TGFBR1	0.9263
KRTAP6-3	-0.05825
SFMBT2	-0.31575
CDC42	0.6645625
C11orf35	0.973
TTLL2	0.492666666666667
UACA	0.62625
CD97	-0.8025
SETD5	-0.35075
NINJ2	-0.2705
PTER	0.410333333333333
POMGNT1	0.456
KRTAP4-2	-0.1125
ECGF1	2.906625
HRB	-0.146181818181818
ATP1B2	0.268
LOC400506	-0.5145
COL4A3BP	1.44775
C6orf97	2.58625
GRHPR	0.903125
TAS2R1	0.774
SEMA7A	-0.71775
EDF1	-0.11175
ODF2L	0.8557
PCID2	-1.11383333333333
GTF2H4	-1.50066666666667
ZCCHC3	-0.453625
CGB2	-0.328
NEUROD1	-1.3665
C20orf75	-1.0835
RP5-1054A22.3	1.8955
IFNA5	0.86
ZNF134	0.258333333333333
MGC119295	-1.2017
ZSWIM6	0.017875
SMEK1	0.0393333333333333
PCGF2	1.04275
C1orf102	2.9425
CYP2A13	4.3905
KCNH6	-1.0185
MDM1	-0.0619
ALDH7A1	0.29
C9orf75	1.02475
VDAC3	-0.457625
OR51T1	-0.0905
EIF3F	-0.406833333333333
KCNJ10	-0.470375
LENG8	-0.0905
EDEM2	-0.0441666666666667
CCNJL	-0.858166666666667
DHX37	-0.8085
CRYGN	0.173
AATF	-1.139125
ZNF630	0.9915
E2F5	-1.1135
WFDC13	-0.740333333333333
FTSJ3	-0.968
C4orf33	0.1245
LHFPL4	-2.708
C19orf56	-0.917583333333333
SMAD4	0.136875
AFM	-0.384
G0S2	2.28825
FCHSD2	0.0245
RRP1B	-1.1026
EEF1B2	-0.460333333333333
STAT6	1.1885
ZNF195	-0.38275
GNL1	-0.502
ZNRF2	0.87
PER3	0.2855
ASB16	0.68625
C10orf10	2.19492857142857
ADCY8	-3.12916666666667
C9orf58	-0.537666666666667
ARMC10	-0.0253333333333333
PSG1	-0.6265
DHX34	-0.675
VARS2	-0.670375
NFIC	0.57575
ITPR2	-0.00200000000000001
AGXT2	0.115333333333333
OR6K3	-0.5115
H2AFZ	-0.869666666666667
MLLT3	1.27066666666667
COX4I2	2.76775
CCNT2	-0.199875
PLK4	-2.490125
NUMBL	-0.451166666666667
MED16	-0.0465
PLEKHQ1	2.21125
GOSR1	0.396666666666667
BTG4	-0.36
RPL30	0.190166666666667
IGSF5	-0.4035
IGFL2	3.73566666666667
ELMOD2	1.2765
SHC3	-0.792833333333333
HAVCR1	-0.401
DYNC2H1	-0.32225
RNF5	-0.473666666666667
C2orf7	0.1745
NLF1	2.3995
KLHL25	0.62575
LRP10	1.1778
KRI1	-0.559
PUS7L	-0.501
MGMT	1.5055
HOXD1	-0.191333333333333
CSH1	0.2548
ATG16L2	-1.176
FLJ44635	0.7415
CHODL	-0.52375
EXOSC8	-1.8815
SLC28A1	-0.28875
MYO7B	-0.807166666666667
SEH1L	-0.2963
MTNR1A	0.0766666666666667
TSPAN5	1.001
CDC45L	-3.29416666666667
AMIGO1	0.306
ATAD3A	-0.828125
OSGIN2	0.574333333333333
PDIK1L	0.802166666666667
DARC	4.648
PIPSL	0.0735
SHMT1	-0.861
CRISP3	-0.4965
POPDC2	1.9955
ZRANB2	-0.932833333333333
FBXL8	2.05875
TRIP13	-3.03927272727273
EIF5AL1	-0.418
POU5F1P3	-4.88333333333333
IL6	-1.57433333333333
CXorf38	-0.0241666666666667
IFNA16	0.676
FBXL2	1.1405
BRD1	0.59175
STATH	0.708
FBXO44	0.157166666666667
MCCC2	1.23025
CDC2	-2.1739
C5orf23	-1.39525
IVD	0.943
C10orf122	-0.72025
MSL3L1	-0.00909999999999995
MVP	1.30425
EPOR	-1.3797
ZMYM1	-0.790833333333333
BCL7C	0.761166666666667
PSTPIP2	0.3308
LYPD1	-0.64875
OR8G5	-0.0175
ZP3	-0.744333333333333
BCAS4	0.971916666666667
EDG6	2.774
ISY1	-0.3675
PRAMEF2	-0.83575
CUL1	-0.699875
RNF213	0.3902
CCRK	0.91825
DHX9	-0.62975
C13orf29	0.636
NCKAP1	0.7975
MRPL43	0.608785714285714
XPR1	-0.60625
PKN2	1.2206
PODNL1	0.9535
ZNF333	0.38325
DALRD3	0.861
OPN1SW	0.1965
BTBD6	0.632
C11orf82	-2.2845
OR5P3	0.9345
DUSP11	-0.03175
L1CAM	-1.6776
NEK11	2.01683333333333
OR7E91P	1.0225
CNTN3	1.8977
CREB3L2	0.81425
ZBTB37	0.7315
KIAA1324L	1.323
NDUFB10	-0.0445
NUDT2	-0.6165
GTPBP8	0.000499999999999997
CACNA1D	2.12775
PRKAA2	0.1365
PRDM8	0.0575
MGC16075	-0.516
KRT14	1.01807142857143
PP8961	0.92275
MRPL18	-0.52075
ABCG2	-1.07325
PACRG	1.544
BBS2	0.0985
KREMEN2	-2.7965
FBXO21	0.7085
HNRPUL1	0.00574999999999999
GRB10	-0.25075
CLSTN1	1.190125
LMAN2	0.6556
C17orf61	-0.467
NIPSNAP3A	0.60425
INSIG2	-1.34483333333333
PCDHB7	0.221833333333333
STXBP2	-0.065375
CMAH	-0.073
SEMA5B	0.24425
ZNF155	0.102
COQ6	0.225666666666667
PRPF4	-0.49325
TSPAN15	3.5906
VN1R5	0.23475
LATS2	0.75975
SELK	0.529
PGK2	0.026
MS4A1	0.337625
TYW3	-0.168
KRTAP5-1	2.046
RCCD1	-1.8345
BTN1A1	-0.19025
DDX28	0.28075
TMEM65	0.09125
LOC92345	0.33025
TTC31	-0.68075
WDR46	-0.913166666666667
CHP2	-1.22116666666667
LSP1	1.249875
ZNF542	0.0585
EXOSC1	-0.18175
ARHGAP18	0.1455
LRRTM4	-1.01525
MAOB	2.16416666666667
CACNB4	-0.5365
MGC33846	2.133
RANBP3L	0.66925
ATP5L	-0.259625
ONECUT1	-3.441
NUDT9	-0.02575
TMEM149	1.0505
STX17	0.8755
IGSF10	-2.08825
TMPRSS9	-0.086
BMPR2	1.48691666666667
ALLC	-0.40325
KLF7	0.5115
GCC1	0.7876
TIMM9	-0.55875
CDO1	0.894333333333333
MGC10701	-0.706666666666667
IFI6	1.946
FRMD8	0.61075
MGAT2	0.07825
WBP5	0.561166666666667
CNIH2	0.68325
KIAA0907	-2.2134
KCNH8	-0.674
CTSG	-0.24975
GRIK1	-0.0858333333333334
CUL5	1.213125
FRMD1	0.6765
OR9A4	0.862
SYT6	-0.972875
FOXD4L2	-1.24875
ANAPC2	-0.339
OPN5	0.621
TAF13	-0.23275
LYG2	-0.8255
GGNBP1	0.621
C11orf40	0.7555
OTX2	-1.215
REG4	-0.213333333333333
EIF5	-0.4931875
PALB2	-1.279
SEPSECS	-0.0398
RNASE3	-0.02075
TRIM49	-2.13
POLR2K	-0.051
GPR42	0.2315
C8B	-3.387
SASS6	-0.81225
PREB	-0.399833333333333
OR3A3	0.621
TUBA8	0.647625
IGLV2-14	-1.3165
STIL	-2.7865
ANKFN1	-1.19066666666667
NME7	-1.0605
HOXC12	-1.8835
UBE2C	-2.023
FHOD1	-0.0465
CDK2AP1	-0.01425
OR6K2	0.60875
DHPS	-0.96775
RPL5	-0.557333333333333
TRGV5	0.447
LOC541472	0.11275
HCCS	-0.3727
DENND1B	2.783
LHX3	0.397
OR5D16	-0.306
CXorf57	-2.26683333333333
IRF2BP1	0.844
NDST2	0.676166666666667
LCE3D	-0.058
BOLL	0.47525
SYT3	-0.81925
PIH1D2	0.581
C20orf7	-1.13416666666667
IL1R2	0.339333333333333
SLAMF9	2.0445
PPME1	0.124875
PIK3CA	-0.0205
TRAPPC1	-0.397625
COLEC10	-1.2355
SLC9A6	-0.450333333333333
PDDC1	-0.647083333333333
CCDC53	0.91925
GK3P	-0.805
DAZL	-0.563
BRI3	-0.0245
SDK1	2.1075
CYP2C18	-0.30675
IFI44L	2.377
RPL3L	0.4715
FUT9	-1.00433333333333
KIFC2	-1.1585
PMP2	-0.483
SLC4A9	-0.6885
PLAG1	-1.96633333333333
MYCBP2	0.404833333333333
OR4E2	0.4785
CCDC65	1.8135
C16orf82	-0.373
ENTPD4	-0.6225
