Hybridization REF	TCGA-AO-A0JD-01A-11R-A056-07
CSNK1A1L	1.10083333333333
FLJ14154	1.03375
NLRC4	4.321
ENPP4	3.36383333333333
PADI3	1.0655
RNF170	0.024875
CG018	-0.084
C16orf7	-0.76175
KCNE1	0.794
NRM	-1.21266666666667
SLC37A3	-0.292571428571429
TPD52L2	-0.768833333333333
UNC5B	0.01075
C12orf12	0.752166666666667
SDHB	0.03725
CLRN1	0.409
NUDT10	-2.77333333333333
UGT3A1	0.625142857142857
FBXW8	-0.366625
RHOF	-1.22025
PTPLAD1	1.169125
MYO3B	-1.2275
DERA	-0.66225
TPP2	-0.2735
C19orf53	-0.047
GINS3	-0.188375
ST6GALNAC5	0.8615
CHSY1	-0.56975
MGC15705	-0.056
GPR83	0.9605
EXT2	-0.976375
DOLK	0.23025
TUBAL3	-1.6675
ACVRL1	1.564
ABL2	-0.746833333333334
C14orf156	1.26583333333333
PTPRZ1	-2.627125
DIP2C	-0.188
LAMP1	1.2275
RXRA	0.0327
MAP3K5	0.069
ALKBH1	1.99516666666667
PDLIM7	-0.527
ARL14	-1.1145
SNIP1	-0.463833333333333
TIMP3	0.513583333333333
RGS3	-0.395166666666667
SPAG16	-1.608
ABHD4	-0.75775
ARHGEF12	0.588636363636364
GLUD2	-0.994
RAC2	-1.4451
UAP1L1	-1.2055
SLC18A3	-0.5725
YOD1	-0.180416666666667
RALY	-0.10175
HMOX2	0.678125
DGKH	2.36675
DBNDD2	2.4615
YIPF4	-0.212
THAP10	0.91875
ZNF513	0.26275
HAGHL	1.62683333333333
ITGB4	-1.2655
CCDC141	-1.2175
YTHDF3	1.1015
C5orf28	0.317
RPL7L1	-0.2205
TMEM30B	1.66328571428571
ANKRD35	0.066
DUOXA2	-0.31475
TBC1D5	0.432875
DFNB59	-1.5275
HRH4	0.60425
MYO6	2.8629
DNAJA4	2.30125
RBM24	-0.505625
CEACAM20	0.413
RBM23	0.535785714285714
NGFB	-0.116
C1orf63	-1.3117
KRTAP7-1	-0.3345
PERLD1	0.49425
NPB	0.0875
C17orf59	-0.1542
HSPBAP1	-0.57425
SLC15A4	-0.285375
PRTFDC1	-2.38425
OSMR	-0.917428571428571
CYSLTR2	0.2955
C19orf25	0.5738
KIAA1797	0.4395
NLRP6	0.299
FAM105B	0.3025
SCRN2	-0.49
LRRC58	0.8372
RNF17	0.939375
NEIL3	-1.0505
FAM137A	-0.73125
SKP2	-1.58775
PARVA	0.519666666666667
PKLR	-1.9695
RNF34	0.010875
A3GALT2	-0.26775
C12orf50	-0.036
SUNC1	-2.68525
FAM102B	0.955333333333333
CCT2	-0.051
LRRC37A2	-0.702
ARF4	1.109
SIKE	0.6075
C8orf48	-0.555666666666667
MBTPS1	-0.0921428571428572
GPSN2	0.425
NCF2	2.93425
SLC12A6	-0.883666666666667
MRPL48	-0.16775
HMGN3	0.433833333333333
LRRC62	-1.5595
PAX9	0.847125
FAM55A	-0.1635
C20orf42	-2.92883333333333
SCML2	0.0436666666666667
BCL9	0.6615
FAM40A	0.067
C9orf41	-0.598
ZNF774	-0.7925
LETM1	0.8475
PLXNB1	1.26316666666667
NIPSNAP1	0.08275
USP10	-0.1455
F9	0.413
LIPE	1.4305
CNGB3	0.4095
C12orf52	-0.128625
PI4K2A	-0.3035
MED8	-0.256625
STAT4	1.1534
FGD4	0.597
RNF145	-2.32783333333333
WDR32	1.0459
CLDN2	0.0266666666666667
TCEAL8	0.9665
ZMYND8	-0.3863
PDXK	-0.56265625
GATAD2A	-0.215
PTGES3	-0.0375
CCM2	0.03025
TAP1	2.74625
ZNF670	1.0455
ETS2	-0.766428571428571
C6orf166	0.474833333333333
PRMT2	0.109142857142857
OR4B1	0.4015
INTS8	-0.445
CCDC102A	-1.448
CCDC83	-0.988833333333333
ITGA1	-0.6363
EPHA5	-1.8907
FAM24B	-2.54616666666667
TSGA10	1.4175
HAL	-1.87533333333333
MYOT	-0.2145
SPACA3	0.10475
BCL2L2	-0.369
CUGBP2	-1.20516666666667
CCNB3	1.40275
RNF113B	0.041
MERTK	-0.63425
BAG1	0.26925
VPS36	0.90175
ORMDL3	-0.035
C1orf190	-1.02975
ZNF625	-0.06125
CORO2B	-2.3175
ALOX15	-0.0135
CST1	1.046
NUPR1	0.678333333333333
CCL7	1.47625
SMCR5	-3.223
DSC2	1.9765
RBMS2	0.49
GRIK4	-0.422
TRIM65	-0.2044
TMPRSS6	-0.561642857142857
TP53INP2	1.26775
GLB1L	-0.532666666666667
LOC388284	-0.4615
PUS1	-0.826285714285714
BCL9L	0.279
OLFM1	-2.1115
RET	-0.2605
MASTL	-0.361833333333333
ALX3	-0.2695
IL1RL1	-0.298166666666667
ZNF765	-1.0643
C14orf138	-0.548
SNX10	-0.763833333333333
TAC4	0.0015
C1orf64	0.193625
POGK	0.56525
MAPK9	0.5195
ZNF366	3.03925
C8orf79	0.4612
CLDN7	2.234375
OR5AT1	0.4215
TRIM37	-2.2635
LRRC25	2.11475
GRHL2	2.9392
TEKT3	-1.053
LASS5	-0.2305
ABCC4	-2.41363636363636
DLG3	2.088
VGLL1	1.3445
ZFP36L2	0.209
MFRP	-0.708
KIAA1799	-0.363
FLJ44379	0.8835
PCNX	-0.188
ANXA9	2.852
CYP4V2	-0.9287
PIK3C2A	3.0145
SRR	0.244
NOL3	-1.634
IFITM2	1.1545
ARNTL2	-0.20775
ZNF595	1.0105
NLRP13	0.323
ASPH	0.887375
CPA2	-0.1215
PVRIG	-1.50016666666667
LEPR	-0.0413333333333333
C16orf42	0.463
SH3BGRL	1.96725
FAM77D	-0.582
FNDC7	-0.267
C9orf6	-0.111166666666667
NOTCH2NL	0.988
PGBD1	-0.4585
SYNGR2	1.45816666666667
PITPNA	-0.7015625
PRPF4B	-0.9954
SLC43A3	-1.18321428571429
NRBP1	-0.1555
SLC25A22	-0.17725
ILK	-0.25825
SLC22A8	0.639833333333333
MRPS7	0.17675
PITX2	-3.30925
FABP3	-0.622625
OR1L1	0.629
LOC728215	-1.597625
BLID	-1.7095
KIAA1217	2.10670588235294
TFPT	-0.22125
AP4B1	-0.89575
VBP1	-0.21275
OR1K1	0.5215
MORC3	0.137
BHMT2	-1.67533333333333
C3orf10	0.99725
FZD7	0.661
WFDC10A	0.13
PMS2CL	-0.381625
CCDC32	0.588833333333333
FA2H	-1.3375
ALG13	0.891
TTLL7	0.9434
SPOCK3	-0.087
SLC13A2	0.483
AIM1	0.07175
GPRC6A	0.166
EGR2	3.19125
MED11	-0.10875
WWC1	2.59075
SH3GL3	-3.88075
RIF1	-0.237785714285714
PRLH	-0.145
VLDLR	-0.633
DBT	0.4020625
C21orf63	-0.32375
CGGBP1	-0.129625
KRTAP12-2	-0.868
TADA3L	-0.075375
ZBTB16	1.709
PDGFB	0.61225
RFX1	0.095375
UQCRB	0.3012
LOC133874	3.261
HPS3	-0.97125
LGALS3BP	1.0239
DKFZP564O0823	1.87842857142857
MRFAP1L1	0.919875
HOXA10	-1.22166666666667
NGB	-0.2955
KIF21A	1.11638461538462
IFLTD1	-1.2195
LZTS1	-1.700375
ARHGEF3	2.27575
RHBDL3	-0.343
CSNK1G2	-0.0101666666666667
ChGn	-1.642375
KIAA1244	3.7215
GABRB2	-0.284
MGC72080	0.3875
CD27	3.09025
EGLN1	-0.8034
PEX13	1.204
RWDD3	-0.9
RNF12	0.589666666666667
GRIN2B	-1.1145
ADAMTS14	-0.80775
DYDC2	0.5855
ATP6AP1	0.7733
NR1H2	0.322666666666667
PDK2	-0.3575
C3orf17	-0.433333333333333
SLC38A2	-0.0517857142857143
SLC25A29	0.259166666666667
C15orf29	0.96425
ADAM9	-0.30975
TMUB2	-0.42375
GPR176	-0.40225
AGK	-0.345
MCCD1	0.9765
NDUFA4	0.384
TMEM146	-0.09325
DUSP1	0.81275
UNQ6975	-0.923
EMX2OS	1.237
INSM2	-0.138
LUZP4	0.033
SETD6	-1.20275
P2RY2	2.88
SLC45A2	-1.6255
RABGAP1	-0.1505
UBXD5	-0.121375
GPRC5A	1.5542
PAK3	0.0573333333333333
LOC63920	-1.176
TGFBR1	0.1941
KRTAP6-3	0.135
SFMBT2	-0.59475
CDC42	0.34175
C11orf35	-0.3505
TTLL2	0.53425
UACA	0.459545454545455
CD97	-1.4363
SETD5	0.339625
NINJ2	-1.9945
PTER	0.00783333333333334
POMGNT1	-0.26825
KRTAP4-2	0.4945
ECGF1	1.867375
HRB	-0.168090909090909
ATP1B2	-0.3396
LOC400506	0.3875
COL4A3BP	0.31375
C6orf97	2.04725
GRHPR	-0.06225
TAS2R1	1.035
SEMA7A	-0.9975
EDF1	-0.511
ODF2L	0.6113
PCID2	0.0861666666666667
GTF2H4	-0.418833333333333
ZCCHC3	-0.341125
CGB2	-0.310666666666667
NEUROD1	0.275
C20orf75	-0.1665
RP5-1054A22.3	0.587
IFNA5	0.931
ZNF134	-0.157583333333333
MGC119295	-0.0404
ZSWIM6	0.149
SMEK1	0.990833333333333
PCGF2	0.311375
C1orf102	1.1325
CYP2A13	0.895
KCNH6	-1.2063
MDM1	0.533
ALDH7A1	-1.14933333333333
C9orf75	0.634
VDAC3	0.167875
OR51T1	-0.0285
EIF3F	-0.958416666666667
KCNJ10	-0.0165
LENG8	-0.067
EDEM2	0.603916666666667
CCNJL	-1.33133333333333
DHX37	-1.1225
CRYGN	-0.3605
AATF	-0.602125
ZNF630	1.840375
E2F5	0.462
WFDC13	-0.319
FTSJ3	-0.0731666666666667
C4orf33	0.94675
LHFPL4	-3.3185
C19orf56	-0.21875
SMAD4	0.219375
AFM	0.136666666666667
G0S2	-0.7575
FCHSD2	0.1476
RRP1B	-1.027
EEF1B2	-0.882166666666667
STAT6	-0.270166666666667
ZNF195	-0.94825
GNL1	-0.7295
ZNRF2	2.31233333333333
PER3	0.887
ASB16	0.06
C10orf10	0.758071428571429
ADCY8	-3.3035
C9orf58	-0.951833333333333
ARMC10	0.979666666666667
PSG1	-0.952
DHX34	-0.04
VARS2	-0.07375
NFIC	1.67975
ITPR2	0.93
AGXT2	0.410833333333333
OR6K3	-0.2995
H2AFZ	-0.411
MLLT3	1.22475
COX4I2	1.57175
CCNT2	-0.38775
PLK4	-0.546375
NUMBL	-0.428333333333333
MED16	0.31075
PLEKHQ1	0.37825
GOSR1	-0.087
BTG4	0.457
RPL30	0.279583333333333
IGSF5	2.60575
IGFL2	2.595
ELMOD2	2.0275
SHC3	-2.6065
HAVCR1	-0.233
DYNC2H1	0.962125
RNF5	0.29
C2orf7	0.52275
NLF1	0.817
KLHL25	0.648
LRP10	0.8177
KRI1	-0.428
PUS7L	0.7055
MGMT	-0.53325
HOXD1	-0.665166666666667
CSH1	0.2622
ATG16L2	-2.03275
FLJ44635	0.686
CHODL	-0.36275
EXOSC8	-0.97425
SLC28A1	-0.03075
MYO7B	-0.724166666666667
SEH1L	0.3936
MTNR1A	-0.125333333333333
TSPAN5	-0.407166666666667
CDC45L	-2.725
AMIGO1	0.3535
ATAD3A	-0.592375
OSGIN2	0.843166666666667
PDIK1L	0.506833333333333
DARC	2.312
PIPSL	-0.0335
SHMT1	-0.5285
CRISP3	3.735
POPDC2	1.74216666666667
ZRANB2	-0.6765
FBXL8	0.5275
TRIP13	-0.413090909090909
EIF5AL1	-0.18
POU5F1P3	-5.6095
IL6	-1.8415
CXorf38	0.622
IFNA16	-0.402
FBXL2	1.75733333333333
BRD1	-0.27075
STATH	0.4275
FBXO44	-0.199666666666667
MCCC2	1.00375
CDC2	-0.5626
C5orf23	1.45475
IVD	1.19
C10orf122	-0.665
MSL3L1	0.407
MVP	0.40125
EPOR	-1.2795
ZMYM1	-0.265833333333333
BCL7C	0.4405
PSTPIP2	1.5788
LYPD1	-1.429375
OR8G5	-0.324
ZP3	2.53866666666667
BCAS4	0.585
EDG6	1.94125
ISY1	0.03275
PRAMEF2	-1.17
CUL1	-0.37325
RNF213	0.9571
CCRK	0.3515
DHX9	0.17125
C13orf29	-1.0115
NCKAP1	0.523666666666667
MRPL43	-0.0262142857142857
XPR1	1.06425
PKN2	0.361
PODNL1	-0.395
ZNF333	0.16375
DALRD3	1.10425
OPN1SW	0.2205
BTBD6	1.665
C11orf82	-0.931
OR5P3	-0.1915
DUSP11	0.428
L1CAM	-1.5098
NEK11	1.55633333333333
OR7E91P	2.2445
CNTN3	4.6785
CREB3L2	-0.46
ZBTB37	0.733
KIAA1324L	1.86875
NDUFB10	0.0443333333333333
NUDT2	-0.104
GTPBP8	-0.10975
CACNA1D	2.6365
PRKAA2	-0.1925
PRDM8	0.6095
MGC16075	-0.113
KRT14	0.25
PP8961	0.40625
MRPL18	0.66125
ABCG2	-2.615
PACRG	0.97825
BBS2	-0.23925
KREMEN2	-1.163
FBXO21	-0.1875
HNRPUL1	0.64325
GRB10	-0.07675
CLSTN1	0.478
LMAN2	0.4735
C17orf61	-1.00475
NIPSNAP3A	0.63025
INSIG2	-0.318666666666667
PCDHB7	0.596166666666667
STXBP2	1.53
CMAH	0.924818181818182
SEMA5B	-1.241
ZNF155	-0.248166666666667
COQ6	0.03
PRPF4	-0.4055
TSPAN15	2.6536
VN1R5	0.29075
LATS2	-0.59675
SELK	0.46025
PGK2	0.75875
MS4A1	0.374125
TYW3	-0.3522
KRTAP5-1	0.99125
RCCD1	-1.0365
BTN1A1	-0.9015
DDX28	-0.42825
TMEM65	0.46775
LOC92345	0.54675
TTC31	0.03725
WDR46	-0.518166666666667
CHP2	-1.422
LSP1	0.155
ZNF542	-0.21925
EXOSC1	-0.72225
ARHGAP18	0.711
LRRTM4	-0.743625
MAOB	3.49708333333333
CACNB4	-1.29175
MGC33846	0.406
RANBP3L	0.491125
ATP5L	0.03425
ONECUT1	-2.4855
NUDT9	0.01375
TMEM149	-0.2625
STX17	0.0295
IGSF10	-4.53775
TMPRSS9	0.1495
BMPR2	0.74075
ALLC	0.25475
KLF7	0.697375
GCC1	-0.0346
TIMM9	1.2375
CDO1	-1.63233333333333
MGC10701	-1.61516666666667
IFI6	1.30983333333333
FRMD8	-0.454
MGAT2	0.09125
WBP5	-0.504666666666667
CNIH2	0.4175
KIAA0907	-1.5146
KCNH8	0.05
CTSG	-1.23725
GRIK1	0.3445
CUL5	-0.30675
FRMD1	0.262
OR9A4	0.95
SYT6	-2.160375
FOXD4L2	2.2125
ANAPC2	-0.358
OPN5	0.91
TAF13	0.73625
LYG2	0.3985
GGNBP1	0.2125
C11orf40	-0.6105
OTX2	-1.539
REG4	0.0581666666666667
EIF5	0.8335625
PALB2	0.12175
SEPSECS	0.582
RNASE3	-0.57525
TRIM49	-2.205
POLR2K	1.0324
GPR42	0.323
C8B	-2.80133333333333
SASS6	-0.4775
PREB	-0.8645
OR3A3	0.4605
TUBA8	1.332125
IGLV2-14	-1.8155
STIL	-1.64925
ANKFN1	-1.41366666666667
NME7	-0.08025
HOXC12	2.984
UBE2C	0.26
FHOD1	-1.02075
CDK2AP1	0.370166666666667
OR6K2	-0.063
DHPS	-0.39075
RPL5	-0.766333333333333
TRGV5	0.335
LOC541472	-0.00675000000000003
HCCS	0.2658
DENND1B	2.3095
LHX3	0.1265
OR5D16	0.5995
CXorf57	-0.836166666666667
IRF2BP1	0.55025
NDST2	0.0635
LCE3D	-0.089
BOLL	0.154375
SYT3	-0.959
PIH1D2	-0.07
C20orf7	0.0151666666666667
IL1R2	0.3455
SLAMF9	-0.5645
PPME1	0.20375
PIK3CA	0.2555
TRAPPC1	0.19825
COLEC10	-0.9825
SLC9A6	-1.3745
PDDC1	-1.12
CCDC53	-0.45375
GK3P	0.4395
DAZL	-0.97825
BRI3	-0.114
SDK1	-1.655625
CYP2C18	0.019
IFI44L	2.905375
RPL3L	-0.1515
FUT9	-0.677333333333333
KIFC2	-1.14466666666667
PMP2	-0.373625
SLC4A9	-0.4545
PLAG1	-2.36066666666667
MYCBP2	0.216333333333333
OR4E2	0.216
CCDC65	0.017
C16orf82	-0.1335
ENTPD4	0.23825
BRP44L	1.743375
PMP22CD	-0.43575
TMCO4	0.729666666666667
KCNN1	-1.32833333333333
WDR35	0.47125
CCDC80	0.561375
C3orf31	-0.51575
SLC7A9	-1.2095
TMEM190	-1.11425
DBC1	-0.5752
FADS3	-1.82366666666667
PDZD8	-0.399
GRM5	-0.135625
AZGP1	3.3619
PEX3	1.778
MED1	-0.572357142857143
ATG4C	-1.414
HNRPH3	-1.69575
FAM109B	1.669
C4orf17	-1.0885
CA10	-0.2515
OPRD1	-0.043
CCL16	-1.50325
SACM1L	0.2175
CST6	5.037
CD63	0.8728125
LGI1	-2.09275
ZNF784	0.78625
CRYBB1	-1.2635
CX3CL1	0.9242
TOP2A	-1.15575
GYPB	-3.39
GADD45GIP1	-0.502
FEN1	-0.243375
IGF1R	0.970375
WDR72	-1.82533333333333
PURG	-1.80583333333333
DEFB126	2.1035
PKD1L1	0.35
CAV1	-2.6664
GNPDA2	0.8726
DGAT2	-0.66375
NLGN1	-4.80225
STRBP	0.675875
HPRT1	0.084
FANCI	-0.28
PSMA7	0.65875
DBF4B	-0.9355
TTF1	-0.68675
RAD54L	-1.924
ELOF1	0.26275
PLAGL2	-0.6905
ZNF256	-0.282
HMGCL	-0.07825
MSI2	-0.5725
RPESP	-1.22583333333333
C11orf60	0.79525
ABCD1	0.0205
ACAA1	0.3228
SPARCL1	4.32371428571429
IL6ST	1.9878
ZNF319	-1.133
TMEM109	0.1512
FAM90A1	-1.52116666666667
IL22RA1	-1.5055
ATP4B	0.816
TEC	-0.854166666666667
C7orf30	-1.0065
TXNDC2	-1.1475
ABCB4	-0.25925
KIAA1191	0.3975
C9orf38	-0.5065
SFTPB	0.232571428571429
CNTNAP2	1.0515
FRK	2.4565
TBX19	-0.195
CHD4	0.61375
C6orf26	-3.101
MOSC2	1.55925
IKBKE	1.793
HIF1A	1.094
LOC595101	-0.305
RELA	-0.0251666666666667
TMEM16B	-2.02783333333333
ABHD12B	-1.428
TSEN34	-0.498
KIF18A	-0.74075
TXNDC9	0.612
SPATA2L	0.1995
SEMA4G	-1.5815
C21orf91	-0.537375
MATN1	-1.1215
KCNIP4	0.867333333333333
TUSC1	2.05025
OR4C15	0.298
ARMCX6	0.224333333333333
WBSCR27	-1.8395
OR52I2	0.7615
KIAA1604	-0.86125
DYNC1I1	2.442625
PPP4C	1.29675
SLC47A2	-1.91183333333333
TREH	-0.188625
CD48	1.717
ST14	1.74183333333333
PKN1	-0.14
SPON2	0.5095
XBP1	2.43291666666667
SFRS12	-0.460666666666667
EFCAB6	0.783666666666667
SELT	0.884
SLC39A2	1.0375
ERF	-0.805666666666667
ARL3	0.30975
SURF6	-1.0735
MLLT10	-0.128761904761905
FLJ11171	-0.123166666666667
TDGF1	-5.03633333333333
ERCC6	-0.7155
EIF2AK4	1.128125
BAZ1A	0.407166666666667
LRRN3	-0.327
TMC3	-0.3825
EFTUD1	0.42975
PTPRO	1.1065
CLEC12A	1.125375
ACBD4	-0.044375
ZDHHC14	0.935125
OTUD7B	1.22425
ACTB	0.5105625
MSRA	-0.74275
LCE5A	1.0625
IFI35	-0.556
BSCL2	0.249666666666667
ANKRD12	0.27825
CFHR2	0.01375
RGAG1	0.651166666666667
HSFY1	0.434
SLC30A5	0.705666666666667
IMPG1	0.362
GPR109A	0.5685
ZNF185	-0.40025
IYD	4.064
NPCDR1	1.0795
SERPINA13	-0.0785
HMGCLL1	-1.02775
NEUROG1	1.06033333333333
UBQLN1	0.302875
LIN37	-0.232
SOCS2	0.272625
DSCR4	-2.26425
XKR6	-1.37975
GPR142	0.701
KRTAP13-3	1.0525
CCDC15	-0.585833333333333
MOS	0.6815
CD1E	0.059
OFCC1	0.117166666666667
FAM83D	-0.47325
SRFBP1	1.013
C9orf96	0.3365
DHDH	-0.85525
CCDC90A	-1.0215
RABL3	1.63875
CD320	-0.548
ANGEL2	0.474583333333333
MRPL21	2.10225
SMG6	-0.653166666666667
INSR	1.1155625
FLJ14816	-1.932
GLRB	1.04066666666667
C9orf89	0.79525
CIZ1	-1.034125
URG4	-0.3545
LRDD	-1.99616666666667
CBY1	0.403
NFX1	0.66325
MTERFD2	-0.825357142857143
C19orf23	0.392
PGC	-2.95425
IER3IP1	1.0675
RASAL2	0.852333333333333
C1orf89	-0.50275
SYNJ1	-0.385625
NFKBIE	0.2
FLJ40125	-1.16666666666667
TCEB2	-0.2036
NOG	-1.8085
POLR2J2	-0.522166666666667
HLA-B	2.08025
PCDHA1	1.591
PPP2R2B	-1.37225
ARHGEF17	-0.280666666666667
TCF7L2	0.705571428571429
CHD5	0.0873333333333333
ZNF431	-0.659875
TBC1D25	-0.9335
ZNF800	0.4345
SCUBE2	0.506818181818182
MYCBP	-0.0928333333333333
GPX5	0.3215
C6orf129	0.905166666666667
QSER1	0.927833333333333
ULK2	0.7205
PIGO	1.4395
NRCAM	-2.7745
SLC35E3	0.376625
CSRP2	-2.355
HYPE	-0.41575
MAPK15	0.184833333333333
MGC14327	-0.49025
TIMM13	-0.309
ZNF462	0.70225
GBA3	6.8105
TEX13A	-0.611
MCM6	-1.37077777777778
MTRF1	-0.08875
ABCA7	-0.49675
EIF4A2	-1.07525
ZC3H10	0.3253
RPGR	-0.891
C20orf94	1.0685
RP1L1	0.6945
GPR125	0.417714285714286
USP22	1.01078571428571
OR1L4	0.78575
MLZE	2.433
FLJ32065	-0.16525
PTCD1	0.52625
CRTAC1	-0.2655
BXDC2	-0.0235
C18orf1	1.68216666666667
FAM107A	1.11464285714286
EFNA3	0.32125
P18SRP	0.7674
CAMKK2	0.392166666666667
KIAA0649	-0.961
NES	-1.45816666666667
HS6ST3	2.044375
PON2	0.17075
TCP11L2	-0.222
CLEC4A	2.127
PRR12	0.6515
MLXIPL	-1.6481
C2orf50	1.4055
ZNF28	0.6605
ENC1	0.443166666666667
MAP2K1	0.13875
FKSG2	1.327
KIAA0430	-0.04375
PTP4A1	-1.13161111111111
GPR156	0.86
GTF3C6	0.4265
UBR2	0.1385
LOC388272	-1.3075
MAK	0.578666666666667
ACOT4	3.154
STC2	-1.16458333333333
PIGW	-1.153125
SAE1	-0.45625
COL6A1	-0.397227272727273
OAZ1	0.2375
STMN4	2.15083333333333
EDG3	0.1435
SGCE	1.29883333333333
IL11	-3.59416666666667
PRSS8	2.79325
YIPF5	0.627083333333333
WNT4	2.374125
CSN2	0.5006
TCF7	-2.958
TDO2	4.76225
SAMD9	0.852625
S100A7A	0.5255
MMRN1	1.32816666666667
GKAP1	-0.6395
AKR1C3	-2.2095
RNF19A	0.611375
GMDS	-1.08975
YKT6	-0.016125
SPARC	-0.1543
C12orf31	0.1655
UBE2V2	0.173833333333333
FBXL18	-0.2215
KIAA0460	0.4475
ADAM22	1.37585714285714
SERPINC1	-3.481
KCTD21	0.901
MYOHD1	-1.7225
ZNF37A	0.560833333333333
GTF3C1	0.379333333333333
CTSZ	2.31425
PRNPIP	-0.365625
DRD1IP	-0.112
NR1I2	-2.0152
ZNF266	-0.3669
SPAG4L	0.6085
COX4NB	-0.41075
SAPS1	0.891166666666667
APOA1	-3.654
TATDN1	-1.65333333333333
C10orf82	-1.78725
KPNB1	-0.609
FOXO3	1.32091666666667
CRYBB2	-1.331
ZBTB5	-0.851666666666667
SLC25A38	-0.10475
DCTN2	0.401166666666667
IFT20	0.60275
CTHRC1	1.038
C1orf31	0.3435
UHRF1	0.1640625
GPC6	-1.12425
C10orf54	1.20875
MCF2L2	0.0692
WNT9B	-0.062125
OLA1	-0.885
FAM120B	1.048
TTLL10	-0.508
CYorf15A	-4.163
RELN	-2.5441
SCN2B	0.680833333333334
MFHAS1	-0.196
NKX3-2	-1.71533333333333
RASGRF2	-1.3385
SSBP1	-0.718
KPNA6	-0.4945
LOC389118	-0.1705
HS3ST4	-1.0075
SUPT7L	-1.080125
FLJ32658	-1.534
IGFBPL1	-1.05575
KIAA1641	-1.6102
SHKBP1	0.677166666666667
CSF1R	3.976
NAGK	0.8995
MYL2	0.622
HIST1H4C	0.184
TOMM7	-0.784125
ADAMTSL3	1.806
TNFSF14	-1.0575
PRRT2	-1.76875
VTA1	1.156375
AOAH	3.57183333333333
CRISPLD2	0.375857142857143
PNN	-1.0723
TA-NFKBH	-0.53275
ESPN	1.16425
RBM43	-0.2385
KIAA1267	-0.4235
DDX3X	0.465333333333333
KIAA1576	-4.5395
PLXDC1	3.2435
FLJ25801	-4.44775
HNRNPL	0.393
RUNDC3A	-0.107666666666667
CASP12	0.3335
SH2D5	-1.40725
RPL26L1	0.885
OR51A7	0.052
HDC	2.703
C2orf16	-0.388666666666667
SYTL3	3.429625
GOLGA4	0.27525
NOTCH1	-0.975
ATPAF2	-0.02575
ECD	-0.20175
SSX5	0.388666666666667
SNAP91	0.3625
OCA2	-4.0515
PNPO	0.457333333333333
DAPK1	-0.162833333333333
PINX1	-0.700666666666667
SELENBP1	1.77175
NEK3	-0.635416666666667
TMED4	0.185285714285714
SSTR4	0.69
FOSL1	-2.8823
CD40LG	0.5085
CES1	-1.52133333333333
DCI	-0.317666666666667
B3GAT3	0.200833333333333
STK17B	-0.2725
CNTN6	-0.30875
CYP3A4	-1.54016666666667
MBOAT2	1.489
PISD	-0.590125
USP1	-1.4325
PYDC1	-0.565666666666667
CENPM	-0.879875
SAR1B	1.49025
TTC7B	-0.28175
DP58	-0.4865
GPC1	-0.84025
RBL1	-1.384625
TMEM137	-1.32783333333333
TOB1	0.298
TCEAL1	0.937666666666667
CENPF	-0.294272727272727
C6	1.78333333333333
PRSS1	-4.25525
PPIL6	0.7575
C6orf124	0.361
ODZ4	-0.606833333333333
SNCB	-0.21925
NDUFB9	-0.781875
CNOT6L	0.285166666666667
S100A9	1.95266666666667
TRIM50	0.0295
KCTD1	2.6874
WDR63	-0.0435
SPEF2	0.94675
RNGTT	0.537833333333333
CXorf22	1.587
KCNK16	0.70975
CEP250	-1.08475
ATPBD1B	-0.8155
KCNJ2	3.4425
MT1B	-0.6525
ZNF684	-0.6395
SLC4A1	-0.32575
PDHA1	-0.448
ZNF492	-0.368
TKT	-0.6235
BYSL	0.2285
RNF38	0.898875
AHDC1	0.42
KLHL2	0.060625
CMTM8	1.5665
DMP1	-0.882
HERPUD2	0.1035
CRTAM	2.76433333333333
ZNF572	-0.776
TMEM16J	-1.8245
HSD17B2	-1.1615
UBE2G1	0.425875
AHSA2	-2.9195
PELI2	-0.519
TPX2	-0.5985
ATP9B	0.0235
DAZAP1	0.29025
HMGCS2	2.153
C17orf38	0.63575
B9D1	-0.78025
NKX2-5	1.17933333333333
KIAA1276	1.78975
LILRB2	3.273
CSTF1	-0.161166666666667
BTN2A1	-0.21
C15orf48	4.109
IGF2BP3	-4.22325
FAM113B	0.730666666666667
HRG	0.04475
ZNF131	-0.60975
USP47	0.0289285714285714
CCDC88B	-1.40375
HCN1	-1.159
HTN1	0.154
SYCP3	0.08075
C13orf23	-0.1686
PAPOLA	0.6938125
AATK	-0.2175
MSH3	0.536333333333333
NDUFAB1	0.26825
ITLN2	-0.807166666666667
BAK1	-0.181833333333333
MRPL45	-1.0295
MTNR1B	0.196166666666667
LOC645843	-0.101
SPECC1L	-0.8905
PGCP	0.9985
SPN	-0.782875
GPR143	2.96
ZNF576	0.420333333333333
TMEM39A	0.6112
ATP5D	0.414333333333333
MAGEB3	-1.321
RPS5	-1.50033333333333
ANP32E	-1.60792857142857
MTMR1	0.51925
YEATS4	-0.5375
SYNGAP1	-0.08575
PCOLCE	-1.936
MNS1	1.10975
PCYT2	0.6795
ZNF182	-1.139
LAX1	0.4255
SPPL2B	0.5249
ELOVL5	0.7722
PCDHAC1	-0.2855
B4GALNT1	-1.36816666666667
BLOC1S2	-0.116875
ZNF673	-1.3259
ARHGAP21	-1.31183333333333
IRX5	3.109625
LRFN5	-0.727833333333333
FAM7A1	-1.56975
RAB19	1.109
