Hybridization REF	TCGA-A8-A0A2-01A-11R-A034-07
IQGAP3	-0.290833333333333
CRADD	-0.5555
DUSP12	-0.21275
PDZK1IP1	2.3055
VASH2	-0.4615
CTR9	0.4225
VIL1	-4.0225
OR8U1	0.525333333333333
CCDC107	0.249
PTTG1IP	-0.274125
OR4X2	0.146
COL9A1	-1.54
PSMD9	-0.20925
ZFP62	1.58525
TIP39	-0.62325
PARP15	0.6795
TTC19	0.095625
C1orf114	-1.12116666666667
GFPT1	-0.3745
SLC27A6	-1.59
MRPS10	-0.5379
CALML5	-2.616
TRPM7	0.251
CGNL1	1.681375
CECR1	0.451
SERPINB8	-0.882333333333333
TMEM102	0.410125
PDIA2	-3.7025
NUCKS1	0.410166666666667
HOTAIR	2.801
EBI3	0.79175
NXN	0.02175
ZMYND19	-0.78825
FOXJ3	0.08075
EIF5B	-0.0966
EIF2B4	-0.120333333333333
LEO1	0.946
ZIC5	-1.5625
IL20	-0.4
KIAA0415	-0.000250000000000014
FLJ37357	0.2795
TSPAN12	0.54275
ACTR3B	-1.065875
TFAM	-0.347333333333333
IL17RD	0.500375
PARP12	0.1705
KLHDC7A	0.7285
KCTD4	-0.083
GTF2H1	-0.266
FLCN	-0.984
BIRC4	1.471875
LOC790955	-0.121
VKORC1L1	-0.07625
CYP4F22	0.744333333333333
TAS2R5	0.4525
ZNF582	0.1585
HS3ST3B1	-0.618875
CTNS	0.452
STK36	0.338833333333333
MMD2	-0.04275
RP5-1103G7.6	0.4015
FLJ23356	0.247
CRH	0.23375
C1orf182	-0.498833333333333
ACP5	1.49416666666667
AMFR	0.2592
CA4	-2.46875
PLCB4	-2.058125
MPHOSPH10	-0.07125
UNQ473	2.86333333333333
G3BP2	-0.24225
SR140	-0.3765
HOXA2	-0.06425
PYGB	-0.820375
BAT1	-0.445833333333333
DKK3	0.127333333333333
DDX31	-0.288375
TULP1	-0.206625
NHLRC2	0.75525
TNRC4	-0.263833333333333
ZNF430	-0.16075
TNRC6A	0.646375
PLA2G1B	0.1385
RCHY1	1.10533333333333
GTF2A2	-0.4105
MGC4294	0.7355
ZNF691	0.538
TACC3	-1.85075
DNAJC5G	0.063
LOC4951	0.8175
MS4A4A	-1.407
LOC152485	1.6835
PPP1R2P1	-0.08075
PPP2R5B	-0.114
RPGRIP1L	-0.51025
SPOP	0.6515
PTPRF	1.798
MGC42090	0.3135
SUSD3	3.79225
THOC4	-1.329
MAML1	0.5312
FXR2	-0.947833333333333
TYK2	-0.028
MUC6	0.290166666666667
DNAJB7	-0.3235
PIP4K2A	-0.680714285714286
MEX3A	-1.15433333333333
RRP1	-1.22225
TFAP4	-0.74075
CXorf41	-0.481
MTMR4	-0.29
CTLA4	0.0725
SNX9	1.903375
CIB3	0.381
NECAP1	0.5705
PLA2G2D	-0.206
GLMN	-1.20083333333333
DCLRE1A	0.00925
PDX1	0.178
SAMD11	-1.345
MRPL55	1.1184
TLR7	2.673125
TBC1D21	-0.210333333333333
SMAD1	2.1959
ACTRT2	-0.1135
RIOK2	0.12575
PDLIM4	-0.548
SLC22A15	0.451333333333333
ABHD13	0.3295
STX18	0.6302
CCPG1	0.771428571428571
DCBLD1	0.629333333333333
SLC2A6	-2.093
NOLA3	0.0395
TRDMT1	-0.782928571428571
IL17F	0.505
ATP1A4	-0.148
OR52W1	0.1685
CFL1	-0.881
IL4	-0.6635
RBP2	0.946833333333334
CPSF6	0.59625
TTC8	0.29
MUCL1	-0.481
EYA3	-1.86716666666667
KRT38	0.3925
GNE	-1.31075
ZNF501	1.34625
SLC35A2	0.042625
CEP110	-0.6941
MYF6	0.5085
MGST2	0.155333333333333
TRPV4	-0.635333333333333
NEK8	-0.716833333333333
NOX5	-1.3675
NCKAP1L	-0.350666666666667
EMP3	-1.80466666666667
BPY2C	0.1115
C1orf38	0.58675
ELOVL2	1.426875
CBX7	1.54533333333333
OSBPL1A	0.688166666666667
ZNF589	0.141
ESCO1	-0.161166666666667
TRA2A	0.2835
C3orf26	-0.795
PHF2	1.23183333333333
PID1	-0.546666666666667
RFC1	0.346125
MTAP	-0.363875
ADORA3	3.14483333333333
LOC389458	-1.24725
TRNT1	-0.40125
CRIPAK	0.3295
RAI2	2.64466666666667
ANKRD44	-0.8005
GZMB	2.9025
NFE2L1	-0.465625
STIP1	-1.2245
RASL11B	1.3005
NT5DC2	-2.20283333333333
LRP2	3.759
MTDH	0.396933333333333
ARSG	1.43725
HSP90AB1	-0.0126666666666667
CT45-6	-4.59175
ZNF483	-0.346
LMBR1L	-0.4295
S100A2	-2.038
C2	-0.400388888888889
C2orf27	1.85525
EIF4EBP1	-1.58625
GCKR	-3.54
PPP1R9B	0.293
FER	-0.7415
SNRK	1.11883333333333
OR5M10	0.346
UTP6	-0.93325
CAPZA3	0.16525
FBP1	2.799
TERT	-1.666
CCL1	-1.3055
FUCA1	1.162
ALS2CR8	0.533666666666667
KCMF1	0.195416666666667
SRCRB4D	-1.8545
OXCT2	-0.6065
IL17RA	1.129
MPP5	0.9595
SPA17	-0.6635
FLJ10986	0.327166666666667
GALNT14	-2.541
CXorf27	-0.81925
NPLOC4	-0.461
RAB34	0.20475
KRTAP3-3	0.49
ARSD	0.189166666666667
CPLX2	-1.4417
PJA1	1.08525
WHDC1L1	0.773666666666667
RB1	-0.5203
MTMR15	0.1495
PHLDA2	-2.3178
GUCY2F	-0.3075
MPV17	-0.325666666666667
SLC35D1	-0.434
LYSMD3	0.7328
COL16A1	1.73625
ERLIN1	-1.053
JMJD4	0.1915
HIST1H2BK	-0.77625
TP53I11	2.36416666666667
ST3GAL4	-0.6245
PF4V1	0.257833333333333
ALG8	-0.409
REG1A	0.29475
MINA	-1.69775
CYB5R3	-0.378583333333333
HHLA1	-1.152
MYST4	1.571
VASN	-2.398
UCHL5IP	-1.30475
TFAP2A	1.5445625
MGC9913	0.4085
C9orf97	-0.011
LOC90379	-1.26475
PHF15	0.783142857142857
ZNF169	0.125833333333333
KRT7	0.1776
GLIPR1L2	1.778625
LOC116236	-0.162
IQCF3	-0.0945
RDH14	0.959333333333333
HNRPK	0.539214285714286
RABEPK	-0.708666666666667
ISX	-2.7965
CBARA1	0.556
RAD51AP1	-2.87425
MLL5	1.55125
CXorf48	-4.5045
SGCD	0.28575
PHTF1	-1.549375
CA3	-0.5225
CMTM5	-0.1985
STX10	-0.442875
JMJD2D	-1.39075
P4HA1	-0.992166666666667
GAB3	-0.148333333333333
DHRS4	-0.1225
COL4A1	1.0845625
C20orf20	-1.281375
OSBPL2	0.363375
PTTG2	-2.62775
KIAA1688	1.12675
STS	-2.176125
SHROOM4	0.606333333333333
KBTBD5	0.0303333333333333
ALDH1A3	-0.4069
BTNL2	-0.116
TGIF1	0.2255
ZFAND5	0.06225
ICA1	1.934125
NAV3	-1.17333333333333
FLJ12331	-1.30475
EPS8L2	-0.0331
MNT	0.531
ENTPD1	1.60225
OR51E2	0.543125
STK11	0.1665
MX1	2.149
TTTY9A	0.06625
CX62	0.2585
LOXL4	-1.088625
EXOSC4	0.05875
PURB	0.431142857142857
SETD1A	-0.592166666666667
RELB	0.688
LAMB2	1.66233333333333
HNF1B	-0.193
PNLIPRP3	-0.806
C14orf139	-0.23175
UMOD	0.37175
GRIN3B	-0.5215
GPR25	0.2015
ZNF512B	-0.60575
ATP6V0A1	0.090375
SRA1	0.3855
ZNF615	2.09475
ZNF768	-0.166
ZNF469	3.2965
DYNC2LI1	0.407166666666667
DNAH3	-0.1375
LOC387911	0.0795
LOC554234	0.32925
ARRDC5	0.83075
TMEM59L	-1.491
MARCH4	-0.8285
CNOT8	0.409166666666667
KIRREL3	-1.5335
ADAM17	-0.08875
MYOG	0.169
CPNE1	-1.2055
AK5	0.6045
LOC204010	-0.6635
NDRG4	-0.82225
LOC130074	0.335
PIAS4	0.3735
NCOA2	1.529
TEGT	1.1715
USP5	-1.188
ANKRD21	1.63425
KIAA0692	0.502166666666667
HAPLN3	0.27725
LZIC	-1.03225
NRXN3	1.469
CDKN2C	-2.0925
KIAA0226	0.56525
CYB5D1	-0.1555
WDR68	-0.69675
ABCB6	-1.974
MRPS25	-1.514
ZMAT2	0.668333333333333
KRT25	-0.1865
RPL11	-0.644
GRAP	-0.586333333333333
LOC198437	-1.53866666666667
RORC	1.858875
RAP2C	0.323714285714286
MXD1	-0.750625
AZI2	0.763666666666667
NUAK2	0.592
AHSG	-6.092
MANSC1	1.4975
IMP3	0.155666666666667
C2orf3	-0.2675
VSTM3	2.67025
PCTP	-0.073
SIRT1	0.7345
MANBA	0.9585
CD164	1.44125
GFRA1	1.9216
PRM2	0.39425
ZKSCAN3	0.7805
PLEKHG1	1.45475
TPRKB	-0.825
UBFD1	-0.343083333333333
CDKL5	1.0615
HIST1H2BD	-0.41375
INPP4A	-0.518
BMX	-0.48125
PTPRU	-2.018
LOC554202	-0.1725
HOXC8	1.187875
IL12B	0.434
ADPGK	-0.04725
ZNF418	0.431
SIAE	0.328625
CWC15	-0.282
RP13-401N8.2	0.0275
KLHL11	0.6865
DEDD2	0.254125
PSMB3	-1.36425
DDX25	-2.456
ZBTB3	-0.185666666666667
GFRAL	0.088
RPS25	-0.7295
FAM57B	-0.887333333333333
TESK2	0.664
DNM1L	-0.86775
ZNF207	-0.422
CLEC11A	0.818625
TOLLIP	0.08275
TMEM61	-0.856666666666667
DLK1	-4.2422
PLVAP	2.54575
NOD2	1.65
SCMH1	0.2875
FLJ40235	-0.066
HTR2A	-0.342166666666667
ARMC5	-0.2605
FUT7	0.1545
PRELP	2.1872
ALKBH6	-0.446833333333333
GYG1	0.0988333333333333
POLR3GL	-0.268
COL8A2	5.20733333333333
OR10A5	0.435125
C1orf187	-2.211
TXLNB	0.860666666666667
C16orf68	-0.70625
R3HDM1	-1.32275
C16orf75	-2.23675
BAALC	-0.497625
TNP1	0.1055
GAPDH	-1.50275
COX7C	0.7085
ERRFI1	1.04025
PGAM2	-0.1225
FAM108B1	-1.0035
APC	0.822125
TLR2	3.58475
SUCNR1	0.93025
ZNF233	2.689
WFDC1	-2.3015
PSG11	0.0302
SLC39A1	0.8025
PSAPL1	-0.336
CDC42EP1	0.05
MECR	-0.176
KIAA0101	-1.9573
MACROD2	0.128
MMP19	0.868583333333333
LOC202459	-0.664333333333333
VNN2	2.2055
ACCN3	-1.9365
TIMD4	1.0695
RNASE8	-0.0535
CCDC7	0.34275
SULT2B1	1.107
ME1	-2.36
MGRN1	0.234
MRPL30	-0.648875
IVL	-0.03275
CALM1	0.1875
PLEKHA6	2.6117
B4GALNT2	0.132
PGDS	3.9495
C8orf33	0.23675
TMEM56	-0.862833333333333
CKM	-1.08166666666667
ESR2	0.2677
ACOT8	-0.1935
AGTR2	0.14225
LOC155006	0.17025
BC37295_3	0.332
EPM2AIP1	0.515666666666667
PZP	0.2105
RPS9	0.269666666666667
C18orf51	-0.39575
SIVA1	-0.1274
HEATR2	-0.902
CD3E	-0.64625
C20orf142	-1.1135
PGLYRP3	0.231
CCDC139	-0.52125
GPS2	-0.717
NOL14	-0.15075
LRTM2	1.55925
TRIM36	-1.056125
TP53RK	0.2283
FBXL13	-0.505
RUFY2	0.719142857142857
C11orf70	-1.3195
HSPB9	0.14
GJA5	2.553
HGF	-0.5245
EPHB4	0.0745
SOX18	0.562
IFRG15	1.118
SERPINA10	-3.1865
WDR23	-0.15475
REEP2	-2.51416666666667
CDK3	-0.68225
HSPA12A	1.930375
ARL8B	0.8814
SATB1	-0.693833333333333
PPM1D	-1.41666666666667
VPS45	0.4655
TP53BP2	-0.022625
GJE1	3.1355
CACNA1G	0.43275
VGLL4	1.084625
GNPTG	1.137
ROS1	-2.189
C21orf128	-0.1615
BMP8B	0.4975
SLC5A4	-0.097
SLC6A3	-0.201166666666667
C16orf53	0.458
TMEM81	-0.24
APC2	-0.2444
SYAP1	-0.329125
C6orf54	-0.880166666666667
ZBED5	-0.1439
PVR	-2.012125
LTA4H	-0.179333333333333
CCDC24	1.0338
MAGEA4	-3.93783333333333
IFIT3	1.68283333333333
MYADM	0.684375
C21orf82	0.6855
PDE3B	-1.92725
TMPRSS11A	0.1725
PGK1	-1.27435294117647
CCL13	1.9505
DERL3	0.6185
MLXIP	-0.983
PLOD1	-1.808875
MTFR1	-1.269
NPDC1	-0.25
GPAA1	-0.217833333333333
LTV1	-0.6735
RYR3	-0.80225
C7orf46	0.47425
VAMP2	0.342375
RNF135	1.4386
SUPV3L1	-0.369
FIBP	-0.280125
ADAMTS18	1.91833333333333
RNF25	0.216333333333333
SOS1	0.21175
PLAU	0.43225
MATK	-2.503
EHF	3.079
CTNND2	-1.556875
PTEN	-0.773071428571429
ZNF189	0.849625
SLC28A3	0.435
GUCY1A3	3.336
SETD2	1.1764375
ROGDI	0.56675
TICAM1	0.5985
RASSF3	0.2245
PACSIN2	-0.613833333333333
SERPINB5	-1.47483333333333
PRKCDBP	-0.03525
TFDP3	-0.7855
LGR6	0.54875
RFX5	-0.570833333333333
OR52J3	0.385
PTPN18	1.455875
ZBTB34	0.32725
KCNF1	-1.676
SYNE2	0.547714285714286
SLC22A4	-0.37925
NETO2	-2.61875
VCPIP1	-0.0865
LDHD	-0.39875
ESX1	-3.175
SQRDL	3.025
GALK1	-0.8775
SERPINA6	-3.8155
HD	0.535
ASCL3	-0.306
FBXL6	-0.54725
FABP7	-4.369375
MAGEC3	-0.3635
KLC4	-0.33925
CD1D	-1.540375
PRAM1	1.523
EIF3B	-0.422357142857143
DSCR8	-5.9075
FLVCR1	-0.66625
KIAA0141	0.29625
PROM2	2.80016666666667
ALOX5	1.7111
GPR162	-1.506125
LYRM2	0.093
RNASE6	0.141125
HES5	0.83475
GJA1	-0.11825
MRPS14	-0.45375
HMHB1	0.4365
TAF7	0.706375
BTNL9	0.9604
SFXN2	-0.085125
VEPH1	-2.19375
GK2	-0.218333333333333
AMBP	-4.765625
KIAA0953	-0.718
XAGE5	-0.0928333333333334
CCBP2	-0.558
TGM2	-0.801833333333333
ZNF202	-0.2845
ACTL6A	-0.510666666666667
SLC23A2	-0.5637
ARHGEF7	-0.229
LOC728635	-0.04
CRYM	-1.54
PKD2	-0.3505
MANBAL	0.526666666666667
LIN54	-0.69
ACTL7B	-0.1115
OR4D9	0.059
KIAA1683	0.509125
ZNF704	2.21833333333333
TCP10	-0.327
MAGEB18	-0.0595
DEFA4	0.195
ZNF197	0.076
PTOV1	0.250833333333333
RNF208	0.0305
CMIP	-0.00283333333333339
TRDN	-0.1795
UCHL1	-1.53575
APOL6	0.4222
PLK1	-1.95633333333333
NPHP1	1.07766666666667
NDUFA11	-0.55575
DAB1	0.3035
RTN4R	-0.69675
PUSL1	-0.5865
SYT2	-0.26375
ANXA13	0.87025
RFTN1	0.5805
ATP8B2	-0.0523333333333333
VN1R2	0.556
OR52E4	-0.322
NPPB	-2.867
ZNF148	1.325125
ZNF141	0.375625
IKZF1	-1.3
PSMC2	-0.43875
GGA3	-0.154833333333333
LPGAT1	2.00758333333333
SEC16B	0.549
C5orf38	1.51366666666667
THOC2	-0.2596
SLC16A12	-0.0606666666666667
ALK	-2.163125
DACT3	0.994833333333333
CACHD1	0.077
GAN	-0.2425
EXOC6B	0.2775
HIST1H2AE	-2.81425
VAMP1	-1.274
SRI	1.19441666666667
AKAP14	-0.0415
HLA-E	1.1704
SLC25A32	-0.156
FLT3LG	-0.5055
ATP1B1	1.661625
WDR1	0.8889375
SWAP70	1.035
TRIM31	-0.448
ARNT	0.814
ZNF596	1.4823
CDKN1B	0.422583333333333
FOXC1	-1.5158125
SEMA3A	-2.8174
LSM14A	0.189
STEAP3	-1.158375
ABCA1	1.02966666666667
PLSCR2	0.315666666666667
EDC3	-0.583416666666667
THBS3	1.222
C15orf43	0.0148333333333333
GMCL1	-0.0581666666666667
C9orf71	0.2055
MGAT5	-0.2565
LOC402164	-0.019
TSPAN8	-4.74583333333333
DYNLT1	1.338
IGSF1	-3.229
TMEM143	-0.15575
FLJ25006	-2.4675
ATP13A3	0.446666666666667
C3AR1	2.58125
CADM2	0.084
EFNA4	0.3495
HAO1	-0.20525
TWF1	1.04816666666667
MRPS17	-0.25175
MYH9	1.639
C9orf9	-0.567
C17orf79	-0.870166666666667
FSCN3	0.1625
BDKRB2	2.58216666666667
PCGF6	-1.14683333333333
RAP1GAP	0.351916666666667
TAS2R41	0.1075
DCLK1	-1.0392
DEFT1P	-0.155
TAF2	0.20675
COPZ1	0.460625
KATNA1	-0.3145
STIM1	0.31875
TBX2	-2.454
RPS4X	-0.0399230769230769
MARCH8	0.669166666666667
DHX33	-1.0935
TMEM161B	0.00249999999999999
SYPL2	0.0875
ADCY5	2.141375
SRPK3	0.23025
CXorf9	1.105
REC8	-0.733
CLP1	-0.3769
MGC52498	-0.1915
DUOX2	0.33925
C6orf150	-0.37775
TSC22D3	2.612125
CASP8	-1.1507
PRKD3	-2.617875
CFH	1.44125
TRO	-1.01
NRIP1	0.9935
ZNF707	0.902833333333333
TBC1D22B	0.0871666666666667
HYI	0.4415
COX7B2	-0.06375
GPR52	0.19825
CASC3	0.602428571428571
METRN	0.57425
KRT3	0.717
ARF1	1.07778571428571
C1orf111	0.132
MOG	-0.345
C6orf50	0.3545
MGC12966	0.46525
ATP7A	1.31466666666667
NOTUM	-2.76316666666667
LOC342897	2.0415
ITSN2	1.08641666666667
GIP	-0.132
LOC89944	-1.162
UBXD8	1.115875
GYPE	-2.07033333333333
JAG1	0.460833333333333
RLBP1L2	0.114
HIST1H2AL	-0.26625
PAPPA	-0.7217
CYP4F8	-0.797
TRH	2.31375
DCTN3	-0.275
NT5C	-0.60825
HTR3C	-0.278
VPS41	0.537375
KIAA0174	-0.1675
ANKS6	-1.586125
MPV17L	1.445
MT1M	-1.4975
DTX1	0.96525
LOC146325	0.103
ZNF639	-0.752666666666667
CACNG4	1.2845
TNNC1	-1.44375
MGC27345	-0.20975
CASD1	2.2906
HOXD4	0.358
SMC4	-0.956176470588235
TTC35	-0.211
CTXN1	0.087875
RGS19	-0.08975
SFRS3	-0.549666666666667
TRIM43	-0.1675
HLA-DQB1	3.5815
NUPL1	-0.6612
NRAS	-2.354875
RPL22L1	-2.5325
ZNF138	0.416666666666667
FBXW2	0.0202
SIX3	0.311
HDAC9	0.05575
OGG1	0.234
APLP1	-1.1655
OR7A5	0.2705
DLX4	0.17525
TUBA1B	-0.832083333333333
CRY1	0.4835
C12orf29	-0.591
MGC70863	-0.370636363636364
OR1D2	-1.391
C1orf25	0.66875
CUZD1	-0.091
PUNC	-1.8065
SCAND1	0.1035
MYT1	-0.156
MPND	0.15025
GOLGA1	0.4566
ZBTB43	0.571
VAPA	1.29183333333333
C4orf36	0.999
STAP1	1.42725
SLC34A1	-0.18575
PIK3R3	1.164
TGM5	0.011
USPL1	-0.4976
FBXO40	0.3955
BRF1	0.3578
CCL27	-0.83
hCG_1657980	-0.595
PFN2	-1.5639
MYBPH	-1.5915
PPP1CC	-0.853375
CDCA7L	-2.229
KCNB2	0.56175
C20orf151	1.4045
USP13	-1.28225
RCOR2	0.2435
FBXW4	0.998666666666666
WT1	-3.5355
TAS2R46	-0.569
STK38L	0.3235
LEPROT	0.9815
DDX42	0.115875
TXNRD2	-0.415333333333333
TNFRSF4	2.0235
KSR1	-0.07925
SLC27A1	0.843166666666667
POU5F2	-0.0125
SLC22A11	-0.11225
C8orf32	0.270333333333333
ZNF236	1.10164285714286
GABRB1	-3.696
LRRC29	0.3125
FBLN1	1.09475
MRRF	-0.6875
RP1	0.5355
MARVELD1	0.10875
AFF4	1.02314285714286
C17orf54	-0.134
RAF1	-0.0025
SUB1	-0.773
MRPS33	-0.96925
ZIC1	-1.8377
ARL10	0.011
RAG1AP1	0.142
P2RX5	-2.5131
NCR3	0.153333333333333
LTB4R2	0.2245
HLA-DPA1	4.68275
FKBPL	-0.140833333333333
JAKMIP1	-1.492
SNX4	0.81375
CD248	0.8545
CCR2	-0.338125
LOC401152	0.882166666666667
SH3KBP1	-0.7448
LMBRD2	0.173857142857143
WDR51A	-1.50733333333333
SYT15	-0.903
SMOX	-1.59425
NACAP1	0.16425
DRD2	-0.0206
COPS2	-0.18375
FCER1A	3.00675
TMEM112B	-0.7045
SUGT1	-0.6996
CALR	-0.705625
DPY19L2P4	-1.03675
ADRA1B	-0.68675
LTB	2.26375
SNRPD1	-1.455
NCAPG2	-3.00916666666667
KCNMB1	1.983
ITGAV	0.9685
LENG4	-0.2125
C13orf16	0.037
C20orf3	1.000125
PIP5K1A	0.27425
PCNA	-2.075
C1orf34	3.1735
MMACHC	0.35725
BEST1	-0.0878333333333333
REV3L	-1.74775
ZRANB1	0.734
AVPI1	-1.994
ATG5	0.47975
SARM1	-0.416
RGS7	-0.21625
HMP19	0.874333333333333
SGTB	-1.4047
FEM1A	0.4954
C1orf122	-0.009375
MYCT1	1.50583333333333
GM2A	0.027125
ZCCHC7	0.170428571428571
MYH10	-0.721625
DKFZp761B107	1.076
ADAL	-0.61225
OR10J1	0.22175
TMEM9B	1.701875
DNAJA1	-0.63325
SCGB1D4	0.2965
LRRC50	0.378
PRKX	-0.46725
NUDT14	0.8537
PCTK1	-0.596181818181818
ARG1	-3.582
KIF2C	-3.32675
GFM1	-0.30975
RAB11FIP3	0.481333333333333
HBD	-2.43633333333333
NPR3	-2.1071
IRAK3	0.978333333333333
OLAH	-0.824833333333333
CYB561D2	1.117
CNNM4	2.112
MYO5A	-0.8681
SIPA1L3	2.004
ADAM10	-0.43575
LIPA	0.247916666666667
NAP1L4	-0.3802
MRPS22	-0.711
GNG4	-2.574
PSG5	-0.319166666666667
PPP2R2C	-2.2101
P2RY12	2.00825
SLC6A13	-0.1265
AGPAT4	-0.8679
C6orf199	1.215125
FAM53C	0.343875
TPM1	1.83922727272727
PYHIN1	1.297
LINGO1	1.17516666666667
CIDEC	0.0355
CRIM1	0.1886
DHTKD1	0.195
ZNF546	0.417083333333333
CD300LG	0.1538
SFRS2IP	1.00416666666667
FLNB	1.562375
NOC2L	-1.489
SPINK7	0.08925
CRTC2	0.5605
HMG4L	-1.91525
C14orf162	2.29025
CCDC123	0.627625
HTRA3	2.457125
SPTBN5	1.90966666666667
C1orf77	0.324333333333333
TAF1L	0.2
WDR78	2.06266666666667
WDR49	0.0738333333333333
SIN3A	0.52375
ECSIT	0.0471666666666667
VSIG4	3.6905
DIRAS2	-0.3162
TXNL1	-0.03425
MTERFD3	2.42875
CCNYL1	-1.648375
CISD2	-0.875333333333333
OR5C1	0.1815
OBSCN	-0.403625
GBA	0.4775
SLC9A11	0.232
C6orf64	0.581
ESD	-0.753875
CYYR1	1.06683333333333
PNRC1	0.7835
FCAMR	0.101
PPIA	0.368285714285714
VDAC1	-0.07
TRIB1	2.39675
NT5C1B	0.2105
CLDN17	0.4125
ICOSLG	0.418125
RGR	0.079
DSG1	0.04
TMEM27	-0.957
C1orf69	-0.56375
PRAP1	-1.535
DQX1	-3.150875
C20orf46	-2.72781818181818
NHEJ1	-0.936
DNAJC18	-0.449625
MANEAL	-0.761
MTBP	-0.6935
S100A6	0.19525
ABHD7	-1.3025
NEDD1	-0.365833333333333
TINF2	1.26125
SLC7A10	-0.5125
KIAA1875	-0.1415
TMEM20	-1.5735
COX19	-0.226125
SPRR1A	0.299333333333333
SCEL	-0.274375
CCDC70	-0.052
CRISP2	-0.143833333333333
ILF3	-0.417
NTRK3	0.325
B3GNT1	-0.154833333333333
LARP6	-1.828
FBN1	0.4344
ZNF621	0.68025
JOSD1	0.0324
SNX14	0.509
INHBB	3.82833333333333
TBL2	0.47125
GUSBL1	0.438833333333333
TXLNA	0.217666666666667
PEX6	-0.0591666666666667
DDEF1	-0.62425
TMEM187	0.894666666666667
AIP	-1.043875
MCEE	0.2895
LGALS14	-0.02975
TNFRSF13C	-0.5695
CTNNA3	0.058
HSDL1	-0.2125
LAMA5	-0.172333333333333
KIAA1853	-0.15725
PMS2L11	0.25625
AKAP4	-0.0805
DIS3L2	-0.0246666666666667
ZNF292	1.140125
TBX15	0.972833333333333
CTCF	-0.2199
FAM19A3	0.3925
FUT10	0.502875
KIAA0746	-0.66
KRT81	0.973
ALDH3B2	0.382
MOGAT2	-1.9285
M6PR	-0.2265
COASY	-0.13
CCND3	-1.40121428571429
LAMC1	0.12
CLASP2	0.576285714285714
EIF2AK3	0.7835
SMYD2	-0.3305
PBX3	-0.254
TMPRSS2	2.7245
OR10R2	0.1135
ZNF761	0.669
MED30	-0.92675
ZNF629	0.737875
CORO6	-0.6995
FLJ10154	-0.194666666666667
FAM123B	-0.5845
ANGPT1	-2.4173
MED23	0.986375
LOC255374	1.07875
SEMA6A	0.1861
HSD11B1L	0.0786666666666667
GMEB2	0.496833333333333
PSMD14	-1.103
FLJ10213	-0.4195
PDCD2	-0.6945
MAST1	-1.09975
EPHA1	-0.406833333333333
XCL2	0.77675
EIF4G1	-0.2415
UBE2D1	0.0866
RAB39B	-1.83633333333333
IDH3A	-1.04016666666667
CREB5	-1.50675
FLJ21511	0.219
ANGPT2	1.75233333333333
RANBP3	-0.0168
DYRK1B	1.00483333333333
HLA-DRB6	-0.4855
FLJ11292	-0.105
NMRAL1	0.24925
ATP6V0A4	-2.59366666666667
FGFRL1	-1.35225
GZF1	-0.048
TMSB4Y	0.265
RBKS	1.29725
PHLDB1	0.48675
SEC23A	-0.974333333333333
MLX	-0.0503
TPD52	2.35
CPNE8	-0.771416666666667
DACH2	-0.52675
PSMA4	-0.744
C1orf149	1.0892
PGM2	-0.40725
ROCK1	0.343571428571429
TAGLN	1.8291
PTPRK	0.0208333333333333
TPSAB1	3.9615
GPR82	1.46
ZNF45	0.912375
ZNF610	0.663
TK1	-1.749
LETM2	0.019
KLF1	-2.83175
SAP30L	0.887
KCNK2	-2.18933333333333
SORCS1	-0.2505
VEZF1	1.325375
DNM3	1.22675
GIT1	-0.38975
OR4K1	0.39275
LSM11	-0.4467
C7orf10	-0.118666666666667
MMP28	1.0505
ZNF394	0.67875
DPF3	-0.323666666666667
FAM35A	0.0985
ODF2	-0.8468
TREX2	-0.2785
EPB41	-0.2505
PRKRIR	-0.825333333333333
MED4	-0.49825
C11orf21	0.424166666666667
ECM2	4.001
SHCBP1	-3.6093
TRABD	-0.1008
COTL1	-1.0714
CLEC3A	-0.0865
TNC	-2.0435
ZNF659	-2
C22orf30	0.0615
C13orf7	-0.33
PPP1R12B	1.4315
SOCS7	-0.156
MARCKS	1.024
SACS	-2.71484615384615
TTLL12	-1.53625
PPARA	-0.96215
LAYN	1.08116666666667
FAM83G	0.1585
MOSPD3	0.19175
PSMG3	-0.7377
ATP1A2	-1.18825
KIAA1702	0.763
FAM12A	-0.142
PLEK2	-0.696
TG	1.0855
OPTN	0.12625
HDX	0.0996666666666667
MAPKAPK5	-0.162
DGKG	-1.2545
AFAP1L2	0.858625
C14orf49	-0.3445
ZFP91	-0.222916666666667
ZNF428	-0.031
OR5B12	-0.1685
IFNA17	-0.354
BTC	0.86675
MAP2K5	-0.209666666666667
TADA1L	0.05
IGF2	-2.28916666666667
PROK1	0.5165
ATAD2	-1.47069230769231
DMN	-0.63
NPEPPS	0.172318181818182
SLC2A12	-0.52275
CD80	0.8725
GPR77	0.6065
PHF6	-0.222
FAM47C	0.37775
HOMER2	1.2645
C10orf91	0.213
DNMT1	-1.02675
HTR1B	-0.074
SMARCD2	-0.80125
BRIP1	-3.0405
WIPF2	0.904545454545455
ZNF283	0.313125
PLXDC2	3.33616666666667
SBF2	-1.14016666666667
CDH9	-1.42975
SLC7A5	-2.6186875
DLG7	-3.082
T	-0.17
NFIB	1.01314285714286
CAPRIN1	-0.369583333333333
ETFDH	0.262
SLC15A1	0.0441666666666667
LRCH2	-1.17125
GSPT2	1.104
NAT9	-0.5515
MB	2.363
LIFR	-0.8243
ZC3H12D	-0.635125
