Hybridization REF	TCGA-BH-A0HY-01A-11R-A056-07
NINJ2	-0.3045
PTER	0.438166666666667
POMGNT1	0.19775
KRTAP4-2	-0.5385
ECGF1	2.7155
HRB	-0.435818181818182
ATP1B2	-0.3844
LOC400506	-0.15025
COL4A3BP	0.398
C6orf97	1.703
GRHPR	0.969625
TAS2R1	1.038
SEMA7A	-0.7655
EDF1	0.73225
ODF2L	0.618
PCID2	-0.9735
GTF2H4	0.359
ZCCHC3	-0.344
CGB2	-0.106
NEUROD1	0.05375
C20orf75	-0.5335
RP5-1054A22.3	2.449
IFNA5	1.497
ZNF134	0.182
MGC119295	-0.4218
ZSWIM6	-0.572875
SMEK1	0.27
PCGF2	3.233875
C1orf102	0.90625
CYP2A13	0.7075
KCNH6	-0.8553
MDM1	0.7055
ALDH7A1	-0.66
C9orf75	2.69525
VDAC3	0.267875
OR51T1	0.8465
EIF3F	-0.577083333333333
KCNJ10	-1.346
LENG8	0.502
EDEM2	1.15725
CCNJL	-0.155
DHX37	-0.5125
CRYGN	0.2245
AATF	1.37225
ZNF630	1.495625
E2F5	-0.52
WFDC13	-0.458
FTSJ3	0.07
C4orf33	-0.38525
LHFPL4	-2.60025
C19orf56	-0.56625
SMAD4	0.343875
AFM	-0.862
G0S2	0.6335
FCHSD2	-0.4587
RRP1B	-1.1508
EEF1B2	-0.524166666666667
STAT6	0.9975
ZNF195	-0.46125
GNL1	0.133666666666667
ZNRF2	1.519
PER3	-0.041375
ASB16	0.64825
C10orf10	2.26492857142857
ADCY8	-2.53433333333333
C9orf58	1.332
ARMC10	-0.188666666666667
PSG1	-0.723
DHX34	0.2335
VARS2	0.2775
NFIC	0.6285
ITPR2	0.01825
AGXT2	-0.437666666666667
OR6K3	0.6335
H2AFZ	-1.03708333333333
MLLT3	-1.08316666666667
COX4I2	2.10975
CCNT2	0.190875
PLK4	-2.13475
NUMBL	0.705166666666667
MED16	0.24075
PLEKHQ1	0.72525
GOSR1	-0.0692777777777778
BTG4	0.04375
RPL30	0.2165
IGSF5	1.13975
IGFL2	2.22216666666667
ELMOD2	0.718666666666667
SHC3	-0.357166666666667
HAVCR1	-0.576
DYNC2H1	-0.97525
RNF5	-1.0175
C2orf7	0.49375
NLF1	1.6715
KLHL25	1.02475
LRP10	1.0788
KRI1	-0.07625
PUS7L	0.0458333333333333
MGMT	-0.26475
HOXD1	0.276333333333333
CSH1	0.2356
ATG16L2	-0.5665
FLJ44635	0.5745
CHODL	1.563
EXOSC8	-1.0455
SLC28A1	0.304
MYO7B	-2.46433333333333
SEH1L	-0.9934
MTNR1A	0.310666666666667
TSPAN5	0.305
CDC45L	-1.98533333333333
AMIGO1	-0.366
ATAD3A	-0.274125
OSGIN2	0.321666666666667
PDIK1L	0.884666666666667
DARC	2.348375
PIPSL	0.6445
SHMT1	-0.50075
CRISP3	0.2315
POPDC2	1.88666666666667
ZRANB2	-1.77633333333333
FBXL8	0.7945
TRIP13	-1.57118181818182
EIF5AL1	-0.797
POU5F1P3	-4.602
IL6	-2.70633333333333
CXorf38	-1.0385
IFNA16	0.597
FBXL2	1.5235
BRD1	1.22225
STATH	0.5235
FBXO44	0.616
MCCC2	-0.19275
CDC2	-1.5172
C5orf23	0.85875
IVD	0.0121666666666667
C10orf122	-0.57275
MSL3L1	-0.1014
MVP	1.59175
EPOR	-0.5946
ZMYM1	-0.365666666666667
BCL7C	1.49216666666667
PSTPIP2	0.7479
LYPD1	-0.7775
OR8G5	0.6705
ZP3	-0.814333333333333
BCAS4	0.869666666666667
EDG6	1.23075
ISY1	-0.16375
PRAMEF2	-1.416
CUL1	-0.963875
RNF213	0.6462
CCRK	1.46325
DHX9	-0.24575
C13orf29	0.45175
NCKAP1	0.265333333333333
MRPL43	0.3895
XPR1	0.51625
PKN2	0.6456
PODNL1	1.106
ZNF333	0.392625
DALRD3	1.25875
OPN1SW	-0.045
BTBD6	1.202
C11orf82	-1.9585
OR5P3	0.124
DUSP11	-0.309
L1CAM	-2.0336
NEK11	3.13866666666667
OR7E91P	1.916
CNTN3	2.9103
CREB3L2	0.63
ZBTB37	-0.213
KIAA1324L	-0.94325
NDUFB10	-0.652666666666667
NUDT2	0.678
GTPBP8	0.26875
CACNA1D	2.91625
PRKAA2	0.334333333333333
PRDM8	0.3365
MGC16075	-0.974666666666667
KRT14	-0.463571428571429
PP8961	0.96075
MRPL18	-0.677
ABCG2	-3.1575
PACRG	0.818
BBS2	-0.1115
KREMEN2	-2.822
FBXO21	-0.0295
HNRPUL1	0.546833333333333
GRB10	2.401
CLSTN1	1.432
LMAN2	1.0836
C17orf61	-1.41925
NIPSNAP3A	1.524
INSIG2	0.842833333333333
PCDHB7	0.658666666666667
STXBP2	0.266875
CMAH	0.224666666666667
SEMA5B	0.03925
ZNF155	0.773333333333333
COQ6	-0.493
PRPF4	0.43125
TSPAN15	3.9868
VN1R5	0.13225
LATS2	0.07375
SELK	0.1175
PGK2	-0.33225
MS4A1	-2.34125
TYW3	-1.3808
KRTAP5-1	1.32725
RCCD1	-1.46666666666667
BTN1A1	0.1475
DDX28	-0.35825
TMEM65	0.16225
LOC92345	0.1745
TTC31	-0.6665
WDR46	0.163
CHP2	-1.45466666666667
LSP1	0.174
ZNF542	-0.0145
EXOSC1	-0.754
ARHGAP18	-0.6995
LRRTM4	-0.42375
MAOB	2.52741666666667
CACNB4	2.216
MGC33846	0.520375
RANBP3L	0.659375
ATP5L	-0.56075
ONECUT1	-2.8035
NUDT9	0.04075
TMEM149	1.264
STX17	1.22625
IGSF10	-3.46525
TMPRSS9	-1.2245
BMPR2	1.138
ALLC	0.10275
KLF7	2.081625
GCC1	0.5347
TIMM9	-0.51575
CDO1	0.749
MGC10701	-0.857166666666667
IFI6	2.50883333333333
FRMD8	1.391
MGAT2	-0.10975
WBP5	-1.08266666666667
CNIH2	1.20775
KIAA0907	-1.3705
KCNH8	0.7875
CTSG	-2.04075
GRIK1	-1.0426
CUL5	-0.017375
FRMD1	0.65
OR9A4	1.0015
SYT6	-0.9725
FOXD4L2	-0.07875
ANAPC2	0.447166666666667
OPN5	0.634
TAF13	-1.63275
LYG2	-1.05175
GGNBP1	0.3845
C11orf40	0.1185
OTX2	-1.0095
REG4	-0.413333333333333
EIF5	-0.280375
PALB2	-1.09825
SEPSECS	-0.7443
RNASE3	-0.595
TRIM49	-2.157
POLR2K	0.0708
GPR42	0.323
C8B	-2.8405
SASS6	-0.0565
PREB	-0.570666666666667
OR3A3	0.7285
TUBA8	0.89375
IGLV2-14	-1.776
STIL	-1.83425
ANKFN1	-1.53166666666667
NME7	-0.0805
HOXC12	-1.71325
UBE2C	-0.369375
FHOD1	-0.717125
CDK2AP1	0.4615
OR6K2	0.27275
DHPS	-0.451
RPL5	-0.125416666666667
TRGV5	0.9275
LOC541472	0.1725
HCCS	-0.0262
DENND1B	1.51
LHX3	0.275
OR5D16	0.5035
CXorf57	-2.46466666666667
IRF2BP1	0.743
NDST2	0.7635
LCE3D	0.237
BOLL	0.397428571428571
SYT3	-1.1025
PIH1D2	-0.49425
C20orf7	-0.815833333333333
IL1R2	-1.44883333333333
SLAMF9	1.9255
PPME1	2.571375
PIK3CA	-0.06325
TRAPPC1	-0.30675
COLEC10	-1.0795
SLC9A6	-2.0175
PDDC1	-1.08966666666667
CCDC53	0.5865
GK3P	-1.2165
DAZL	-0.9675
BRI3	-0.16825
SDK1	-1.094875
CYP2C18	0.021
IFI44L	3.18375
RPL3L	0.3245
FUT9	-1.27566666666667
KIFC2	-0.178
PMP2	-0.938625
SLC4A9	-0.5225
PLAG1	-2.57533333333333
MYCBP2	0.418166666666667
OR4E2	0.4375
CCDC65	0.44125
C16orf82	-0.29625
ENTPD4	-0.957375
BRP44L	-0.1135
PMP22CD	0.291
TMCO4	1.23533333333333
KCNN1	-0.9095
WDR35	-1.3885
CCDC80	2.1055
C3orf31	-0.58725
SLC7A9	-1.45175
TMEM190	-1.32725
DBC1	-1.33683333333333
FADS3	0.253166666666667
PDZD8	-0.983166666666667
GRM5	0.06375
AZGP1	1.7127
PEX3	-0.932
MED1	2.31135714285714
ATG4C	-1.90283333333333
HNRPH3	-0.776125
FAM109B	3.523
C4orf17	0.4225
CA10	-0.00824999999999998
OPRD1	-0.2715
CCL16	-1.5185
SACM1L	-2.23575
CST6	5.3135
CD63	1.19925
LGI1	-2.304
ZNF784	1.28725
CRYBB1	-1.262
CX3CL1	0.65475
TOP2A	-2.045625
GYPB	-3.14733333333333
GADD45GIP1	-1.014
FEN1	-0.50325
IGF1R	0.720625
WDR72	-1.07666666666667
PURG	-1.184
DEFB126	-0.21675
PKD1L1	1.50025
CAV1	-1.9664
GNPDA2	0.2307
DGAT2	-0.612375
NLGN1	-3.03825
STRBP	0.389375
HPRT1	-1.93833333333333
FANCI	-2.025
PSMA7	0.37925
DBF4B	-0.8725
TTF1	-0.00675
RAD54L	-2.09025
ELOF1	-0.3745
PLAGL2	-0.19475
ZNF256	0.44675
HMGCL	0.9165
MSI2	1.315
RPESP	-0.544333333333333
C11orf60	-0.1575
ABCD1	0.1075
ACAA1	-0.0392
SPARCL1	5.40542857142857
IL6ST	0.0971
ZNF319	0.576
TMEM109	0.6232
FAM90A1	-2.41066666666667
IL22RA1	-1.3455
ATP4B	0.5405
TEC	-1.128
C7orf30	-1.17075
TXNDC2	-0.641166666666667
ABCB4	-0.6385
KIAA1191	-0.20875
C9orf38	-0.0725
SFTPB	0.08575
CNTNAP2	3.29433333333333
FRK	1.1755
TBX19	0.18875
CHD4	0.035
C6orf26	-2.21016666666667
MOSC2	2.08725
IKBKE	0.6445
HIF1A	-1.97366666666667
LOC595101	-0.3955
RELA	0.659333333333333
TMEM16B	-0.618
ABHD12B	-2.8405
TSEN34	0.48
KIF18A	-2.5575
TXNDC9	0.0508333333333333
SPATA2L	0.4085
SEMA4G	-0.765
C21orf91	-1.293125
MATN1	-0.5765
KCNIP4	0.232333333333333
TUSC1	1.008375
OR4C15	1.334
ARMCX6	0.230916666666667
WBSCR27	-0.462666666666667
OR52I2	-0.081
KIAA1604	-0.8005
DYNC1I1	-0.8035
PPP4C	1.011
SLC47A2	-2.22816666666667
TREH	0.128
CD48	-0.1005
ST14	2.567
PKN1	0.0445
SPON2	2.9705
XBP1	2.28575
SFRS12	-1.00216666666667
EFCAB6	2.56375
SELT	0.6355
SLC39A2	-0.1405
ERF	-1.0165
ARL3	1.339625
SURF6	0.1301
MLLT10	-0.813809523809524
FLJ11171	-0.0218333333333333
TDGF1	-4.608
ERCC6	-0.44525
EIF2AK4	-0.03575
BAZ1A	0.037
LRRN3	0.315
TMC3	0.51
EFTUD1	-0.75475
PTPRO	0.371
CLEC12A	-0.23775
ACBD4	-0.159875
ZDHHC14	-1.34
OTUD7B	1.684375
ACTB	0.8569375
MSRA	0.39475
LCE5A	1.3335
IFI35	0.27925
BSCL2	1.231
ANKRD12	-0.595083333333333
CFHR2	0.7695
RGAG1	-0.282
HSFY1	0.9985
SLC30A5	-0.186083333333333
IMPG1	1.1075
GPR109A	1.106
ZNF185	0.332
IYD	0.79
NPCDR1	-0.084
SERPINA13	0.018
HMGCLL1	-2.17475
NEUROG1	1.22766666666667
UBQLN1	-0.0570625
LIN37	0.8735
SOCS2	-1.730125
DSCR4	-2.45075
XKR6	-1.63475
GPR142	1.203
KRTAP13-3	0.1365
CCDC15	-0.932666666666667
MOS	0.9115
CD1E	-1.8355
OFCC1	-0.148333333333333
FAM83D	-0.88425
SRFBP1	-0.56625
C9orf96	0.2275
DHDH	-0.13125
CCDC90A	-1.8935
RABL3	0.9864
CD320	-2.491
ANGEL2	0.101666666666667
MRPL21	-0.154
SMG6	1.06016666666667
INSR	1.274375
FLJ14816	-0.7285
GLRB	-1.48533333333333
C9orf89	1.7125
CIZ1	0.139875
URG4	0.11
LRDD	-1.2105
CBY1	2.57933333333333
NFX1	0.647125
MTERFD2	-0.320071428571429
C19orf23	0.7345
PGC	-2.067125
IER3IP1	-0.1626
RASAL2	0.720166666666667
C1orf89	0.56725
SYNJ1	-0.544125
NFKBIE	1.19
FLJ40125	-1.42583333333333
TCEB2	-0.1055
NOG	-1.5355
POLR2J2	0.00849999999999999
HLA-B	2.06275
PCDHA1	2.2735
PPP2R2B	-2.014
ARHGEF17	2.8575
TCF7L2	0.827285714285714
CHD5	-0.6654
ZNF431	-0.366
TBC1D25	0.6115
ZNF800	-0.54425
SCUBE2	2.52418181818182
MYCBP	0.459833333333333
GPX5	0.7415
C6orf129	0.985166666666667
QSER1	-0.842666666666667
ULK2	0.5855
PIGO	1.021
NRCAM	-1.57242857142857
SLC35E3	0.18425
CSRP2	-0.953
HYPE	0.2235
MAPK15	0.144333333333333
MGC14327	0.61375
TIMM13	-0.9745
ZNF462	1.51725
GBA3	-0.812
TEX13A	-0.0515
MCM6	-1.02522222222222
MTRF1	-0.56275
ABCA7	-0.00124999999999999
EIF4A2	-0.5005
ZC3H10	1.089
RPGR	-1.302
C20orf94	0.701
RP1L1	0.03975
GPR125	-0.681285714285714
USP22	0.882785714285714
OR1L4	0.383
MLZE	1.7185
FLJ32065	0.6275
PTCD1	-0.3915
CRTAC1	0.4515
BXDC2	-1.1585
C18orf1	1.9975
FAM107A	0.552571428571429
EFNA3	0.5125
P18SRP	-2.1004
CAMKK2	0.208666666666667
KIAA0649	-0.3825
NES	-1.05966666666667
HS6ST3	1.078375
PON2	-0.70175
TCP11L2	-1.3505
CLEC4A	0.89525
PRR12	0.614
MLXIPL	-1.1231
C2orf50	-0.2115
ZNF28	1.096
ENC1	0.164
MAP2K1	-1.113875
FKSG2	1.153
KIAA0430	0.19525
PTP4A1	-1.5155
GPR156	2.048
GTF3C6	-1.08175
UBR2	0.8883
LOC388272	-1.196
MAK	0.2135
ACOT4	2.94175
STC2	-1.61441666666667
PIGW	0.73275
SAE1	-0.016875
COL6A1	1.72240909090909
OAZ1	-0.4175
STMN4	0.464333333333333
EDG3	1.6445
SGCE	-1.63
IL11	-2.04666666666667
PRSS8	3.6095
YIPF5	0.628833333333333
WNT4	1.49825
CSN2	0.2885
TCF7	-2.48625
TDO2	1.55975
SAMD9	0.082625
S100A7A	-1.042
MMRN1	1.04733333333333
GKAP1	-0.11425
AKR1C3	-1.83875
RNF19A	1.35675
GMDS	0.353
YKT6	0.050625
SPARC	2.2977
C12orf31	-0.05
UBE2V2	-0.8385
FBXL18	-0.208333333333333
KIAA0460	0.57775
ADAM22	-0.217625
SERPINC1	-2.458
KCTD21	2.89725
MYOHD1	-0.075
ZNF37A	-0.0825
GTF3C1	0.834333333333333
CTSZ	2.135
PRNPIP	-0.737375
DRD1IP	0.33725
NR1I2	-2.4115
ZNF266	-0.586
SPAG4L	0.002
COX4NB	0.00599999999999999
SAPS1	0.434166666666667
APOA1	-3.184125
TATDN1	-0.753
C10orf82	2.397
KPNB1	-0.77725
FOXO3	0.577166666666667
CRYBB2	-0.448
ZBTB5	0.547166666666667
SLC25A38	-1.617
DCTN2	0.234833333333333
IFT20	-0.40125
CTHRC1	2.4625
C1orf31	-1.28025
UHRF1	-0.3420625
GPC6	-0.243
C10orf54	1.4715
MCF2L2	-0.508666666666667
WNT9B	-0.115375
OLA1	-0.572125
FAM120B	0.3245
TTLL10	-0.1
CYorf15A	-4.28575
RELN	-2.5201
SCN2B	1.65816666666667
MFHAS1	-0.31225
NKX3-2	-0.987666666666667
RASGRF2	0.201
SSBP1	-1.02366666666667
KPNA6	-0.224428571428571
LOC389118	0.227
HS3ST4	-1.6408
SUPT7L	-0.607875
FLJ32658	-1.4425
IGFBPL1	-0.9295
KIAA1641	-2.0161
SHKBP1	0.428166666666667
CSF1R	4.89275
NAGK	1.5925
MYL2	0.26025
HIST1H4C	-1.42633333333333
TOMM7	-0.131375
ADAMTSL3	4.1307
TNFSF14	-1.207
PRRT2	-1.02875
VTA1	-0.679375
AOAH	1.55466666666667
CRISPLD2	2.44657142857143
PNN	-1.3503
TA-NFKBH	-0.613
ESPN	1.7245
RBM43	-0.121
KIAA1267	0.078875
DDX3X	0.0103333333333333
KIAA1576	-3.3995
PLXDC1	4.74433333333333
FLJ25801	-3.7195
HNRNPL	0.34925
RUNDC3A	0.0936666666666667
CASP12	-0.0665
SH2D5	-1.757375
RPL26L1	-0.735
OR51A7	-0.0835
HDC	2.1565
C2orf16	0.019
SYTL3	2.650625
GOLGA4	-0.266625
NOTCH1	-0.165833333333333
ATPAF2	0.781
ECD	-0.027
SSX5	-1.657
SNAP91	1.1485
OCA2	-5.2255
PNPO	1.08583333333333
DAPK1	-1.25483333333333
PINX1	-1.16316666666667
SELENBP1	2.164625
NEK3	0.74025
TMED4	-0.107714285714286
SSTR4	0.401
FOSL1	-2.4322
CD40LG	0.102
CES1	-1.13058333333333
DCI	-0.401166666666667
B3GAT3	0.693
STK17B	0.13775
CNTN6	0.5945
CYP3A4	-0.3945
MBOAT2	0.843
PISD	0.109
USP1	-1.17575
PYDC1	2.05983333333333
CENPM	-0.4255
SAR1B	0.39625
TTC7B	-1.029375
DP58	-1.392
GPC1	1.3305
RBL1	-1.24925
TMEM137	-1.8415
TOB1	1.18483333333333
TCEAL1	-0.495166666666667
CENPF	-0.542454545454545
C6	2.10533333333333
PRSS1	-3.4175
PPIL6	-0.9695
C6orf124	-0.822
ODZ4	1.36083333333333
SNCB	0.22275
NDUFB9	0.3135
CNOT6L	-0.343833333333333
S100A9	-0.560166666666667
TRIM50	0.9315
KCTD1	2.6134
WDR63	-0.12125
SPEF2	1.626625
RNGTT	-0.430833333333333
CXorf22	0.2615
KCNK16	0.01975
CEP250	-1.11775
ATPBD1B	-0.19175
KCNJ2	3.648
MT1B	0.0585
ZNF684	-0.437
SLC4A1	0.36475
PDHA1	-1.1875
ZNF492	0.058
TKT	-1.58675
BYSL	1.0725
RNF38	0.904625
AHDC1	0.6135
KLHL2	-0.87325
CMTM8	1.3015
DMP1	-0.611
HERPUD2	-0.312625
CRTAM	1.62316666666667
ZNF572	1.18425
TMEM16J	-0.459
HSD17B2	-3.878
UBE2G1	-1.029125
AHSA2	-2.81825
PELI2	-0.8685
TPX2	-0.921125
ATP9B	1.19066666666667
DAZAP1	0.037875
HMGCS2	0.931166666666667
C17orf38	0.52325
B9D1	-0.086625
NKX2-5	-0.9135
KIAA1276	1.0435
LILRB2	3.181
CSTF1	-0.6595
BTN2A1	-0.600333333333333
C15orf48	3.11475
IGF2BP3	-4.16325
FAM113B	0.4335
HRG	0.201375
ZNF131	-0.50725
USP47	-0.229
CCDC88B	-0.335875
HCN1	-0.4661
HTN1	-0.778666666666667
SYCP3	-0.6725
C13orf23	0.682
PAPOLA	0.701625
AATK	0.5381
MSH3	-1.1735
NDUFAB1	-1.57
ITLN2	-1.30883333333333
BAK1	-0.566833333333333
MRPL45	1.95716666666667
MTNR1B	0.031
LOC645843	-0.008
SPECC1L	1.115
PGCP	0.856
SPN	-0.908
GPR143	2.04933333333333
ZNF576	0.259833333333333
TMEM39A	1.3776
ATP5D	-0.761833333333333
MAGEB3	-2.4135
RPS5	-0.702833333333333
ANP32E	-0.892
MTMR1	-0.43475
YEATS4	-0.451
SYNGAP1	-0.619
PCOLCE	-0.0356666666666667
MNS1	-2.12375
PCYT2	1.27383333333333
ZNF182	-0.95975
LAX1	-0.938
SPPL2B	1.1042
ELOVL5	2.6015
PCDHAC1	0.0365
B4GALNT1	-0.6105
BLOC1S2	0.8645
ZNF673	-1.0398
ARHGAP21	-0.159
IRX5	3.367375
LRFN5	-0.359
FAM7A1	-0.8725
RAB19	0.964
GINS1	-1.088
ITM2B	1.5701
PAPSS2	0.55
OR5BF1	0.675
ACSL3	0.491375
KIAA1919	-0.752416666666667
GLT8D2	2.331375
UTRN	1.00242857142857
CNN1	1.28775
HISPPD2A	-0.857333333333333
SDAD1	0.43775
SIGLEC9	0.487
RPL35	0.158857142857143
C22orf26	0.8065
IMPDH2	-1.031375
WDR69	-0.5695
SEC14L5	-0.505666666666667
CLTA	0.879
RP11-529I10.4	0.254
GPR37L1	0.555166666666667
OGDH	-0.0114166666666667
ASB13	0.0631666666666667
ZFP14	0.3575
ZCRB1	-0.365666666666667
KPNA3	0.8195
HSPA1L	0.65975
RHOC	1.408125
LOC554175	-0.1055
PPP3CA	0.6821
SLC1A7	-0.9014
ZNF529	-0.464166666666667
RBED1	0.662
DDB2	-1.8355
FLJ11286	0.124333333333333
SPATA1	0.36
MKNK1	1.17566666666667
DYSF	1.3905
ALKBH2	-1.05525
NKD1	-2.67683333333333
C1orf174	0.012
PLEKHO1	0.0245
ASB10	0.00950000000000001
RING1	-0.496666666666667
NPC2	-0.1365
AVPR1B	0.5555
YTHDF1	0.85775
LMAN1L	0.7815
GSG2	-2.0675
CEP170	-0.511
RPS4Y2	-5.281
MSH6	-1.3715
HECTD2	0.400166666666667
ZNF556	-3.2565
PLEKHC1	-0.8173
AIRE	0.357
BCL2L10	0.359
LMOD3	-0.543666666666667
ZBTB8	0.4403
FOXA2	-3.3069
SLCO2A1	3.803
C3orf46	-0.074
PRDM16	-0.527833333333333
TMEM98	-0.5355
FRMD5	-2.3175
PDE6C	-0.376
C1orf216	0.260666666666667
EP400	-0.520571428571429
PTK2	-0.225166666666667
RNF217	0.0225
NDUFA8	0.397
ZFAT1	0.32975
LAMP3	0.897
GLTSCR2	0.33925
NPW	-1.402
LLGL2	1.1083
PPM1K	-1.07916666666667
C20orf177	-0.3205
KIR2DL4	0.6281
NFKB2	0.231
C21orf122	-0.303
HESX1	-1.74175
GPR114	-0.369333333333333
SLC25A35	-1.069
GNAT1	-0.21175
ORAI3	0.641
FAM76B	-0.674625
TMEM99	-0.2401
TRIM29	0.2183
CDS1	2.6135
RHEB	-0.2128
C4orf27	-1.12183333333333
RAB3A	-0.459
OTUD6B	-0.72025
GPD1	1.814625
CDH15	-0.604
NPM1	-0.707142857142857
TMEM117	-0.06825
PRPS2	-0.644833333333333
GCK	-0.3375
ADRA2A	4.9455
TSPYL4	-0.627833333333333
TASP1	-0.33175
WDR19	-0.652333333333333
C10orf38	-1.31325
PDE4C	-0.579333333333333
FYB	-0.30525
C1orf55	-0.107166666666667
PPFIA3	-0.88075
RAD18	-0.15
C12orf44	0.647666666666667
CRYBA4	-0.5095
HVCN1	0.85725
TAF10	0.134166666666667
C16orf48	-1.21716666666667
DEPDC5	1.29633333333333
LTBP1	-0.4265
MAPRE1	-0.117625
FGF8	-0.832
C3orf52	1.804
SENP7	0.203166666666667
LRRK2	0.18
RUNDC2A	0.0308333333333333
KIAA0355	0.8905
CPEB1	-2.192
PPEF2	-0.6055
ABI2	-0.557833333333333
KIAA0317	-0.161
ATF1	-0.476166666666667
DYNC1H1	1.227875
DIP	1.30825
TMEM33	-0.0345555555555556
POLDIP3	0.947
C7orf24	1.38875
GPR171	2.15
CDC6	-1.97283333333333
PLD1	-0.3164
ITFG2	-0.7485
NDUFC1	-1.44125
AKNA	-0.37075
NBR1	-0.52225
PKHD1	0.135625
HPS4	0.4605
MAFA	1.69425
ULBP3	-0.168
DIRC1	0.3525
IMMT	-0.5445
C22orf13	1.41741666666667
CEL	0.18375
MARK3	0.204
ADAMTS2	1.28416666666667
ARPC3	-0.852166666666667
TMEM10	-0.459375
NPHS1	-0.4915
BRD8	-0.429166666666667
WDR12	-1.57625
IDI2	0.1985
HOXD13	-2.356
OR8G2	-1.066
SLAIN1	-3.819
GABRQ	-0.27925
NR2C2	-0.7955
NKTR	-1.4359
TLE2	1.332
KIAA0892	-0.4775
AURKA	-1.15718181818182
GPRC5C	1.92083333333333
TBC1D9B	0.322125
PNPLA6	-0.326333333333333
AP3B1	0.08
NAG	-0.18875
C11orf68	-0.0615
AKR7A3	2.488
AHCYL1	0.136416666666667
COP1	-0.576
RPP14	-0.497333333333333
PCDHB18	0.38025
CDH24	1.76675
KRT17	-1.104
LACTB2	-0.693
DDX24	0.6177
PHACTR1	-2.42266666666667
SLC35E2	0.037
LOXL1	0.75175
IQSEC2	0.898
RGSL1	0.327
PCDHGC5	0.3615
MEGF10	-0.82425
PRRX1	1.64716666666667
ASTE1	1.58733333333333
C6orf159	-1.38675
MYOD1	1.7535
GAA	1.99925
ZNF747	1.109
KLRC1	-1.76425
IL1RL2	0.337
GDF9	0.125
GPR119	0.75
TRAF2	0.783
HCK	2.90366666666667
BMP6	-2.81725
IL8RA	0.5085
FLJ35848	-1.41025
EFHA1	0.166
CDSN	-0.424
C14orf54	-0.0275
LSM3	-0.1625
ZFP41	1.017
C9orf126	-1.43
VIT	0.127
SPCS3	-0.8435
DEF8	-1.6479
CHAF1A	-1.69683333333333
C1orf165	0.755833333333333
ZFPM2	1.35616666666667
FTH1	1.4585
SLC35F1	-0.74575
YWHAH	0.9235
C17orf66	-0.173166666666667
ADRB1	-0.7365
FOXL1	-0.393
RG9MTD3	-0.215166666666667
UMPS	0.617875
MGC13008	-0.8285
KIAA1161	1.9685
CCDC77	-1.48
C12orf65	-1.2993
COG4	-0.198666666666667
RCP9	0.212083333333333
RP4-692D3.1	2.53866666666667
CDC2L5	0.12125
MGC7036	0.01
DNAJC11	-0.15675
GDF2	-0.00249999999999997
TIMM17A	0.14375
HNRNPA0	0.1714
OR2H1	0.18875
PCBP1	-0.5935
COL23A1	-1.351
LRRC2	-0.997928571428571
NSD1	0.0221428571428572
FLJ37078	-1.051875
WDR91	0.127666666666667
TMEM179	-0.13775
DSCR10	0.618
CNDP2	1.5195
FYN	-0.9495
BEX2	-3.46066666666667
KCND3	0.960666666666667
YPEL5	1.364
LRRC42	-0.710166666666667
C17orf45	0.6705
ZNF649	1.2477
LOC150763	1.272875
COL5A2	2.97675
CNGA2	0.899
ELA2B	-0.251666666666667
RAB9B	-0.49625
FAM100A	0.26425
NAIP	-1.33878571428571
MYOZ2	-0.73175
SPATA12	0.196
XRCC4	-0.802
CYB561	2.0118
CHST10	0.8925
BAI1	0.0460000000000001
BRSK1	-0.099
C17orf89	1.25125
PDE6H	-2.053
FLJ20309	0.1458
MAP7	0.27125
SCN4B	0.83675
SPAG9	-0.5154375
SERTAD1	-0.004
FLJ21963	0.02675
ANTXR1	0.5712
TMPRSS13	3.2385
ETV7	2.379
DGAT1	0.3485
NKIRAS1	-0.3
TAC3	-3.1425
CORO1C	-0.791916666666666
RAD54B	-1.1685
HRASLS3	4.69933333333333
C21orf42	-0.33525
BARD1	0.178333333333333
ZNF177	-0.75
MIP	-0.00699999999999999
ZNF442	-0.6845
F2	-3.591
GRIA1	-0.027125
GALNTL2	2.054
WNT5A	-0.4948
LENG9	0.955
hCG_25371	-1.0995
FOXR1	0.437
TRA@	0.724666666666667
PWWP2	0.623
C1QTNF7	2.878
SLC7A4	2.2075
C4orf7	-1.7445
C17orf80	0.529833333333333
KLK4	1.87533333333333
IL31	-0.334
TMEM176A	3.761
CTNNB1	0.76975
BHLHB2	1.0745
TMEM185B	1.66533333333333
ARD1B	-0.55525
C1orf93	1.021
BRUNOL4	-0.197
LOC541469	1.0345
UPK2	0.13175
GAS8	1.17516666666667
PATE	0.8265
IMPACT	0.882625
WNK4	0.0911666666666667
HNRPLL	-1.2105
GAD2	-0.8045
ITGA6	-0.12025
BMP15	0.284166666666667
CYP2A7	0.440875
RIC8A	0.562375
CCND1	0.903416666666667
USP35	2.21
DSCR2	-1.91075
CCL4	4.323
ZCCHC10	0.1695
NOL11	-0.06525
TRPM2	-0.479833333333333
PSMD2	-0.0761818181818182
CHTF18	-2.0935
USP18	1.549125
RRAS	0.875
LAMC3	-1.28075
TOX	-3.94133333333333
PCDH15	0.2895
GABRG3	-2.10325
NUDCD2	-0.543875
SGCZ	-0.723
KCTD17	-0.2358
SPSB2	-0.0605
TPPP3	2.626
CILP2	2.3185
CALB2	2.818125
CEBPZ	-1.13633333333333
ZNF479	0.11375
