Hybridization REF	TCGA-BH-A0HK-01A-11R-A056-07
SLC12A3	-2.48566666666667
FVT1	0.690285714285714
ZDHHC7	-0.725875
FLJ44048	3.2685
SLC44A3	1.6835
SDSL	0.6095
MMP8	-1.072
PLA2G12B	-3.10316666666667
ACY1	0.04325
MT1E	0.4045
OR4K15	1.4515
TECTB	0.0375
GPR20	1.117375
IRAK2	-0.4715
RFPL3	-0.601142857142857
MYO9A	-0.1365
NARG1L	-0.453416666666667
BLMH	-2.508
CCDC3	3.69316666666667
C9orf21	-0.411166666666667
KIAA0513	-0.650166666666667
MIER2	0.64175
PNMA2	0.00500000000000001
SH3BP2	1.1341
ANXA10	-1.924
RTN2	0.985
TFB1M	-1.5525
PRPH2	1.60575
C14orf133	-0.577
GOLGB1	1.13275
IRX4	-0.572125
NFKBIL1	0.845833333333333
C10orf62	-0.61075
APBB3	-0.3335
RPS10	1.0372
LOC728378	-1.4375
TLE3	1.82911111111111
PSMB7	-0.8355
MESDC1	0.212
SLC6A1	0.826666666666667
OCLN	1.39291666666667
PTTG3	-3.34883333333333
NAGLU	-0.156
SERTAD4	0.288875
SPRY1	2.73025
FLJ10781	-1.36733333333333
MYSM1	-0.023
TRIM4	0.703785714285714
SH3YL1	2.475125
TREM2	4.21466666666667
SERPINI1	0.6435
HDHD3	1.0375
TMEM38A	-0.04375
EID2B	-1.52475
TDRD3	-0.190666666666667
SEDLP	0.22475
THSD7A	2.05266666666667
NDST3	-1.48125
KLHL15	-0.667
DHRS12	2.481
FBXO9	-0.470142857142857
TNPO1	0.111416666666667
MRPL13	-1.1265
SNX5	-2.46816666666667
METTL6	-0.68875
SOD1	-0.308875
CHML	-2.12383333333333
PACS1	1.2655
SIRT5	-0.781
CAPN2	-1.24333333333333
FXYD5	1.16533333333333
TWISTNB	-0.2065
LRFN1	0.857666666666667
UBE1L	1.8775
UBE1C	0.8345
OR51B2	-0.58425
OR4D11	1.017
C15orf2	-0.457
NR4A1	2.23666666666667
LOC339047	-2.4575
TRIM17	-0.828625
ATP5G3	-0.6515
RPL15	-0.25925
ADAMTS8	0.1795
HOXC4	0.6345
C14orf37	1.386
CEACAM5	-0.8
MYT1L	-0.0711666666666667
RASA2	0.187625
OSBPL7	0.189
STAG1	-0.342
GIMAP4	5.19
FUT3	-0.581666666666667
PIF1	-3.085625
LPIN2	-1.0112
SH3PX3	0.86825
PDP2	-0.9695
PAPD1	-0.041625
ERP27	5.38175
APOOL	-0.1843
DIABLO	-0.2875
TRHR	0.587142857142857
ARMC9	-1.014875
RNF152	2.91075
SLITRK3	-0.154166666666667
ZNF211	-0.1431
PFDN1	-0.093625
RGS11	1.235375
HS6ST1	1.5993
AKR1D1	-1.841
TNP2	0.494833333333333
STK31	-0.0356666666666667
EML4	-1.71383333333333
SGTA	-0.382
HIST1H2BI	-1.224
PSMD6	-1.9385
KIAA1257	3.92475
C18orf55	-0.655
FLJ20273	3.481875
RPL28	-0.427333333333333
EPYC	0.58025
NOX3	-0.662
ELAC1	0.445
METT11D1	-1.31725
BIN2	-1.06033333333333
NACA2	0.5655
CCDC17	-0.5455
HM13	-0.7905
UBOX5	-0.2965
UBE2O	-0.3325
UBL5	-0.33725
APOLD1	3.223625
C9orf31	0.6055
TNFSF8	0.8045
ARHGAP29	1.544375
PROKR2	0.8525
PDE5A	-0.625666666666667
C6orf12	-0.165
TOM1L1	0.6665
WHDC1	0.544625
FOXI1	-0.00300000000000001
RAB4A	1.6726
TMEM39B	-0.40675
ATPBD1C	-0.899
FARSA	-0.196666666666667
PLEKHG5	1.647
CMAS	-0.558
OR7E24	-0.832
SLC30A1	-0.64725
CDC42EP5	2.41983333333333
PLAC1	0.725
KLHL18	-0.300333333333333
LBA1	0.305
TAZ	-0.573
CRIP2	0.70075
BTBD11	-1.53866666666667
C16orf72	-0.07125
DIO2	1.5098
LRRCC1	0.8065
CCDC136	-2.129
PRX	0.159375
RBM5	-0.543
TMEM85	-0.78875
TUBGCP4	-1.46566666666667
APLN	0.256125
CDK7	-0.527333333333333
SSR2	1.41208333333333
CRELD1	-0.00725
C19orf46	2.68125
GAL3ST4	0.0788333333333333
KBTBD10	-0.39475
IL28A	0.6805
WDR27	-0.253
MCM2	-1.97683333333333
SOX14	0.4015
FLJ39743	-0.0025
KIAA0922	-1.273
HIPK4	0.6785
FLJ25758	0.399
C16orf57	-1.03541666666667
PDZD2	2.2115
MCC	2.7275
HHLA3	-0.5727
ID2	0.981
C20orf23	1.726
ZNF688	1.103
APOC2	-2.266
LOC440093	-0.913
FAM50B	2.23916666666667
PWP1	-0.795
DNAH10	-0.7055
HIST1H2BA	0.36
GPR56	0.158333333333333
METAP2	-0.263875
PAN3	0.739833333333333
STXBP4	-0.34575
PDHX	-0.5425
MTA1	-0.0164166666666667
ZBED4	0.171625
ZNF720	-0.92125
CDK2	-1.83375
RHOJ	0.88125
CDC37	0.0611666666666667
ZER1	0.455625
GRK4	-0.098
PRPH	-0.30675
POLR2A	0.7545
OGFOD1	-1.73025
NOL5A	-1.63425
PHEX	-0.713
FLJ16478	0.15825
C20orf117	-1.456
CAMTA2	0.20775
C11orf74	-0.0625
DDX17	0.482416666666667
C5orf27	0.5415
PLEKHA2	-0.269
PDE4DIP	-1.3717
SCN7A	0.8705
ZNF559	-1.91616666666667
CXCL10	3.17725
ZMYM4	-0.0275
STK32B	3.3518
KIAA0888	-4.09211111111111
TACR3	1.055
CKAP2L	-3.30775
KIF1A	-1.1575
RSPRY1	-0.006
VCAN	0.38375
CYP27C1	-0.094
SYDE1	-0.91
MED12L	-0.14825
ZDHHC21	1.20525
NHS	0.0235
TM9SF3	1.08733333333333
DDHD1	-0.748875
MAFG	-0.567
BICD2	-0.8043
C14orf119	-0.0968333333333333
C14orf43	1.04892857142857
CDH7	-0.42275
ALKBH5	-0.678142857142857
JUP	1.374875
TMEM41A	0.207333333333333
MAMDC4	-1.40983333333333
CBX3	-1.028
LRRC18	0.42625
RBMXL2	0.1155
PLA2G4D	0.826
FGF13	-0.799
KIF3A	0.965
PDIA6	-1.33075
DCXR	0.05975
CASKIN2	1.35533333333333
EHD1	0.8705
MARCKSL1	0.784
ZNF496	0.9765
SCAF1	0.751333333333333
KCTD8	-0.569666666666667
TRAF3IP3	0.268928571428571
LSR	1.142
CXorf1	0.1765
C14orf112	0.407333333333333
EIF2B1	-0.54025
OMP	1.4765
GSTZ1	-0.03975
LOC92017	0.2385
ISLR2	2.2715
C12orf36	0.3285
GATA2	-1.51083333333333
GABRA5	-2.0405
CELSR2	-0.961642857142857
STAM2	0.4861
TNAP	-0.473
PTPMT1	-0.590166666666667
GRP	0.475
SV2A	-1.977
MAGEA12	-4.078
CACNG1	-0.982
C18orf19	-0.2075
GSG1	-0.430333333333333
PTPRJ	-0.8625
FRMPD1	-0.167
ZNF668	0.48725
PLEKHJ1	-0.868125
ADAT1	-1.2409
TMEM50A	0.7696
UCN3	0.231
HOOK1	0.6845
IL17B	-1.6555
MLKL	-0.6985
TTC14	-1.04766666666667
KLHL5	-1.171875
CRYL1	0.876166666666667
FOXH1	0.4245
NFYB	-0.45325
PPM1G	-0.265
GOLGA2LY1	-1.5305
NMT1	-0.356375
HADHA	0.00560000000000001
CHSY-2	1.1755
PLEKHF1	0.224571428571429
SAGE1	-2.348
MUSTN1	0.41875
SUHW4	0.61125
TFEB	1.32883333333333
ZFYVE27	-0.171
ATG12	-0.819166666666667
BMI1	1.95442857142857
ZIM3	0.15225
MYH4	0.17825
MASP1	-1.19045454545455
KIAA0984	-1.07925
RPAP2	-0.23725
ASB5	0.206
BOLA3	-0.975333333333333
MIA3	1.869
KRT35	0.1165
KIR3DL3	-1.5245
MRPL51	-0.8605
SEMA3F	2.0085
NDUFB2	0.137833333333333
LOC253012	0.99825
FAM46C	0.9026
G6PC	-1.925875
CSAG3A	-4.479
PREX1	-0.754
SLC25A45	0.125375
MAPKBP1	0.6042
CPE	0.6399
GNB1	-1.015125
CXCR6	1.185
TRIM46	0.5605
C16orf3	1.14883333333333
HPSE	-0.23025
TIGD3	-0.307
SPG3A	0.896
LCAT	-1.46466666666667
ST6GAL1	-1.13222222222222
POMC	0.5045
FLJ36031	-0.469
NSMAF	-0.729166666666667
SKIL	0.106
ADSS	1.12366666666667
HMGCS1	0.128
POLR3F	-0.436833333333333
RAB10	-0.04975
ZNF277P	-1.044875
ZBTB7B	1.3115
DHRS1	0.12725
ABCC13	1.88575
CNOT3	0.433
NFKBIA	1.24275
GAK	0.442166666666667
SFT2D2	1.3475
HOXA6	-1.5
CRTC1	1.07675
LY6D	-0.63
C20orf72	-1.62183333333333
CPT1A	1.74275
LMO1	-1.4645
EIF3I	-0.06325
PRB4	0.70825
MCM3APAS	-1.25775
C20orf132	-0.2679
FOXF2	-3.5495
S100A12	0.25175
MLH1	-1.0715
ACTN1	-0.3405
MRPL36	-0.6825
C20orf106	-0.5905
FBXO6	1.35033333333333
MKS1	-0.455833333333333
CX3CR1	-0.65975
PDE1B	1.51
PLP1	-2.7565
KISS1	0.495666666666667
C14orf2	-0.355333333333333
TBC1D3P2	-0.62725
COMMD6	1.5582
ANKRD7	-2.618
PTCHD1	-2.24542857142857
NARS2	-1.112
DOCK7	-0.7225
FAM127B	-0.0725
LOC390243	0.1575
N6AMT2	0.7525
ZNF391	-0.834
DNAJB14	0.666666666666667
WRB	-0.0172500000000001
BPI	0.533083333333333
TTC4	-0.506833333333333
FAM10A5	1.2005
GOT1L1	-0.0946
MAGED1	-0.219625
RESP18	0.41425
WFDC6	3.447
MT2A	-1.2655
C11orf56	0.392
KIAA1432	-0.145
ROR1	-0.852375
HSD17B14	1.46433333333333
ZFAND2B	-0.036625
SAMD4B	0.41225
HEXA	0.160875
HNRNPU	0.366454545454545
USP39	-0.71925
NRD1	-0.89325
R3HDML	0.472
FLT4	0.988666666666667
OMG	0.408333333333333
OR52N4	0.9205
LOC399818	-0.10025
ELA2	-1.73975
VENTXP1	-0.3535
RFC5	-1.802
OR52L1	0.0325
PAX5	-0.1035
FBXO2	-0.66075
GMEB1	0.102
AKT3	-0.767833333333333
CRB1	0.409166666666667
CTTN	1.76933333333333
UTP15	0.0953333333333333
HSBP1	-0.687166666666667
PHF11	1.665
NDEL1	-0.1865
USP8	-0.28925
BAIAP2	0.3004375
SI	0.676333333333333
ARSJ	-1.15766666666667
BAAT	-2.6755
KCNS3	3.0725
LOC126147	-0.246333333333333
TMEM37	1.2205
C1orf162	3.24333333333333
MBD1	-0.1698
ITGAL	-0.149166666666667
WDR73	-0.379833333333333
GKN2	0.4114
ARFGAP1	-0.97825
SLC5A8	2.14133333333333
ZBTB40	-0.1333
CYP4B1	3.8725
LYPLAL1	0.34825
CHST3	-0.99475
MAP3K9	0.704
BTAF1	-1.70066666666667
TFAP2E	-0.3375
RBM35B	0.27675
LOC441251	-0.648333333333333
ANKRD25	-0.813944444444444
UQCRC2	0.1405
MAEA	0.0784166666666666
HYAL1	-1.5585
RNPEPL1	0.631166666666667
CPSF2	-0.64525
PSD3	0.714
ABCA13	-0.365285714285714
AGR2	4.432125
GBX1	-0.6895
HDLBP	0.9135
ACY3	-0.7285
HECW1	-0.545
ZNF519	-1.3955
HOPX	3.693
ZNF304	0.500375
OR12D3	-0.5445
FKSG43	0.365
METTL1	0.34675
MFSD3	0.2788
PSPH	-0.88625
CLCA3	-0.0525
DARS2	-0.923333333333333
CDC25A	-2.3042
BAIAP2L1	-1.56525
B3GNT5	-0.37225
USP29	0.436
ARHGEF10L	1.1216
ATOX1	-0.6205
ADAM30	-0.0555
DNASE1	-1.043
STT3A	0.0644166666666667
RAB6IP1	-0.099
PTN	0.2321
C1orf106	0.710307692307692
HECA	1.45575
RNF122	1.48875
SLC22A18AS	0.391
GNG8	0.579333333333333
ELP4	-1.069
FAM65A	0.512833333333333
RPL10A	0.380833333333333
IRS4	1.079
MACF1	0.4006
SEC24D	-0.89475
LOC374395	1.081
TGFB2	-0.799125
MDFIC	0.81075
CHRNE	0.655666666666667
PCMTD2	0.0536666666666667
ATP6V0D1	-0.399666666666667
MTA2	1.19125
LZTR1	-0.602333333333333
RAP1A	-0.235833333333333
AXIN1	-0.623
POLR1C	-0.26275
TRIO	-0.420583333333333
PLXNA4A	0.43175
C5orf33	-0.0455
DEPDC1B	-4.158625
ZNF473	-0.888333333333333
MTM1	-0.770375
GPR107	-0.00300000000000002
CSNK1A1L	-0.00916666666666666
FLJ14154	0.0795
NLRC4	3.637
ENPP4	2.00916666666667
PADI3	-0.6165
RNF170	-0.247
CG018	1.2055
C16orf7	-0.097
KCNE1	-0.23275
NRM	-0.221166666666667
SLC37A3	-0.1205
TPD52L2	-1.33766666666667
UNC5B	0.209
C12orf12	-0.000199999999999995
SDHB	-0.90225
CLRN1	-0.00687499999999996
NUDT10	-1.83016666666667
UGT3A1	0.031625
FBXW8	0.177625
RHOF	-1.1975
PTPLAD1	0.385
MYO3B	-0.39325
DERA	-1.0475
TPP2	-0.65925
C19orf53	0.108166666666667
GINS3	-1.636625
ST6GALNAC5	0.1555
CHSY1	0.772
MGC15705	-0.0305
GPR83	0.7125
EXT2	-0.147875
DOLK	0.5645
TUBAL3	0.04125
ACVRL1	2.2895
ABL2	0.100666666666667
C14orf156	-1.336
PTPRZ1	-3.600375
DIP2C	0.8165
LAMP1	0.4305
RXRA	0.3593
MAP3K5	0.74425
ALKBH1	0.0945
PDLIM7	-0.399875
ARL14	-1.2745
SNIP1	-0.6275
TIMP3	1.788
RGS3	0.0685
SPAG16	0.5444
ABHD4	-0.365
ARHGEF12	0.383636363636364
GLUD2	-0.56
RAC2	-0.4557
UAP1L1	-0.238
SLC18A3	-0.788
YOD1	0.0669166666666666
RALY	-0.254
HMOX2	0.332125
DGKH	-0.594333333333333
DBNDD2	3.19583333333333
YIPF4	0.248625
THAP10	0.09975
ZNF513	1.02075
HAGHL	0.716666666666667
ITGB4	1.804
CCDC141	-0.541
YTHDF3	0.47975
C5orf28	0.978
RPL7L1	-0.406125
TMEM30B	2.14935714285714
ANKRD35	2.4455
DUOXA2	0.982
TBC1D5	-0.134125
DFNB59	-0.4315
HRH4	0.714
MYO6	1.9136
DNAJA4	2.3545
RBM24	-1.70175
CEACAM20	-0.237
RBM23	-0.498642857142857
NGFB	0.8495
C1orf63	-1.7682
KRTAP7-1	-0.211
PERLD1	2.209
NPB	1.0345
C17orf59	0.3102
HSPBAP1	-0.64675
SLC15A4	-0.22825
PRTFDC1	-0.45625
OSMR	-1.68192857142857
CYSLTR2	0.774
C19orf25	0.7306
KIAA1797	-0.0795
NLRP6	0.1715
FAM105B	-0.4902
SCRN2	0.388833333333333
LRRC58	-0.4119
RNF17	0.682
NEIL3	-4.4595
FAM137A	-2.33125
SKP2	-2.91025
PARVA	1.12066666666667
PKLR	-1.8155
RNF34	-0.1375
A3GALT2	0.32325
C12orf50	0.4226
SUNC1	-1.30025
FAM102B	-0.0435
CCT2	-1.54925
LRRC37A2	-0.8785
ARF4	0.39
SIKE	-0.295875
C8orf48	-1.34833333333333
MBTPS1	-0.145714285714286
GPSN2	-0.008
NCF2	1.99825
SLC12A6	-0.1375
MRPL48	-1.42725
HMGN3	-0.264833333333333
LRRC62	-1.016
PAX9	2.72625
FAM55A	0.621
C20orf42	-3.37066666666667
SCML2	-2.2932
BCL9	0.57075
FAM40A	-0.659
C9orf41	-0.04
ZNF774	0.1135
LETM1	-0.8335
PLXNB1	0.551666666666667
NIPSNAP1	-0.447375
USP10	-1.4065
F9	0.362333333333333
LIPE	3.68375
CNGB3	0.086
C12orf52	-0.16475
PI4K2A	-0.23575
MED8	-0.18375
STAT4	0.2153
FGD4	1.02866666666667
RNF145	-2.659
WDR32	0.9938
CLDN2	0.223333333333333
TCEAL8	-0.905
ZMYND8	-0.906888888888889
PDXK	-0.0313125
GATAD2A	-0.4755
PTGES3	-1.0215
CCM2	-0.60075
TAP1	0.39825
ZNF670	-1.0895
ETS2	0.378
C6orf166	-0.2245
PRMT2	-0.0826428571428571
OR4B1	0.3895
INTS8	-1.2605
CCDC102A	-0.5345
CCDC83	-1.507
ITGA1	-0.3782
EPHA5	-2.0163
FAM24B	-1.5185
TSGA10	0.852
HAL	-2.032
MYOT	0.86125
SPACA3	0.19625
BCL2L2	-0.4075
CUGBP2	0.488666666666667
CCNB3	1.358
RNF113B	-0.2545
MERTK	-0.19875
BAG1	0.22775
VPS36	0.2625
ORMDL3	0.9301
C1orf190	0.545
ZNF625	-0.77225
CORO2B	-1.15975
ALOX15	-0.417
CST1	-0.319
NUPR1	0.883333333333333
CCL7	-0.62
SMCR5	-2.4295
DSC2	0.4455
RBMS2	-0.22125
GRIK4	0.337
TRIM65	0.1294
TMPRSS6	-0.433857142857143
TP53INP2	-1.3205
GLB1L	0.896333333333333
LOC388284	0.674
PUS1	-0.273928571428571
BCL9L	-0.3665
OLFM1	-1.07725
RET	-2.5665
MASTL	-1.984
ALX3	-0.29275
IL1RL1	-0.240166666666667
ZNF765	-0.915
C14orf138	-0.82975
SNX10	-1.6875
TAC4	0.283
C1orf64	-1.3105
POGK	1.4485
MAPK9	-0.30275
ZNF366	3.8745
C8orf79	-0.5825
CLDN7	1.40225
OR5AT1	0.515
TRIM37	-2.4585
LRRC25	2.067
GRHL2	2.5374
TEKT3	0.46525
LASS5	-0.215666666666667
ABCC4	-1.85966666666667
DLG3	0.9845
VGLL1	0.706875
ZFP36L2	1.91533333333333
MFRP	0.267
KIAA1799	-0.38075
FLJ44379	0.4025
PCNX	-1.14375
ANXA9	1.5475
CYP4V2	1.3265
PIK3C2A	-0.3895
SRR	-1.1525
NOL3	-1.004
IFITM2	0.4695
ARNTL2	-2.861
ZNF595	0.411
NLRP13	-0.0205
ASPH	-0.152125
CPA2	0.403
PVRIG	-1.387
LEPR	-0.399
C16orf42	0.6635
SH3BGRL	2.125
FAM77D	-0.826
FNDC7	-0.487
C9orf6	-0.0423333333333333
NOTCH2NL	0.686666666666667
PGBD1	-1.70666666666667
SYNGR2	0.857666666666666
PITPNA	-1.0505625
PRPF4B	-0.9694
SLC43A3	-1.26864285714286
NRBP1	-0.63025
SLC25A22	0.639
ILK	-0.3765
SLC22A8	0.499833333333333
MRPS7	-0.241875
PITX2	-2.11775
FABP3	-1.15875
OR1L1	0.309
LOC728215	-1.373875
BLID	-1.8155
KIAA1217	2.62805882352941
TFPT	-0.356
AP4B1	-1.01125
VBP1	-1.647
OR1K1	0.5425
MORC3	0.3825
BHMT2	0.820833333333333
C3orf10	0.504875
FZD7	-0.0633333333333333
WFDC10A	0.419
PMS2CL	-1.0065
CCDC32	0.291
FA2H	0.412
ALG13	0.6125
TTLL7	-1.5676
SPOCK3	0.51375
SLC13A2	0.81
AIM1	2.08525
GPRC6A	-0.2305
EGR2	5.81325
MED11	-0.13425
WWC1	1.66575
SH3GL3	-5.0975
RIF1	-0.822
PRLH	0.015
VLDLR	-2.2515
DBT	-0.2698
C21orf63	0.532
CGGBP1	-0.30425
KRTAP12-2	1.355
TADA3L	-0.472375
ZBTB16	3.022
PDGFB	2.15125
RFX1	0.290375
UQCRB	-0.1349
LOC133874	1.3315
HPS3	-3.06075
LGALS3BP	1.3302
DKFZP564O0823	4.36764285714286
MRFAP1L1	0.4115
HOXA10	-0.631166666666667
NGB	0.129
KIF21A	-0.249153846153846
IFLTD1	0.8165
LZTS1	-0.85175
ARHGEF3	2.51825
RHBDL3	-2.118
CSNK1G2	-0.0853333333333333
ChGn	-0.786625
KIAA1244	2.46833333333333
GABRB2	-1.108
MGC72080	-1.538
CD27	4.13275
EGLN1	-2.939
PEX13	0.83775
RWDD3	-0.14875
RNF12	-0.811
GRIN2B	-0.269
ADAMTS14	-0.726125
DYDC2	1.69133333333333
ATP6AP1	0.1846
NR1H2	0.481166666666667
PDK2	0.17575
C3orf17	-0.296833333333333
SLC38A2	-1.38128571428571
SLC25A29	0.8
C15orf29	0.67325
ADAM9	-1.43216666666667
TMUB2	0.3445
GPR176	-0.53575
AGK	-0.999142857142857
MCCD1	0.41275
NDUFA4	-1.23425
TMEM146	-0.4915
DUSP1	3.801
UNQ6975	1.064
EMX2OS	3.52075
INSM2	-0.408333333333333
LUZP4	0.09375
SETD6	-0.852
P2RY2	3.0265
SLC45A2	-2.002
RABGAP1	0.652333333333333
UBXD5	-0.239125
GPRC5A	1.5038
PAK3	0.5105
LOC63920	-1.76925
TGFBR1	-0.7624
KRTAP6-3	0.13075
SFMBT2	-0.60525
CDC42	0.048625
C11orf35	0.7795
TTLL2	0.138666666666667
UACA	0.628454545454545
CD97	-0.7454
SETD5	-0.3905
NINJ2	-0.91325
PTER	1.911
POMGNT1	0.79625
KRTAP4-2	0.307
ECGF1	2.580125
HRB	-0.443454545454545
ATP1B2	0.1412
LOC400506	-0.89275
COL4A3BP	2.22825
C6orf97	0.9865
GRHPR	0.47
TAS2R1	-0.049
SEMA7A	-1.24775
EDF1	-0.032
ODF2L	-0.122333333333333
PCID2	-0.914333333333333
GTF2H4	-0.822666666666667
ZCCHC3	-0.7375
CGB2	-0.156666666666667
NEUROD1	0.847666666666667
C20orf75	-0.159
RP5-1054A22.3	2.36866666666667
IFNA5	-0.3745
ZNF134	-0.156416666666667
MGC119295	-0.7558
ZSWIM6	-0.405
SMEK1	0.313833333333333
PCGF2	0.997875
C1orf102	2.05
CYP2A13	1.699
KCNH6	-1.4155
MDM1	0.1216
ALDH7A1	-0.765666666666667
C9orf75	0.80725
VDAC3	-1.16575
OR51T1	0.4165
EIF3F	0.309583333333333
KCNJ10	-0.553625
LENG8	0.48325
EDEM2	-0.03625
CCNJL	-1.86133333333333
DHX37	-0.4605
CRYGN	-0.0685000000000001
AATF	-0.439125
ZNF630	0.7625
E2F5	0.1015
WFDC13	-0.5075
FTSJ3	-0.805333333333333
C4orf33	0.3945
LHFPL4	-2.6795
C19orf56	-0.509083333333333
SMAD4	0.187625
AFM	-0.388166666666667
G0S2	3.343
FCHSD2	-0.625
RRP1B	-0.6534
EEF1B2	0.7585
STAT6	0.9515
ZNF195	-0.82375
GNL1	-0.536666666666667
ZNRF2	1.584
PER3	-1.034125
ASB16	0.7125
C10orf10	2.70092857142857
ADCY8	-1.8785
C9orf58	0.970666666666667
ARMC10	-0.370166666666667
PSG1	-1.168
DHX34	0.32725
VARS2	-0.364125
NFIC	0.75225
ITPR2	1.3965
AGXT2	0.4084
OR6K3	0.7735
H2AFZ	-1.53625
MLLT3	0.898583333333333
COX4I2	2.8155
CCNT2	-0.3595
PLK4	-2.744125
NUMBL	-0.259833333333333
MED16	0.6575
PLEKHQ1	1.3125
GOSR1	0.511666666666667
BTG4	-0.32375
RPL30	0.7805
IGSF5	1.5925
IGFL2	-1.01466666666667
ELMOD2	0.662
SHC3	-1.241
HAVCR1	0.2715
DYNC2H1	-0.994
RNF5	-0.6755
C2orf7	0.41175
NLF1	2.2625
KLHL25	0.30925
LRP10	0.9703
KRI1	-0.22625
PUS7L	-0.385666666666667
MGMT	1.57225
HOXD1	0.0821666666666667
CSH1	0.5445
ATG16L2	-1.67975
FLJ44635	1.3815
CHODL	0.065
EXOSC8	-1.9335
SLC28A1	-1.2675
MYO7B	-1.019
SEH1L	0.173
MTNR1A	0.135333333333333
TSPAN5	0.474833333333333
CDC45L	-3.90033333333333
AMIGO1	0.492
ATAD3A	-0.987875
OSGIN2	1.02483333333333
PDIK1L	1.89033333333333
DARC	4.94125
PIPSL	0.661
SHMT1	-1.1105
CRISP3	0.107
POPDC2	1.601
ZRANB2	-1.105
FBXL8	1.73425
TRIP13	-2.90145454545455
EIF5AL1	-0.8
POU5F1P3	-4.61616666666667
IL6	2.0185
CXorf38	-0.1615
IFNA16	0.015
FBXL2	0.947666666666667
BRD1	0.875
STATH	0.7245
FBXO44	0.288833333333333
MCCC2	-0.91625
CDC2	-2.2603
C5orf23	1.63425
IVD	0.335666666666667
C10orf122	-1.64275
MSL3L1	-0.4218
MVP	0.289
EPOR	-0.5467
ZMYM1	-0.708666666666667
BCL7C	0.81
PSTPIP2	-0.032
LYPD1	-1.602625
OR8G5	0.047
ZP3	0.487833333333333
BCAS4	2.00558333333333
EDG6	2.566
ISY1	-0.627
PRAMEF2	-1.1585
CUL1	-0.943
RNF213	0.035
CCRK	0.82025
DHX9	-0.050875
C13orf29	-0.92
NCKAP1	1.7455
MRPL43	1.12457142857143
XPR1	0.323
PKN2	0.8768
PODNL1	-0.271
ZNF333	0.1625
DALRD3	0.94575
OPN1SW	0.478
BTBD6	0.6255
C11orf82	-2.9005
OR5P3	0.7835
DUSP11	0.11875
L1CAM	-1.3761
NEK11	1.56566666666667
OR7E91P	3.3875
CNTN3	0.5467
CREB3L2	-0.0365
ZBTB37	0.5325
KIAA1324L	1.153
NDUFB10	-0.2985
NUDT2	0.47075
GTPBP8	-0.32725
CACNA1D	-0.121375
PRKAA2	1.36516666666667
PRDM8	0.6455
MGC16075	0.228666666666667
KRT14	-0.903285714285714
PP8961	1.56
MRPL18	-0.21875
ABCG2	-2.0015
PACRG	1.06625
BBS2	-0.68425
KREMEN2	-4.199
FBXO21	0.27125
HNRPUL1	-0.109833333333333
GRB10	-0.56725
CLSTN1	1.262625
LMAN2	-0.1878
C17orf61	-0.74075
NIPSNAP3A	0.1455
INSIG2	-1.177
PCDHB7	0.0581666666666667
STXBP2	0.774875
CMAH	1.96883333333333
SEMA5B	0.30375
ZNF155	-0.1535
COQ6	0.170833333333333
PRPF4	-0.2415
TSPAN15	3.1005
VN1R5	0.56925
LATS2	0.65425
SELK	0.27
PGK2	0.467333333333333
MS4A1	-1.552
TYW3	-0.8207
KRTAP5-1	2.1555
RCCD1	-1.58
BTN1A1	0.125333333333333
DDX28	-0.488
TMEM65	-0.493375
LOC92345	0.34525
TTC31	-0.5965
WDR46	-0.739666666666667
CHP2	-0.958333333333333
LSP1	0.405375
ZNF542	-2.1355
EXOSC1	-0.161
ARHGAP18	-0.0335
LRRTM4	-0.739125
MAOB	0.946166666666667
CACNB4	-0.4325
MGC33846	1.0005
RANBP3L	0.931125
ATP5L	-0.246875
ONECUT1	-3.399
NUDT9	0.00749999999999999
TMEM149	0.518
STX17	0.31875
IGSF10	-3.245
TMPRSS9	-0.2665
BMPR2	0.65425
ALLC	0.355
KLF7	0.2505
GCC1	0.3564
TIMM9	0.09425
CDO1	1.86416666666667
MGC10701	-1.52766666666667
IFI6	1.215
FRMD8	-0.07475
MGAT2	-0.11975
WBP5	-0.904
CNIH2	0.391
KIAA0907	-1.2933
KCNH8	-0.46
CTSG	-2.423
GRIK1	-0.8306
CUL5	0.002625
FRMD1	0.4635
OR9A4	1.2395
SYT6	-1.01725
FOXD4L2	2.14875
ANAPC2	-0.339166666666667
OPN5	1.5765
TAF13	-0.91175
LYG2	-1.0275
GGNBP1	-0.2875
C11orf40	0.4925
OTX2	-1.581
REG4	1.642
EIF5	-0.571375
PALB2	-1.27775
SEPSECS	-0.4204
RNASE3	0.012
TRIM49	-1.581
POLR2K	-0.3768
GPR42	-0.021
C8B	-2.90175
SASS6	-0.27725
PREB	0.0305
OR3A3	0.237
TUBA8	1.052
IGLV2-14	1.188
STIL	-4.17975
ANKFN1	-1.34383333333333
NME7	0.23075
HOXC12	-1.8165
UBE2C	-2.412625
FHOD1	-1.184125
CDK2AP1	-0.33625
OR6K2	0.54725
DHPS	-0.33325
RPL5	0.07925
TRGV5	0.6325
LOC541472	1.192375
HCCS	0.3975
DENND1B	2.9285
LHX3	0.356
OR5D16	0.979
CXorf57	-2.41616666666667
IRF2BP1	1.4015
NDST2	1.047
LCE3D	-0.1535
BOLL	0.484714285714286
SYT3	-0.80025
PIH1D2	-0.46475
C20orf7	-1.12883333333333
IL1R2	-0.012
SLAMF9	1.154
PPME1	-0.626875
PIK3CA	0.17725
TRAPPC1	-0.28525
