Hybridization REF	TCGA-BH-A0BJ-01A-11R-A056-07
NGB	-0.314
KIF21A	-0.419846153846154
IFLTD1	0.784
LZTS1	0.84675
ARHGEF3	1.447
RHBDL3	-1.2105
CSNK1G2	-0.249583333333333
ChGn	-0.8005
KIAA1244	2.10566666666667
GABRB2	-0.89
MGC72080	-1.021
CD27	3.87925
EGLN1	-1.1971
PEX13	0.593
RWDD3	-0.5975
RNF12	-0.5025
GRIN2B	-0.1985
ADAMTS14	-0.43575
DYDC2	1.8025
ATP6AP1	1.0529
NR1H2	0.312
PDK2	0.223
C3orf17	-0.4185
SLC38A2	-0.282071428571429
SLC25A29	-0.445
C15orf29	0.487875
ADAM9	-0.125416666666667
TMUB2	0.377
GPR176	-0.6165
AGK	-0.415125
MCCD1	0.6085
NDUFA4	0.5195
TMEM146	-0.773
DUSP1	1.117375
UNQ6975	1.6475
EMX2OS	4.83825
INSM2	-0.49
LUZP4	0.03
SETD6	-0.79025
P2RY2	2.66825
SLC45A2	-2.2
RABGAP1	0.349166666666667
UBXD5	-0.10375
GPRC5A	0.843
PAK3	0.484666666666667
LOC63920	-0.2425
TGFBR1	0.6436
KRTAP6-3	0.104
SFMBT2	-0.22675
CDC42	0.329625
C11orf35	1.045
TTLL2	-2.0915
UACA	0.776181818181818
CD97	-0.8572
SETD5	-0.5
NINJ2	-0.12125
PTER	0.708666666666667
POMGNT1	0.4905
KRTAP4-2	0.394
ECGF1	2.23925
HRB	-0.414
ATP1B2	0.2608
LOC400506	-0.5375
COL4A3BP	0.8045
C6orf97	1.5955
GRHPR	0.669625
TAS2R1	1.5185
SEMA7A	-0.94525
EDF1	-0.1385
ODF2L	0.5584
PCID2	-0.966
GTF2H4	-1.03533333333333
ZCCHC3	-0.423625
CGB2	-0.414666666666667
NEUROD1	0.961
C20orf75	-2.989
RP5-1054A22.3	2.3195
IFNA5	1.2025
ZNF134	0.734916666666667
MGC119295	-1.157
ZSWIM6	0.450875
SMEK1	-0.310166666666667
PCGF2	0.647875
C1orf102	2.94
CYP2A13	4.3745
KCNH6	-1.0895
MDM1	0.1779
ALDH7A1	0.2585
C9orf75	1.4555
VDAC3	-0.20875
OR51T1	-0.768
EIF3F	-0.127166666666667
KCNJ10	-0.83525
LENG8	0.11675
EDEM2	0.22825
CCNJL	-0.242833333333333
DHX37	-1.0145
CRYGN	1.5625
AATF	-0.388875
ZNF630	1.1675
E2F5	-0.841
WFDC13	-1.9335
FTSJ3	-0.9875
C4orf33	0.0785
LHFPL4	-3.04425
C19orf56	-0.360333333333333
SMAD4	0.339125
AFM	-0.544
G0S2	1.185
FCHSD2	0.3392
RRP1B	-1.2216
EEF1B2	-0.212166666666667
STAT6	1.2015
ZNF195	-0.17975
GNL1	-0.584166666666667
ZNRF2	0.693666666666667
PER3	-0.391375
ASB16	0.24425
C10orf10	2.49628571428571
ADCY8	-3.6335
C9orf58	-0.991
ARMC10	0.3265
PSG1	-1.178
DHX34	-0.0985
VARS2	-0.631
NFIC	0.5835
ITPR2	0.7505
AGXT2	0.476833333333333
OR6K3	0.4095
H2AFZ	-1.38733333333333
MLLT3	0.848583333333333
COX4I2	2.9415
CCNT2	-0.2315
PLK4	-3.023875
NUMBL	-0.407833333333333
MED16	0.53325
PLEKHQ1	1.769
GOSR1	0.299388888888889
BTG4	0.634333333333333
RPL30	0.03775
IGSF5	-0.6225
IGFL2	0.945333333333333
ELMOD2	0.744333333333333
SHC3	-0.863666666666667
HAVCR1	-0.3395
DYNC2H1	1.60975
RNF5	-0.484166666666667
C2orf7	0.1575
NLF1	1.0655
KLHL25	0.5455
LRP10	1.1571
KRI1	-0.26125
PUS7L	0.0576666666666667
MGMT	0.871
HOXD1	2.018
CSH1	0.0636
ATG16L2	-1.87825
FLJ44635	0.5225
CHODL	-0.58625
EXOSC8	-1.68875
SLC28A1	-0.34725
MYO7B	-1.08066666666667
SEH1L	-0.0628
MTNR1A	0.632
TSPAN5	-0.565166666666667
CDC45L	-4.16833333333333
AMIGO1	0.8975
ATAD3A	-1.25625
OSGIN2	0.653333333333333
PDIK1L	0.523833333333333
DARC	3.967375
PIPSL	0.7815
SHMT1	-0.38025
CRISP3	-1.5755
POPDC2	2.26333333333333
ZRANB2	-1.01183333333333
FBXL8	0.80675
TRIP13	-2.47136363636364
EIF5AL1	-1.0835
POU5F1P3	-5.29816666666667
IL6	-1.79883333333333
CXorf38	-0.290833333333333
IFNA16	-0.49
FBXL2	1.39433333333333
BRD1	0.3915
STATH	0.0816666666666667
FBXO44	0.717666666666667
MCCC2	0.5365
CDC2	-2.7011
C5orf23	-0.24075
IVD	0.810833333333333
C10orf122	-1.27475
MSL3L1	0.4377
MVP	0.75925
EPOR	-1.1853
ZMYM1	-0.448333333333333
BCL7C	0.697166666666667
PSTPIP2	0.92
LYPD1	-1.358
OR8G5	0.796
ZP3	-0.179666666666667
BCAS4	1.74358333333333
EDG6	2.42925
ISY1	-0.48325
PRAMEF2	-0.527
CUL1	-0.823125
RNF213	0.5869
CCRK	1.012
DHX9	-0.134375
C13orf29	-1.01975
NCKAP1	0.192833333333333
MRPL43	0.282857142857143
XPR1	0.943
PKN2	0.4238
PODNL1	0.87
ZNF333	0.0255000000000001
DALRD3	0.57525
OPN1SW	0.221
BTBD6	0.3825
C11orf82	-1.933
OR5P3	0.0865
DUSP11	0.13325
L1CAM	-1.8577
NEK11	2.05133333333333
OR7E91P	1.5665
CNTN3	1.98566666666667
CREB3L2	0.90425
ZBTB37	0.904
KIAA1324L	1.4475
NDUFB10	-0.287
NUDT2	0.1545
GTPBP8	-0.47225
CACNA1D	2.244375
PRKAA2	2.01116666666667
PRDM8	0.1445
MGC16075	-0.603
KRT14	0.375142857142857
PP8961	0.502625
MRPL18	-0.8825
ABCG2	-2.358
PACRG	2.02275
BBS2	0.5115
KREMEN2	-3.726
FBXO21	0.76275
HNRPUL1	0.335583333333333
GRB10	0.354
CLSTN1	0.99825
LMAN2	0.9719
C17orf61	-0.298
NIPSNAP3A	1.29775
INSIG2	-0.95
PCDHB7	1.665
STXBP2	0.718875
CMAH	0.872833333333333
SEMA5B	0.728
ZNF155	0.4165
COQ6	-0.746166666666667
PRPF4	-0.47575
TSPAN15	3.0498
VN1R5	-0.442
LATS2	0.32725
SELK	-0.0545
PGK2	-1.2375
MS4A1	-0.86325
TYW3	-0.3857
KRTAP5-1	1.006
RCCD1	-1.3725
BTN1A1	0.29825
DDX28	0.0715
TMEM65	1.449625
LOC92345	-0.11475
TTC31	-0.34325
WDR46	-0.9415
CHP2	-1.83016666666667
LSP1	0.89025
ZNF542	0.4885
EXOSC1	-0.4175
ARHGAP18	0.526333333333333
LRRTM4	-1.00228571428571
MAOB	2.73325
CACNB4	-0.386
MGC33846	1.9545
RANBP3L	0.87825
ATP5L	0.760625
ONECUT1	-3.609
NUDT9	-0.23
TMEM149	0.8565
STX17	0.5885
IGSF10	-2.57125
TMPRSS9	0.938
BMPR2	1.59616666666667
ALLC	1.2955
KLF7	0.605875
GCC1	1.3215
TIMM9	-1.20725
CDO1	0.9345
MGC10701	-0.910166666666667
IFI6	0.474333333333333
FRMD8	1.19925
MGAT2	-0.1785
WBP5	0.5435
CNIH2	0.053
KIAA0907	-1.4777
KCNH8	0.274
CTSG	0.0185
GRIK1	0.252833333333333
CUL5	1.158875
FRMD1	0.468
OR9A4	null
SYT6	-1.112875
FOXD4L2	-1.0555
ANAPC2	-0.585666666666667
OPN5	-0.3585
TAF13	-0.87975
LYG2	-1.581
GGNBP1	-0.0525
C11orf40	0.298
OTX2	-0.9635
REG4	-0.843833333333333
EIF5	-0.7468125
PALB2	-1.16475
SEPSECS	-0.0916
RNASE3	-0.6625
TRIM49	-1.896
POLR2K	-0.0135
GPR42	0.533
C8B	-3.51066666666667
SASS6	-1.257
PREB	-0.517166666666667
OR3A3	-0.0265
TUBA8	1.553125
IGLV2-14	0.3385
STIL	-2.33075
ANKFN1	-0.82
NME7	-0.28675
HOXC12	-1.996
UBE2C	-2.363625
FHOD1	-0.53425
CDK2AP1	0.0675
OR6K2	-0.0255
DHPS	0.029
RPL5	-0.565166666666667
TRGV5	0.4085
LOC541472	0.0405
HCCS	0.1537
DENND1B	3.051
LHX3	1.164
OR5D16	1.251
CXorf57	-2.32066666666667
IRF2BP1	0.7765
NDST2	0.587666666666667
LCE3D	-0.409
BOLL	0.532857142857143
SYT3	-0.62875
PIH1D2	1.64225
C20orf7	-0.9555
IL1R2	-0.547333333333333
SLAMF9	1.4415
PPME1	0.023125
PIK3CA	-0.0785
TRAPPC1	-0.045125
COLEC10	-1.14375
SLC9A6	-1.38283333333333
PDDC1	-0.680166666666667
CCDC53	0.4695
GK3P	-0.85825
DAZL	-1.03675
BRI3	-0.287
SDK1	0.960125
CYP2C18	-0.22225
IFI44L	2.15825
RPL3L	0.091
FUT9	-0.704333333333333
KIFC2	-1.4865
PMP2	-1.166
SLC4A9	-0.6115
PLAG1	-2.0035
MYCBP2	0.054
OR4E2	0.3645
CCDC65	2.857
C16orf82	-0.0705
ENTPD4	0.157125
BRP44L	0.06525
PMP22CD	-0.469666666666667
TMCO4	1.0735
KCNN1	-0.949666666666667
WDR35	0.51
CCDC80	2.596375
C3orf31	-1.11075
SLC7A9	-1.54275
TMEM190	-1.5295
DBC1	-1.6644
FADS3	-0.445
PDZD8	-0.127833333333333
GRM5	-0.064625
AZGP1	4.3815
PEX3	-0.1425
MED1	0.111428571428571
ATG4C	-1.2545
HNRPH3	-1.347875
FAM109B	2.80275
C4orf17	-0.3105
CA10	-0.9195
OPRD1	-0.139
CCL16	-1.417
SACM1L	-1.581
CST6	5.37
CD63	1.184375
LGI1	-4.44175
ZNF784	1.0185
CRYBB1	-1.0345
CX3CL1	1.5605
TOP2A	-2.7565
GYPB	-2.988
GADD45GIP1	-0.62925
FEN1	-1.27275
IGF1R	0.8903125
WDR72	-0.5768
PURG	-1.058
DEFB126	-1
PKD1L1	-1.07166666666667
CAV1	-1.4775
GNPDA2	0.9121
DGAT2	-0.020375
NLGN1	-3.51625
STRBP	0.4905
HPRT1	-0.861166666666667
FANCI	-2.175375
PSMA7	-0.0655
DBF4B	-1.05733333333333
TTF1	-0.4825
RAD54L	-3.113
ELOF1	0.0795
PLAGL2	-1.052375
ZNF256	0.74375
HMGCL	0.586
MSI2	-0.789833333333333
RPESP	4.0945
C11orf60	1.39625
ABCD1	0.08
ACAA1	-0.0186
SPARCL1	6.10135714285714
IL6ST	3.0354
ZNF319	0.86625
TMEM109	0.5794
FAM90A1	-1.39616666666667
IL22RA1	-2.528
ATP4B	-0.544
TEC	-0.669
C7orf30	-0.8045
TXNDC2	-1.656
ABCB4	-0.848
KIAA1191	0.655
C9orf38	-0.1795
SFTPB	0.834375
CNTNAP2	0.381363636363636
FRK	1.8625
TBX19	0.17475
CHD4	0.2715
C6orf26	-2.60166666666667
MOSC2	2.488
IKBKE	0.466
HIF1A	-1.47783333333333
LOC595101	-0.255
RELA	0.808666666666667
TMEM16B	-1.35266666666667
ABHD12B	2.968
TSEN34	1.12475
KIF18A	-2.82775
TXNDC9	0.253833333333333
SPATA2L	0.24
SEMA4G	-1.5375
C21orf91	-0.88825
MATN1	-1.3435
KCNIP4	-0.9612
TUSC1	2.059625
OR4C15	1.02
ARMCX6	1.01983333333333
WBSCR27	-1.76983333333333
OR52I2	0.35
KIAA1604	-0.7545
DYNC1I1	-0.652625
PPP4C	0.44975
SLC47A2	-2.18666666666667
TREH	-0.10025
CD48	1.96466666666667
ST14	2.23133333333333
PKN1	-0.00949999999999999
SPON2	3.37675
XBP1	2.205
SFRS12	-0.414833333333333
EFCAB6	3.22275
SELT	0.0065
SLC39A2	0.5525
ERF	-0.830833333333333
ARL3	0.618875
SURF6	-0.7945
MLLT10	-0.64352380952381
FLJ11171	1.10833333333333
TDGF1	-4.94083333333333
ERCC6	-0.639
EIF2AK4	0.29925
BAZ1A	-0.341333333333333
LRRN3	1.1685
TMC3	-0.069
EFTUD1	0.1965
PTPRO	1.03733333333333
CLEC12A	1.357875
ACBD4	0.44025
ZDHHC14	0.132375
OTUD7B	1.5475
ACTB	1.107375
MSRA	0.29675
LCE5A	1.4555
IFI35	0.72325
BSCL2	0.901333333333333
ANKRD12	0.154166666666667
CFHR2	-0.08825
RGAG1	-0.5645
HSFY1	0.299
SLC30A5	0.427583333333333
IMPG1	-0.994
GPR109A	0.5585
ZNF185	0.714
IYD	2.61675
NPCDR1	0.3385
SERPINA13	2.699
HMGCLL1	-1.65925
NEUROG1	0.990333333333333
UBQLN1	-0.0905625
LIN37	0.05275
SOCS2	-1.923625
DSCR4	-2.50157142857143
XKR6	0.95775
GPR142	0.822
KRTAP13-3	-0.1335
CCDC15	0.3495
MOS	0.281
CD1E	-0.3425
OFCC1	-0.1926
FAM83D	-2.808
SRFBP1	0.349
C9orf96	-0.038
DHDH	-0.3265
CCDC90A	-1.167
RABL3	0.5616
CD320	-1.53233333333333
ANGEL2	0.800416666666667
MRPL21	-0.21425
SMG6	0.342833333333333
INSR	2.3448125
FLJ14816	-1.08
GLRB	2.09533333333333
C9orf89	1.33575
CIZ1	-0.28425
URG4	0.421666666666667
LRDD	-1.55833333333333
CBY1	1.1635
NFX1	0.164125
MTERFD2	0.0150714285714286
C19orf23	0.579
PGC	-3.187875
IER3IP1	0.164
RASAL2	1.32808333333333
C1orf89	-0.11225
SYNJ1	-0.6455
NFKBIE	0.686
FLJ40125	-1.14566666666667
TCEB2	-0.4146
NOG	-2.228
POLR2J2	-0.5785
HLA-B	2.4375
PCDHA1	2.966
PPP2R2B	-0.45375
ARHGEF17	1.40533333333333
TCF7L2	1.34407142857143
CHD5	-0.549333333333333
ZNF431	-0.9275
TBC1D25	0.94375
ZNF800	0.4465
SCUBE2	4.81427272727273
MYCBP	0.489666666666667
GPX5	0.3025
C6orf129	-0.0846666666666667
QSER1	-0.277333333333333
ULK2	1.93075
PIGO	0.989666666666667
NRCAM	-2.54576923076923
SLC35E3	0.0185
CSRP2	-1.8945
HYPE	0.663
MAPK15	0.0763333333333333
MGC14327	0.204
TIMM13	-0.349
ZNF462	-0.77475
GBA3	-0.806
TEX13A	0.319
MCM6	-1.14866666666667
MTRF1	-1.587
ABCA7	-0.6315
EIF4A2	-0.287
ZC3H10	1.1487
RPGR	-0.146833333333333
C20orf94	-0.3285
RP1L1	-0.85125
GPR125	-0.371714285714286
USP22	0.632142857142857
OR1L4	-2.37466666666667
MLZE	-0.40075
FLJ32065	-0.09075
PTCD1	0.04175
CRTAC1	2.079
BXDC2	-1.2755
C18orf1	2.74083333333333
FAM107A	1.30385714285714
EFNA3	-0.2035
P18SRP	0.0392
CAMKK2	1.11941666666667
KIAA0649	-0.408
NES	-0.68
HS6ST3	2.085125
PON2	0.4205
TCP11L2	-0.09225
CLEC4A	2.869
PRR12	0.462
MLXIPL	-1.4915
C2orf50	2.0375
ZNF28	1.2945
ENC1	1.05183333333333
MAP2K1	-0.375125
FKSG2	1.029
KIAA0430	0.64075
PTP4A1	-1.44588888888889
GPR156	1.026
GTF3C6	-0.60975
UBR2	-0.058
LOC388272	-1.25625
MAK	3.96266666666667
ACOT4	2.9135
STC2	0.035
PIGW	-0.79425
SAE1	-0.177
COL6A1	1.4885
OAZ1	0.3
STMN4	1.11433333333333
EDG3	0.160166666666667
SGCE	0.536666666666667
IL11	-2.51666666666667
PRSS8	2.628125
YIPF5	1.08683333333333
WNT4	2.923125
CSN2	-0.5456
TCF7	-2.52175
TDO2	2.002
SAMD9	0.3628125
S100A7A	0.139
MMRN1	3.796
GKAP1	0.09925
AKR1C3	-0.552375
RNF19A	0.636125
GMDS	-0.32125
YKT6	-0.042125
SPARC	2.1898
C12orf31	-0.6255
UBE2V2	-1.4075
FBXL18	-0.204833333333333
KIAA0460	1.02875
ADAM22	0.037
SERPINC1	-4.6835
KCTD21	1.63225
MYOHD1	-2.77225
ZNF37A	0.00933333333333334
GTF3C1	0.7805
CTSZ	2.10475
PRNPIP	-0.90275
DRD1IP	-0.4975
NR1I2	-2.31216666666667
ZNF266	-0.066
SPAG4L	-0.3685
COX4NB	-0.4475
SAPS1	0.731333333333333
APOA1	-3.67025
TATDN1	-0.891
C10orf82	-2.133
KPNB1	-0.984
FOXO3	0.707083333333333
CRYBB2	-1.245
ZBTB5	-0.523833333333333
SLC25A38	-0.28225
DCTN2	0.233666666666667
IFT20	0.05125
CTHRC1	2.57625
C1orf31	-0.69175
UHRF1	-1.5194375
GPC6	-0.92975
C10orf54	2.0925
MCF2L2	-0.323
WNT9B	0.04825
OLA1	-0.92225
FAM120B	0.5955
TTLL10	0.5465
CYorf15A	-5.62233333333333
RELN	-1.8548
SCN2B	1.25508333333333
MFHAS1	-0.1565
NKX3-2	-1.78683333333333
RASGRF2	-0.243
SSBP1	-0.685166666666667
KPNA6	-0.317714285714286
LOC389118	0.722
HS3ST4	-1.1127
SUPT7L	-0.947125
FLJ32658	-0.595
IGFBPL1	-0.607
KIAA1641	-1.4108
SHKBP1	0.188333333333333
CSF1R	4.94775
NAGK	1.00825
MYL2	0.84325
HIST1H4C	-1.57666666666667
TOMM7	0.019375
ADAMTSL3	2.2829
TNFSF14	-0.39325
PRRT2	-2.3705
VTA1	-0.72625
AOAH	4.041
CRISPLD2	2.32478571428571
PNN	-1.6563
TA-NFKBH	-1.06475
ESPN	0.541
RBM43	-0.0675
KIAA1267	0.7095
DDX3X	0.1815
KIAA1576	-4.26825
PLXDC1	5.19016666666667
FLJ25801	-4.22875
HNRNPL	0.39
RUNDC3A	0.513166666666667
CASP12	1.9645
SH2D5	-1.78475
RPL26L1	-0.2475
OR51A7	0.652
HDC	3.172
C2orf16	-0.255333333333333
SYTL3	1.932875
GOLGA4	-0.283875
NOTCH1	0.0925
ATPAF2	0.448
ECD	0.237
SSX5	-2.28833333333333
SNAP91	0.516
OCA2	-3.45
PNPO	0.779833333333333
DAPK1	-0.203333333333333
PINX1	-0.429666666666667
SELENBP1	1.184
NEK3	-0.324583333333333
TMED4	0.810285714285714
SSTR4	-0.376
FOSL1	-2.6747
CD40LG	0.7435
CES1	-1.29616666666667
DCI	-0.300166666666667
B3GAT3	-0.0205
STK17B	0.02125
CNTN6	0.30425
CYP3A4	-1.905
MBOAT2	0.972285714285714
PISD	-0.160125
USP1	-0.85325
PYDC1	2.75766666666667
CENPM	-1.942
SAR1B	1.01
TTC7B	-0.495875
DP58	0.486
GPC1	0.38175
RBL1	-2.16725
TMEM137	-2.94033333333333
TOB1	1.02008333333333
TCEAL1	2.99433333333333
CENPF	-2.43072727272727
C6	2.901
PRSS1	-3.6775
PPIL6	1.34766666666667
C6orf124	-1.0805
ODZ4	1.51833333333333
SNCB	-0.55925
NDUFB9	-0.17875
CNOT6L	0.642
S100A9	-0.9715
TRIM50	-0.1995
KCTD1	1.7245
WDR63	0.76275
SPEF2	3.42728571428571
RNGTT	-0.655333333333333
CXorf22	0.622
KCNK16	0.03575
CEP250	-1.846875
ATPBD1B	-0.53625
KCNJ2	4.12075
MT1B	-2.5605
ZNF684	-0.152
SLC4A1	0.14475
PDHA1	-0.61625
ZNF492	0.08075
TKT	-2.255
BYSL	-0.64025
RNF38	0.262625
AHDC1	0.218
KLHL2	0.406375
CMTM8	1.20725
DMP1	-0.4835
HERPUD2	0.324
CRTAM	3.22783333333333
ZNF572	0.11275
TMEM16J	-0.734
HSD17B2	-1.50075
UBE2G1	0.1625
AHSA2	-2.4295
PELI2	-0.1725
TPX2	-2.9015
ATP9B	2.06666666666667
DAZAP1	-0.079875
HMGCS2	1.9645
C17orf38	0.6085
B9D1	0.191
NKX2-5	-1.31916666666667
KIAA1276	1.42725
LILRB2	3.485
CSTF1	-0.670666666666667
BTN2A1	-0.714166666666667
C15orf48	6.2765
IGF2BP3	-4.342
FAM113B	0.279166666666667
HRG	0.54775
ZNF131	-0.32225
USP47	0.809928571428571
CCDC88B	-0.217625
HCN1	0.9185
HTN1	-0.397
SYCP3	-0.98675
C13orf23	-1.1567
PAPOLA	-0.4385625
AATK	-0.7959
MSH3	0.1865
NDUFAB1	-0.8355
ITLN2	-1.6626
BAK1	-0.1285
MRPL45	-0.2545
MTNR1B	0.199
LOC645843	-1.281
SPECC1L	0.330125
PGCP	1.48225
SPN	-0.625
GPR143	2.283
ZNF576	0.1745
TMEM39A	0.4942
ATP5D	-0.312
MAGEB3	-1.3635
RPS5	-0.324833333333333
ANP32E	-1.54771428571429
MTMR1	0.54625
YEATS4	-1.108
SYNGAP1	-0.3875
PCOLCE	-0.288166666666667
MNS1	-0.5785
PCYT2	-0.593666666666667
ZNF182	-0.40575
LAX1	1.056
SPPL2B	1.0345
ELOVL5	1.4349
PCDHAC1	-0.646
B4GALNT1	-1.90383333333333
BLOC1S2	0.4155
ZNF673	-0.9142
ARHGAP21	-0.264333333333333
IRX5	3.38475
LRFN5	1.13066666666667
FAM7A1	-1.35875
RAB19	1.3445
GINS1	-2.18375
ITM2B	1.5964
PAPSS2	-0.178083333333333
OR5BF1	0.3615
ACSL3	-0.440875
KIAA1919	-1.01583333333333
GLT8D2	2.70925
UTRN	0.953142857142857
CNN1	1.08375
HISPPD2A	0.5465
SDAD1	-0.288625
SIGLEC9	1.29116666666667
RPL35	-0.418
C22orf26	0.5255
IMPDH2	-0.8385
WDR69	-1.1195
SEC14L5	-0.9382
CLTA	0.25075
RP11-529I10.4	0.392
GPR37L1	0.386166666666667
OGDH	0.165
ASB13	0.436666666666667
ZFP14	0.65175
ZCRB1	-0.421
KPNA3	0.24475
HSPA1L	0.59325
RHOC	0.741
LOC554175	0.1335
PPP3CA	0.115
SLC1A7	-0.4851
ZNF529	0.0216666666666666
RBED1	0.3305
DDB2	-0.9945
FLJ11286	0.552833333333333
SPATA1	1.7035
MKNK1	0.485
DYSF	1.10083333333333
ALKBH2	-0.46975
NKD1	-3.37633333333333
C1orf174	-0.048
PLEKHO1	0.609166666666667
ASB10	0.1355
RING1	-0.0796666666666667
NPC2	1.129
AVPR1B	-0.5185
YTHDF1	0.0151666666666667
LMAN1L	0.719
GSG2	-2.284
CEP170	0.0595
RPS4Y2	-5.65
MSH6	-0.532
HECTD2	0.292
ZNF556	-2.74733333333333
PLEKHC1	-0.7182
AIRE	-0.158833333333333
BCL2L10	0.90175
LMOD3	0.284
ZBTB8	-0.1097
FOXA2	-3.9069
SLCO2A1	2.7945
C3orf46	0.246
PRDM16	0.132666666666667
TMEM98	2.407
FRMD5	-1.384
PDE6C	0.3065
C1orf216	0.406333333333333
EP400	-0.527285714285714
PTK2	-0.242
RNF217	0.15225
NDUFA8	0.1445
ZFAT1	0.11325
LAMP3	1.06783333333333
GLTSCR2	1.052375
NPW	-2.218
LLGL2	-0.223
PPM1K	-2.2006
C20orf177	-0.6255
KIR2DL4	0.547875
NFKB2	0.50675
C21orf122	-0.698833333333333
HESX1	-1.3755
GPR114	0.7095
SLC25A35	-0.472333333333333
GNAT1	-0.138
ORAI3	0.58525
FAM76B	-0.197
TMEM99	1.2994
TRIM29	0.5848
CDS1	2.2815
RHEB	-0.7026
C4orf27	-0.3405
RAB3A	-0.09575
OTUD6B	-1.208
GPD1	1.310875
CDH15	-0.738166666666667
NPM1	-0.500928571428571
TMEM117	0.2685
PRPS2	0.434666666666667
GCK	-0.2585
ADRA2A	4.3155
TSPYL4	0.305166666666667
TASP1	-0.36525
WDR19	0.50425
C10orf38	-0.835
PDE4C	-1.0735
FYB	0.443333333333333
C1orf55	0.421
PPFIA3	-0.34075
RAD18	-1.0785
C12orf44	0.055
CRYBA4	-0.3795
HVCN1	1.2445
TAF10	0.3115
C16orf48	-0.593833333333333
DEPDC5	0.615666666666667
LTBP1	-2.393
MAPRE1	-0.321
FGF8	0.842
C3orf52	1.153
SENP7	-0.473333333333333
LRRK2	2.4415
RUNDC2A	0.0381666666666667
KIAA0355	0.689
CPEB1	-2.161
PPEF2	-0.9765
ABI2	-0.1495
KIAA0317	-0.198375
ATF1	-0.7045
DYNC1H1	0.6135
DIP	-0.14975
TMEM33	0.253777777777778
POLDIP3	0.0345
C7orf24	0.2465
GPR171	3.3585
CDC6	-3.15383333333333
PLD1	-1.2745
ITFG2	-0.2935
NDUFC1	-0.09225
AKNA	-0.66225
NBR1	0.38975
PKHD1	1.53966666666667
HPS4	-0.8758
MAFA	1.25375
ULBP3	-2.878
DIRC1	-0.2245
IMMT	-0.522375
C22orf13	0.244416666666667
CEL	0.000999999999999964
MARK3	-1.086
ADAMTS2	1.0215
ARPC3	0.0176666666666667
TMEM10	0.6032
NPHS1	1.07925
BRD8	-0.138
WDR12	-1.80325
IDI2	-0.754857142857143
HOXD13	-1.8995
OR8G2	-0.777
SLAIN1	-2.20075
GABRQ	-0.846
NR2C2	-1.3355
NKTR	-1.4552
TLE2	1.271
KIAA0892	-0.191666666666667
AURKA	-2.78936363636364
GPRC5C	0.978833333333333
TBC1D9B	0.885125
PNPLA6	0.302833333333333
AP3B1	0.5265
NAG	0.4945
C11orf68	0.057
AKR7A3	1.14025
AHCYL1	0.107916666666667
COP1	0.435833333333333
RPP14	-0.722666666666667
PCDHB18	1.00825
CDH24	1.426
KRT17	-0.7414
LACTB2	-0.7125
DDX24	0.0465
PHACTR1	-1.4695
SLC35E2	0.36075
LOXL1	0.84025
IQSEC2	0.756375
RGSL1	null
PCDHGC5	-0.558
MEGF10	-0.10825
PRRX1	1.58416666666667
ASTE1	0.8275
C6orf159	-1.909
MYOD1	1.12425
GAA	0.94325
ZNF747	1.383
KLRC1	-0.539875
IL1RL2	0.4645
GDF9	0.74225
GPR119	0.131
TRAF2	-0.204333333333333
HCK	3.933
BMP6	-1.73775
IL8RA	0.8875
FLJ35848	-2.02325
EFHA1	0.15225
CDSN	-0.275333333333333
C14orf54	0.085
LSM3	-1.202125
ZFP41	0.702
C9orf126	-0.8265
VIT	-1.073
SPCS3	-1.271
DEF8	-0.7445
CHAF1A	-1.614
C1orf165	-0.360833333333333
ZFPM2	1.685
FTH1	0.77325
SLC35F1	-1.298
YWHAH	0.71225
C17orf66	0.5538
ADRB1	-0.398333333333333
FOXL1	-0.0125
RG9MTD3	-0.602166666666667
UMPS	-0.075625
MGC13008	0.1785
KIAA1161	0.758
CCDC77	-2.032
C12orf65	-1.1156
COG4	-0.4065
RCP9	0.23675
RP4-692D3.1	3.12883333333333
CDC2L5	0.287
MGC7036	1.11733333333333
DNAJC11	-0.52175
GDF2	-0.850166666666667
TIMM17A	0.198
HNRNPA0	0.3493
OR2H1	0.0476666666666667
PCBP1	0.142875
COL23A1	-1.851
LRRC2	-0.264785714285714
NSD1	0.0238571428571429
FLJ37078	0.964125
WDR91	0.18
TMEM179	-0.9225
DSCR10	-1.192
CNDP2	1.0927
FYN	-0.386
BEX2	1.5005
KCND3	2.12566666666667
YPEL5	2.078375
LRRC42	-0.4325
C17orf45	-0.144625
ZNF649	0.5774
LOC150763	1.248625
COL5A2	2.85766666666667
CNGA2	0.8885
ELA2B	-0.471
RAB9B	-0.2455
FAM100A	-0.3385
NAIP	-0.796428571428572
MYOZ2	-1.07471428571429
SPATA12	-0.337
XRCC4	-0.81675
CYB561	1.0612
CHST10	0.32925
BAI1	-1.0035
BRSK1	-0.443166666666667
C17orf89	-6.93889390390723e-18
PDE6H	-2.7805
FLJ20309	0.6951
MAP7	0.265625
SCN4B	2.19075
SPAG9	-0.974875
SERTAD1	1.16716666666667
FLJ21963	-0.3845
ANTXR1	0.3383
TMPRSS13	2.53433333333333
ETV7	3.44366666666667
DGAT1	0.348833333333333
NKIRAS1	0.424833333333333
TAC3	-3.52175
CORO1C	-0.65025
RAD54B	-0.929
HRASLS3	2.62633333333333
C21orf42	-1.1375
BARD1	-0.398
ZNF177	-0.269166666666667
MIP	0.551
ZNF442	0.821
F2	-4.1218
