Hybridization REF	TCGA-AO-A0JC-01A-11R-A056-07
TMEM137	-0.3565
TOB1	0.00249999999999995
TCEAL1	-0.663666666666667
CENPF	-2.29427272727273
C6	3.51416666666667
PRSS1	-3.6285
PPIL6	-0.1905
C6orf124	0.0465
ODZ4	0.463833333333333
SNCB	-0.03075
NDUFB9	-0.50975
CNOT6L	2.26916666666667
S100A9	1.2615
TRIM50	0.1865
KCTD1	0.9137
WDR63	0.66625
SPEF2	2.591
RNGTT	0.879
CXorf22	0.0415
KCNK16	-0.217
CEP250	-0.789375
ATPBD1B	-0.29575
KCNJ2	2.5055
MT1B	-2.0825
ZNF684	-0.929
SLC4A1	0.11
PDHA1	-1.1885
ZNF492	-0.65575
TKT	-1.822
BYSL	-1.598
RNF38	0.255
AHDC1	-0.6015
KLHL2	1.061625
CMTM8	0.7075
DMP1	-0.916
HERPUD2	0.397375
CRTAM	6.3765
ZNF572	-0.000500000000000007
TMEM16J	1.0525
HSD17B2	-4.52325
UBE2G1	-0.152875
AHSA2	0.23125
PELI2	-0.3575
TPX2	-2.492375
ATP9B	1.21466666666667
DAZAP1	0.129
HMGCS2	1.83883333333333
C17orf38	1.41975
B9D1	-0.92875
NKX2-5	-0.886
KIAA1276	0.91975
LILRB2	3.4305
CSTF1	-0.85
BTN2A1	0.664666666666667
C15orf48	5.4445
IGF2BP3	-2.86375
FAM113B	3.21766666666667
HRG	-0.06175
ZNF131	-0.48575
USP47	1.00078571428571
CCDC88B	2.361875
HCN1	-0.4273
HTN1	-0.1334
SYCP3	0.204
C13orf23	-0.1235
PAPOLA	0.39225
AATK	-0.5356
MSH3	0.0251666666666667
NDUFAB1	-1.733
ITLN2	-1.22816666666667
BAK1	0.0648333333333333
MRPL45	-1.2655
MTNR1B	-0.288333333333333
LOC645843	-0.1385
SPECC1L	0.349875
PGCP	0.9685
SPN	1.83475
GPR143	-1.1685
ZNF576	-0.00533333333333332
TMEM39A	-0.0996
ATP5D	0.0838333333333333
MAGEB3	-1.0295
RPS5	-0.704833333333333
ANP32E	-0.257642857142857
MTMR1	0.99375
YEATS4	-1.40375
SYNGAP1	-0.03025
PCOLCE	-0.343166666666667
MNS1	-0.19125
PCYT2	-0.249833333333333
ZNF182	0.84325
LAX1	3.934875
SPPL2B	1.4389
ELOVL5	0.148
PCDHAC1	0.277
B4GALNT1	-1.805
BLOC1S2	0.916125
ZNF673	0.1625
ARHGAP21	-0.9325
IRX5	1.375375
LRFN5	-0.318333333333333
FAM7A1	-0.61125
RAB19	-0.077
GINS1	-2.76525
ITM2B	1.4284
PAPSS2	0.84275
OR5BF1	0.31
ACSL3	-0.994625
KIAA1919	-0.2085
GLT8D2	0.948
UTRN	1.26635714285714
CNN1	-0.662
HISPPD2A	-0.00783333333333332
SDAD1	0.579125
SIGLEC9	0.8855
RPL35	-0.356357142857143
C22orf26	0.918
IMPDH2	-1.86675
WDR69	-0.8265
SEC14L5	0.244833333333333
CLTA	-0.0975
RP11-529I10.4	-1.43725
GPR37L1	0.0988333333333333
OGDH	-0.225666666666667
ASB13	0.755833333333333
ZFP14	-0.4315
ZCRB1	-0.405
KPNA3	0.34975
HSPA1L	1.31775
RHOC	-0.6475
LOC554175	0.0845
PPP3CA	0.9952
SLC1A7	-0.2688
ZNF529	-0.152666666666667
RBED1	1.25025
DDB2	-0.34575
FLJ11286	1.30616666666667
SPATA1	0.444
MKNK1	0.978833333333333
DYSF	1.28266666666667
ALKBH2	-0.749
NKD1	-3.54666666666667
C1orf174	-0.62075
PLEKHO1	2.583
ASB10	-0.43225
RING1	0.114166666666667
NPC2	1.31775
AVPR1B	0.5875
YTHDF1	-0.3945
LMAN1L	0.279
GSG2	-0.8365
CEP170	0.0563
RPS4Y2	-5.9045
MSH6	-1.287
HECTD2	0.292833333333333
ZNF556	-2.29833333333333
PLEKHC1	-1.2068
AIRE	0.241833333333333
BCL2L10	-0.03225
LMOD3	0.1144
ZBTB8	-0.7189
FOXA2	-3.591
SLCO2A1	3.176625
C3orf46	0.478
PRDM16	0.385333333333333
TMEM98	-1.647
FRMD5	-3.7485
PDE6C	-0.303
C1orf216	-0.464833333333333
EP400	0.0945714285714286
PTK2	-0.233916666666667
RNF217	-1.09125
NDUFA8	-0.559
ZFAT1	1.3035
LAMP3	5.01116666666667
GLTSCR2	1.37775
NPW	-1.2125
LLGL2	-0.7866
PPM1K	1.578
C20orf177	-0.1005
KIR2DL4	1.0367
NFKB2	1.425
C21orf122	-0.300666666666667
HESX1	-0.392
GPR114	3.6925
SLC25A35	0.5785
GNAT1	0.03025
ORAI3	0.1105
FAM76B	0.42225
TMEM99	-1.0452
TRIM29	-2.2943
CDS1	0.49975
RHEB	-1.2576
C4orf27	-0.386
RAB3A	-0.663
OTUD6B	0.20425
GPD1	0.77225
CDH15	-1.6165
NPM1	-0.814
TMEM117	-0.7895
PRPS2	-0.371833333333333
GCK	-0.2185
ADRA2A	5.3025
TSPYL4	-0.0821666666666667
TASP1	-0.479
WDR19	-0.0189166666666667
C10orf38	-0.301
PDE4C	-0.217
FYB	4.22225
C1orf55	-0.3415
PPFIA3	-1.657
RAD18	-1.68575
C12orf44	-0.565333333333333
CRYBA4	-0.605
HVCN1	3.54975
TAF10	0.483833333333333
C16orf48	-1.08116666666667
DEPDC5	1.963
LTBP1	-2.103
MAPRE1	-0.322125
FGF8	-0.7905
C3orf52	-0.06
SENP7	1.0785
LRRK2	2.76225
RUNDC2A	1.76533333333333
KIAA0355	0.762666666666667
CPEB1	-1.9575
PPEF2	0.384
ABI2	-0.670166666666667
KIAA0317	-0.114875
ATF1	-0.718666666666667
DYNC1H1	0.2015
DIP	0.298
TMEM33	0.0596111111111111
POLDIP3	-0.11275
C7orf24	-1.46225
GPR171	5.483
CDC6	-3.158
PLD1	-0.3764
ITFG2	0.7198
NDUFC1	0.11225
AKNA	1.94425
NBR1	0.7595
PKHD1	0.595
HPS4	-0.2601
MAFA	1.671
ULBP3	-0.72525
DIRC1	0.2965
IMMT	-0.775875
C22orf13	0.18575
CEL	-0.000249999999999986
MARK3	-0.27475
ADAMTS2	0.195333333333333
ARPC3	0.871333333333333
TMEM10	0.045375
NPHS1	3.6695
BRD8	0.0118333333333333
WDR12	-2.05925
IDI2	-0.00787500000000001
HOXD13	-3.0745
OR8G2	-1.03675
SLAIN1	0.755
GABRQ	-0.37425
NR2C2	-0.738
NKTR	0.8445
TLE2	0.354
KIAA0892	0.6205
AURKA	-2.77618181818182
GPRC5C	-2.0075
TBC1D9B	0.165375
PNPLA6	0.5915
AP3B1	0.25225
NAG	-0.47725
C11orf68	-0.0405
AKR7A3	0.64825
AHCYL1	-0.307833333333333
COP1	2.038
RPP14	-0.450333333333333
PCDHB18	-0.304
CDH24	2.0415
KRT17	-2.0948
LACTB2	-1.39
DDX24	1.3466
PHACTR1	-0.364166666666667
SLC35E2	0.31525
LOXL1	-0.57525
IQSEC2	0.57325
RGSL1	-0.312
PCDHGC5	-0.038
MEGF10	0.220125
PRRX1	0.985666666666667
ASTE1	1.46833333333333
C6orf159	-2.19775
MYOD1	1.68425
GAA	-0.16125
ZNF747	-0.01025
KLRC1	-0.5145
IL1RL2	-0.525
GDF9	0.1385
GPR119	0.762
TRAF2	0.255833333333333
HCK	4.37916666666667
BMP6	-1.882
IL8RA	0.334666666666667
FLJ35848	-0.47575
EFHA1	0.4115
CDSN	-0.892
C14orf54	-0.1165
LSM3	-0.983125
ZFP41	0.2385
C9orf126	-1.12016666666667
VIT	0.0815
SPCS3	-0.552
DEF8	-0.4461
CHAF1A	-1.75983333333333
C1orf165	0.9715
ZFPM2	1.276
FTH1	-0.347
SLC35F1	-1.14875
YWHAH	-0.459
C17orf66	1.17916666666667
ADRB1	-0.351833333333333
FOXL1	-0.337
RG9MTD3	0.385333333333333
UMPS	-0.7715
MGC13008	-0.049
KIAA1161	1.1625
CCDC77	-1.6085
C12orf65	1.0194
COG4	-0.662
RCP9	0.138333333333333
RP4-692D3.1	2.63916666666667
CDC2L5	0.794
MGC7036	1.8015
DNAJC11	-1.14425
GDF2	0.24
TIMM17A	-1.55925
HNRNPA0	-0.4317
OR2H1	0.2815
PCBP1	0.4555
COL23A1	-1.27675
LRRC2	0.779714285714286
NSD1	0.890928571428572
FLJ37078	-2.210375
WDR91	0.608833333333333
TMEM179	0.52525
DSCR10	-1.6195
CNDP2	0.2918
FYN	2.097
BEX2	1.217
KCND3	0.485
YPEL5	1.66275
LRRC42	-1.88083333333333
C17orf45	-0.883125
ZNF649	-0.3936
LOC150763	1.10475
COL5A2	0.129916666666667
CNGA2	-0.2225
ELA2B	-0.504666666666667
RAB9B	-0.555
FAM100A	-0.041
NAIP	0.846214285714286
MYOZ2	-0.304875
SPATA12	-0.1345
XRCC4	-1.1695
CYB561	-0.5101
CHST10	-1.36875
BAI1	-0.842166666666667
BRSK1	-0.303666666666667
C17orf89	-0.25525
PDE6H	-0.461
FLJ20309	0.7513
MAP7	-0.14275
SCN4B	1.2515
SPAG9	-0.8205625
SERTAD1	-0.0963333333333333
FLJ21963	-2.9165
ANTXR1	-1.0281
TMPRSS13	0.265
ETV7	3.941
DGAT1	-0.189333333333333
NKIRAS1	-0.8995
TAC3	-2.6
CORO1C	-1.02933333333333
RAD54B	-2.179
HRASLS3	1.5615
C21orf42	3.305
BARD1	-0.366166666666667
ZNF177	0.331666666666667
MIP	0.5275
ZNF442	0.1965
F2	-4.2412
GRIA1	0.3365
GALNTL2	1.44466666666667
WNT5A	-2.4039
LENG9	-0.0705
hCG_25371	-1.88
FOXR1	2.137
TRA@	2.9893
PWWP2	0.875
C1QTNF7	1.34883333333333
SLC7A4	0.36875
C4orf7	4.56
C17orf80	0.0215
KLK4	0.2266
IL31	0.0655
TMEM176A	4.1355
CTNNB1	-0.85425
BHLHB2	0.5955
TMEM185B	-0.4295
ARD1B	-0.69025
C1orf93	0.5005
BRUNOL4	0.219
LOC541469	0.838
UPK2	-0.041
GAS8	-1.37866666666667
PATE	0.3735
IMPACT	-0.022625
WNK4	0.998833333333333
HNRPLL	-0.509
GAD2	-0.175
ITGA6	-0.2415
BMP15	0.4595
CYP2A7	-0.45425
RIC8A	0.044
CCND1	-0.81575
USP35	0.9775
DSCR2	-1.9365
CCL4	5.164
ZCCHC10	0.474
NOL11	-1.01275
TRPM2	0.9165
PSMD2	-1.40418181818182
CHTF18	-1.555
USP18	0.8125
RRAS	0.563
LAMC3	-1.32175
TOX	1.45966666666667
PCDH15	0.0325
GABRG3	-2.44175
NUDCD2	-0.904625
SGCZ	-1.0165
KCTD17	0.5046
SPSB2	0.6975
TPPP3	3.71666666666667
CILP2	0.270833333333333
CALB2	2.011375
CEBPZ	-0.365833333333333
ZNF479	0.2685
FMOD	4.65966666666667
C21orf66	-0.392
CLN6	-0.662166666666667
ANAPC1	-0.6745
SH2D3C	3.19425
PTPN14	-1.7624
TRIM42	0.16425
APTX	-0.33425
SNRPG	-0.706
BMS1	-0.016
MAGEA3	-4.501
NFATC3	0.385916666666667
LRRC45	-0.0993333333333333
ARS2	-0.142642857142857
LRIG1	1.42066666666667
EPSTI1	2.3605
PRSS27	-0.778
ERC2	-0.7305
PRKACB	1.92571428571429
PRDM13	-5.1065
HCG27	0.25025
KLK12	-5.0135
HSD17B7	-0.8335
ZNF354A	0.3005
PCDH11X	1.0495
DMGDH	-0.957
PCBD2	-0.521166666666667
TMC6	0.806125
RIMS1	0.452125
SF3B2	0.0198333333333333
RCN1	-1.33133333333333
CPB1	0.229
BCAR3	0.2705
FCRLB	0.979
PAK1IP1	-0.865
OR10H1	-0.1795
KIF9	0.1018
PITPNM2	-1.08775
L3MBTL4	0.665
TGFB1	0.5271
ZXDC	-0.0335
SLC6A16	1.31225
SRrp35	-0.879375
LRRC8E	-0.611
PPIAL4	-0.974166666666667
EOMES	5.01716666666667
PAX2	-1.454
SCARF2	0.142125
PSEN2	0.32475
PCDHB13	0.39925
C10orf28	0.31375
DHRS7B	0.488142857142857
C1orf131	-0.49475
ASB1	-0.4294
ZNF223	0.641333333333333
LCMT2	0.0595
MEP1A	-0.308
TMEM53	0.14225
RSPH3	0.96675
C10orf33	-0.8725
LOC644285	1.153
PTPN9	0.38
ABCA12	-4.29375
CCDC37	-0.95525
RUNDC1	0.6467
YES1	-1.66283333333333
FAM120AOS	0.2225
OR5M3	-0.256
PPP1R3F	0.04425
IL13	0.2274
MDFI	-2.20225
PRNT	0.79525
ZDBF2	0.303
OR10C1	0.2465
CLIC1	-0.661
LILRA5	0.0938333333333334
CSAG1	-3.405
TREML2	3.72883333333333
FAM125A	-0.711333333333333
ZNF74	-1.529
FAM104A	-0.3465
LRRC39	-0.3645
SAMD5	-0.58375
HYAL2	0.06225
HIST2H2AC	0.298875
IGFBP5	-0.715782608695652
NRTN	-2.14466666666667
KIAA0556	0.0241
FAM29A	-1.43211111111111
JMJD2A	0.826
EPHB1	2.528
POLD4	1.280875
ANAPC10	-0.659
LRRC36	1.1325
MEGF6	-0.1945
LPHN3	-0.527666666666667
BMP10	0.1025
C21orf55	-0.3375
CREM	-0.51175
PTGER4	2.19483333333333
METAP1	-1.24675
KCNQ1	1.8615
NR2F2	0.77575
SSFA2	1.62858333333333
CTTNBP2	-2.611
BCL2A1	2.075
ZBTB24	0.895875
SLCO6A1	-1.341
PRDM1	2.5087
OR7D2	-0.534333333333333
CCDC47	-1.3911
LOC646982	1.081
SLC26A6	-1.72916666666667
BIN1	1.6108
SRRM1	0.558214285714286
PCSK1N	0.929625
ALS2	-0.6809
ECT2	-2.64784210526316
CACNA2D2	-0.070375
DOCK6	-1.0505
C10orf119	0.1715
FATE1	0.63275
DUSP23	1.0175
TRIP6	-1.26664285714286
NUP35	-0.92875
CDH3	-0.6445
KLHDC8A	-0.54775
C9orf116	0.1645
EI24	-1.081
CENTD1	3.35916666666667
RWDD2B	-0.0616666666666667
DOCK1	0.895
NPAS2	-1.0935
NR3C2	3.34216666666667
FAM63A	0.507333333333333
INPP5F	0.239333333333333
FAM111A	0.4435
MYBL1	-0.84525
IQGAP3	-0.8905
CRADD	-1.26416666666667
DUSP12	-1.1105
PDZK1IP1	0.61825
VASH2	-0.149
CTR9	0.55375
VIL1	-4.3025
OR8U1	0.128333333333333
CCDC107	1.2405
PTTG1IP	-0.488375
OR4X2	0.02075
COL9A1	-1.2615
PSMD9	-0.9255
ZFP62	0.53775
TIP39	1.18825
PARP15	4.192
TTC19	-0.743375
C1orf114	-2.10583333333333
GFPT1	-1.232
SLC27A6	-1.9915
MRPS10	-1.0646
CALML5	-2.84383333333333
TRPM7	0.54375
CGNL1	0.8965
CECR1	1.6945
SERPINB8	0.255833333333333
TMEM102	1.369
PDIA2	-4.11075
NUCKS1	0.194333333333333
HOTAIR	0.60025
EBI3	2.03
NXN	-1.11175
ZMYND19	-1.15325
FOXJ3	0.277
EIF5B	-0.3607
EIF2B4	-0.745166666666667
LEO1	-0.5335
ZIC5	-1.40758333333333
IL20	-0.4845
KIAA0415	0.61725
FLJ37357	-0.1425
TSPAN12	0.39
ACTR3B	-1.366625
TFAM	-0.572
IL17RD	-3.021
PARP12	1.98075
KLHDC7A	0.328
KCTD4	0.0695
GTF2H1	0.053
FLCN	-0.841166666666667
BIRC4	1.169375
LOC790955	-0.6795
VKORC1L1	-1.416
CYP4F22	0.587833333333333
TAS2R5	0.00849999999999999
ZNF582	1.1965
HS3ST3B1	0.84025
CTNS	0.12075
STK36	0.288166666666667
MMD2	0.23275
RP5-1103G7.6	0.2865
FLJ23356	-0.0465
CRH	-1.229
C1orf182	-0.427666666666667
ACP5	2.58983333333333
AMFR	1.4355
CA4	-0.44325
PLCB4	-0.783375
MPHOSPH10	0.19675
UNQ473	0.108166666666667
G3BP2	-0.0190833333333333
SR140	0.0524166666666667
HOXA2	0.44825
PYGB	-1.0635
BAT1	-0.341666666666667
DKK3	-1.77833333333333
DDX31	-0.919625
TULP1	-0.014625
NHLRC2	-0.12475
TNRC4	-0.137333333333333
ZNF430	0.3155
TNRC6A	0.95875
PLA2G1B	0.267666666666667
RCHY1	-0.2865
GTF2A2	-0.810833333333333
MGC4294	-2.5305
ZNF691	-0.04575
TACC3	-0.117
DNAJC5G	-0.09575
LOC4951	1.22625
MS4A4A	-0.1725
LOC152485	0.705
PPP1R2P1	0.354
PPP2R5B	-0.15175
RPGRIP1L	-1.188375
SPOP	0.9294
PTPRF	-0.588083333333333
MGC42090	0.4955
SUSD3	3.1865
THOC4	-1.014125
MAML1	0.4117
FXR2	-0.746166666666667
TYK2	0.472625
MUC6	0.698
DNAJB7	0.3535
PIP4K2A	1.65571428571429
MEX3A	-2.841
RRP1	-1.212875
TFAP4	-0.367
CXorf41	0.4405
MTMR4	-0.270666666666667
CTLA4	2.924
SNX9	0.07075
CIB3	0.413666666666667
NECAP1	0.51925
PLA2G2D	3.1372
GLMN	-1.78583333333333
DCLRE1A	-0.45525
PDX1	-0.1565
SAMD11	-1.424
MRPL55	0.2703
TLR7	2.9085
TBC1D21	0.0733333333333334
SMAD1	1.0337
ACTRT2	0.41525
RIOK2	-0.30325
PDLIM4	-1.1845
SLC22A15	-0.598833333333333
ABHD13	0.66
STX18	-0.2647
CCPG1	-0.3805
DCBLD1	0.258
SLC2A6	0.8005
NOLA3	-0.243
TRDMT1	-0.6975
IL17F	0.552
ATP1A4	-0.625833333333333
OR52W1	0.1235
CFL1	-0.212
IL4	0.56175
RBP2	0.137666666666667
CPSF6	-0.247875
TTC8	-0.607666666666667
MUCL1	0.594
EYA3	-1.46516666666667
KRT38	0.42775
GNE	-1.11275
ZNF501	0.47225
SLC35A2	-0.627125
CEP110	2.0242
MYF6	0.78825
MGST2	-0.1615
TRPV4	-0.907166666666667
NEK8	0.240333333333333
NOX5	-2.479
NCKAP1L	2.31416666666667
EMP3	0.00650000000000001
BPY2C	0.3005
C1orf38	2.486875
ELOVL2	-0.390875
CBX7	2.75416666666667
OSBPL1A	0.0363333333333334
ZNF589	0.4395
ESCO1	-0.0746666666666667
TRA2A	0.439166666666667
C3orf26	-1.878
PHF2	1.65441666666667
PID1	0.3165
RFC1	0.496375
MTAP	-0.38825
ADORA3	2.04666666666667
LOC389458	-0.179
TRNT1	-0.687875
CRIPAK	0.45
RAI2	3.70466666666667
ANKRD44	1.8575
GZMB	4.9385
NFE2L1	-0.3525
STIP1	-1.18466666666667
RASL11B	-0.6555
NT5DC2	-3.28133333333333
LRP2	2.764125
MTDH	-0.229066666666667
ARSG	-0.32625
HSP90AB1	-0.880333333333333
CT45-6	-4.80225
ZNF483	1.77475
LMBR1L	0.52625
S100A2	-3.7993
C2	0.616888888888889
C2orf27	1.518625
EIF4EBP1	-1.7145
GCKR	-3.85666666666667
PPP1R9B	1.302125
FER	-1.233
SNRK	1.96666666666667
OR5M10	0.7515
UTP6	-0.02275
CAPZA3	0.7335
FBP1	1.53377777777778
TERT	-1.705
CCL1	-1.0305
FUCA1	2.91325
ALS2CR8	0.535
KCMF1	-0.0825833333333333
SRCRB4D	-2.1425
OXCT2	-0.328333333333333
IL17RA	1.42666666666667
MPP5	0.056625
SPA17	-0.50475
FLJ10986	0.033
GALNT14	-1.48725
CXorf27	0.49325
NPLOC4	-0.467
RAB34	-0.6685
KRTAP3-3	-0.628
ARSD	0.088
CPLX2	-1.1664
PJA1	0.1295
WHDC1L1	1.37766666666667
RB1	-0.0342
MTMR15	-0.208
PHLDA2	-2.3558
GUCY2F	0.0865
MPV17	-0.128
SLC35D1	-1.225
LYSMD3	-0.4916
COL16A1	-0.17425
ERLIN1	-1.50933333333333
JMJD4	-0.05675
HIST1H2BK	-1.09125
TP53I11	0.770666666666667
ST3GAL4	-1.0408
PF4V1	0.766
ALG8	-0.68375
REG1A	0.0745
MINA	-0.43525
CYB5R3	-0.0729166666666667
HHLA1	-0.562
MYST4	1.3908
VASN	-1.32825
UCHL5IP	-0.88875
TFAP2A	0.166125
MGC9913	-1.106
C9orf97	-0.5975
LOC90379	0.10225
PHF15	1.37957142857143
ZNF169	-0.0256666666666667
KRT7	-0.478
GLIPR1L2	-0.185142857142857
LOC116236	0.63925
IQCF3	-0.489
RDH14	0.515
HNRPK	0.303714285714286
RABEPK	-0.854333333333333
ISX	-3.365
CBARA1	-0.23425
RAD51AP1	-2.7435
MLL5	1.324375
CXorf48	-5.352
SGCD	-2.6205
PHTF1	-0.369
CA3	1.19525
CMTM5	-0.232
STX10	-0.539875
JMJD2D	-0.812
P4HA1	-2.17016666666667
GAB3	2.07633333333333
DHRS4	-0.0476666666666667
COL4A1	1.782375
C20orf20	-1.746625
OSBPL2	-0.107
PTTG2	-1.505
KIAA1688	-0.38475
STS	-2.156
SHROOM4	-0.0323333333333334
KBTBD5	0.185166666666667
ALDH1A3	1.1163
BTNL2	-0.0253333333333333
TGIF1	-0.354
ZFAND5	0.376875
ICA1	1.22475
NAV3	-1.40816666666667
FLJ12331	-0.5155
EPS8L2	-0.5443
MNT	0.318
ENTPD1	2.006
OR51E2	0.189875
STK11	0.748
MX1	3.7
TTTY9A	0.63875
CX62	-0.6445
LOXL4	-0.933875
EXOSC4	-1.0075
PURB	0.167214285714286
SETD1A	-0.214166666666667
RELB	2.70875
LAMB2	0.854833333333333
HNF1B	-0.150333333333333
PNLIPRP3	0.117
C14orf139	1.3925
UMOD	-0.000249999999999993
GRIN3B	-0.3385
GPR25	0.375
ZNF512B	-0.93825
ATP6V0A1	-0.70525
SRA1	0.363666666666667
ZNF615	1.10525
ZNF768	-1.18075
ZNF469	1.97325
DYNC2LI1	-1.111
DNAH3	0.177
LOC387911	2.42875
LOC554234	0.36725
ARRDC5	3.03875
TMEM59L	-2.29583333333333
MARCH4	-1.65766666666667
CNOT8	0.382666666666667
KIRREL3	1.2035
ADAM17	0.346875
MYOG	0.3465
CPNE1	-0.673
AK5	0.252625
LOC204010	-0.08275
NDRG4	1.012
LOC130074	0.0575
PIAS4	0.1105
NCOA2	0.266
TEGT	-0.2616
USP5	-1.313
ANKRD21	0.076
KIAA0692	0.055
HAPLN3	2.3875
LZIC	-0.60275
NRXN3	3.28575
CDKN2C	-1.54983333333333
KIAA0226	0.940416666666667
CYB5D1	-0.6095
WDR68	-0.3235625
ABCB6	-1.8905
MRPS25	-1.07625
ZMAT2	0.477583333333333
KRT25	0.7845
RPL11	0.2335
GRAP	2.45616666666667
LOC198437	-0.626333333333333
RORC	0.11275
RAP2C	0.464142857142857
MXD1	0.221125
AZI2	0.117
NUAK2	2.216
AHSG	-6.313
MANSC1	-0.27975
IMP3	0.319166666666667
C2orf3	-0.426625
VSTM3	5.14025
PCTP	-0.64225
SIRT1	0.543
MANBA	0.58925
CD164	0.577125
GFRA1	-2.4895
PRM2	0.267
ZKSCAN3	-0.115
PLEKHG1	3.35675
TPRKB	-0.598
UBFD1	-1.00083333333333
CDKL5	0.2094
HIST1H2BD	0.082
INPP4A	0.216333333333333
BMX	0.052625
PTPRU	-2.3495
LOC554202	-0.662
HOXC8	0.692125
IL12B	1.9125
ADPGK	0.56375
ZNF418	0.9505
SIAE	-0.39675
CWC15	0.23875
RP13-401N8.2	-1.1005
KLHL11	-0.26
DEDD2	0.479125
PSMB3	-0.09875
DDX25	-2.42625
ZBTB3	-0.124166666666667
GFRAL	0.1935
RPS25	0.421333333333333
FAM57B	-1.25883333333333
TESK2	0.461666666666667
DNM1L	-1.152625
ZNF207	-0.425
CLEC11A	-0.12125
TOLLIP	0.26
TMEM61	-2.1605
DLK1	-4.3926
PLVAP	3.144
NOD2	3.82283333333333
SCMH1	-0.3625
FLJ40235	-1.089
HTR2A	-0.995333333333333
ARMC5	0.072
FUT7	2.3645
PRELP	1.0569
ALKBH6	0.006
GYG1	-0.539416666666667
POLR3GL	1.0135
COL8A2	2.717
OR10A5	0.406625
C1orf187	-2.107
TXLNB	1.52016666666667
C16orf68	-1.28166666666667
R3HDM1	-0.3675
C16orf75	-1.34475
BAALC	0.310625
TNP1	-0.905
GAPDH	-1.665
COX7C	0.0335
ERRFI1	-1.83125
PGAM2	0.196166666666667
FAM108B1	-0.899
APC	-0.039125
TLR2	3.25925
SUCNR1	2.871875
ZNF233	0.42675
WFDC1	-2.3015
PSG11	-0.385222222222222
SLC39A1	-0.1055
PSAPL1	-0.6615
CDC42EP1	0.31275
MECR	-0.9895
KIAA0101	-1.6215
MACROD2	1.0388
MMP19	1.30175
LOC202459	-1.22933333333333
VNN2	5.344
ACCN3	-1.6035
TIMD4	7.428
RNASE8	-0.014
CCDC7	0.80875
SULT2B1	-1.705
ME1	-1.99225
MGRN1	-0.081
MRPL30	-1.036875
IVL	-0.033375
CALM1	1.17055
PLEKHA6	0.6824
B4GALNT2	0.4905
PGDS	4.211
C8orf33	-0.938333333333333
TMEM56	-2.79266666666667
CKM	-1.8285
ESR2	1.3411
ACOT8	-0.78075
AGTR2	-0.152
LOC155006	0.90125
BC37295_3	0.376
EPM2AIP1	0.231666666666667
PZP	0.244
RPS9	0.9415
C18orf51	-2.47466666666667
SIVA1	-0.1691
HEATR2	-0.967
CD3E	1.82408333333333
C20orf142	-1.624
PGLYRP3	-0.3305
CCDC139	-0.41725
GPS2	0.075
NOL14	-0.42975
LRTM2	-0.34075
TRIM36	-2.771375
TP53RK	0.0285
FBXL13	-1.43716666666667
RUFY2	0.2445
C11orf70	-0.813166666666667
HSPB9	0.193333333333333
GJA5	2.09775
HGF	-2.759
EPHB4	-2.066
SOX18	1.7575
IFRG15	0.0725
SERPINA10	-3.2095
WDR23	-0.121625
REEP2	-2.125
CDK3	-0.50925
HSPA12A	0.692125
ARL8B	0.3535
SATB1	2.30333333333333
PPM1D	-1.87483333333333
VPS45	-0.295666666666667
TP53BP2	0.025875
GJE1	0.65375
CACNA1G	0.012375
VGLL4	0.465
GNPTG	0.7495
ROS1	-3.58925
C21orf128	0.036
BMP8B	0.55525
SLC5A4	-0.688
SLC6A3	-0.0673333333333333
C16orf53	0.37925
TMEM81	-0.9885
APC2	-0.1602
SYAP1	-0.780875
C6orf54	-0.0545
ZBED5	0.8519
PVR	-2.083125
LTA4H	0.210666666666667
CCDC24	0.8054
MAGEA4	-4.383
IFIT3	2.217
MYADM	0.782125
C21orf82	0.0615
PDE3B	0.91525
TMPRSS11A	1.04525
PGK1	-1.77064705882353
CCL13	5.6635
DERL3	0.571833333333333
MLXIP	-0.383666666666667
PLOD1	-2.158375
MTFR1	-2.2331
NPDC1	-0.1645
GPAA1	-1.25866666666667
LTV1	-0.512
RYR3	-0.6875
C7orf46	0.0845
VAMP2	1.5535
RNF135	0.6082
SUPV3L1	-0.2605
FIBP	-0.194
ADAMTS18	0.446833333333333
RNF25	0.3125
SOS1	0.5335
PLAU	-0.65025
MATK	-0.628
EHF	1.589
CTNND2	0.362125
PTEN	0.545142857142857
ZNF189	0.256
SLC28A3	0.003
GUCY1A3	3.73025
SETD2	1.48625
ROGDI	-0.2565
TICAM1	0.3213
RASSF3	0.2545
PACSIN2	0.2375
SERPINB5	-2.08375
PRKCDBP	0.16875
TFDP3	-1.2785
LGR6	2.082625
RFX5	0.955666666666667
OR52J3	0.0505
PTPN18	1.711
ZBTB34	0.474875
KCNF1	-1.02525
SYNE2	1.46057142857143
SLC22A4	-1.66775
NETO2	-2.17575
VCPIP1	0.9735
LDHD	-0.702
ESX1	-3.29925
SQRDL	1.946
GALK1	-1.445
SERPINA6	-3.50283333333333
HD	0.251
ASCL3	-0.2295
FBXL6	-0.339
FABP7	-4.67325
MAGEC3	-1.8675
KLC4	-0.4945
CD1D	0.429
PRAM1	0.61875
EIF3B	-0.758642857142857
DSCR8	-5.931
FLVCR1	-1.9935
KIAA0141	0.2355
PROM2	0.938
ALOX5	2.6572
GPR162	-1.17125
LYRM2	-0.13625
RNASE6	1.576875
HES5	0.4685
GJA1	0.083625
