Hybridization REF	TCGA-A8-A0AD-01A-11R-A056-07
LZTS1	-0.389625
ARHGEF3	1.80925
RHBDL3	-2.6205
CSNK1G2	0.0980833333333333
ChGn	-1.65525
KIAA1244	2.91183333333333
GABRB2	0.374
MGC72080	-1.043
CD27	2.15675
EGLN1	-1.9407
PEX13	0.588
RWDD3	0.2695
RNF12	-0.1855
GRIN2B	-1.884
ADAMTS14	0.20175
DYDC2	-0.949666666666667
ATP6AP1	0.8698
NR1H2	0.00616666666666666
PDK2	1.12675
C3orf17	-0.528166666666667
SLC38A2	-0.403714285714286
SLC25A29	-0.951833333333333
C15orf29	0.132125
ADAM9	-1.0875
TMUB2	0.284125
GPR176	-0.5825
AGK	-0.668625
MCCD1	0.30275
NDUFA4	0.16175
TMEM146	0.214333333333333
DUSP1	1.685625
UNQ6975	1.326
EMX2OS	4.697
INSM2	-0.33225
LUZP4	-0.257
SETD6	-1.35025
P2RY2	1.155
SLC45A2	-1.9275
RABGAP1	0.507333333333333
UBXD5	0.55475
GPRC5A	0.6058
PAK3	-0.504333333333333
LOC63920	-0.09625
TGFBR1	1.7354
KRTAP6-3	0.04775
SFMBT2	-0.271
CDC42	0.4435625
C11orf35	1.435
TTLL2	0.544666666666667
UACA	1.03608333333333
CD97	-2.3501
SETD5	0.03875
NINJ2	0.035
PTER	-0.290333333333333
POMGNT1	0.605
KRTAP4-2	0.186
ECGF1	3.0025
HRB	-0.265181818181818
ATP1B2	-0.2008
LOC400506	0.56
COL4A3BP	1.11925
C6orf97	1.92525
GRHPR	0.656875
TAS2R1	-0.209
SEMA7A	-1.0765
EDF1	0.21675
ODF2L	-0.1124
PCID2	-0.978166666666667
GTF2H4	-1.1035
ZCCHC3	-0.3755
CGB2	-0.0616666666666667
NEUROD1	0.2845
C20orf75	0.543
RP5-1054A22.3	0.881166666666667
IFNA5	0.1275
ZNF134	1.05033333333333
MGC119295	-0.396
ZSWIM6	1.1485
SMEK1	0.203833333333333
PCGF2	0.243625
C1orf102	2.70125
CYP2A13	0.718
KCNH6	-1.1561
MDM1	0.6137
ALDH7A1	0.0253333333333333
C9orf75	1.625
VDAC3	-0.309625
OR51T1	0.033
EIF3F	-0.518333333333333
KCNJ10	-0.989125
LENG8	0.0735
EDEM2	-0.3195
CCNJL	-1.17833333333333
DHX37	-1.1055
CRYGN	0.7365
AATF	-1.274375
ZNF630	1.29025
E2F5	-0.3105
WFDC13	-1.29966666666667
FTSJ3	-0.832166666666667
C4orf33	-0.0405
LHFPL4	-2.9025
C19orf56	-0.235416666666667
SMAD4	0.285
AFM	-0.723666666666667
G0S2	-0.104
FCHSD2	0.2775
RRP1B	-0.5549
EEF1B2	-0.726333333333333
STAT6	0.159333333333333
ZNF195	-0.44125
GNL1	-1.01016666666667
ZNRF2	0.718333333333333
PER3	1.30425
ASB16	0.22575
C10orf10	0.983142857142857
ADCY8	-3.63066666666667
C9orf58	-3.766
ARMC10	-0.159666666666667
PSG1	-0.798
DHX34	-0.11125
VARS2	-0.5415
NFIC	1.5185
ITPR2	1.5325
AGXT2	0.979
OR6K3	-0.00650000000000001
H2AFZ	-1.11341666666667
MLLT3	1.13916666666667
COX4I2	1.8975
CCNT2	0.151875
PLK4	-2.433375
NUMBL	0.0728333333333333
MED16	0.4205
PLEKHQ1	1.84025
GOSR1	0.350611111111111
BTG4	0.09075
RPL30	-0.161083333333333
IGSF5	0.0155
IGFL2	4.08783333333333
ELMOD2	1.2405
SHC3	0.0125
HAVCR1	-0.25
DYNC2H1	1.428
RNF5	-0.856
C2orf7	-0.17525
NLF1	1.1785
KLHL25	0.22975
LRP10	1.058
KRI1	-0.26725
PUS7L	-0.377833333333333
MGMT	0.13325
HOXD1	-0.942666666666667
CSH1	0.3087
ATG16L2	-0.3285
FLJ44635	0.102
CHODL	-0.407
EXOSC8	-2.19275
SLC28A1	0.3005
MYO7B	-0.542333333333333
SEH1L	-0.6066
MTNR1A	0.432333333333333
TSPAN5	2.367
CDC45L	-2.89566666666667
AMIGO1	0.4335
ATAD3A	-1.267875
OSGIN2	-0.0128333333333333
PDIK1L	0.843833333333333
DARC	1.374625
PIPSL	0.052
SHMT1	-1.3365
CRISP3	0.1275
POPDC2	1.53416666666667
ZRANB2	-0.023
FBXL8	1.04775
TRIP13	-2.59863636363636
EIF5AL1	-0.927
POU5F1P3	-5.41316666666667
IL6	-3.83633333333333
CXorf38	0.607
IFNA16	0.201
FBXL2	0.646333333333333
BRD1	0.0875
STATH	-0.3355
FBXO44	0.536166666666667
MCCC2	0.93575
CDC2	-2.4503
C5orf23	-0.4255
IVD	0.815333333333333
C10orf122	-0.936
MSL3L1	-0.419
MVP	1.35825
EPOR	-0.7965
ZMYM1	-0.395833333333333
BCL7C	0.969333333333333
PSTPIP2	-0.1981
LYPD1	-2.46125
OR8G5	0.1365
ZP3	-0.8645
BCAS4	1.39066666666667
EDG6	0.42825
ISY1	0.2505
PRAMEF2	-1.028
CUL1	-0.3785
RNF213	1.0728
CCRK	0.87625
DHX9	-0.458375
C13orf29	-1.0915
NCKAP1	1.19
MRPL43	0.0325714285714286
XPR1	0.48575
PKN2	0.8999
PODNL1	1.1465
ZNF333	0.16625
DALRD3	0.9315
OPN1SW	-0.1345
BTBD6	0.83525
C11orf82	-2.197
OR5P3	-0.5395
DUSP11	0.08525
L1CAM	-2.2233
NEK11	2.29733333333333
OR7E91P	1.229
CNTN3	3.3132
CREB3L2	0.3135
ZBTB37	0.208
KIAA1324L	1.6315
NDUFB10	0.6415
NUDT2	0.01025
GTPBP8	-0.48475
CACNA1D	3.03025
PRKAA2	1.71533333333333
PRDM8	0.046
MGC16075	-0.6465
KRT14	-1.56492857142857
PP8961	0.436875
MRPL18	-0.39375
ABCG2	-2.471
PACRG	1.1065
BBS2	-0.685
KREMEN2	-4.1445
FBXO21	0.7355
HNRPUL1	0.0409166666666667
GRB10	-0.03075
CLSTN1	1.27925
LMAN2	0.2171
C17orf61	-0.99725
NIPSNAP3A	0.2855
INSIG2	-1.02916666666667
PCDHB7	-0.336
STXBP2	1.112375
CMAH	-0.253818181818182
SEMA5B	-1.5655
ZNF155	0.453333333333333
COQ6	-0.185166666666667
PRPF4	0.03375
TSPAN15	2.7566
VN1R5	0.39175
LATS2	0.25375
SELK	0.2585
PGK2	0.761333333333333
MS4A1	-1.752
TYW3	0.1832
KRTAP5-1	1.14675
RCCD1	-0.806666666666667
BTN1A1	0.48825
DDX28	-0.7505
TMEM65	-0.273
LOC92345	0.3085
TTC31	-0.1605
WDR46	-0.826666666666667
CHP2	-1.32133333333333
LSP1	1.284875
ZNF542	0.75475
EXOSC1	-1.2895
ARHGAP18	0.861833333333333
LRRTM4	-1.673625
MAOB	4.56875
CACNB4	0.08975
MGC33846	0.1885
RANBP3L	2.165875
ATP5L	0.17875
ONECUT1	-3.4275
NUDT9	0.09675
TMEM149	1.1665
STX17	0.15225
IGSF10	-4.72875
TMPRSS9	0.5385
BMPR2	1.52716666666667
ALLC	0.2325
KLF7	0.61925
GCC1	0.7716
TIMM9	-0.554
CDO1	-0.254
MGC10701	-0.664
IFI6	0.925166666666667
FRMD8	0.02275
MGAT2	0.13425
WBP5	-0.253
CNIH2	0.56725
KIAA0907	-1.9825
KCNH8	-1.6475
CTSG	-2.71725
GRIK1	-0.8285
CUL5	0.588125
FRMD1	0.542
OR9A4	-0.1245
SYT6	0.050375
FOXD4L2	-0.1155
ANAPC2	0.0243333333333333
OPN5	-1.018
TAF13	-0.3695
LYG2	1.35275
GGNBP1	0.0695
C11orf40	0.5875
OTX2	-1.4795
REG4	-0.196
EIF5	0.095125
PALB2	-0.6135
SEPSECS	0.2489
RNASE3	0.04775
TRIM49	-1.617
POLR2K	0.4656
GPR42	0.2005
C8B	-2.97775
SASS6	-1.2375
PREB	-0.697833333333333
OR3A3	0.186
TUBA8	-0.122125
IGLV2-14	-3.017
STIL	-2.38475
ANKFN1	-1.11983333333333
NME7	-0.00425
HOXC12	-2.2225
UBE2C	-1.801625
FHOD1	-0.644875
CDK2AP1	0.687416666666667
OR6K2	0.43425
DHPS	-0.129
RPL5	-0.956833333333333
TRGV5	-0.164
LOC541472	-0.149875
HCCS	-0.1524
DENND1B	-0.8885
LHX3	-0.043
OR5D16	0.3855
CXorf57	-0.110166666666667
IRF2BP1	0.82975
NDST2	0.633666666666667
LCE3D	-0.158
BOLL	-0.215
SYT3	-1.136
PIH1D2	1.45975
C20orf7	-1.11816666666667
IL1R2	-0.584
SLAMF9	1.542
PPME1	0.45025
PIK3CA	-0.24225
TRAPPC1	-0.09925
COLEC10	-0.939
SLC9A6	-0.928833333333333
PDDC1	-0.422416666666667
CCDC53	0.008
GK3P	-0.46975
DAZL	-1.53225
BRI3	0.36
SDK1	0.368125
CYP2C18	-0.343
IFI44L	2.982
RPL3L	0.3385
FUT9	-1.793
KIFC2	-0.5345
PMP2	-0.53775
SLC4A9	-0.3565
PLAG1	-1.55383333333333
MYCBP2	0.05
OR4E2	-0.497
CCDC65	0.16825
C16orf82	-0.176285714285714
ENTPD4	0.296375
BRP44L	0.315125
PMP22CD	-0.113
TMCO4	-0.2575
KCNN1	-0.9765
WDR35	1.19375
CCDC80	2.421125
C3orf31	-1.232
SLC7A9	-1.52875
TMEM190	-1.3155
DBC1	-2.37316666666667
FADS3	-1.10116666666667
PDZD8	0.513166666666667
GRM5	-0.241
AZGP1	3.2799
PEX3	0.0055
MED1	-0.878
ATG4C	-1.17933333333333
HNRPH3	-1.574625
FAM109B	2.6185
C4orf17	-0.5915
CA10	-0.092
OPRD1	-0.154
CCL16	-1.50225
SACM1L	-0.52825
CST6	3.3865
CD63	0.6539375
LGI1	-2.729
ZNF784	0.66175
CRYBB1	-0.0675
CX3CL1	0.15535
TOP2A	-1.52425
GYPB	-4.03333333333333
GADD45GIP1	-0.64375
FEN1	-1.5635
IGF1R	1.2535
WDR72	-1.54066666666667
PURG	-1.08216666666667
DEFB126	-0.7425
PKD1L1	0.946
CAV1	-2.3428
GNPDA2	1.3822
DGAT2	0.460375
NLGN1	-6.04075
STRBP	0.349125
HPRT1	-0.0248333333333333
FANCI	-2.313
PSMA7	0.133875
DBF4B	-1.1475
TTF1	-0.653
RAD54L	-2.70425
ELOF1	0.2425
PLAGL2	-0.723625
ZNF256	0.628
HMGCL	0.857
MSI2	-0.244833333333333
RPESP	5.38616666666667
C11orf60	1.138
ABCD1	-0.048
ACAA1	1.4133
SPARCL1	5.44857142857143
IL6ST	2.024
ZNF319	0.16475
TMEM109	0.4914
FAM90A1	-0.517333333333333
IL22RA1	-2.2415
ATP4B	0.4325
TEC	-1.265
C7orf30	-1.03675
TXNDC2	-0.0973333333333333
ABCB4	0.095
KIAA1191	-0.06325
C9orf38	-0.1845
SFTPB	0.105625
CNTNAP2	1.68816666666667
FRK	2.075
TBX19	-0.5525
CHD4	-0.1765
C6orf26	-2.61533333333333
MOSC2	2.1725
IKBKE	-0.12225
HIF1A	-1.41416666666667
LOC595101	-0.083
RELA	0.258333333333333
TMEM16B	0.7355
ABHD12B	-1.04175
TSEN34	0.33575
KIF18A	-2.9675
TXNDC9	-0.0298333333333333
SPATA2L	0.4655
SEMA4G	-1.1645
C21orf91	-0.4555
MATN1	0.011
KCNIP4	-0.395833333333333
TUSC1	1.93925
OR4C15	0.7155
ARMCX6	-0.0408333333333334
WBSCR27	0.0878333333333333
OR52I2	0.134
KIAA1604	-0.945
DYNC1I1	-0.326
PPP4C	0.023
SLC47A2	-2.9695
TREH	-0.04075
CD48	1.6705
ST14	1.54966666666667
PKN1	0.338
SPON2	3.00225
XBP1	2.92375
SFRS12	-0.392833333333333
EFCAB6	2.8905
SELT	0.5305
SLC39A2	-0.683
ERF	-0.504666666666667
ARL3	0.116
SURF6	-0.3143
MLLT10	-1.03804761904762
FLJ11171	-0.315
TDGF1	-5.10516666666667
ERCC6	-0.717
EIF2AK4	0.93175
BAZ1A	-0.68
LRRN3	0.245333333333333
TMC3	0.405
EFTUD1	-0.62625
PTPRO	1.80683333333333
CLEC12A	0.25425
ACBD4	0.967875
ZDHHC14	-0.733625
OTUD7B	1.199125
ACTB	0.6118125
MSRA	-0.099375
LCE5A	1.5515
IFI35	0.917
BSCL2	0.5015
ANKRD12	0.756833333333333
CFHR2	0.31125
RGAG1	0.281666666666667
HSFY1	0.76
SLC30A5	-0.226333333333333
IMPG1	0.1945
GPR109A	0.384
ZNF185	0.403
IYD	0.34075
NPCDR1	0.1195
SERPINA13	-0.752
HMGCLL1	3.97025
NEUROG1	1.197
UBQLN1	0.382375
LIN37	0.04025
SOCS2	-3.325625
DSCR4	-1.902625
XKR6	-1.58925
GPR142	0.7225
KRTAP13-3	-0.539
CCDC15	0.547
MOS	0.0735
CD1E	-2.2215
OFCC1	0.335666666666667
FAM83D	-2.56075
SRFBP1	0.2915
C9orf96	-0.122
DHDH	-0.1175
CCDC90A	-0.7175
RABL3	0.8104
CD320	-1.70266666666667
ANGEL2	-0.10575
MRPL21	0.093
SMG6	0.0986666666666667
INSR	1.307125
FLJ14816	-1.5845
GLRB	2.2855
C9orf89	1.37475
CIZ1	-0.417125
URG4	0.325833333333333
LRDD	-1.39816666666667
CBY1	0.825333333333333
NFX1	0.49275
MTERFD2	0.0717857142857143
C19orf23	0.412
PGC	-2.737125
IER3IP1	0.1625
RASAL2	1.6765
C1orf89	0.8315
SYNJ1	-0.667625
NFKBIE	1.62375
FLJ40125	-1.43616666666667
TCEB2	-0.1198
NOG	-1.5825
POLR2J2	-0.980666666666667
HLA-B	1.65025
PCDHA1	1.2095
PPP2R2B	-1.75525
ARHGEF17	0.895333333333333
TCF7L2	-0.124642857142857
CHD5	-0.875833333333333
ZNF431	-0.688625
TBC1D25	-0.9755
ZNF800	1.31475
SCUBE2	4.62763636363636
MYCBP	0.325666666666667
GPX5	0.129
C6orf129	-0.655833333333333
QSER1	-0.799
ULK2	1.241
PIGO	0.826333333333333
NRCAM	-2.87564285714286
SLC35E3	1.42625
CSRP2	-0.571
HYPE	0.32225
MAPK15	0.113333333333333
MGC14327	0.4795
TIMM13	0.101833333333333
ZNF462	-1.618
GBA3	-0.2075
TEX13A	-0.043
MCM6	-1.00466666666667
MTRF1	-1.837
ABCA7	-0.58675
EIF4A2	-0.95325
ZC3H10	1.0342
RPGR	-0.331166666666667
C20orf94	0.80525
RP1L1	0.21525
GPR125	-1.694125
USP22	-0.153428571428571
OR1L4	0.081
MLZE	0.08025
FLJ32065	0.36975
PTCD1	-0.527
CRTAC1	0.0521666666666667
BXDC2	-1.45075
C18orf1	1.9925
FAM107A	0.864571428571429
EFNA3	0.1035
P18SRP	-0.2932
CAMKK2	1.2915
KIAA0649	0.155
NES	-1.66
HS6ST3	-2.709
PON2	-0.1365
TCP11L2	-0.182
CLEC4A	2.8515
PRR12	0.102
MLXIPL	-1.6251
C2orf50	1.035
ZNF28	0.334
ENC1	0.103333333333333
MAP2K1	-0.0735
FKSG2	0.46075
KIAA0430	0.98425
PTP4A1	0.8115
GPR156	1.126
GTF3C6	-0.51875
UBR2	-0.3692
LOC388272	-1.225
MAK	0.273
ACOT4	3.74725
STC2	2.25708333333333
PIGW	-1.80775
SAE1	-0.456375
COL6A1	2.37890909090909
OAZ1	0.0283333333333333
STMN4	1.732
EDG3	0.792166666666667
SGCE	-0.676333333333333
IL11	-2.79816666666667
PRSS8	1.982125
YIPF5	0.996083333333333
WNT4	4.428125
CSN2	-0.350666666666667
TCF7	-3.25025
TDO2	2.6295
SAMD9	0.293125
S100A7A	-1.124
MMRN1	1.3735
GKAP1	0.198
AKR1C3	-2.307625
RNF19A	1.04
GMDS	-0.92675
YKT6	-0.199875
SPARC	2.9376
C12orf31	-0.84575
UBE2V2	-1.06916666666667
FBXL18	-0.403
KIAA0460	0.161
ADAM22	-0.871
SERPINC1	-4.84875
KCTD21	1.232
MYOHD1	-2.61275
ZNF37A	-0.1895
GTF3C1	0.272
CTSZ	2.91
PRNPIP	-0.332
DRD1IP	0.47575
NR1I2	-2.29283333333333
ZNF266	-0.2147
SPAG4L	-0.2145
COX4NB	-0.78
SAPS1	0.508666666666667
APOA1	-3.787875
TATDN1	-1.14066666666667
C10orf82	2.11525
KPNB1	-0.0105
FOXO3	-1.07033333333333
CRYBB2	-1.027
ZBTB5	-0.579166666666667
SLC25A38	-0.09975
DCTN2	-0.108333333333333
IFT20	0.598
CTHRC1	3.76925
C1orf31	-1.20625
UHRF1	-0.940125
GPC6	0.37725
C10orf54	2.13925
MCF2L2	1.51116666666667
WNT9B	0.095375
OLA1	-0.614625
FAM120B	0.41925
TTLL10	-0.3115
CYorf15A	-4.65266666666667
RELN	-1.8477
SCN2B	1.6315
MFHAS1	-0.20775
NKX3-2	0.2595
RASGRF2	1.002
SSBP1	-0.614
KPNA6	0.205785714285714
LOC389118	-0.227
HS3ST4	-2.2126
SUPT7L	-0.444625
FLJ32658	-2.0595
IGFBPL1	-0.9955
KIAA1641	-0.5877
SHKBP1	-0.560166666666667
CSF1R	4.4645
NAGK	1.02625
MYL2	1.0615
HIST1H4C	-1.01866666666667
TOMM7	-0.15875
ADAMTSL3	3.8
TNFSF14	-1.13975
PRRT2	-0.81575
VTA1	-0.453375
AOAH	3.898
CRISPLD2	1.54142857142857
PNN	-1.1122
TA-NFKBH	0.09825
ESPN	0.6225
RBM43	1.072
KIAA1267	-0.145625
DDX3X	0.305722222222222
KIAA1576	-3.78875
PLXDC1	4.32283333333333
FLJ25801	-4.332
HNRNPL	-0.71175
RUNDC3A	0.380833333333333
CASP12	0.16
SH2D5	-1.629125
RPL26L1	-0.151
OR51A7	0.06325
HDC	3.145
C2orf16	-0.000333333333333334
SYTL3	2.379625
GOLGA4	0.5671875
NOTCH1	-0.42
ATPAF2	0.14325
ECD	-0.4995
SSX5	-1.52383333333333
SNAP91	0.64625
OCA2	-4.8775
PNPO	0.673
DAPK1	0.722166666666667
PINX1	-0.5315
SELENBP1	1.9525
NEK3	-1.07183333333333
TMED4	0.0588571428571429
SSTR4	0.079
FOSL1	-3.0937
CD40LG	-0.3865
CES1	-1.50066666666667
DCI	0.811333333333333
B3GAT3	0.234
STK17B	0.2815
CNTN6	1.89375
CYP3A4	-2.1705
MBOAT2	1.44771428571429
PISD	0.3955
USP1	-0.91825
PYDC1	0.861833333333333
CENPM	-0.912
SAR1B	0.3245
TTC7B	-0.213375
DP58	-0.16
GPC1	0.87625
RBL1	-1.8225
TMEM137	-1.914
TOB1	0.0674166666666667
TCEAL1	0.437333333333333
CENPF	-2.76236363636364
C6	2.35733333333333
PRSS1	-4.35025
PPIL6	0.982333333333333
C6orf124	1.523
ODZ4	2.185
SNCB	-0.0775
NDUFB9	0.03625
CNOT6L	0.65
S100A9	0.503833333333333
TRIM50	0.3165
KCTD1	2.6743
WDR63	1.77375
SPEF2	2.323
RNGTT	-1.24466666666667
CXorf22	2.541
KCNK16	0.4955
CEP250	-0.59575
ATPBD1B	-0.154
KCNJ2	3.657
MT1B	-1.897
ZNF684	-0.7725
SLC4A1	0.0755
PDHA1	-1.17925
ZNF492	-0.158125
TKT	-1.48675
BYSL	-1.081
RNF38	0.769
AHDC1	0.46
KLHL2	-0.2275
CMTM8	2.1445
DMP1	-0.32
HERPUD2	-0.07525
CRTAM	3.86383333333333
ZNF572	0.34475
TMEM16J	-0.156
HSD17B2	-4.5465
UBE2G1	-0.44875
AHSA2	-2.086
PELI2	-0.7485
TPX2	-2.607875
ATP9B	1.14266666666667
DAZAP1	0.00362499999999995
HMGCS2	2.3195
C17orf38	0.914
B9D1	-0.40925
NKX2-5	-1.335
KIAA1276	0.70575
LILRB2	3.36
CSTF1	-0.680833333333334
BTN2A1	-1.1
C15orf48	2.77175
IGF2BP3	-3.9295
FAM113B	0.986166666666667
HRG	0.216833333333333
ZNF131	-0.47425
USP47	0.345214285714286
CCDC88B	-0.587
HCN1	-1.0696
HTN1	0.0478333333333333
SYCP3	-0.488
C13orf23	-1.4043
PAPOLA	0.4455
AATK	0.0939
MSH3	0.174
NDUFAB1	-0.417
ITLN2	-1.488
BAK1	0.716166666666667
MRPL45	-1.1775
MTNR1B	-0.463666666666667
LOC645843	0.146
SPECC1L	0.744
PGCP	0.7265
SPN	0.010125
GPR143	-1.30633333333333
ZNF576	0.620166666666667
TMEM39A	0.308
ATP5D	-0.194
MAGEB3	-1.3355
RPS5	-0.6245
ANP32E	-1.47192857142857
MTMR1	0.41
YEATS4	-1.179
SYNGAP1	0.429
PCOLCE	0.328166666666667
MNS1	0.64225
PCYT2	-0.785833333333333
ZNF182	0.038
LAX1	0.35875
SPPL2B	0.8142
ELOVL5	1.0507
PCDHAC1	-0.2515
B4GALNT1	-0.675166666666667
BLOC1S2	0.3895
ZNF673	-0.4325
ARHGAP21	-0.6375
IRX5	3.46075
LRFN5	-1.113
FAM7A1	0.07875
RAB19	0.0235
GINS1	-2.03
ITM2B	1.3621
PAPSS2	1.41791666666667
OR5BF1	-0.0145
ACSL3	1.310375
KIAA1919	-0.695833333333333
GLT8D2	3.10675
UTRN	0.938428571428571
CNN1	0.452
HISPPD2A	0.373333333333333
SDAD1	0.40025
SIGLEC9	2.40616666666667
RPL35	-0.321071428571429
C22orf26	1.149
IMPDH2	-0.747875
WDR69	-1.37925
SEC14L5	-0.819333333333333
CLTA	0.21875
RP11-529I10.4	0.133
GPR37L1	0.2175
OGDH	-0.147083333333333
ASB13	1.4905
ZFP14	-0.989
ZCRB1	-0.372
KPNA3	0.59175
HSPA1L	0.0845
RHOC	1.32225
LOC554175	-0.15975
PPP3CA	1.0862
SLC1A7	-0.3946
ZNF529	-0.6165
RBED1	0.2885
DDB2	-0.77725
FLJ11286	0.464333333333333
SPATA1	0.6085
MKNK1	0.371166666666667
DYSF	0.6475
ALKBH2	-0.14725
NKD1	-2.7605
C1orf174	-1.0535
PLEKHO1	0.730333333333333
ASB10	0.00525
RING1	0.278166666666667
NPC2	0.928625
AVPR1B	1.221
YTHDF1	-0.100166666666667
LMAN1L	0.531
GSG2	-2.229
CEP170	0.1665
RPS4Y2	-6.089
MSH6	-1.1095
HECTD2	-0.803166666666667
ZNF556	-3.26616666666667
PLEKHC1	-0.5339
AIRE	0.089
BCL2L10	0.404
LMOD3	-0.0548333333333333
ZBTB8	0.6656
FOXA2	-4.3121
SLCO2A1	1.337125
C3orf46	-0.522
PRDM16	-0.564666666666667
TMEM98	-0.4195
FRMD5	-2.4655
PDE6C	0.6055
C1orf216	0.549
EP400	-0.2705
PTK2	-0.400583333333333
RNF217	-0.6265
NDUFA8	0.0015
ZFAT1	-0.0455
LAMP3	0.6995
GLTSCR2	0.270625
NPW	-1.7775
LLGL2	0.0567
PPM1K	-1.38983333333333
C20orf177	-0.2705
KIR2DL4	0.3132
NFKB2	0.353
C21orf122	-0.463666666666667
HESX1	-0.768
GPR114	1.7265
SLC25A35	-0.207
GNAT1	-0.2785
ORAI3	0.85875
FAM76B	-0.218875
TMEM99	0.907
TRIM29	-2.5358
CDS1	3.8725
RHEB	-0.1191
C4orf27	-0.2375
RAB3A	1.0115
OTUD6B	-0.84375
GPD1	0.939375
CDH15	-0.524333333333333
NPM1	-1.0175
TMEM117	-0.5485
PRPS2	0.737
GCK	-0.056
ADRA2A	4.18733333333333
TSPYL4	0.7755
TASP1	-0.2175
WDR19	1.74016666666667
C10orf38	-1.532
PDE4C	-0.734166666666667
FYB	1.5325
C1orf55	-0.518
PPFIA3	-0.055
RAD18	-0.55875
C12orf44	0.805666666666667
CRYBA4	-1.6595
HVCN1	1.77325
TAF10	0.115666666666667
C16orf48	-1.16533333333333
DEPDC5	0.5415
LTBP1	-2.505
MAPRE1	0.102875
FGF8	-0.0795
C3orf52	2.381125
SENP7	-0.659166666666667
LRRK2	1.7925
RUNDC2A	0.827166666666667
KIAA0355	0.356
CPEB1	-2.10425
PPEF2	-0.0265
ABI2	0.163833333333333
KIAA0317	0.113375
ATF1	-1.178
DYNC1H1	0.57075
DIP	0.6645
TMEM33	0.490611111111111
POLDIP3	0.1305
C7orf24	-0.5555
GPR171	0.8985
CDC6	-2.0805
PLD1	-0.6723
ITFG2	-0.1059
NDUFC1	0.8935
AKNA	-0.81125
NBR1	0.141
PKHD1	0.476125
HPS4	-0.00339999999999999
MAFA	1.15925
ULBP3	-0.5565
DIRC1	1.12
IMMT	-0.248375
C22orf13	0.703583333333333
CEL	0.16075
MARK3	-0.1
ADAMTS2	1.17483333333333
ARPC3	0.1065
TMEM10	-0.10325
NPHS1	-0.43375
BRD8	-0.664833333333333
WDR12	-1.56
IDI2	-0.844857142857143
HOXD13	-2.4055
OR8G2	-2.105
SLAIN1	-4.54225
GABRQ	-1.3615
NR2C2	-0.7045
NKTR	-0.6167
TLE2	0.6935
KIAA0892	0.717
AURKA	-2.62090909090909
GPRC5C	0.128333333333333
TBC1D9B	0.368125
PNPLA6	0.0783333333333333
AP3B1	0.04475
NAG	0.141625
C11orf68	-0.3425
AKR7A3	2.3105
AHCYL1	0.98725
COP1	0.355166666666667
RPP14	0.122583333333333
PCDHB18	0.25725
CDH24	1.438
KRT17	-3.2341
LACTB2	-1.18975
DDX24	0.6108
PHACTR1	-2.3795
SLC35E2	0.5075
LOXL1	0.40675
IQSEC2	1.04425
RGSL1	0.452
PCDHGC5	-0.1485
MEGF10	0.7405
PRRX1	1.89216666666667
ASTE1	1.07783333333333
C6orf159	-1.51366666666667
MYOD1	1.259
GAA	1.57575
ZNF747	0.8035
KLRC1	-2.409625
IL1RL2	-0.1095
GDF9	-0.415
GPR119	0.018
TRAF2	0.286166666666667
HCK	4.225
BMP6	-3.89875
IL8RA	0.483166666666667
FLJ35848	-0.8475
EFHA1	-0.457
CDSN	-0.914166666666667
C14orf54	-0.598666666666667
LSM3	-0.42825
ZFP41	0.6035
C9orf126	-1.16133333333333
VIT	-1.0065
SPCS3	-0.814
DEF8	-1.8298
CHAF1A	-1.81883333333333
C1orf165	-0.818
ZFPM2	1.96833333333333
FTH1	0.6675
SLC35F1	-1.633
YWHAH	1.625
C17orf66	-0.3075
ADRB1	0.341666666666667
FOXL1	-0.6505
RG9MTD3	-0.0988333333333333
UMPS	-0.019
MGC13008	0.2745
KIAA1161	0.161
CCDC77	-2.0685
C12orf65	-0.2
COG4	-0.863833333333333
RCP9	1.17916666666667
RP4-692D3.1	3.228
CDC2L5	0.223
MGC7036	1.152
DNAJC11	-0.49075
GDF2	0.098
TIMM17A	-0.56925
HNRNPA0	-0.1161
OR2H1	-0.4525
PCBP1	0.138375
COL23A1	-2.22825
LRRC2	-0.792357142857143
NSD1	0.218785714285714
FLJ37078	-1.253375
WDR91	0.751
TMEM179	-0.6255
DSCR10	0.291
CNDP2	0.7473
FYN	-1.015
BEX2	-2.8145
KCND3	0.855
YPEL5	1.243625
LRRC42	-0.643333333333333
C17orf45	-1.9055
ZNF649	1.1154
LOC150763	0.940375
COL5A2	3.94275
CNGA2	-0.1665
ELA2B	-1.03066666666667
RAB9B	-0.58525
FAM100A	0.49125
NAIP	0.282857142857143
MYOZ2	1.054
SPATA12	-0.364
XRCC4	-1.67
CYB561	0.8998
CHST10	0.037
BAI1	0.089
BRSK1	-0.0165
C17orf89	0.639375
PDE6H	-1.21
FLJ20309	0.4167
MAP7	2.79675
SCN4B	0.62
SPAG9	-0.8568125
SERTAD1	0.770333333333333
FLJ21963	0.9505
ANTXR1	1.4078
TMPRSS13	-0.633166666666667
ETV7	3.30833333333333
DGAT1	0.6125
NKIRAS1	0.0923333333333333
TAC3	-3.90875
CORO1C	-0.800833333333333
RAD54B	-1.0805
HRASLS3	3.39533333333333
C21orf42	-0.19025
BARD1	-0.0801666666666667
ZNF177	0.335333333333333
MIP	0.746
ZNF442	0.818
F2	-4.1327
GRIA1	0.51975
GALNTL2	2.488
WNT5A	-0.633
