Hybridization REF	TCGA-B6-A0RI-01A-11R-A056-07
PTER	1.08933333333333
POMGNT1	0.46375
KRTAP4-2	-0.016
ECGF1	3.019125
HRB	0.241727272727273
ATP1B2	-0.6763
LOC400506	0.04675
COL4A3BP	0.66275
C6orf97	0.647
GRHPR	0.525625
TAS2R1	-0.1455
SEMA7A	-0.3855
EDF1	0.444
ODF2L	1.0745
PCID2	-0.5895
GTF2H4	0.253833333333333
ZCCHC3	-0.383375
CGB2	-0.265833333333333
NEUROD1	0.31475
C20orf75	-0.715
RP5-1054A22.3	1.74466666666667
IFNA5	0.143
ZNF134	0.765416666666667
MGC119295	-0.5855
ZSWIM6	0.347125
SMEK1	0.4585
PCGF2	0.72975
C1orf102	2.44
CYP2A13	0.4035
KCNH6	-1.3715
MDM1	0.707
ALDH7A1	-0.617
C9orf75	1.57275
VDAC3	-0.400625
OR51T1	0.0135
EIF3F	-0.477416666666667
KCNJ10	-0.8035
LENG8	0.156
EDEM2	0.300416666666667
CCNJL	-0.769333333333333
DHX37	-0.6045
CRYGN	2.134
AATF	-0.56675
ZNF630	1.50475
E2F5	-0.682
WFDC13	-0.618
FTSJ3	-0.768
C4orf33	0.53275
LHFPL4	-3.62525
C19orf56	-0.0604166666666667
SMAD4	0.225
AFM	-0.853166666666667
G0S2	-0.81975
FCHSD2	0.7495
RRP1B	-1.1897
EEF1B2	-0.750166666666667
STAT6	0.713166666666667
ZNF195	-0.4895
GNL1	-0.674166666666667
ZNRF2	1.79783333333333
PER3	0.863
ASB16	0.08525
C10orf10	0.995857142857143
ADCY8	-3.51183333333333
C9orf58	-2.417
ARMC10	0.166166666666667
PSG1	-1.0745
DHX34	0.02575
VARS2	-0.227875
NFIC	1.2795
ITPR2	0.52375
AGXT2	0.341
OR6K3	-0.08
H2AFZ	-0.90175
MLLT3	-0.374333333333333
COX4I2	1.2855
CCNT2	0.533875
PLK4	-1.400625
NUMBL	-0.287666666666667
MED16	0.552
PLEKHQ1	1.20375
GOSR1	0.352666666666667
BTG4	-0.44525
RPL30	-0.274166666666667
IGSF5	0.295
IGFL2	4.24983333333333
ELMOD2	1.27583333333333
SHC3	0.146
HAVCR1	-0.0955
DYNC2H1	1.740375
RNF5	-0.195666666666667
C2orf7	0.17475
NLF1	0.6735
KLHL25	0.41525
LRP10	1.2457
KRI1	-0.41875
PUS7L	-0.2885
MGMT	0.46075
HOXD1	-0.942833333333333
CSH1	-0.00369999999999997
ATG16L2	-0.2105
FLJ44635	0.482
CHODL	-0.2215
EXOSC8	-1.3505
SLC28A1	-0.5205
MYO7B	-1.70083333333333
SEH1L	-0.3468
MTNR1A	0.0878333333333333
TSPAN5	0.459333333333333
CDC45L	-2.74483333333333
AMIGO1	-0.3985
ATAD3A	-1.361625
OSGIN2	0.4535
PDIK1L	1.0005
DARC	0.34675
PIPSL	0.3675
SHMT1	-1.667
CRISP3	0.135
POPDC2	1.73583333333333
ZRANB2	-0.828833333333333
FBXL8	0.84125
TRIP13	-2.01227272727273
EIF5AL1	-1.3265
POU5F1P3	-5.43033333333333
IL6	-2.62283333333333
CXorf38	-0.5315
IFNA16	0.067
FBXL2	1.87083333333333
BRD1	0.6955
STATH	0.29075
FBXO44	0.273333333333333
MCCC2	-0.25925
CDC2	-0.9257
C5orf23	-2.022
IVD	0.366833333333333
C10orf122	-1.00433333333333
MSL3L1	-0.1508
MVP	1.207
EPOR	-0.4533
ZMYM1	0.0628333333333333
BCL7C	0.2405
PSTPIP2	1.1164
LYPD1	-1.16175
OR8G5	0.4815
ZP3	-0.1155
BCAS4	0.70625
EDG6	0.13325
ISY1	-0.2875
PRAMEF2	-1.256
CUL1	-0.203625
RNF213	0.8698
CCRK	1.2935
DHX9	-0.1945
C13orf29	-0.00725
NCKAP1	0.916166666666667
MRPL43	0.889071428571428
XPR1	0.40025
PKN2	0.4465
PODNL1	1.033
ZNF333	0.44975
DALRD3	1.32175
OPN1SW	0.758
BTBD6	0.8135
C11orf82	-1.388
OR5P3	0.784
DUSP11	0.06925
L1CAM	-1.8741
NEK11	2.442
OR7E91P	1.248
CNTN3	3.5632
CREB3L2	0.2275
ZBTB37	0.547
KIAA1324L	1.15425
NDUFB10	-0.139666666666667
NUDT2	0.64525
GTPBP8	-0.558
CACNA1D	3.098875
PRKAA2	0.695333333333333
PRDM8	-0.026
MGC16075	-0.101333333333333
KRT14	0.343214285714286
PP8961	0.514375
MRPL18	-0.22975
ABCG2	-3.22825
PACRG	1.139
BBS2	0.2785
KREMEN2	-0.1925
FBXO21	0.44575
HNRPUL1	0.338083333333333
GRB10	0.0275
CLSTN1	1.039
LMAN2	0.557
C17orf61	-0.87125
NIPSNAP3A	0.54475
INSIG2	-0.703833333333333
PCDHB7	0.0255
STXBP2	1.5755
CMAH	0.759333333333333
SEMA5B	-1.55475
ZNF155	0.128
COQ6	-0.206
PRPF4	-0.48375
TSPAN15	3.2489
VN1R5	-0.02525
LATS2	0.5395
SELK	0.37125
PGK2	-0.02
MS4A1	-2.5335
TYW3	-0.1763
KRTAP5-1	0.97
RCCD1	-1.23833333333333
BTN1A1	0.473
DDX28	-0.94775
TMEM65	-0.52925
LOC92345	0.4035
TTC31	0.314
WDR46	-1.01216666666667
CHP2	-1.66666666666667
LSP1	1.006125
ZNF542	0.76575
EXOSC1	-0.26475
ARHGAP18	-0.0385
LRRTM4	-1.258
MAOB	3.79833333333333
CACNB4	-0.81575
MGC33846	1.486125
RANBP3L	1.49175
ATP5L	-0.021875
ONECUT1	-3.4745
NUDT9	0.55725
TMEM149	0.0475
STX17	0.36175
IGSF10	-3.554
TMPRSS9	0.465
BMPR2	1.23133333333333
ALLC	-0.3545
KLF7	1.164875
GCC1	0.8324
TIMM9	-0.8205
CDO1	3.95633333333333
MGC10701	-0.862333333333333
IFI6	1.45283333333333
FRMD8	0.81175
MGAT2	0.21375
WBP5	0.357666666666667
CNIH2	0.51875
KIAA0907	-0.9968
KCNH8	-1.3565
CTSG	-3.02025
GRIK1	3.46166666666667
CUL5	0.2915
FRMD1	0.419
OR9A4	1.157
SYT6	-1.243375
FOXD4L2	0.0615
ANAPC2	0.0518333333333333
OPN5	0.173
TAF13	-0.198
LYG2	-1.04575
GGNBP1	-1.01
C11orf40	0.2455
OTX2	-1.2355
REG4	0.00216666666666667
EIF5	-0.184125
PALB2	-0.73075
SEPSECS	-0.0354
RNASE3	0.1275
TRIM49	-2.131
POLR2K	0.2946
GPR42	-0.199
C8B	-3.3
SASS6	-0.471
PREB	-0.358
OR3A3	0.4455
TUBA8	0.292125
IGLV2-14	-2.79575
STIL	-1.70125
ANKFN1	-0.781833333333333
NME7	0.13725
HOXC12	-2.33225
UBE2C	-1.09175
FHOD1	-0.539125
CDK2AP1	0.649666666666667
OR6K2	0.156
DHPS	-0.24125
RPL5	-0.765416666666667
TRGV5	0.376
LOC541472	-0.156125
HCCS	-0.1812
DENND1B	2.8365
LHX3	-0.2005
OR5D16	0.405
CXorf57	0.416666666666667
IRF2BP1	0.97075
NDST2	0.6365
LCE3D	0.0635
BOLL	1.5125
SYT3	-1.33325
PIH1D2	0.8935
C20orf7	-1.0045
IL1R2	-1.18433333333333
SLAMF9	1.3125
PPME1	0.215625
PIK3CA	-0.14075
TRAPPC1	-0.112
COLEC10	-0.6375
SLC9A6	-1.43433333333333
PDDC1	-0.57125
CCDC53	0.1395
GK3P	-0.22925
DAZL	-1.14875
BRI3	-0.1985
SDK1	-1.341625
CYP2C18	0.1045
IFI44L	2.886625
RPL3L	0.252
FUT9	-1.029
KIFC2	-0.000833333333333338
PMP2	-0.402142857142857
SLC4A9	-0.399
PLAG1	-1.684
MYCBP2	-0.100666666666667
OR4E2	0.3735
CCDC65	1.38325
C16orf82	-0.47225
ENTPD4	0.24475
BRP44L	0.0645
PMP22CD	0.0105
TMCO4	0.936
KCNN1	-0.873166666666667
WDR35	0.67375
CCDC80	2.472375
C3orf31	-1.31675
SLC7A9	-1.1175
TMEM190	0.90175
DBC1	-1.08533333333333
FADS3	-0.1815
PDZD8	0.0613333333333333
GRM5	-0.057375
AZGP1	3.4373
PEX3	-0.155
MED1	-0.100785714285714
ATG4C	-1.3385
HNRPH3	-1.205125
FAM109B	2.5585
C4orf17	-0.457
CA10	0.89525
OPRD1	-0.1345
CCL16	-1.68425
SACM1L	-0.41975
CST6	5.18075
CD63	1.1103125
LGI1	-2.34875
ZNF784	0.6505
CRYBB1	-0.625
CX3CL1	-0.0589
TOP2A	-1.064375
GYPB	-3.95516666666667
GADD45GIP1	-0.89725
FEN1	-1.321375
IGF1R	1.3695
WDR72	0.869666666666667
PURG	-0.541333333333333
DEFB126	0.045
PKD1L1	-0.00675000000000002
CAV1	-2.3759
GNPDA2	0.8775
DGAT2	0.80675
NLGN1	-4.16375
STRBP	0.287125
HPRT1	-0.7235
FANCI	-1.834125
PSMA7	-0.032625
DBF4B	-0.8645
TTF1	-0.39475
RAD54L	-2.137
ELOF1	-0.10075
PLAGL2	-0.776625
ZNF256	0.154
HMGCL	0.8945
MSI2	-0.722833333333333
RPESP	2.4485
C11orf60	1.15625
ABCD1	0.217
ACAA1	0.1185
SPARCL1	4.961
IL6ST	2.9346
ZNF319	0.06175
TMEM109	0.2693
FAM90A1	-2.25416666666667
IL22RA1	-1.137
ATP4B	0.6715
TEC	-0.634833333333333
C7orf30	-1.2625
TXNDC2	-0.2995
ABCB4	-0.01825
KIAA1191	0.504625
C9orf38	-0.0825
SFTPB	0.192875
CNTNAP2	2.40358333333333
FRK	3.8395
TBX19	-0.01275
CHD4	0.133
C6orf26	-2.112
MOSC2	0.769
IKBKE	0.944
HIF1A	-2.06266666666667
LOC595101	-0.8635
RELA	0.545833333333333
TMEM16B	-1.65133333333333
ABHD12B	0.0115
TSEN34	0.441
KIF18A	-1.83675
TXNDC9	0.144166666666667
SPATA2L	0.3915
SEMA4G	-1.488
C21orf91	-0.81675
MATN1	-0.281
KCNIP4	0.00733333333333334
TUSC1	1.9075
OR4C15	0.29775
ARMCX6	0.909333333333333
WBSCR27	-0.764166666666667
OR52I2	0.277
KIAA1604	-0.68375
DYNC1I1	-1.4065
PPP4C	0.53175
SLC47A2	-2.5865
TREH	-0.051125
CD48	0.397833333333333
ST14	2.09833333333333
PKN1	0.2445
SPON2	3.059
XBP1	2.46366666666667
SFRS12	-0.3025
EFCAB6	2.8455
SELT	0.62775
SLC39A2	0.1865
ERF	-0.499333333333333
ARL3	1.7995
SURF6	-0.5878
MLLT10	-0.72752380952381
FLJ11171	0.0838333333333334
TDGF1	-5.00233333333333
ERCC6	-0.36025
EIF2AK4	0.56575
BAZ1A	0.023
LRRN3	-1.321
TMC3	-0.7205
EFTUD1	-0.05675
PTPRO	1.3595
CLEC12A	0.94925
ACBD4	0.569
ZDHHC14	0.36925
OTUD7B	1.45825
ACTB	0.9048125
MSRA	-0.230875
LCE5A	1.0665
IFI35	0.667
BSCL2	0.7845
ANKRD12	0.567666666666667
CFHR2	0.5405
RGAG1	-0.128
HSFY1	0.2015
SLC30A5	0.145583333333333
IMPG1	1.0765
GPR109A	0.72
ZNF185	2.55625
IYD	0.39475
NPCDR1	0.345
SERPINA13	-0.227
HMGCLL1	-0.16125
NEUROG1	0.8985
UBQLN1	0.33125
LIN37	0.3495
SOCS2	-2.945375
DSCR4	-2.203375
XKR6	0.0165
GPR142	0.715
KRTAP13-3	0.458
CCDC15	-0.1335
MOS	0.228
CD1E	-1.629
OFCC1	-0.4225
FAM83D	-1.3435
SRFBP1	0.09875
C9orf96	-0.102
DHDH	0.05525
CCDC90A	-0.8735
RABL3	1.0795
CD320	-2.102
ANGEL2	0.3505
MRPL21	-0.548
SMG6	-0.1025
INSR	0.9306875
FLJ14816	-1.0115
GLRB	0.726666666666667
C9orf89	1.4635
CIZ1	-0.482
URG4	0.0488333333333333
LRDD	-1.10366666666667
CBY1	1.17166666666667
NFX1	0.22625
MTERFD2	0.0856428571428572
C19orf23	0.3815
PGC	-3.274375
IER3IP1	0.4007
RASAL2	0.9925
C1orf89	0.27125
SYNJ1	-0.70425
NFKBIE	1.192
FLJ40125	-0.9255
TCEB2	0.4668
NOG	-1.313
POLR2J2	-0.752833333333333
HLA-B	2.13275
PCDHA1	-0.674
PPP2R2B	-1.67175
ARHGEF17	1.14183333333333
TCF7L2	1.10428571428571
CHD5	-0.964333333333333
ZNF431	-0.56925
TBC1D25	-0.516
ZNF800	-0.16675
SCUBE2	4.35509090909091
MYCBP	0.367
GPX5	0.286
C6orf129	-0.00216666666666667
QSER1	-0.4895
ULK2	0.97325
PIGO	0.6855
NRCAM	-0.102428571428571
SLC35E3	0.325875
CSRP2	-1.3185
HYPE	0.59325
MAPK15	0.976333333333333
MGC14327	0.16725
TIMM13	-0.2835
ZNF462	-1.76725
GBA3	1.66075
TEX13A	0.3705
MCM6	-0.765444444444444
MTRF1	-0.888125
ABCA7	-0.4495
EIF4A2	-0.43425
ZC3H10	1.2344
RPGR	-0.223166666666667
C20orf94	-0.415
RP1L1	-0.06125
GPR125	-0.597142857142857
USP22	-0.342428571428571
OR1L4	0.2845
MLZE	0.6195
FLJ32065	0.29225
PTCD1	-0.3895
CRTAC1	-0.563666666666667
BXDC2	-1.4515
C18orf1	3.823
FAM107A	-0.00757142857142858
EFNA3	1.92025
P18SRP	-0.4179
CAMKK2	0.93825
KIAA0649	0.7815
NES	-1.184
HS6ST3	2.296625
PON2	-0.181
TCP11L2	-0.537
CLEC4A	1.7615
PRR12	0.275
MLXIPL	-1.3212
C2orf50	3.5045
ZNF28	0.6065
ENC1	0.9585
MAP2K1	-0.503625
FKSG2	0.728
KIAA0430	0.48725
PTP4A1	-0.8425
GPR156	1.0735
GTF3C6	-0.507
UBR2	-0.0863
LOC388272	-1.6425
MAK	1.39083333333333
ACOT4	3.529
STC2	2.25058333333333
PIGW	-1.461
SAE1	-0.13825
COL6A1	1.53504545454545
OAZ1	0.169666666666667
STMN4	0.389666666666667
EDG3	1.75066666666667
SGCE	-1.1435
IL11	-1.84733333333333
PRSS8	2.13975
YIPF5	0.41125
WNT4	3.54275
CSN2	0.168166666666667
TCF7	-3.327
TDO2	1.2935
SAMD9	0.221875
S100A7A	0.0595
MMRN1	0.631
GKAP1	-0.09125
AKR1C3	-3.275125
RNF19A	0.436
GMDS	0.006
YKT6	-0.221125
SPARC	2.413
C12orf31	-0.73175
UBE2V2	-1.01383333333333
FBXL18	-0.660666666666667
KIAA0460	0.60175
ADAM22	-0.68025
SERPINC1	-3.816
KCTD21	1.4445
MYOHD1	-1.46075
ZNF37A	-0.0645
GTF3C1	0.114333333333333
CTSZ	2.149
PRNPIP	-0.488625
DRD1IP	1.4255
NR1I2	-2.62683333333333
ZNF266	-0.3987
SPAG4L	0.156
COX4NB	-0.67175
SAPS1	0.413833333333333
APOA1	-3.9695
TATDN1	-1.28116666666667
C10orf82	-2.71175
KPNB1	-0.4875
FOXO3	1.11975
CRYBB2	-1.02
ZBTB5	-0.061
SLC25A38	-0.438
DCTN2	-0.0138333333333333
IFT20	0.25475
CTHRC1	3.61675
C1orf31	-0.8925
UHRF1	-0.40525
GPC6	1.653
C10orf54	0.90175
MCF2L2	-0.3762
WNT9B	0.1155
OLA1	0.01475
FAM120B	0.2485
TTLL10	0.219
CYorf15A	-5.58025
RELN	-2.6999
SCN2B	0.290833333333333
MFHAS1	0.0415
NKX3-2	0.425
RASGRF2	0.3495
SSBP1	-0.8935
KPNA6	0.0535
LOC389118	-0.101
HS3ST4	-1.8691
SUPT7L	-0.36925
FLJ32658	-0.70475
IGFBPL1	-0.3355
KIAA1641	-1.305
SHKBP1	0.219166666666667
CSF1R	4.43775
NAGK	1.00275
MYL2	1.3275
HIST1H4C	-1.33333333333333
TOMM7	-0.79875
ADAMTSL3	2.8629
TNFSF14	-1.09275
PRRT2	-0.19525
VTA1	0.002375
AOAH	2.40883333333333
CRISPLD2	1.89307142857143
PNN	-1.0686
TA-NFKBH	-0.264
ESPN	1.498
RBM43	-0.0545
KIAA1267	0.2745
DDX3X	0.479
KIAA1576	-3.684
PLXDC1	4.32216666666667
FLJ25801	-4.60525
HNRNPL	-0.0075
RUNDC3A	-0.0841666666666667
CASP12	-0.118
SH2D5	-1.770875
RPL26L1	-0.5885
OR51A7	-0.315
HDC	2.4545
C2orf16	0.176666666666667
SYTL3	1.686875
GOLGA4	0.334625
NOTCH1	-0.521
ATPAF2	0.1015
ECD	0.236
SSX5	-1.371
SNAP91	-0.02
OCA2	-5.38075
PNPO	0.0916666666666667
DAPK1	-0.086
PINX1	-0.7975
SELENBP1	1.641875
NEK3	-0.0500833333333333
TMED4	0.145071428571429
SSTR4	0.671
FOSL1	-2.8748
CD40LG	0.0995
CES1	-1.58166666666667
DCI	0.00666666666666667
B3GAT3	0.0711666666666667
STK17B	-0.23975
CNTN6	0.3925
CYP3A4	-2.331
MBOAT2	0.7545
PISD	-0.38775
USP1	-0.9245
PYDC1	1.48533333333333
CENPM	-0.77375
SAR1B	0.119
TTC7B	-0.872125
DP58	-0.507
GPC1	1.42975
RBL1	-1.448625
TMEM137	-2.66216666666667
TOB1	0.77475
TCEAL1	0.606833333333333
CENPF	-0.956636363636363
C6	0.483666666666667
PRSS1	-4.14225
PPIL6	1.18666666666667
C6orf124	0.628
ODZ4	2.033
SNCB	-0.25425
NDUFB9	-0.02225
CNOT6L	0.234666666666667
S100A9	0.733833333333333
TRIM50	0.2795
KCTD1	1.5881
WDR63	1.188
SPEF2	2.5715
RNGTT	-0.3875
CXorf22	2.201
KCNK16	0.57175
CEP250	-1.344875
ATPBD1B	-0.57925
KCNJ2	3.5955
MT1B	-0.917
ZNF684	-0.618
SLC4A1	0.09975
PDHA1	-1.628
ZNF492	-0.84825
TKT	-1.404
BYSL	-0.845625
RNF38	0.6105
AHDC1	0.724
KLHL2	1.072375
CMTM8	1.6375
DMP1	-0.1995
HERPUD2	-0.205375
CRTAM	2.005
ZNF572	0.215
TMEM16J	0.4965
HSD17B2	-5.174
UBE2G1	-0.331
AHSA2	-1.569
PELI2	-0.9265
TPX2	-1.410375
ATP9B	1.43066666666667
DAZAP1	0.082875
HMGCS2	0.119833333333333
C17orf38	0.6255
B9D1	-1.089625
NKX2-5	-1.2985
KIAA1276	1.243
LILRB2	3.0755
CSTF1	-0.700333333333333
BTN2A1	-0.415666666666667
C15orf48	4.9515
IGF2BP3	-4.729
FAM113B	0.319166666666667
HRG	0.203
ZNF131	-0.51825
USP47	0.694
CCDC88B	-1.382625
HCN1	-0.7468
HTN1	-0.338333333333333
SYCP3	-1.2825
C13orf23	-0.4111
PAPOLA	0.1198125
AATK	0.3938
MSH3	-0.232166666666667
NDUFAB1	-1.0035
ITLN2	-1.34816666666667
BAK1	-0.241
MRPL45	-0.8625
MTNR1B	0.138666666666667
LOC645843	-1.098
SPECC1L	0.026875
PGCP	1.708
SPN	-1.120625
GPR143	0.972666666666667
ZNF576	0.323666666666667
TMEM39A	0.401
ATP5D	-0.096
MAGEB3	-2.08
RPS5	-0.573333333333333
ANP32E	-0.639071428571429
MTMR1	0.2455
YEATS4	-0.63475
SYNGAP1	-0.0755
PCOLCE	0.358833333333333
MNS1	0.87825
PCYT2	0.0936666666666667
ZNF182	0.09975
LAX1	-0.774375
SPPL2B	0.6472
ELOVL5	1.7815
PCDHAC1	0.2405
B4GALNT1	-1.37016666666667
BLOC1S2	0.4345
ZNF673	-0.9711
ARHGAP21	0.0785
IRX5	3.188125
LRFN5	0.0325
FAM7A1	-0.45725
RAB19	1.002
GINS1	-2.1295
ITM2B	1.4389
PAPSS2	0.985833333333333
OR5BF1	0.2995
ACSL3	0.626
KIAA1919	-0.4985
GLT8D2	3.17125
UTRN	0.568357142857143
CNN1	1.6345
HISPPD2A	0.818333333333333
SDAD1	0.07475
SIGLEC9	1.67183333333333
RPL35	-0.520214285714286
C22orf26	1.0355
IMPDH2	-0.671
WDR69	-1.09225
SEC14L5	-0.509
CLTA	0.192
RP11-529I10.4	1.091
GPR37L1	-0.0111666666666667
OGDH	-0.4255
ASB13	1.33783333333333
ZFP14	0.04
ZCRB1	-0.362333333333333
KPNA3	0.29
HSPA1L	1.636
RHOC	1.813875
LOC554175	0.185
PPP3CA	0.9247
SLC1A7	-0.7888
ZNF529	-0.476166666666667
RBED1	0.73625
DDB2	-0.79675
FLJ11286	0.453333333333333
SPATA1	0.8785
MKNK1	0.7685
DYSF	0.609166666666667
ALKBH2	-0.382
NKD1	-2.7555
C1orf174	-0.37725
PLEKHO1	0.7145
ASB10	-0.1555
RING1	-0.116666666666667
NPC2	0.55525
AVPR1B	0.558
YTHDF1	0.154416666666667
LMAN1L	0.4435
GSG2	-1.8425
CEP170	-0.4672
RPS4Y2	-5.9665
MSH6	-0.911
HECTD2	1.55583333333333
ZNF556	-3.38066666666667
PLEKHC1	-0.533
AIRE	0.2255
BCL2L10	0.233
LMOD3	-0.0922
ZBTB8	0.9388
FOXA2	-4.1256
SLCO2A1	1.778625
C3orf46	0.172
PRDM16	-1.13666666666667
TMEM98	0.66825
FRMD5	-1.415
PDE6C	-0.363
C1orf216	0.3295
EP400	-0.397785714285714
PTK2	-0.515833333333333
RNF217	-0.469
NDUFA8	-0.0945
ZFAT1	0.61175
LAMP3	-0.693333333333333
GLTSCR2	0.1915
NPW	2.708
LLGL2	0.6194
PPM1K	-1.3296
C20orf177	-0.349
KIR2DL4	0.5564
NFKB2	1.16325
C21orf122	0.1265
HESX1	-1.0155
GPR114	-0.144
SLC25A35	-0.732166666666667
GNAT1	-0.1135
ORAI3	0.3645
FAM76B	-0.35025
TMEM99	0.3977
TRIM29	-0.6301
CDS1	3.357
RHEB	-0.0491
C4orf27	-0.3955
RAB3A	-0.5015
OTUD6B	-0.96125
GPD1	-0.689875
CDH15	-0.374166666666667
NPM1	-0.804285714285714
TMEM117	-0.59725
PRPS2	0.180583333333333
GCK	0.216
ADRA2A	3.61316666666667
TSPYL4	0.468333333333333
TASP1	-0.09225
WDR19	1.12366666666667
C10orf38	-1.80575
PDE4C	-0.876833333333333
FYB	0.0903333333333333
C1orf55	0.214333333333333
PPFIA3	0.0345
RAD18	-1.382
C12orf44	0.216
CRYBA4	0.0775
HVCN1	1.05
TAF10	0.047
C16orf48	-0.737
DEPDC5	0.277666666666667
LTBP1	0.4025
MAPRE1	0.224375
FGF8	-1.143
C3orf52	2.41775
SENP7	0.115666666666667
LRRK2	1.20625
RUNDC2A	0.348833333333333
KIAA0355	0.284833333333333
CPEB1	-2.49325
PPEF2	0.607
ABI2	-0.136333333333333
KIAA0317	0.195375
ATF1	-0.331666666666667
DYNC1H1	0.774125
DIP	0.37125
TMEM33	0.333
POLDIP3	0.3155
C7orf24	0.2245
GPR171	1.25025
CDC6	-1.12633333333333
PLD1	-0.9129
ITFG2	-0.8816
NDUFC1	0.4795
AKNA	-0.685
NBR1	0.35275
PKHD1	0.445125
HPS4	-0.9648
MAFA	1.05175
ULBP3	-0.97375
DIRC1	0.296
IMMT	-0.387125
C22orf13	-0.16325
CEL	-0.0165
MARK3	-0.191
ADAMTS2	1.75466666666667
ARPC3	0.243166666666667
TMEM10	0.101125
NPHS1	0.146
BRD8	-0.157666666666667
WDR12	-1.53675
IDI2	-0.537625
HOXD13	-3.341
OR8G2	-1.895
SLAIN1	-5.066
GABRQ	-0.97925
NR2C2	-0.86525
NKTR	-0.6962
TLE2	0.723
KIAA0892	-0.0933333333333333
AURKA	-1.90881818181818
GPRC5C	-0.130333333333333
TBC1D9B	0.321125
PNPLA6	0.3915
AP3B1	0.21725
NAG	0.295125
C11orf68	-0.20425
AKR7A3	2.528
AHCYL1	0.90775
COP1	-0.2418
RPP14	-0.109416666666667
PCDHB18	0.457
CDH24	1.2325
KRT17	0.2073
LACTB2	-1.2465
DDX24	-0.0841
PHACTR1	-2.5415
SLC35E2	0.422
LOXL1	1.11875
IQSEC2	0.631875
RGSL1	0.045
PCDHGC5	-0.051
MEGF10	0.506125
PRRX1	2.03583333333333
ASTE1	0.6425
C6orf159	-2.164
MYOD1	0.97575
GAA	0.84375
ZNF747	0.586
KLRC1	-1.911
IL1RL2	0.2085
GDF9	-0.0355
GPR119	0.1155
TRAF2	0.165833333333333
HCK	3.55716666666667
BMP6	-4.31075
IL8RA	0.442
FLJ35848	-1.314
EFHA1	1.20625
CDSN	1.5065
C14orf54	-0.111666666666667
LSM3	-0.734375
ZFP41	0.3255
C9orf126	-1.4325
VIT	-3.9415
SPCS3	-0.55525
DEF8	-1.6017
CHAF1A	-1.61916666666667
C1orf165	-0.342833333333333
ZFPM2	1.58183333333333
FTH1	0.663
SLC35F1	-2.12875
YWHAH	0.66175
C17orf66	-0.0475
ADRB1	-0.326166666666667
FOXL1	-0.648
RG9MTD3	-0.416666666666667
UMPS	-0.228125
MGC13008	0.2205
KIAA1161	0.785
CCDC77	-2.5075
C12orf65	-0.5956
COG4	-0.532333333333333
RCP9	-0.339833333333333
RP4-692D3.1	3.33133333333333
CDC2L5	0.25525
MGC7036	0.215166666666667
DNAJC11	-0.57925
GDF2	-0.236
TIMM17A	-0.09875
HNRNPA0	-0.6846
OR2H1	-0.09075
PCBP1	0.335
COL23A1	-2.457
LRRC2	-0.697307692307692
NSD1	0.281928571428571
FLJ37078	0.735125
WDR91	0.1565
TMEM179	-0.33875
DSCR10	0.316
CNDP2	1.0707
FYN	-0.888
BEX2	-1.8475
KCND3	-0.01525
YPEL5	1.17625
LRRC42	-0.221833333333333
C17orf45	-1.0015
ZNF649	1.0051
LOC150763	1.0855
COL5A2	3.565
CNGA2	0.114
ELA2B	-1.07216666666667
RAB9B	-1.331
FAM100A	0.3245
NAIP	0.355214285714286
MYOZ2	-0.695125
SPATA12	-0.954
XRCC4	-0.6355
CYB561	1.48
CHST10	0.573
BAI1	-0.147333333333333
BRSK1	-0.282333333333333
C17orf89	-0.28125
PDE6H	-0.244
FLJ20309	0.332
MAP7	1.445125
SCN4B	0.57925
SPAG9	-0.5834375
SERTAD1	0.992333333333333
FLJ21963	-0.2245
ANTXR1	1.7653
TMPRSS13	1.62833333333333
ETV7	3.76783333333333
DGAT1	0.889833333333333
NKIRAS1	-0.0376666666666667
TAC3	-4.05925
CORO1C	-0.192416666666667
RAD54B	-1.17175
HRASLS3	3.28616666666667
C21orf42	0.087
BARD1	0.533333333333333
ZNF177	0.567333333333333
MIP	-0.0435
ZNF442	1.064
F2	-4.173
GRIA1	-0.070875
GALNTL2	1.77233333333333
WNT5A	-0.2569
LENG9	0.1995
hCG_25371	-1.7555
FOXR1	0.271
TRA@	0.7332
PWWP2	1.36175
C1QTNF7	1.10733333333333
SLC7A4	1.35175
C4orf7	-1.47675
C17orf80	0.268666666666667
KLK4	2.38783333333333
IL31	0.2685
TMEM176A	3.53025
CTNNB1	0.4375625
BHLHB2	1.25825
TMEM185B	0.604
ARD1B	-0.457
C1orf93	0.8545
BRUNOL4	-0.322333333333333
LOC541469	1.27691666666667
UPK2	0.2005
GAS8	0.426166666666667
PATE	0.641
IMPACT	0.457875
WNK4	-1.27966666666667
HNRPLL	-0.59125
GAD2	-0.3685
ITGA6	-0.23425
BMP15	-0.136833333333333
CYP2A7	0.216
RIC8A	0.738875
CCND1	0.607416666666667
USP35	0.872
DSCR2	-1.72675
CCL4	4.39183333333333
ZCCHC10	0.099
NOL11	-0.2305
TRPM2	1.77566666666667
PSMD2	-0.346454545454546
CHTF18	-1.80525
USP18	0.919375
RRAS	0.8875
LAMC3	-0.7225
TOX	-4.13533333333333
PCDH15	-0.8995
GABRG3	-2.56925
NUDCD2	-0.522375
SGCZ	0.1025
KCTD17	0.2384
SPSB2	-1.167
TPPP3	2.71183333333333
CILP2	1.91216666666667
CALB2	3.030125
CEBPZ	-0.8765
ZNF479	0.2225
FMOD	4.74766666666667
