Hybridization REF	TCGA-BH-A0GZ-01A-11R-A056-07
FOXP2	-1.28475
CCDC103	1.1365
POLR3A	-0.5043
GSC	2.0135
ZNF114	-2.25233333333333
HTR7P	0.6525
LALBA	-0.495
RMND5A	-0.0726666666666667
PSCD2	0.2645
ZNF409	0.52
KRTAP1-3	0.1875
MAF1	-0.79275
LOC201725	-1.68333333333333
NRN1	-2.17825
SPAG5	-1.82666666666667
DNAH7	2.07633333333333
FLJ43860	0.5035
BRCA2	1.4975
ACADM	-1.66175
CXXC6	-2.524875
RAGE	-1.23325
CHMP2A	1.2975
FAM8A1	0.3813
GPR21	0.505
SLC12A3	-3.2845
FVT1	0.681142857142857
ZDHHC7	-0.3815
FLJ44048	0.5905
SLC44A3	2.0485
SDSL	1.40983333333333
MMP8	-1.209
PLA2G12B	-3.766
ACY1	-0.19725
MT1E	1.10716666666667
OR4K15	1.7815
TECTB	-0.6315
GPR20	0.713625
IRAK2	-0.50125
RFPL3	0.863714285714286
MYO9A	0.0385
NARG1L	-0.240333333333333
BLMH	-1.059125
CCDC3	2.32
C9orf21	-0.446333333333333
KIAA0513	1.13833333333333
MIER2	0.035
PNMA2	-1.32808333333333
SH3BP2	0.8367
ANXA10	-2.9005
RTN2	1.6895
TFB1M	-1.563
PRPH2	2.085
C14orf133	-0.113
GOLGB1	0.82575
IRX4	-0.570125
NFKBIL1	-0.038
C10orf62	-0.07225
APBB3	-1.30625
RPS10	-0.4275
LOC728378	1.549
TLE3	1.21361111111111
PSMB7	-1.622625
MESDC1	1.368
SLC6A1	1.03033333333333
OCLN	1.28041666666667
PTTG3	-2.3685
NAGLU	0.33325
SERTAD4	0.19025
SPRY1	0.15325
FLJ10781	0.751916666666667
MYSM1	-0.617
TRIM4	0.593571428571429
SH3YL1	-0.15825
TREM2	3.47033333333333
SERPINI1	1.80975
HDHD3	-0.574375
TMEM38A	0.3185
EID2B	-0.11325
TDRD3	-0.217166666666667
SEDLP	0.1595
THSD7A	2.74516666666667
NDST3	-1.3845
KLHL15	-0.1715
DHRS12	1.3195
FBXO9	0.0843571428571429
TNPO1	-0.073
MRPL13	0.194166666666667
SNX5	-2.11016666666667
METTL6	-0.419
SOD1	0.385
CHML	-0.183666666666667
PACS1	1.523125
SIRT5	-0.0985
CAPN2	0.1795
FXYD5	-0.751333333333333
TWISTNB	0.71375
LRFN1	1.06366666666667
UBE1L	0.43
UBE1C	-0.9725
OR51B2	-0.83375
OR4D11	1.2225
C15orf2	0.5595
NR4A1	-0.055
LOC339047	-1.7425
TRIM17	1.097625
ATP5G3	-0.372214285714286
RPL15	-0.805083333333333
ADAMTS8	-0.67775
HOXC4	0.772
C14orf37	2.351
CEACAM5	2.128125
MYT1L	-0.721166666666667
RASA2	0.440625
OSBPL7	-1.051
STAG1	-1.528
GIMAP4	4.03083333333333
FUT3	-2.0335
PIF1	-2.87225
LPIN2	0.576
SH3PX3	0.70275
PDP2	0.35175
PAPD1	0.069625
ERP27	4.5515
APOOL	0.121
DIABLO	0.19075
TRHR	0.191857142857143
ARMC9	0.470375
RNF152	3.06525
SLITRK3	0.309166666666667
ZNF211	-0.0959
PFDN1	1.68975
RGS11	0.531125
HS6ST1	0.9965
AKR1D1	-2.5065
TNP2	0.435666666666667
STK31	1.00966666666667
EML4	-0.757
SGTA	-0.519
HIST1H2BI	-0.772
PSMD6	-1.74283333333333
KIAA1257	4.71475
C18orf55	-0.343333333333333
FLJ20273	2.431875
RPL28	-1.33883333333333
EPYC	3.526125
NOX3	0.0185
ELAC1	-0.429
METT11D1	-1.40275
BIN2	-0.752666666666667
NACA2	-0.42275
CCDC17	-1.56525
HM13	-0.7064
UBOX5	0.103375
UBE2O	-0.05025
UBL5	1.4095
APOLD1	0.805375
C9orf31	0.49875
TNFSF8	-0.0055
ARHGAP29	0.51775
PROKR2	-0.534
PDE5A	0.771833333333333
C6orf12	0.379
TOM1L1	0.4355
WHDC1	0.396375
FOXI1	0.5025
RAB4A	0.3622
TMEM39B	-1.01975
ATPBD1C	-0.7585
FARSA	-1.04033333333333
PLEKHG5	0.20025
CMAS	-1.15233333333333
OR7E24	-0.3445
SLC30A1	-1.1105
CDC42EP5	1.63833333333333
PLAC1	1.381
KLHL18	0.273666666666667
LBA1	0.8086
TAZ	-1.29675
CRIP2	1.459
BTBD11	-1.99283333333333
C16orf72	0.41825
DIO2	0.828
LRRCC1	0.648166666666667
CCDC136	-0.3815
PRX	-0.00150000000000001
RBM5	-0.725
TMEM85	0.2555
TUBGCP4	-1.12166666666667
APLN	1.705875
CDK7	0.626833333333333
SSR2	0.8425
CRELD1	0.301
C19orf46	2.38875
GAL3ST4	-0.0425
KBTBD10	2.0965
IL28A	0.0985
WDR27	-0.309
MCM2	-1.44816666666667
SOX14	-0.322
FLJ39743	0.0225
KIAA0922	-0.97425
HIPK4	-1.3545
FLJ25758	-0.637
C16orf57	-0.943416666666667
PDZD2	1.822125
MCC	2.088
HHLA3	0.2129
ID2	0.84725
C20orf23	1.98425
ZNF688	1.214
APOC2	-2.53383333333333
LOC440093	0.22075
FAM50B	1.7765
PWP1	-0.544
DNAH10	0.365
HIST1H2BA	0.231
GPR56	1.834
METAP2	-0.63625
PAN3	0.867333333333333
STXBP4	0.298125
PDHX	0.236
MTA1	0.468666666666667
ZBED4	-0.078125
ZNF720	-0.29975
CDK2	-1.898125
RHOJ	1.033125
CDC37	-0.604666666666667
ZER1	-0.10025
GRK4	-0.11025
PRPH	-1.03025
POLR2A	1.553
OGFOD1	0.70925
NOL5A	-1.73575
PHEX	0.3335
FLJ16478	-0.095
C20orf117	-1.06314285714286
CAMTA2	-0.236
C11orf74	0.136333333333333
DDX17	0.076
C5orf27	-0.21975
PLEKHA2	-0.261
PDE4DIP	-1.0138
SCN7A	0.27775
ZNF559	-1.54083333333333
CXCL10	2.859
ZMYM4	0.419166666666667
STK32B	0.0974
KIAA0888	-0.4577
TACR3	0.409
CKAP2L	-0.66425
KIF1A	-1.587
RSPRY1	1.40725
VCAN	1.75575
CYP27C1	0.286
SYDE1	-1.30333333333333
MED12L	-0.42525
ZDHHC21	1.732
NHS	0.4335
TM9SF3	0.674333333333333
DDHD1	0.588875
MAFG	-0.709666666666667
BICD2	-0.3921
C14orf119	-0.2225
C14orf43	0.851357142857143
CDH7	-1.71425
ALKBH5	-0.220142857142857
JUP	2.04925
TMEM41A	-0.0601666666666667
MAMDC4	-1.773
CBX3	-0.501625
LRRC18	0.55625
RBMXL2	0.3605
PLA2G4D	0.578
FGF13	2.13525
KIF3A	1.53733333333333
PDIA6	-1.3575
DCXR	1.3315
CASKIN2	0.946416666666666
EHD1	0.422833333333333
MARCKSL1	0.698333333333333
ZNF496	-0.294833333333333
SCAF1	0.783333333333333
KCTD8	-1.4095
TRAF3IP3	-0.191428571428571
LSR	1.4445
CXorf1	-0.0985
C14orf112	0.566666666666667
EIF2B1	-0.67725
OMP	-0.728
GSTZ1	0.379
LOC92017	0.93125
ISLR2	1.5925
C12orf36	0.0465
GATA2	-0.0768333333333334
GABRA5	-1.705
CELSR2	-0.5965
STAM2	1.1914
TNAP	-0.5155
PTPMT1	-0.188833333333333
GRP	6.8425
SV2A	-0.866333333333333
MAGEA12	-4.816
CACNG1	3.2705
C18orf19	-0.89275
GSG1	-0.209333333333333
PTPRJ	-0.336785714285714
FRMPD1	0.363
ZNF668	0.482
PLEKHJ1	-1.390125
ADAT1	-0.9555
TMEM50A	-0.1476
UCN3	-0.727
HOOK1	2.170875
IL17B	-0.161
MLKL	-1.31716666666667
TTC14	0.112833333333333
KLHL5	0.157375
CRYL1	1.52233333333333
FOXH1	-0.068
NFYB	0.1935
PPM1G	-0.30575
GOLGA2LY1	-1.31125
NMT1	-0.4565
HADHA	0.0782
CHSY-2	2.487
PLEKHF1	0.523357142857143
SAGE1	-3.147
MUSTN1	0.52475
SUHW4	1.58925
TFEB	0.734666666666667
ZFYVE27	0.377
ATG12	-1.15183333333333
BMI1	1.59071428571429
ZIM3	0.7625
MYH4	1.624
MASP1	-1.1885
KIAA0984	0.05425
RPAP2	-0.6635
ASB5	0.054
BOLA3	-0.703333333333333
MIA3	1.1975
KRT35	1.259
KIR3DL3	-1.2105
MRPL51	-1.242
SEMA3F	1.30033333333333
NDUFB2	0.718166666666667
LOC253012	-1.43575
FAM46C	-1.7337
G6PC	-2.83028571428571
CSAG3A	-5.62333333333333
PREX1	2.3145
SLC25A45	-0.269
MAPKBP1	0.463
CPE	1.2746
GNB1	-0.83025
CXCR6	0.12
TRIM46	0.65225
C16orf3	0.337333333333333
HPSE	-0.7025
TIGD3	0.865
SPG3A	2.48125
LCAT	-1.1865
ST6GAL1	-0.676777777777778
POMC	-0.20175
FLJ36031	-0.990833333333333
NSMAF	0.261666666666667
SKIL	1.018
ADSS	0.504666666666667
HMGCS1	-2.4408
POLR3F	-0.321333333333333
RAB10	0.81625
ZNF277P	-1.083875
ZBTB7B	1.096875
DHRS1	0.99925
ABCC13	0.988857142857143
CNOT3	0.4085
NFKBIA	1.437
GAK	0.816333333333333
SFT2D2	0.969166666666667
HOXA6	-1.2415
CRTC1	1.09025
LY6D	-1.30916666666667
C20orf72	-0.904166666666667
CPT1A	-0.37275
LMO1	0.812
EIF3I	-0.32575
PRB4	0.7105
MCM3APAS	-0.817375
C20orf132	-0.4219
FOXF2	-2.00775
S100A12	0.33825
MLH1	-0.311666666666667
ACTN1	1.1557
MRPL36	-0.293333333333333
C20orf106	-1.639
FBXO6	0.704166666666667
MKS1	-0.320666666666667
CX3CR1	-0.72375
PDE1B	1.16
PLP1	-3.10875
KISS1	1.123
C14orf2	0.0751666666666667
TBC1D3P2	-0.26
COMMD6	0.6834
ANKRD7	-0.10975
PTCHD1	-2.429875
NARS2	-2.16225
DOCK7	-0.653625
FAM127B	0.262875
LOC390243	-0.2335
N6AMT2	1.32725
ZNF391	-1.039
DNAJB14	0.706333333333333
WRB	-0.39575
BPI	-0.4867
TTC4	-1.498
FAM10A5	-0.47375
GOT1L1	-0.00930000000000002
MAGED1	1.159375
RESP18	-0.168
WFDC6	1.4195
MT2A	-1.0985
C11orf56	0.41125
KIAA1432	1.592
ROR1	-0.6825
HSD17B14	2.564
ZFAND2B	-0.59725
SAMD4B	0.629
HEXA	-0.0835
HNRNPU	1.21845454545455
USP39	-0.206
NRD1	-1.1845
R3HDML	-0.2305
FLT4	0.530833333333333
OMG	-0.413666666666667
OR52N4	0.0925
LOC399818	-1.61675
ELA2	-3.50575
VENTXP1	0.967
RFC5	-0.8445
OR52L1	-0.3215
PAX5	-0.378
FBXO2	1.47675
GMEB1	0.193
AKT3	-0.168833333333333
CRB1	-0.560166666666667
CTTN	-0.384666666666667
UTP15	0.375
HSBP1	1.04391666666667
PHF11	1.46125
NDEL1	-0.0915
USP8	0.5935
BAIAP2	0.1115
SI	0.738333333333333
ARSJ	-1.12266666666667
BAAT	-3.108
KCNS3	2.5705
LOC126147	-0.215
TMEM37	-0.9125
C1orf162	2.63466666666667
MBD1	-0.5509
ITGAL	1.273
WDR73	0.230333333333333
GKN2	0.0313333333333333
ARFGAP1	-1.176
SLC5A8	1.49283333333333
ZBTB40	-0.1343
CYP4B1	2.5045
LYPLAL1	1.1845
CHST3	-1.113
MAP3K9	0.134
BTAF1	-1.19166666666667
TFAP2E	-0.269
RBM35B	0.91225
LOC441251	-0.416
ANKRD25	0.6365
UQCRC2	-1.788
MAEA	0.427166666666667
HYAL1	-2.9499
RNPEPL1	-0.151666666666667
CPSF2	-0.424625
PSD3	0.3818
ABCA13	-0.542875
AGR2	3.612875
GBX1	-0.9075
HDLBP	1.01064285714286
ACY3	-2.1405
HECW1	-0.253
ZNF519	-1.2315
HOPX	3.210375
ZNF304	1.138625
OR12D3	0.4025
FKSG43	-0.2385
METTL1	0.010875
MFSD3	-0.357
PSPH	-1.33375
CLCA3	-0.4715
DARS2	-1.43366666666667
CDC25A	-2.28466666666667
BAIAP2L1	0.706
B3GNT5	-0.378375
USP29	0.44975
ARHGEF10L	0.5161
ATOX1	0.734625
ADAM30	0.49725
DNASE1	0.59725
STT3A	-0.0335
RAB6IP1	0.361
PTN	1.5895
C1orf106	-2.14184615384615
HECA	1.857
RNF122	-0.1945
SLC22A18AS	0.692
GNG8	0.565
ELP4	0.0855
FAM65A	0.7485
RPL10A	-1.13583333333333
IRS4	0.826
MACF1	1.1965
SEC24D	0.02475
LOC374395	-0.348
TGFB2	-0.498375
MDFIC	0.475375
CHRNE	0.815166666666667
PCMTD2	0.5195
ATP6V0D1	0.0811666666666667
MTA2	-0.3305
LZTR1	-1.256
RAP1A	-1.217
AXIN1	-0.5865
POLR1C	-1.063
TRIO	0.356
PLXNA4A	-0.432
C5orf33	-0.6185
DEPDC1B	-2.840625
ZNF473	-0.655833333333333
MTM1	-0.151
GPR107	0.487333333333333
CSNK1A1L	0.706333333333333
FLJ14154	0.00575
NLRC4	3.057
ENPP4	2.83883333333333
PADI3	-0.354
RNF170	-0.712375
CG018	0.4695
C16orf7	0.274
KCNE1	0.6025
NRM	-1.10233333333333
SLC37A3	-1.30035714285714
TPD52L2	-1.65183333333333
UNC5B	2.26025
C12orf12	0.5546
SDHB	-1.62625
CLRN1	-0.202
NUDT10	1.201
UGT3A1	0.147375
FBXW8	-0.153875
RHOF	-1.516625
PTPLAD1	1.061875
MYO3B	0.15175
DERA	-0.6345
TPP2	-1.0435
C19orf53	0.676
GINS3	-1.709
ST6GALNAC5	1.2745
CHSY1	-0.22825
MGC15705	-0.4565
GPR83	0.5698
EXT2	0.228875
DOLK	-0.0815
TUBAL3	-0.95625
ACVRL1	2.0029
ABL2	-0.450833333333333
C14orf156	0.2215
PTPRZ1	-3.977875
DIP2C	0.889125
LAMP1	0.086375
RXRA	-0.5919
MAP3K5	-0.35375
ALKBH1	-0.0156666666666667
PDLIM7	-0.004875
ARL14	-2.1405
SNIP1	-1.31766666666667
TIMP3	2.78858333333333
RGS3	-0.0596666666666667
SPAG16	1.9885
ABHD4	0.13
ARHGEF12	0.945833333333333
GLUD2	-1.2885
RAC2	-1.0443
UAP1L1	-0.4765
SLC18A3	-0.328
YOD1	-1.21933333333333
RALY	-0.431
HMOX2	0.4235
DGKH	-0.567
DBNDD2	1.62616666666667
YIPF4	0.14375
THAP10	0.20025
ZNF513	0.724
HAGHL	-0.8055
ITGB4	0.449166666666667
CCDC141	-1.061
YTHDF3	-0.354
C5orf28	0.54125
RPL7L1	-0.658375
TMEM30B	1.8375
ANKRD35	1.059
DUOXA2	-0.7635
TBC1D5	0.572125
DFNB59	-0.271
HRH4	0.24775
MYO6	3.029
DNAJA4	2.50575
RBM24	-0.210375
CEACAM20	-0.58375
RBM23	-0.711
NGFB	-0.283
C1orf63	-1.3671
KRTAP7-1	-0.02
PERLD1	1.8365
NPB	0.296
C17orf59	0.2782
HSPBAP1	-0.58725
SLC15A4	-0.476125
PRTFDC1	-0.25525
OSMR	-0.210785714285714
CYSLTR2	-0.936
C19orf25	0.2109
KIAA1797	-0.7885
NLRP6	0.1265
FAM105B	-0.029
SCRN2	-0.365333333333333
LRRC58	0.1941
RNF17	0.66475
NEIL3	-3.4355
FAM137A	-1.1875
SKP2	-3.68525
PARVA	1.49841666666667
PKLR	-1.9095
RNF34	-0.385
A3GALT2	-0.01275
C12orf50	-0.106166666666667
SUNC1	-1.61675
FAM102B	0.0591666666666667
CCT2	-1.01275
LRRC37A2	-0.486
ARF4	0.766
SIKE	-0.184375
C8orf48	2.9925
MBTPS1	0.477785714285714
GPSN2	0.4475
NCF2	3.8325
SLC12A6	-0.213
MRPL48	-1.429
HMGN3	0.0313333333333333
LRRC62	-1.29275
PAX9	2.203375
FAM55A	0.15
C20orf42	-1.67016666666667
SCML2	-2.54566666666667
BCL9	1.35375
FAM40A	-1.4275
C9orf41	-1.2086
ZNF774	0.0605
LETM1	-1.11925
PLXNB1	-0.416
NIPSNAP1	-0.7165
USP10	-0.114
F9	0.63475
LIPE	2.05625
CNGB3	-0.5605
C12orf52	-0.347875
PI4K2A	0.40025
MED8	-1.018375
STAT4	0.3789
FGD4	0.973
RNF145	-1.57033333333333
WDR32	-0.3056
CLDN2	0.157666666666667
TCEAL8	0.66675
ZMYND8	-0.4369
PDXK	-0.701625
GATAD2A	-0.1985
PTGES3	-0.484
CCM2	-0.3795
TAP1	-0.494125
ZNF670	0.20375
ETS2	-0.135428571428571
C6orf166	0.125333333333333
PRMT2	-0.208071428571429
OR4B1	0.273
INTS8	-1.0865
CCDC102A	0.6045
CCDC83	-1.07133333333333
ITGA1	0.614
EPHA5	-2.121
FAM24B	-1.78666666666667
TSGA10	2.158
HAL	-2.94416666666667
MYOT	0.53925
SPACA3	0.371
BCL2L2	-0.817166666666667
CUGBP2	-0.308
CCNB3	1.68675
RNF113B	-0.565
MERTK	-0.94575
BAG1	0.83425
VPS36	-0.96575
ORMDL3	0.7603
C1orf190	0.7605
ZNF625	-0.153
CORO2B	-1.6365
ALOX15	0.634
CST1	4.5505
NUPR1	2.01866666666667
CCL7	0.47425
SMCR5	-3.231
DSC2	1.411
RBMS2	0.4645
GRIK4	0.6605
TRIM65	-0.8743
TMPRSS6	2.43142857142857
TP53INP2	0.14175
GLB1L	0.411
LOC388284	0.112
PUS1	-0.777571428571428
BCL9L	-0.3515
OLFM1	0.311833333333333
RET	0.67175
MASTL	-1.84366666666667
ALX3	-0.033
IL1RL1	0.346
ZNF765	-0.9251
C14orf138	-1.13725
SNX10	1.251
TAC4	0.1635
C1orf64	3.63975
POGK	0.44025
MAPK9	-0.3455
ZNF366	3.20425
C8orf79	0.6725
CLDN7	2.686
OR5AT1	0.181
TRIM37	-2.677
LRRC25	1.4165
GRHL2	2.9121
TEKT3	3.809
LASS5	-1.09166666666667
ABCC4	-2.63954545454545
DLG3	1.219875
VGLL1	0.61825
ZFP36L2	0.911833333333333
MFRP	-0.632166666666667
KIAA1799	-0.27025
FLJ44379	3.7395
PCNX	-0.543
ANXA9	3.066
CYP4V2	0.5009
PIK3C2A	0.452
SRR	0.4195
NOL3	-0.79725
IFITM2	1.104
ARNTL2	-2.452
ZNF595	0.724
NLRP13	1.6425
ASPH	0.17725
CPA2	0.8435
PVRIG	-2.28266666666667
LEPR	0.290333333333333
C16orf42	-0.489333333333333
SH3BGRL	3.11575
FAM77D	0.0818
FNDC7	-0.2455
C9orf6	-0.740666666666667
NOTCH2NL	2.81333333333333
PGBD1	-0.150666666666667
SYNGR2	-0.253833333333333
PITPNA	-0.9771875
PRPF4B	-1.2973
SLC43A3	-2.38064285714286
NRBP1	0.0575
SLC25A22	0.11125
ILK	0.1855
SLC22A8	0.370333333333333
MRPS7	-0.567125
PITX2	0.0265
FABP3	-0.9195
OR1L1	1.054
LOC728215	2.304
BLID	-2.5095
KIAA1217	3.29988235294118
TFPT	-0.70525
AP4B1	-1.3755
VBP1	-2.38575
OR1K1	0.3915
MORC3	0.76675
BHMT2	0.058
C3orf10	0.537375
FZD7	1.35816666666667
WFDC10A	0.7665
PMS2CL	-0.291125
CCDC32	0.744166666666667
FA2H	0.0545
ALG13	0.739
TTLL7	-0.3045
SPOCK3	-1.19425
SLC13A2	0.6895
AIM1	1.9385
GPRC6A	0.9835
EGR2	3.281
MED11	0.73425
WWC1	1.886
SH3GL3	-4.065
RIF1	0.415428571428571
PRLH	-0.0155
VLDLR	-2.222
DBT	0.1055
C21orf63	-0.6925
CGGBP1	-0.27425
KRTAP12-2	0.2195
TADA3L	0.617875
ZBTB16	0.4365
PDGFB	1.246
RFX1	0.6565
UQCRB	-0.3941
LOC133874	0.647
HPS3	-0.6775
LGALS3BP	1.131
DKFZP564O0823	1.32014285714286
MRFAP1L1	-0.31875
HOXA10	-0.925833333333333
NGB	-0.1435
KIF21A	1.52976923076923
IFLTD1	0.405
LZTS1	-0.13975
ARHGEF3	1.9755
RHBDL3	-0.907
CSNK1G2	-0.186916666666667
ChGn	-1.046375
KIAA1244	2.74483333333333
GABRB2	-0.2215
MGC72080	-1.6215
CD27	2.637
EGLN1	-1.2135
PEX13	0.5315
RWDD3	-0.39925
RNF12	-0.392833333333333
GRIN2B	0.0605
ADAMTS14	-0.474875
DYDC2	3.55233333333333
ATP6AP1	0.0774
NR1H2	0.3415
PDK2	0.31175
C3orf17	-0.166
SLC38A2	-0.414428571428571
SLC25A29	0.178
C15orf29	0.514375
ADAM9	-2.18383333333333
TMUB2	-0.018625
GPR176	-1.43
AGK	-0.158375
MCCD1	4.3905
NDUFA4	0.5935
TMEM146	1.10825
DUSP1	1.3255
UNQ6975	-0.0015
EMX2OS	3.9425
INSM2	-0.3485
LUZP4	-1.0215
SETD6	0.445
P2RY2	0.66325
SLC45A2	-2.1975
RABGAP1	0.130166666666667
UBXD5	-0.195875
GPRC5A	1.2232
PAK3	0.012
LOC63920	-0.0545
TGFBR1	0.0775
KRTAP6-3	-0.3955
SFMBT2	-0.3055
CDC42	0.0046875
C11orf35	1.4775
TTLL2	-0.5405
UACA	1.45716666666667
CD97	-1.0949
SETD5	-0.464875
NINJ2	0.2345
PTER	1.35566666666667
POMGNT1	-0.13875
KRTAP4-2	0.003
ECGF1	1.1425
HRB	-0.274090909090909
ATP1B2	0.4694
LOC400506	-0.4695
COL4A3BP	1.1265
C6orf97	0.85575
GRHPR	0.01225
TAS2R1	1.633
SEMA7A	-1.93775
EDF1	0.3695
ODF2L	0.6898
PCID2	-1.52866666666667
GTF2H4	-0.768166666666667
ZCCHC3	-0.533625
CGB2	-0.0798333333333333
NEUROD1	0.28575
C20orf75	-0.368
RP5-1054A22.3	1.64683333333333
IFNA5	0.464
ZNF134	-0.0335
MGC119295	-0.6176
ZSWIM6	0.68975
SMEK1	0.590833333333333
PCGF2	0.852375
C1orf102	2.1305
CYP2A13	-0.7035
KCNH6	-0.2957
MDM1	0.4788
ALDH7A1	-0.0586666666666667
C9orf75	1.04725
VDAC3	-0.4775
OR51T1	-0.1505
EIF3F	-0.708916666666667
KCNJ10	-0.50075
LENG8	0.0115
EDEM2	-0.0216666666666667
CCNJL	-0.781833333333333
DHX37	-0.634
CRYGN	0.64
AATF	-0.9675
ZNF630	1.22425
E2F5	-1.471
WFDC13	-0.28525
FTSJ3	-0.769333333333333
C4orf33	-0.60325
LHFPL4	-3.69525
C19orf56	0.0168333333333333
SMAD4	-0.12925
AFM	-0.336333333333333
G0S2	-0.759
FCHSD2	-0.4332
RRP1B	-0.7993
EEF1B2	-1.51616666666667
STAT6	1.21866666666667
ZNF195	-0.25875
GNL1	-1.87716666666667
ZNRF2	0.8425
PER3	-1.529625
ASB16	-0.0855
C10orf10	0.933071428571428
ADCY8	-4.10966666666667
C9orf58	-0.256
ARMC10	-0.0136666666666667
PSG1	-1.76
DHX34	-0.6665
VARS2	-0.05
NFIC	1.94425
ITPR2	0.8955
AGXT2	0.7496
OR6K3	0.366
H2AFZ	-1.50391666666667
MLLT3	0.977583333333333
COX4I2	2.8345
CCNT2	-1.1195
PLK4	-2.17675
NUMBL	-0.725
MED16	0.522
PLEKHQ1	0.57125
GOSR1	0.886222222222222
BTG4	-0.2115
RPL30	0.0908333333333334
IGSF5	1.154
IGFL2	2.93
ELMOD2	0.763166666666667
SHC3	-1.56883333333333
HAVCR1	-1.281
DYNC2H1	-0.152375
RNF5	-0.0903333333333334
C2orf7	0.0395
NLF1	1.64
KLHL25	0.47075
LRP10	0.2531
KRI1	-0.0615
PUS7L	-0.679333333333333
MGMT	0.885
HOXD1	0.576666666666667
CSH1	0.2741
ATG16L2	-1.5775
FLJ44635	-0.231
CHODL	0.80525
EXOSC8	-1.47675
SLC28A1	0.08375
MYO7B	-0.506666666666667
SEH1L	-0.065
MTNR1A	0.615666666666667
TSPAN5	1.05533333333333
CDC45L	-4.28066666666667
AMIGO1	0.1545
ATAD3A	-1.6835
OSGIN2	0.7045
PDIK1L	0.0468333333333333
DARC	2.595125
PIPSL	1.0975
SHMT1	-0.6965
CRISP3	0.462
POPDC2	2.0695
ZRANB2	-1.21733333333333
FBXL8	1.021
TRIP13	-2.40181818181818
EIF5AL1	-0.768
POU5F1P3	-5.59616666666667
IL6	-2.38083333333333
CXorf38	0.2375
IFNA16	0.6475
FBXL2	2.7355
BRD1	-0.189
STATH	0.4105
FBXO44	0.226666666666667
MCCC2	-0.25325
CDC2	-1.7278
C5orf23	-0.081
IVD	0.685166666666667
C10orf122	-1.77633333333333
MSL3L1	-0.0056
MVP	0.28425
EPOR	0.1217
ZMYM1	-0.763166666666667
BCL7C	0.7715
PSTPIP2	1.0014
LYPD1	-1.157875
OR8G5	0.766
ZP3	0.0388333333333333
BCAS4	1.53666666666667
EDG6	0.98425
ISY1	-0.72475
PRAMEF2	-1.28975
CUL1	-0.325125
RNF213	0.7857
CCRK	0.698
DHX9	-0.585
C13orf29	1.68125
NCKAP1	1.36833333333333
MRPL43	0.490285714285714
XPR1	0.3775
PKN2	1.0782
PODNL1	0.8245
ZNF333	0.4505
DALRD3	0.3835
OPN1SW	-0.1815
BTBD6	0.44925
C11orf82	-2.482
OR5P3	0.014
DUSP11	0.18775
L1CAM	-2.0963
NEK11	2.55516666666667
OR7E91P	2.2345
CNTN3	2.7483
CREB3L2	0.698
ZBTB37	1.5725
KIAA1324L	1.47225
NDUFB10	-0.1785
NUDT2	-1.322
GTPBP8	-0.09925
CACNA1D	0.30375
PRKAA2	-1.68766666666667
PRDM8	0.665
MGC16075	-1.12833333333333
KRT14	-0.507
PP8961	0.571
MRPL18	0.17575
ABCG2	-1.68525
PACRG	2.57975
BBS2	1.0375
KREMEN2	-4.7175
FBXO21	1.16275
HNRPUL1	0.55875
GRB10	0.36325
CLSTN1	0.99125
LMAN2	-0.4776
C17orf61	0.426
NIPSNAP3A	0.1695
INSIG2	-2.0105
PCDHB7	2.59633333333333
STXBP2	1.379625
CMAH	1.07166666666667
SEMA5B	0.05325
ZNF155	0.064
COQ6	0.4405
PRPF4	-0.96475
TSPAN15	3.2061
VN1R5	-0.0795
LATS2	1.45825
SELK	1.2
PGK2	1.31625
MS4A1	-2.770875
TYW3	-0.6255
KRTAP5-1	1.51375
RCCD1	-0.9205
BTN1A1	0.3815
DDX28	0.053
TMEM65	0.62975
LOC92345	0.2945
TTC31	-0.832
WDR46	-1.13766666666667
CHP2	-1.72733333333333
LSP1	-0.03175
ZNF542	0.72
EXOSC1	0.06475
ARHGAP18	1.01833333333333
LRRTM4	-1.823
MAOB	2.72775
CACNB4	1.73575
MGC33846	0.551875
RANBP3L	2.22075
ATP5L	-0.50625
ONECUT1	-3.559
NUDT9	0.14775
TMEM149	-2.2055
STX17	1.21175
IGSF10	-3.46125
TMPRSS9	0.1265
BMPR2	1.70441666666667
ALLC	-0.287333333333333
KLF7	-0.439
GCC1	0.2915
TIMM9	-0.46725
CDO1	0.546333333333333
MGC10701	0.221833333333333
IFI6	-0.371333333333333
FRMD8	0.0415
MGAT2	0.02775
WBP5	0.5915
CNIH2	-0.19175
KIAA0907	-1.3421
KCNH8	-3.639
CTSG	-1.1055
GRIK1	1.07483333333333
CUL5	0.788375
FRMD1	0.319
OR9A4	1.094
SYT6	-1.927375
FOXD4L2	-1.18775
ANAPC2	0.135666666666667
OPN5	0.318
TAF13	-0.27175
LYG2	0.8385
GGNBP1	-0.0700000000000001
C11orf40	0.1425
OTX2	-1.9905
REG4	-0.474
EIF5	-0.6621875
PALB2	-0.717
SEPSECS	-0.0561
RNASE3	-1.036
TRIM49	-2.84
POLR2K	0.9693
GPR42	-0.133
C8B	-3.58075
SASS6	-0.99625
PREB	-1.11616666666667
OR3A3	0.396
TUBA8	0.812875
IGLV2-14	-2.22925
STIL	-2.31375
ANKFN1	0.079
NME7	-0.83925
HOXC12	3.091
UBE2C	-1.621125
FHOD1	-0.886375
CDK2AP1	0.3415
