Hybridization REF	TCGA-AO-A0JM-01A-21R-A056-07
RRP1B	-0.777
EEF1B2	-0.793833333333333
STAT6	-0.686333333333333
ZNF195	-0.11725
GNL1	-1.0335
ZNRF2	0.626666666666667
PER3	-1.04625
ASB16	0.45
C10orf10	0.921285714285714
ADCY8	-3.29533333333333
C9orf58	-1.757
ARMC10	-0.3945
PSG1	-1.255
DHX34	0.208
VARS2	0.106
NFIC	0.8945
ITPR2	0.779
AGXT2	-0.1056
OR6K3	-0.052
H2AFZ	-0.119333333333333
MLLT3	1.53166666666667
COX4I2	2.34875
CCNT2	-0.39525
PLK4	-0.29225
NUMBL	-0.545666666666667
MED16	0.01475
PLEKHQ1	1.16925
GOSR1	-0.091
BTG4	-0.71475
RPL30	-0.142333333333333
IGSF5	0.2695
IGFL2	2.9815
ELMOD2	2.043
SHC3	-1.0045
HAVCR1	0.15
DYNC2H1	-0.623125
RNF5	-0.460666666666667
C2orf7	0.854
NLF1	1.455
KLHL25	-0.07025
LRP10	1.21
KRI1	-0.7015
PUS7L	0.152833333333333
MGMT	1.56975
HOXD1	1.49733333333333
CSH1	0.4409
ATG16L2	-1.789
FLJ44635	0.0275
CHODL	-0.75025
EXOSC8	-2.083
SLC28A1	0.375
MYO7B	-0.377
SEH1L	-0.8167
MTNR1A	0.450333333333333
TSPAN5	-0.488833333333333
CDC45L	-2.1165
AMIGO1	0.487
ATAD3A	-1.083375
OSGIN2	1.0275
PDIK1L	0.7585
DARC	2.01325
PIPSL	0.887
SHMT1	-1.962
CRISP3	-2.152
POPDC2	2.22916666666667
ZRANB2	-0.836
FBXL8	1.37575
TRIP13	-1.10818181818182
EIF5AL1	-1.1585
POU5F1P3	-5.29216666666667
IL6	1.18216666666667
CXorf38	1.2215
IFNA16	0.677
FBXL2	0.323666666666667
BRD1	0.1135
STATH	0.56825
FBXO44	-1.12016666666667
MCCC2	1.424
CDC2	-1.0836
C5orf23	-0.7
IVD	0.705666666666667
C10orf122	-1.742
MSL3L1	0.1768
MVP	1.4205
EPOR	-1.3987
ZMYM1	0.700166666666667
BCL7C	0.548833333333333
PSTPIP2	-0.0808
LYPD1	-2.12975
OR8G5	-0.534
ZP3	-1.20233333333333
BCAS4	0.454916666666667
EDG6	1.79525
ISY1	-0.29675
PRAMEF2	-1.9425
CUL1	-0.978625
RNF213	0.968
CCRK	0.12625
DHX9	-0.191375
C13orf29	1.72375
NCKAP1	0.170833333333333
MRPL43	0.8855
XPR1	0.43075
PKN2	0.8491
PODNL1	1.184
ZNF333	0.27775
DALRD3	0.872
OPN1SW	0.588
BTBD6	1.22275
C11orf82	-1.387
OR5P3	0.546
DUSP11	0.01
L1CAM	-1.7415
NEK11	1.62916666666667
OR7E91P	1.2425
CNTN3	0.6211
CREB3L2	0.21875
ZBTB37	0.606
KIAA1324L	-1.0565
NDUFB10	0.0391666666666667
NUDT2	0.43625
GTPBP8	0.6165
CACNA1D	0.096125
PRKAA2	1.32566666666667
PRDM8	0.1845
MGC16075	-1.45466666666667
KRT14	-1.7475
PP8961	0.394
MRPL18	0.14575
ABCG2	-2.666
PACRG	1.03725
BBS2	-0.658
KREMEN2	0.8585
FBXO21	0.262
HNRPUL1	-0.106416666666667
GRB10	-1.25625
CLSTN1	0.6025
LMAN2	0.8476
C17orf61	-0.169
NIPSNAP3A	0.38075
INSIG2	-0.647333333333333
PCDHB7	1.64633333333333
STXBP2	0.491375
CMAH	1.61308333333333
SEMA5B	-0.836
ZNF155	-0.0953333333333333
COQ6	0.256833333333333
PRPF4	0.119
TSPAN15	2.5391
VN1R5	0.29925
LATS2	1.11925
SELK	0.2465
PGK2	0.169333333333333
MS4A1	-1.621125
TYW3	-0.2353
KRTAP5-1	1.052
RCCD1	-0.916666666666667
BTN1A1	1.1005
DDX28	0.361
TMEM65	0.096
LOC92345	0.7665
TTC31	-0.38225
WDR46	-0.6475
CHP2	-1.73033333333333
LSP1	0.91375
ZNF542	-0.61775
EXOSC1	-0.12775
ARHGAP18	-0.077
LRRTM4	-0.693333333333333
MAOB	-2.08383333333333
CACNB4	-1.9765
MGC33846	0.35975
RANBP3L	3.550875
ATP5L	-0.4035
ONECUT1	-2.91
NUDT9	0.9635
TMEM149	0.7805
STX17	1.546
IGSF10	-4.82625
TMPRSS9	-0.011
BMPR2	1.47533333333333
ALLC	-0.7675
KLF7	2.70475
GCC1	0.5367
TIMM9	-0.05125
CDO1	0.124333333333333
MGC10701	-1.5475
IFI6	2.8865
FRMD8	-0.13025
MGAT2	0.65975
WBP5	-0.364666666666667
CNIH2	1.30875
KIAA0907	-2.0564
KCNH8	-1.061
CTSG	-2.099
GRIK1	-0.3595
CUL5	0.329375
FRMD1	0.574
OR9A4	0.897
SYT6	-1.620875
FOXD4L2	-0.35175
ANAPC2	0.2705
OPN5	0.5105
TAF13	0.30275
LYG2	-0.51775
GGNBP1	-0.136
C11orf40	0.6225
OTX2	-1.218
REG4	0.61325
EIF5	-0.69725
PALB2	-0.45775
SEPSECS	-0.032
RNASE3	-0.00625
TRIM49	-1.946
POLR2K	0.2449
GPR42	0.1855
C8B	-3.11275
SASS6	-0.6
PREB	-0.565666666666667
OR3A3	0.5925
TUBA8	0.749375
IGLV2-14	-2.09125
STIL	-0.77825
ANKFN1	-0.607166666666667
NME7	-0.67675
HOXC12	-0.70575
UBE2C	-0.419125
FHOD1	0.417375
CDK2AP1	0.3615
OR6K2	0.554
DHPS	-0.9145
RPL5	-0.945583333333333
TRGV5	0.1455
LOC541472	-0.521
HCCS	-0.3937
DENND1B	1.904
LHX3	-0.5475
OR5D16	0.56
CXorf57	-2.04533333333333
IRF2BP1	1.234
NDST2	0.6225
LCE3D	0.266
BOLL	0.384857142857143
SYT3	-0.78475
PIH1D2	-0.4455
C20orf7	-0.251
IL1R2	0.8135
SLAMF9	1.3545
PPME1	-0.0115
PIK3CA	0.64325
TRAPPC1	0.08875
COLEC10	-0.97825
SLC9A6	-1.7166
PDDC1	-1.5075
CCDC53	0.625
GK3P	-0.742
DAZL	-1.03775
BRI3	-0.022
SDK1	0.12775
CYP2C18	0.28025
IFI44L	4.464
RPL3L	1.2115
FUT9	-2.3406
KIFC2	-0.825
PMP2	-0.421285714285714
SLC4A9	-0.3625
PLAG1	-2.45883333333333
MYCBP2	0.021
OR4E2	0.111
CCDC65	0.68075
C16orf82	-0.12275
ENTPD4	-0.268
BRP44L	-0.201625
PMP22CD	0.87775
TMCO4	-0.160666666666667
KCNN1	-1.126
WDR35	-0.1315
CCDC80	2.560125
C3orf31	-0.25775
SLC7A9	-1.0525
TMEM190	-1.78425
DBC1	-3.80633333333333
FADS3	-0.6575
PDZD8	0.530833333333333
GRM5	-0.521375
AZGP1	3.1382
PEX3	-1.0075
MED1	3.05078571428571
ATG4C	-0.944666666666667
HNRPH3	-1.069375
FAM109B	2.4115
C4orf17	-1.1315
CA10	2.9245
OPRD1	-0.408
CCL16	-2.673
SACM1L	-1.53225
CST6	3.66725
CD63	0.90225
LGI1	-3.13433333333333
ZNF784	0.9545
CRYBB1	-0.475
CX3CL1	-0.1464
TOP2A	0.64775
GYPB	-2.92983333333333
GADD45GIP1	-0.79925
FEN1	0.116
IGF1R	0.6166875
WDR72	-2.139
PURG	-0.929166666666667
DEFB126	0.32975
PKD1L1	2.59233333333333
CAV1	-2.1671
GNPDA2	0.3194
DGAT2	-2.0005
NLGN1	-5.25775
STRBP	0.1005
HPRT1	-1.69383333333333
FANCI	-1.011375
PSMA7	0.710125
DBF4B	-1.287
TTF1	-0.03375
RAD54L	-1.8685
ELOF1	-0.45125
PLAGL2	-0.749375
ZNF256	0.79075
HMGCL	-0.502
MSI2	0.972833333333333
RPESP	2.237
C11orf60	-0.71275
ABCD1	0.247
ACAA1	-0.1165
SPARCL1	4.60178571428571
IL6ST	1.1818
ZNF319	0.699
TMEM109	0.5455
FAM90A1	-2.069
IL22RA1	-0.969
ATP4B	-0.9495
TEC	-1.4834
C7orf30	-1.28275
TXNDC2	-0.409
ABCB4	0.0065
KIAA1191	0.115875
C9orf38	-0.158
SFTPB	0.5052
CNTNAP2	-1.58075
FRK	2.549
TBX19	-0.7395
CHD4	-0.0645
C6orf26	-1.874
MOSC2	2.366
IKBKE	0.5955
HIF1A	-1.96433333333333
LOC595101	-0.6635
RELA	0.724333333333333
TMEM16B	-2.02233333333333
ABHD12B	-2.90625
TSEN34	-0.00775
KIF18A	-2.6315
TXNDC9	-0.0826666666666667
SPATA2L	0.5705
SEMA4G	-0.993
C21orf91	0.126875
MATN1	0.0435
KCNIP4	-0.469833333333333
TUSC1	2.084875
OR4C15	0.6885
ARMCX6	-0.437666666666667
WBSCR27	0.250666666666667
OR52I2	0.717
KIAA1604	-0.87925
DYNC1I1	-0.091
PPP4C	-0.099
SLC47A2	-3.52783333333333
TREH	0.0095
CD48	1.18483333333333
ST14	2.06833333333333
PKN1	-0.3795
SPON2	2.598
XBP1	2.3895
SFRS12	-0.663333333333333
EFCAB6	2.81725
SELT	-0.61225
SLC39A2	-0.1455
ERF	-0.926333333333333
ARL3	0.13
SURF6	-0.5391
MLLT10	-0.982952380952381
FLJ11171	-0.100333333333333
TDGF1	-4.91533333333333
ERCC6	-0.15925
EIF2AK4	0.572125
BAZ1A	0.346
LRRN3	-0.387166666666667
TMC3	-1.8165
EFTUD1	0.301
PTPRO	1.24116666666667
CLEC12A	0.3445
ACBD4	-0.23875
ZDHHC14	-0.69575
OTUD7B	1.68175
ACTB	0.80925
MSRA	-0.421875
LCE5A	1.664
IFI35	1.043
BSCL2	0.919166666666667
ANKRD12	0.355166666666667
CFHR2	0.66525
RGAG1	0.307333333333333
HSFY1	0.281
SLC30A5	-0.17425
IMPG1	-0.053
GPR109A	0.6075
ZNF185	-1.06175
IYD	1.27775
NPCDR1	-0.00900000000000001
SERPINA13	0.845
HMGCLL1	-1.847
NEUROG1	1.247
UBQLN1	0.0273125000000001
LIN37	-0.02125
SOCS2	-3.449875
DSCR4	-1.931625
XKR6	-1.733
GPR142	0.74
KRTAP13-3	0.406
CCDC15	-0.211833333333333
MOS	0.131
CD1E	-1.659
OFCC1	1.82433333333333
FAM83D	0.074
SRFBP1	0.0605
C9orf96	-0.133
DHDH	-0.57975
CCDC90A	0.3515
RABL3	0.32975
CD320	-1.9935
ANGEL2	-0.23475
MRPL21	0.761
SMG6	-0.236833333333333
INSR	0.817125
FLJ14816	-0.7705
GLRB	0.1385
C9orf89	1.935
CIZ1	-0.363
URG4	-0.7915
LRDD	-1.148
CBY1	0.550166666666667
NFX1	0.10575
MTERFD2	-0.228
C19orf23	0.9805
PGC	-2.8775
IER3IP1	0.0697
RASAL2	1.7075
C1orf89	-0.55625
SYNJ1	-0.4805
NFKBIE	1.261
FLJ40125	-2.11433333333333
TCEB2	-0.5568
NOG	-2.1945
POLR2J2	-0.878833333333333
HLA-B	3.1125
PCDHA1	2.628
PPP2R2B	-1.4275
ARHGEF17	0.971166666666667
TCF7L2	1.39442857142857
CHD5	-0.517
ZNF431	-0.059625
TBC1D25	0.47125
ZNF800	0.954
SCUBE2	0.551727272727273
MYCBP	0.247
GPX5	0.286
C6orf129	0.0371666666666667
QSER1	-0.248833333333333
ULK2	0.05175
PIGO	0.864666666666667
NRCAM	-2.80178571428571
SLC35E3	0.539375
CSRP2	-0.25925
HYPE	0.29225
MAPK15	-0.0358333333333333
MGC14327	0.78125
TIMM13	-1.0145
ZNF462	-1.585
GBA3	-0.01825
TEX13A	0.3685
MCM6	-0.620666666666667
MTRF1	-1.683375
ABCA7	-0.521
EIF4A2	-0.10075
ZC3H10	0.9038
RPGR	-0.497666666666667
C20orf94	1.562
RP1L1	0.2375
GPR125	-0.141571428571429
USP22	-0.595142857142857
OR1L4	0.5695
MLZE	0.6735
FLJ32065	1.61175
PTCD1	-0.6435
CRTAC1	1.35916666666667
BXDC2	-1.40375
C18orf1	1.87183333333333
FAM107A	0.196857142857143
EFNA3	-0.5265
P18SRP	-0.2626
CAMKK2	1.22308333333333
KIAA0649	-0.45825
NES	-1.66516666666667
HS6ST3	1.5585
PON2	-0.0225
TCP11L2	-0.849
CLEC4A	2.20425
PRR12	0.5185
MLXIPL	-1.5977
C2orf50	0.255
ZNF28	0.94125
ENC1	0.295166666666667
MAP2K1	-0.464375
FKSG2	0.31075
KIAA0430	0.2525
PTP4A1	-1.14444444444444
GPR156	0.997
GTF3C6	-0.603
UBR2	-0.1077
LOC388272	-0.37675
MAK	0.0236666666666666
ACOT4	3.6465
STC2	-1.0255
PIGW	-0.85225
SAE1	-0.39325
COL6A1	1.97586363636364
OAZ1	-0.771166666666667
STMN4	0.0163333333333333
EDG3	0.292166666666667
SGCE	-0.625333333333333
IL11	-2.13333333333333
PRSS8	1.771
YIPF5	1.12908333333333
WNT4	1.81375
CSN2	0.243833333333333
TCF7	-3.13425
TDO2	2.37225
SAMD9	1.8380625
S100A7A	0.0395
MMRN1	1.08366666666667
GKAP1	-0.11075
AKR1C3	-2.215375
RNF19A	0.7605
GMDS	1.08825
YKT6	-0.557875
SPARC	2.5582
C12orf31	0.02625
UBE2V2	-1.058
FBXL18	-1.07583333333333
KIAA0460	0.53
ADAM22	0.259125
SERPINC1	-3.927
KCTD21	0.62925
MYOHD1	-1.58075
ZNF37A	-0.315833333333333
GTF3C1	0.874
CTSZ	2.05025
PRNPIP	-0.32975
DRD1IP	1.206
NR1I2	-2.886
ZNF266	-0.6566
SPAG4L	0.5945
COX4NB	-0.63325
SAPS1	0.6365
APOA1	-4.03125
TATDN1	-0.329166666666667
C10orf82	2.6715
KPNB1	-0.8845
FOXO3	1.20183333333333
CRYBB2	-0.716
ZBTB5	-0.511833333333333
SLC25A38	-0.7015
DCTN2	-0.124666666666667
IFT20	0.331
CTHRC1	3.1635
C1orf31	-0.110625
UHRF1	-0.4138125
GPC6	1.444
C10orf54	1.2275
MCF2L2	0.9642
WNT9B	0.07925
OLA1	-1.728625
FAM120B	0.564
TTLL10	-0.249
CYorf15A	-7.083
RELN	-2.731
SCN2B	1.06391666666667
MFHAS1	-0.493
NKX3-2	-0.298
RASGRF2	0.401
SSBP1	-0.910333333333333
KPNA6	-0.129428571428571
LOC389118	-0.075
HS3ST4	-1.7903
SUPT7L	-0.616875
FLJ32658	-1.94675
IGFBPL1	0.00550000000000002
KIAA1641	-0.927
SHKBP1	-0.434166666666667
CSF1R	4.48275
NAGK	0.7175
MYL2	5.61525
HIST1H4C	0.264666666666667
TOMM7	-0.760625
ADAMTSL3	3.3573
TNFSF14	-0.90375
PRRT2	-0.748
VTA1	-0.522375
AOAH	2.38833333333333
CRISPLD2	1.818
PNN	-1.5081
TA-NFKBH	-0.9475
ESPN	0.61125
RBM43	0.676
KIAA1267	-0.126625
DDX3X	0.430555555555556
KIAA1576	-4.80575
PLXDC1	4.77
FLJ25801	-4.326
HNRNPL	-0.4
RUNDC3A	0.0103333333333333
CASP12	1.5805
SH2D5	-1.4515
RPL26L1	0.3545
OR51A7	0.06525
HDC	1.8025
C2orf16	0.3275
SYTL3	1.484125
GOLGA4	-0.3445
NOTCH1	-0.152666666666667
ATPAF2	-0.63275
ECD	-0.24875
SSX5	-2.5515
SNAP91	0.037
OCA2	-4.62575
PNPO	-0.376
DAPK1	-0.528666666666667
PINX1	-0.643833333333333
SELENBP1	1.952625
NEK3	-1.38808333333333
TMED4	-0.5235
SSTR4	-0.5535
FOSL1	-2.5877
CD40LG	0.2855
CES1	-1.83533333333333
DCI	0.022
B3GAT3	-0.181
STK17B	1.25375
CNTN6	1.41
CYP3A4	-0.516333333333333
MBOAT2	2.07207142857143
PISD	-0.541625
USP1	-1.275
PYDC1	2.32433333333333
CENPM	-0.765625
SAR1B	1.55175
TTC7B	-0.82125
DP58	0.238
GPC1	0.77475
RBL1	-1.217875
TMEM137	-2.46433333333333
TOB1	2.08333333333333
TCEAL1	0.215
CENPF	-0.641363636363636
C6	1.83
PRSS1	-4.2
PPIL6	0.248333333333333
C6orf124	0.0675
ODZ4	1.54016666666667
SNCB	-0.104
NDUFB9	0.375375
CNOT6L	0.768833333333333
S100A9	-0.329833333333333
TRIM50	-0.4235
KCTD1	1.5795
WDR63	0.49675
SPEF2	2.182375
RNGTT	0.2155
CXorf22	-1.251
KCNK16	-0.02625
CEP250	-1.018
ATPBD1B	-0.28425
KCNJ2	3.50375
MT1B	-2.0305
ZNF684	-1.0315
SLC4A1	0.001
PDHA1	-0.308
ZNF492	-0.712625
TKT	-2.03075
BYSL	0.06625
RNF38	0.342125
AHDC1	0.723
KLHL2	0.48175
CMTM8	1.83425
DMP1	-1.987
HERPUD2	-0.37825
CRTAM	1.98916666666667
ZNF572	-1.91575
TMEM16J	-0.5805
HSD17B2	-5.11275
UBE2G1	0.42525
AHSA2	-3.7455
PELI2	-0.8585
TPX2	-1.128375
ATP9B	0.685
DAZAP1	-0.168571428571429
HMGCS2	2.948
C17orf38	0.52225
B9D1	-1.64175
NKX2-5	-0.9385
KIAA1276	0.43725
LILRB2	3.5395
CSTF1	-0.0955
BTN2A1	-0.737333333333333
C15orf48	3.22575
IGF2BP3	-4.313
FAM113B	-0.302333333333333
HRG	-0.398428571428571
ZNF131	-0.90075
USP47	-0.531
CCDC88B	-0.794625
HCN1	-0.253
HTN1	0.02
SYCP3	-1.494
C13orf23	-0.7056
PAPOLA	0.382375
AATK	-0.9639
MSH3	-0.1455
NDUFAB1	-0.5065
ITLN2	-0.944333333333333
BAK1	-0.135166666666667
MRPL45	-0.499666666666667
MTNR1B	0.288166666666667
LOC645843	-1.663
SPECC1L	0.003375
PGCP	0.6165
SPN	-0.22375
GPR143	-0.476333333333333
ZNF576	0.0215
TMEM39A	-0.2242
ATP5D	-0.556833333333333
MAGEB3	-1.397
RPS5	-0.791
ANP32E	-0.429285714285714
MTMR1	-0.23025
YEATS4	-0.72075
SYNGAP1	-0.36025
PCOLCE	0.469666666666667
MNS1	0.8665
PCYT2	-0.152333333333333
ZNF182	-0.66275
LAX1	0.1275
SPPL2B	0.8088
ELOVL5	1.5334
PCDHAC1	0.024
B4GALNT1	-0.776833333333333
BLOC1S2	0.61275
ZNF673	-0.9826
ARHGAP21	-0.511
IRX5	4
LRFN5	-0.5635
FAM7A1	-1.01125
RAB19	0.716
GINS1	-0.96925
ITM2B	0.9043
PAPSS2	-0.112166666666667
OR5BF1	0.1995
ACSL3	-0.059
KIAA1919	0.366666666666667
GLT8D2	3.298875
UTRN	1.34592857142857
CNN1	1.8175
HISPPD2A	-1.21016666666667
SDAD1	0.966625
SIGLEC9	1.0765
RPL35	-0.319642857142857
C22orf26	1.0445
IMPDH2	-1.40575
WDR69	-0.711
SEC14L5	-1.69633333333333
CLTA	0.1375
RP11-529I10.4	-0.01375
GPR37L1	0.0706666666666667
OGDH	-0.11475
ASB13	0.410833333333333
ZFP14	-1.26475
ZCRB1	0.108833333333333
KPNA3	0.55375
HSPA1L	0.83575
RHOC	1.181625
LOC554175	0.61875
PPP3CA	0.0604
SLC1A7	-0.0402
ZNF529	-1.0945
RBED1	-0.07025
DDB2	-0.83925
FLJ11286	0.9045
SPATA1	0.831
MKNK1	0.776833333333333
DYSF	1.493
ALKBH2	-1.30775
NKD1	-2.76166666666667
C1orf174	-1.28725
PLEKHO1	0.894
ASB10	0.7185
RING1	0.226333333333333
NPC2	1.31425
AVPR1B	0.2225
YTHDF1	0.162
LMAN1L	0.285
GSG2	-0.1115
CEP170	-0.269
RPS4Y2	-5.908
MSH6	-0.9165
HECTD2	-0.228333333333333
ZNF556	-4.418
PLEKHC1	0.7455
AIRE	0.210666666666667
BCL2L10	0.2255
LMOD3	2.53383333333333
ZBTB8	1.3497
FOXA2	-3.07133333333333
SLCO2A1	2.62325
C3orf46	0.3065
PRDM16	-0.617166666666667
TMEM98	1.2125
FRMD5	-2.1995
PDE6C	-1.448
C1orf216	0.119166666666667
EP400	-0.3615
PTK2	0.08775
RNF217	2.0295
NDUFA8	-0.059
ZFAT1	0.2455
LAMP3	1.4915
GLTSCR2	-0.181125
NPW	3.482
LLGL2	2.0088
PPM1K	0.236
C20orf177	-0.0825
KIR2DL4	0.8144
NFKB2	0.64125
C21orf122	-0.0295
HESX1	-0.88475
GPR114	1.055
SLC25A35	-0.712333333333333
GNAT1	0.599
ORAI3	0.40275
FAM76B	-0.7855
TMEM99	1.6479
TRIM29	-2.7882
CDS1	3.02075
RHEB	-0.4217
C4orf27	-0.0283333333333333
RAB3A	-0.03525
OTUD6B	-0.93275
GPD1	-0.090375
CDH15	0.260833333333333
NPM1	-0.841928571428571
TMEM117	-0.95725
PRPS2	0.0205
GCK	-0.2575
ADRA2A	4.05083333333333
TSPYL4	1.1145
TASP1	-0.222
WDR19	-0.334833333333333
C10orf38	-1.3945
PDE4C	-0.7475
FYB	0.694083333333333
C1orf55	0.316333333333333
PPFIA3	-1.024
RAD18	-0.66875
C12orf44	0.2155
CRYBA4	-0.484
HVCN1	1.07
TAF10	0.386666666666667
C16orf48	-0.906166666666667
DEPDC5	1.2475
LTBP1	-0.664
MAPRE1	0.147875
FGF8	-0.2015
C3orf52	3.4745
SENP7	-0.593
LRRK2	0.5425
RUNDC2A	0.4895
KIAA0355	-0.0836666666666667
CPEB1	-2.005
PPEF2	1.807
ABI2	-0.144166666666667
KIAA0317	0.582125
ATF1	-0.785666666666667
DYNC1H1	1.222875
DIP	0.44525
TMEM33	0.129055555555556
POLDIP3	0.39325
C7orf24	0.73425
GPR171	3.249
CDC6	0.553
PLD1	-1.4598
ITFG2	-0.8844
NDUFC1	0.75225
AKNA	-1.174
NBR1	-0.13875
PKHD1	1.001375
HPS4	-0.3462
MAFA	1.323
ULBP3	-0.122
DIRC1	0.364
IMMT	-0.849125
C22orf13	0.462583333333333
CEL	0.275
MARK3	-0.048
ADAMTS2	1.86733333333333
ARPC3	0.231166666666667
TMEM10	-0.022375
NPHS1	0.4665
BRD8	-0.053
WDR12	-1.488
IDI2	-0.216
HOXD13	-1.683
OR8G2	-1.746
SLAIN1	-3.935
GABRQ	-0.9355
NR2C2	-0.18225
NKTR	-1.4014
TLE2	-0.043
KIAA0892	-0.00466666666666667
AURKA	-1.77236363636364
GPRC5C	1.43933333333333
TBC1D9B	0.281625
PNPLA6	-0.104333333333333
AP3B1	0.191
NAG	-0.332375
C11orf68	0.13125
AKR7A3	1.79925
AHCYL1	-0.22475
COP1	0.0226666666666666
RPP14	-0.69
PCDHB18	0.60375
CDH24	1.89875
KRT17	-2.9287
LACTB2	-2.59
DDX24	1.1439
PHACTR1	-2.41866666666667
SLC35E2	0.05625
LOXL1	0.9985
IQSEC2	0.404375
RGSL1	0.9445
PCDHGC5	0.1845
MEGF10	0.198125
PRRX1	2.46533333333333
ASTE1	0.153833333333333
C6orf159	-0.83425
MYOD1	1.3435
GAA	0.6105
ZNF747	0.767
KLRC1	-1.525125
IL1RL2	-0.59
GDF9	0.602
GPR119	0.527
TRAF2	0.0983333333333333
HCK	3.27383333333333
BMP6	-3.0415
IL8RA	1.82183333333333
FLJ35848	-0.1695
EFHA1	-0.09675
CDSN	-0.152833333333333
C14orf54	-0.349
LSM3	-0.225375
ZFP41	0.423
C9orf126	0.0273333333333333
VIT	-3.289
SPCS3	0.343
DEF8	-0.9184
CHAF1A	-1.8755
C1orf165	-0.4235
ZFPM2	1.595
FTH1	0.63175
SLC35F1	-1.57875
YWHAH	0.57125
C17orf66	0.109666666666667
ADRB1	-0.1505
FOXL1	0.0265
RG9MTD3	-0.428
UMPS	-0.394375
MGC13008	0.1395
KIAA1161	0.2845
CCDC77	-1.66075
C12orf65	-0.6204
COG4	-0.101666666666667
RCP9	0.633083333333333
RP4-692D3.1	3.76033333333333
CDC2L5	0.5275
MGC7036	-0.2945
DNAJC11	-0.549
GDF2	0.109
TIMM17A	-0.03525
HNRNPA0	-0.1494
OR2H1	0.06
PCBP1	-0.163125
COL23A1	-2.2105
LRRC2	0.1895
NSD1	0.740428571428572
FLJ37078	-1.42225
WDR91	-0.227333333333333
TMEM179	-0.40825
DSCR10	-1.0895
CNDP2	0.7047
FYN	-0.645
BEX2	-4.01883333333333
KCND3	0.52075
YPEL5	1.184375
LRRC42	-0.604833333333333
C17orf45	-3.244375
ZNF649	1.253
LOC150763	2.981625
COL5A2	4.229
CNGA2	0.2775
ELA2B	-0.4198
RAB9B	0.40075
FAM100A	0.5615
NAIP	-0.0542857142857143
MYOZ2	2.510375
SPATA12	-0.8245
XRCC4	-0.85175
CYB561	2.8945
CHST10	-0.0895
BAI1	-1.04416666666667
BRSK1	-0.252833333333333
C17orf89	-0.27675
PDE6H	-0.633
FLJ20309	0.4184
MAP7	1.2985
SCN4B	0.4775
SPAG9	0.507625
SERTAD1	0.322333333333333
FLJ21963	-2.5735
ANTXR1	1.4069
TMPRSS13	1.632
ETV7	4.02383333333333
DGAT1	-0.225
NKIRAS1	-0.0315
TAC3	-3.353
CORO1C	-0.5915
RAD54B	-1.12225
HRASLS3	3.7475
C21orf42	-0.3275
BARD1	0.128833333333333
ZNF177	-0.780833333333333
MIP	-0.6925
ZNF442	-0.0705
F2	-4.0472
GRIA1	0.012875
GALNTL2	1.8234
WNT5A	-0.6781
LENG9	0.49
hCG_25371	-1.09
FOXR1	-0.565
TRA@	1.1344
PWWP2	1.09075
C1QTNF7	2.501
SLC7A4	-0.094
C4orf7	-0.333
C17orf80	0.0513333333333333
KLK4	2.3225
IL31	1.3115
TMEM176A	3.362
CTNNB1	-0.389125
BHLHB2	0.39775
TMEM185B	1.2835
ARD1B	-0.569
C1orf93	0.632
BRUNOL4	-0.3905
LOC541469	1.12891666666667
UPK2	-0.4715
GAS8	0.924666666666667
PATE	-0.9435
IMPACT	1.064625
WNK4	-0.311166666666667
HNRPLL	-0.714
GAD2	-0.53425
ITGA6	0.86825
BMP15	0.306166666666667
CYP2A7	0.087875
RIC8A	0.80175
CCND1	0.583416666666667
USP35	0.11
DSCR2	-1.0445
CCL4	5.02083333333333
ZCCHC10	0.504
NOL11	0.84275
TRPM2	-0.0545
PSMD2	0.720636363636364
CHTF18	-0.98
USP18	2.813875
RRAS	0.772625
LAMC3	-1.79925
TOX	-3.17466666666667
PCDH15	-0.133
GABRG3	-2.6045
NUDCD2	-0.334875
SGCZ	-0.6135
KCTD17	-0.078
SPSB2	-0.124
TPPP3	4.565
CILP2	0.944166666666666
CALB2	2.418
CEBPZ	-0.581166666666667
ZNF479	0.3325
FMOD	4.96333333333333
C21orf66	-1.21835714285714
CLN6	0.0266666666666667
ANAPC1	-1.189
SH2D3C	1.42325
PTPN14	0.4412
TRIM42	-1.05225
APTX	0.322
SNRPG	-1.1155
BMS1	-0.14425
MAGEA3	-4.6145
NFATC3	-0.70525
LRRC45	0.779666666666667
ARS2	-0.438857142857143
LRIG1	1.077
EPSTI1	2.1164
PRSS27	-0.64275
ERC2	-0.5705
PRKACB	4.14671428571429
PRDM13	-4.2355
HCG27	-1.31475
KLK12	-2.6315
HSD17B7	-0.0613333333333333
ZNF354A	0.696
PCDH11X	-2.5875
DMGDH	0.05125
PCBD2	0.433333333333333
TMC6	-2.049125
RIMS1	-0.5335
SF3B2	0.383166666666667
RCN1	-0.14
CPB1	0.948
BCAR3	0.423
FCRLB	0.43725
PAK1IP1	-0.415
OR10H1	0.192
KIF9	0.3677
PITPNM2	-1.40225
L3MBTL4	-0.1465
TGFB1	0.3782
ZXDC	-0.39375
SLC6A16	-0.5495
SRrp35	-2.468875
LRRC8E	1.6345
PPIAL4	-0.692083333333333
EOMES	0.978166666666667
PAX2	-2.16
SCARF2	1.16825
PSEN2	1.50433333333333
PCDHB13	1.12175
C10orf28	-0.467875
DHRS7B	0.286
C1orf131	-0.00724999999999999
ASB1	-0.8264
ZNF223	-0.124666666666667
LCMT2	1.9
MEP1A	-0.93
TMEM53	1.219
