Hybridization REF	TCGA-BH-A0C0-01A-21R-A056-07
SLC25A45	0.4815
MAPKBP1	0.2723
CPE	-1.8891
GNB1	0.598125
CXCR6	3.721
TRIM46	0.4
C16orf3	0.169333333333333
HPSE	1.161875
TIGD3	0.7695
SPG3A	-0.0925
LCAT	-1.69133333333333
ST6GAL1	0.294555555555556
POMC	0.55975
FLJ36031	-0.368166666666667
NSMAF	-0.0958333333333333
SKIL	0.941
ADSS	0.214833333333333
HMGCS1	-1.4361
POLR3F	0.509
RAB10	0.64975
ZNF277P	-0.697375
ZBTB7B	0.598625
DHRS1	0.2135
ABCC13	2.6055
CNOT3	-0.232
NFKBIA	1.71975
GAK	-0.211
SFT2D2	1.33716666666667
HOXA6	-0.0835
CRTC1	0.75775
LY6D	-1.81383333333333
C20orf72	0.0763333333333333
CPT1A	0.526
LMO1	-2.8775
EIF3I	-0.3735
PRB4	0.2565
MCM3APAS	-0.615375
C20orf132	-0.5273
FOXF2	-3.98675
S100A12	0.4755
MLH1	-0.489833333333333
ACTN1	0.2347
MRPL36	-0.3185
C20orf106	0.51225
FBXO6	1.6525
MKS1	0.398
CX3CR1	-2.483125
PDE1B	0.508
PLP1	-4.13825
KISS1	0.0148333333333333
C14orf2	-0.475
TBC1D3P2	-0.1225
COMMD6	0.5435
ANKRD7	-2.46275
PTCHD1	-2.153375
NARS2	-0.55725
DOCK7	-0.892875
FAM127B	0.45
LOC390243	0.00700000000000002
N6AMT2	0.17375
ZNF391	-2.5095
DNAJB14	0.712
WRB	-0.43775
BPI	0.0135833333333333
TTC4	-0.409
FAM10A5	-0.07425
GOT1L1	0.3076
MAGED1	0.0335
RESP18	-0.06125
WFDC6	4.59175
MT2A	-1.514
C11orf56	-0.208
KIAA1432	0.17
ROR1	-2.139
HSD17B14	1.37983333333333
ZFAND2B	-0.143
SAMD4B	0.17125
HEXA	0.4515
HNRNPU	-0.0185909090909091
USP39	0.074375
NRD1	0.23075
R3HDML	0.174
FLT4	0.527
OMG	0.111833333333333
OR52N4	0.255
LOC399818	0.14125
ELA2	-2.19425
VENTXP1	-0.48
RFC5	-2.1015
OR52L1	0.2995
PAX5	0.443
FBXO2	-0.398
GMEB1	0.6195
AKT3	-0.0896666666666667
CRB1	-1.7688
CTTN	-0.0171666666666667
UTP15	-0.794
HSBP1	-0.0656666666666667
PHF11	1.61375
NDEL1	-0.139166666666667
USP8	-0.372
BAIAP2	0.907
SI	0.1665
ARSJ	-2.6245
BAAT	-2.73425
KCNS3	0.114333333333333
LOC126147	-0.0095
TMEM37	0.9175
C1orf162	3.92183333333333
MBD1	0.2256
ITGAL	2.67483333333333
WDR73	-0.326666666666667
GKN2	-0.1348
ARFGAP1	-0.916625
SLC5A8	-0.7508
ZBTB40	-0.1161
CYP4B1	6.12933333333333
LYPLAL1	-0.10225
CHST3	-1.92775
MAP3K9	0.1905
BTAF1	-0.860666666666667
TFAP2E	0.7795
RBM35B	0.41075
LOC441251	-0.191166666666667
ANKRD25	-0.130666666666667
UQCRC2	0.0435
MAEA	-0.594166666666667
HYAL1	-3.0407
RNPEPL1	-0.192666666666667
CPSF2	-0.478125
PSD3	-1.4287
ABCA13	-0.481125
AGR2	2.169625
GBX1	-0.9935
HDLBP	0.179071428571429
ACY3	-0.7715
HECW1	-0.4655
ZNF519	-1.50725
HOPX	2.975875
ZNF304	0.72475
OR12D3	-0.086
FKSG43	1.2805
METTL1	0.126875
MFSD3	0.6497
PSPH	-1.24775
CLCA3	-1.15
DARS2	-0.600666666666667
CDC25A	-1.43116666666667
BAIAP2L1	-0.29175
B3GNT5	0.120875
USP29	0.3875
ARHGEF10L	0.8054
ATOX1	0.139
ADAM30	0.39025
DNASE1	0.17025
STT3A	-0.997833333333333
RAB6IP1	-0.4845
PTN	-0.4974
C1orf106	0.748769230769231
HECA	1.545
RNF122	-0.90875
SLC22A18AS	-0.182666666666667
GNG8	0.779666666666667
ELP4	0.453
FAM65A	0.189
RPL10A	-0.227333333333333
IRS4	0.2245
MACF1	1.0786
SEC24D	0.24175
LOC374395	1.04575
TGFB2	-0.136125
MDFIC	0.308
CHRNE	0.750333333333333
PCMTD2	-0.612333333333333
ATP6V0D1	0.7395
MTA2	-0.30275
LZTR1	-0.205166666666667
RAP1A	0.351166666666667
AXIN1	6.93889390390723e-18
POLR1C	-0.439
TRIO	0.413416666666667
PLXNA4A	-0.715166666666667
C5orf33	-0.902
DEPDC1B	-2.1205
ZNF473	-0.409
MTM1	0.57525
GPR107	1.09083333333333
CSNK1A1L	0.271833333333333
FLJ14154	0.7375
NLRC4	4.79125
ENPP4	1.5155
PADI3	1.135
RNF170	0.03
CG018	1.106
C16orf7	-0.361
KCNE1	0.8045
NRM	-1.138
SLC37A3	-0.107928571428571
TPD52L2	-0.824333333333333
UNC5B	1.59175
C12orf12	0.0544
SDHB	-0.5935
CLRN1	0.22775
NUDT10	-3.831
UGT3A1	-0.10375
FBXW8	0.18975
RHOF	0.64725
PTPLAD1	0.082
MYO3B	-1.02925
DERA	-1.4495
TPP2	-0.79525
C19orf53	0.514666666666667
GINS3	-1.727625
ST6GALNAC5	-0.0485
CHSY1	1.02225
MGC15705	1.3205
GPR83	-0.347333333333333
EXT2	-0.909625
DOLK	1.37875
TUBAL3	-1.236
ACVRL1	1.9756
ABL2	-0.623583333333333
C14orf156	-1.08583333333333
PTPRZ1	-4.536
DIP2C	0.314125
LAMP1	0.670375
RXRA	0.8522
MAP3K5	0.315
ALKBH1	0.3335
PDLIM7	-0.634
ARL14	-2.058
SNIP1	0.2475
TIMP3	0.4975
RGS3	1.27833333333333
SPAG16	-1.7085
ABHD4	0.632
ARHGEF12	0.254454545454545
GLUD2	-1.028
RAC2	0.7183
UAP1L1	0.4695
SLC18A3	0.0565
YOD1	-0.9335
RALY	0.18775
HMOX2	1.056375
DGKH	0.88025
DBNDD2	1.45116666666667
YIPF4	0.117875
THAP10	-1.18925
ZNF513	1.0145
HAGHL	0.0251666666666667
ITGB4	-0.729
CCDC141	-0.2745
YTHDF3	0.91775
C5orf28	0.30175
RPL7L1	-0.892625
TMEM30B	1.07164285714286
ANKRD35	-0.091
DUOXA2	0.14175
TBC1D5	-0.013375
DFNB59	-1.1265
HRH4	0.2115
MYO6	2.4015
DNAJA4	1.413875
RBM24	-0.013375
CEACAM20	-0.702
RBM23	0.708428571428571
NGFB	0.612
C1orf63	-0.0977999999999999
KRTAP7-1	-0.3035
PERLD1	1.604
NPB	1.0105
C17orf59	0.732
HSPBAP1	-0.571
SLC15A4	0.122375
PRTFDC1	-2.6245
OSMR	0.949
CYSLTR2	-0.3075
C19orf25	0.8938
KIAA1797	0.0995
NLRP6	0.163
FAM105B	0.4829
SCRN2	0.810666666666667
LRRC58	-0.3242
RNF17	0.210875
NEIL3	-2.414
FAM137A	-1.0575
SKP2	-1.46625
PARVA	-0.145166666666667
PKLR	-1.9475
RNF34	-0.01425
A3GALT2	0.07675
C12orf50	0.281333333333333
SUNC1	-1.11575
FAM102B	-0.225333333333333
CCT2	-0.677
LRRC37A2	0.4345
ARF4	-0.426
SIKE	-0.32525
C8orf48	-1.45
MBTPS1	0.131071428571429
GPSN2	0.2835
NCF2	4.3075
SLC12A6	0.1955
MRPL48	-0.8755
HMGN3	-0.335666666666667
LRRC62	-1.33275
PAX9	1.64775
FAM55A	0.455
C20orf42	-4.9034
SCML2	-1.84716666666667
BCL9	0.2395
FAM40A	-0.58275
C9orf41	-0.939
ZNF774	0.8985
LETM1	-1.493
PLXNB1	-0.021
NIPSNAP1	1.1475
USP10	-0.3365
F9	0.167
LIPE	0.66975
CNGB3	0.133
C12orf52	0.362625
PI4K2A	0.771125
MED8	-0.0155
STAT4	2.5474
FGD4	0.517833333333333
RNF145	-2.40633333333333
WDR32	1.1849
CLDN2	0.2505
TCEAL8	-0.075
ZMYND8	-0.1557
PDXK	-0.59003125
GATAD2A	0.06925
PTGES3	-0.1485
CCM2	0.03125
TAP1	3.003
ZNF670	-0.665
ETS2	-1.49885714285714
C6orf166	0.233333333333333
PRMT2	0.779214285714286
OR4B1	0.2915
INTS8	0.6955
CCDC102A	-0.60325
CCDC83	-2.40316666666667
ITGA1	-0.3088
EPHA5	-2.292
FAM24B	-0.454666666666667
TSGA10	2.35625
HAL	-2.443
MYOT	-0.23675
SPACA3	0.2835
BCL2L2	-0.0831666666666667
CUGBP2	0.068
CCNB3	1.64375
RNF113B	-0.06125
MERTK	-0.508
BAG1	-0.9115
VPS36	-0.69975
ORMDL3	1.5154
C1orf190	-1.7795
ZNF625	-0.0635
CORO2B	-2.2965
ALOX15	-0.1115
CST1	3.4615
NUPR1	2.16983333333333
CCL7	3.9695
SMCR5	-3.1105
DSC2	0.5665
RBMS2	0.53025
GRIK4	0.4785
TRIM65	0.6252
TMPRSS6	-0.222357142857143
TP53INP2	0.47375
GLB1L	-0.3035
LOC388284	0.382
PUS1	-0.278428571428571
BCL9L	0.18
OLFM1	-1.82033333333333
RET	1.879875
MASTL	-1.33483333333333
ALX3	-0.291
IL1RL1	-0.306
ZNF765	-0.7506
C14orf138	-0.8875
SNX10	0.788666666666667
TAC4	0.032
C1orf64	3.0685
POGK	-0.243375
MAPK9	-0.331
ZNF366	3.44775
C8orf79	-0.7093
CLDN7	2.327375
OR5AT1	0.2275
TRIM37	-1.0195
LRRC25	3.64775
GRHL2	2.0456
TEKT3	0.2355
LASS5	0.281
ABCC4	-1.57825
DLG3	1.3815
VGLL1	0.10575
ZFP36L2	1.54866666666667
MFRP	-0.147333333333333
KIAA1799	-0.7215
FLJ44379	0.497
PCNX	0.68975
ANXA9	3.13
CYP4V2	-0.4489
PIK3C2A	-0.018
SRR	1.0025
NOL3	-0.824
IFITM2	0.4535
ARNTL2	-1.36925
ZNF595	-0.73575
NLRP13	-1.389
ASPH	0.94325
CPA2	-0.291
PVRIG	0.750333333333333
LEPR	-1.803
C16orf42	0.7175
SH3BGRL	3.22075
FAM77D	-1.245
FNDC7	-0.3295
C9orf6	0.000666666666666666
NOTCH2NL	0.289833333333333
PGBD1	-2.33566666666667
SYNGR2	2.15633333333333
PITPNA	0.463625
PRPF4B	-0.7644
SLC43A3	-1.07021428571429
NRBP1	0.67275
SLC25A22	-0.3015
ILK	-0.168375
SLC22A8	0.554666666666667
MRPS7	1.09175
PITX2	-3.942
FABP3	0.29325
OR1L1	-0.259
LOC728215	-0.68825
BLID	-2.222
KIAA1217	2.05411764705882
TFPT	-0.0665
AP4B1	-0.6925
VBP1	-0.775
OR1K1	0.306
MORC3	-0.1035
BHMT2	-1.96283333333333
C3orf10	1.208
FZD7	-1.54533333333333
WFDC10A	-1.423
PMS2CL	-0.409375
CCDC32	0.3995
FA2H	-2.88725
ALG13	-0.536
TTLL7	-0.7596
SPOCK3	-0.241
SLC13A2	1.003
AIM1	2.40075
GPRC6A	0.427
EGR2	3.859
MED11	0.2535
WWC1	2.651
SH3GL3	-4.2785
RIF1	-0.0352857142857143
PRLH	0.324
VLDLR	-3.226
DBT	0.5111875
C21orf63	1.081
CGGBP1	-0.1325
KRTAP12-2	0.3635
TADA3L	0.270375
ZBTB16	0.73
PDGFB	1.1885
RFX1	0.253625
UQCRB	0.8442
LOC133874	-0.5835
HPS3	-0.19275
LGALS3BP	-0.0755
DKFZP564O0823	1.89842857142857
MRFAP1L1	-0.649
HOXA10	-2.09833333333333
NGB	-0.04
KIF21A	-0.277153846153846
IFLTD1	-0.3615
LZTS1	-1.388125
ARHGEF3	1.5385
RHBDL3	-3.026
CSNK1G2	0.423916666666667
ChGn	-1.461875
KIAA1244	1.96
GABRB2	0.112
MGC72080	-0.0425
CD27	4.24025
EGLN1	-1.7114
PEX13	0.62075
RWDD3	-0.57675
RNF12	-0.3065
GRIN2B	0.7225
ADAMTS14	-0.76025
DYDC2	2.38083333333333
ATP6AP1	1.6176
NR1H2	0.192166666666667
PDK2	1.394
C3orf17	-0.794833333333333
SLC38A2	-1.31471428571429
SLC25A29	0.6155
C15orf29	-0.30825
ADAM9	-1.63166666666667
TMUB2	0.87275
GPR176	-0.822
AGK	-1.18
MCCD1	0.375
NDUFA4	-0.179
TMEM146	1.349
DUSP1	0.414125
UNQ6975	0.6425
EMX2OS	2.60725
INSM2	-0.66275
LUZP4	-0.04525
SETD6	-1.2695
P2RY2	3.252
SLC45A2	-1.8415
RABGAP1	0.817833333333333
UBXD5	0.3845
GPRC5A	1.5077
PAK3	-0.95
LOC63920	-1.12825
TGFBR1	0.8424
KRTAP6-3	-0.1465
SFMBT2	0.0795
CDC42	-0.00881250000000002
C11orf35	-0.1055
TTLL2	-0.51825
UACA	-0.0145
CD97	1.0529
SETD5	0.048875
NINJ2	-1.49
PTER	0.9365
POMGNT1	0.47275
KRTAP4-2	-0.1555
ECGF1	3.084625
HRB	-0.525636363636364
ATP1B2	-0.3777
LOC400506	-0.13725
COL4A3BP	0.446
C6orf97	4.1515
GRHPR	-0.074875
TAS2R1	1.4495
SEMA7A	-0.59175
EDF1	0.4095
ODF2L	0.8873
PCID2	-1.33433333333333
GTF2H4	-0.321833333333333
ZCCHC3	-0.89675
CGB2	0.0341666666666667
NEUROD1	0.42925
C20orf75	-0.6505
RP5-1054A22.3	1.37366666666667
IFNA5	0.315
ZNF134	-0.38025
MGC119295	-0.6514
ZSWIM6	-0.29425
SMEK1	0.200166666666667
PCGF2	0.735875
C1orf102	2.438
CYP2A13	0.7615
KCNH6	-0.8327
MDM1	0.0861
ALDH7A1	-0.3885
C9orf75	1.80775
VDAC3	-0.0825
OR51T1	0.3415
EIF3F	-0.482833333333333
KCNJ10	1.063625
LENG8	0.1745
EDEM2	0.41375
CCNJL	-2.162
DHX37	-0.7075
CRYGN	-0.9445
AATF	0.362875
ZNF630	0.5835
E2F5	0.921
WFDC13	-0.401
FTSJ3	0.639333333333333
C4orf33	-0.93
LHFPL4	-3.043
C19orf56	-0.0283333333333333
SMAD4	0.017
AFM	-0.0751666666666667
G0S2	-0.298
FCHSD2	0.898
RRP1B	-1.3669
EEF1B2	-0.484833333333333
STAT6	1.018
ZNF195	-0.8295
GNL1	-0.732166666666667
ZNRF2	0.639833333333333
PER3	-0.373375
ASB16	0.42825
C10orf10	1.08914285714286
ADCY8	-3.65983333333333
C9orf58	0.6455
ARMC10	0.0285
PSG1	-1.043
DHX34	0.04575
VARS2	-0.9405
NFIC	1.8885
ITPR2	-0.02725
AGXT2	0.297666666666667
OR6K3	-0.244
H2AFZ	-0.383916666666667
MLLT3	0.373166666666667
COX4I2	1.85925
CCNT2	-0.03525
PLK4	-0.9045
NUMBL	-0.459
MED16	0.874
PLEKHQ1	1.88575
GOSR1	0.774444444444444
BTG4	-0.17025
RPL30	1.51291666666667
IGSF5	0.70375
IGFL2	2.33533333333333
ELMOD2	0.436
SHC3	-2.954
HAVCR1	0.0505
DYNC2H1	0.23075
RNF5	-0.515333333333333
C2orf7	0.30425
NLF1	0.67
KLHL25	-0.3445
LRP10	0.7764
KRI1	0.4855
PUS7L	-0.673666666666667
MGMT	1.38975
HOXD1	-1.3805
CSH1	0.162
ATG16L2	-0.64925
FLJ44635	0.349
CHODL	-0.29875
EXOSC8	-1.65375
SLC28A1	-0.00625000000000001
MYO7B	-0.921
SEH1L	-0.5909
MTNR1A	0.206
TSPAN5	0.779166666666667
CDC45L	-1.43933333333333
AMIGO1	-0.113
ATAD3A	-0.555125
OSGIN2	2.15633333333333
PDIK1L	0.167
DARC	3.093875
PIPSL	0.4875
SHMT1	-0.03475
CRISP3	1.3415
POPDC2	2.1455
ZRANB2	-1.042
FBXL8	0.5945
TRIP13	-1.56372727272727
EIF5AL1	0.018
POU5F1P3	-5.30233333333333
IL6	-2.009
CXorf38	0.302166666666667
IFNA16	0.0675
FBXL2	0.805833333333333
BRD1	-0.2015
STATH	-0.05325
FBXO44	0.581
MCCC2	0.22425
CDC2	-0.9263
C5orf23	-0.43
IVD	0.962
C10orf122	-1.2445
MSL3L1	0.4313
MVP	0.69525
EPOR	-0.2045
ZMYM1	-0.113
BCL7C	0.878333333333333
PSTPIP2	2.26
LYPD1	-1.873875
OR8G5	0.2675
ZP3	1.68883333333333
BCAS4	1.54466666666667
EDG6	3.6095
ISY1	0.50675
PRAMEF2	-1.629
CUL1	-0.08025
RNF213	0.8548
CCRK	0.504
DHX9	-0.385
C13orf29	-1.49525
NCKAP1	0.076
MRPL43	0.465642857142857
XPR1	-0.22675
PKN2	0.4773
PODNL1	0.00349999999999999
ZNF333	0.469
DALRD3	0.43425
OPN1SW	0.212
BTBD6	0.54375
C11orf82	-0.666
OR5P3	0.3995
DUSP11	0.28975
L1CAM	-2.1952
NEK11	2.83733333333333
OR7E91P	1.727
CNTN3	1.1143
CREB3L2	0.31625
ZBTB37	0.76
KIAA1324L	-1.826
NDUFB10	-0.121166666666667
NUDT2	-1.013
GTPBP8	-0.514
CACNA1D	-0.755875
PRKAA2	-2.15516666666667
PRDM8	0.487
MGC16075	-0.9345
KRT14	-1.88035714285714
PP8961	0.4185
MRPL18	-0.2965
ABCG2	-3.3175
PACRG	0.53
BBS2	-0.97325
KREMEN2	0.826
FBXO21	-0.2375
HNRPUL1	-0.00825000000000001
GRB10	0.20375
CLSTN1	0.524
LMAN2	0.0465
C17orf61	-0.4105
NIPSNAP3A	-0.259
INSIG2	-1.12516666666667
PCDHB7	-0.581333333333333
STXBP2	1.386125
CMAH	0.983
SEMA5B	-1.17975
ZNF155	-0.358
COQ6	-0.32
PRPF4	1.16925
TSPAN15	3.3707
VN1R5	0.309
LATS2	-0.07375
SELK	0.6085
PGK2	0.1
MS4A1	2.699
TYW3	-1.0853
KRTAP5-1	0.5695
RCCD1	-0.451
BTN1A1	0.75275
DDX28	-0.528
TMEM65	0.127125
LOC92345	0.31275
TTC31	-0.1105
WDR46	-1.09066666666667
CHP2	-1.96533333333333
LSP1	1.297875
ZNF542	-1.3695
EXOSC1	0.0985
ARHGAP18	0.597833333333333
LRRTM4	-0.83675
MAOB	0.141166666666667
CACNB4	-0.731
MGC33846	-0.335875
RANBP3L	1.032625
ATP5L	-0.434625
ONECUT1	-2.281
NUDT9	0.085
TMEM149	2.2315
STX17	0.01925
IGSF10	-5.15175
TMPRSS9	0.4245
BMPR2	1.175
ALLC	0.01825
KLF7	1.307625
GCC1	0.6807
TIMM9	-0.597
CDO1	-1.57683333333333
MGC10701	-1.135
IFI6	2.55533333333333
FRMD8	1.42625
MGAT2	-0.07425
WBP5	-2.66116666666667
CNIH2	0.126
KIAA0907	-1.5105
KCNH8	-0.3485
CTSG	-1.61525
GRIK1	-0.6465
CUL5	1.08225
FRMD1	0.479
OR9A4	0.878
SYT6	-2.103375
FOXD4L2	2.26325
ANAPC2	0.9945
OPN5	0.338
TAF13	-0.004
LYG2	-1.03375
GGNBP1	0.2595
C11orf40	0.5215
OTX2	-0.755
REG4	-0.7435
EIF5	-0.707625
PALB2	-0.12525
SEPSECS	-0.8176
RNASE3	0.13225
TRIM49	1.962
POLR2K	1.2643
GPR42	0.3475
C8B	-3.68275
SASS6	-1.0575
PREB	0.113833333333333
OR3A3	0.3915
TUBA8	1.025375
IGLV2-14	1.2
STIL	-1.3005
ANKFN1	-1.25633333333333
NME7	0.22375
HOXC12	-0.6775
UBE2C	-0.5015
FHOD1	-0.359875
CDK2AP1	-0.606916666666667
OR6K2	0.2345
DHPS	-0.3675
RPL5	-0.942666666666667
TRGV5	0.626
LOC541472	0.023125
HCCS	-0.1
DENND1B	0.453
LHX3	0.866
OR5D16	0.203
CXorf57	-1.20633333333333
IRF2BP1	0.0905
NDST2	1.016
LCE3D	0.034
BOLL	0.0765
SYT3	-1.1755
PIH1D2	1.39475
C20orf7	-1.32066666666667
IL1R2	1.98816666666667
SLAMF9	-0.6395
PPME1	0.307
PIK3CA	0.3095
TRAPPC1	0.340875
COLEC10	-0.6325
SLC9A6	-1.37016666666667
PDDC1	-1.07808333333333
CCDC53	-0.123
GK3P	0.6125
DAZL	-0.5265
BRI3	0.323
SDK1	-0.00612500000000001
CYP2C18	0.5545
IFI44L	4.54575
RPL3L	-0.00699999999999999
FUT9	-0.947833333333333
KIFC2	0.380666666666667
PMP2	-0.59725
SLC4A9	-0.5175
PLAG1	-1.662
MYCBP2	0.8025
OR4E2	0.156
CCDC65	2.224
C16orf82	0.10825
ENTPD4	-0.608375
BRP44L	-0.346375
PMP22CD	-0.198
TMCO4	0.777833333333333
KCNN1	-0.581166666666667
WDR35	0.44425
CCDC80	1.023125
C3orf31	-1.32625
SLC7A9	-1.375
TMEM190	1.84125
DBC1	-2.4565
FADS3	-0.562833333333333
PDZD8	-0.0448333333333333
GRM5	-0.046625
AZGP1	3.5717
PEX3	0.6805
MED1	0.559357142857143
ATG4C	-0.807166666666667
HNRPH3	-1.115125
FAM109B	1.43
C4orf17	-0.5435
CA10	0.01775
OPRD1	0.002
CCL16	-1.84175
SACM1L	-0.76475
CST6	5.33275
CD63	0.3711875
LGI1	-0.7025
ZNF784	0.717
CRYBB1	-1.2295
CX3CL1	0.68535
TOP2A	-1.131375
GYPB	-3.85916666666667
GADD45GIP1	-0.438
FEN1	-0.887625
IGF1R	0.4639375
WDR72	-2.57233333333333
PURG	-1.3168
DEFB126	-0.36175
PKD1L1	0.926666666666667
CAV1	-2.6354
GNPDA2	0.0914
DGAT2	-0.192375
NLGN1	-5.645
STRBP	1.11525
HPRT1	-0.114666666666667
FANCI	-1.299
PSMA7	0.5375
DBF4B	-0.511666666666667
TTF1	0.27575
RAD54L	-1.962
ELOF1	0.5545
PLAGL2	-0.179375
ZNF256	-0.00475
HMGCL	0.7585
MSI2	0.537333333333333
RPESP	-0.930833333333333
C11orf60	-0.55575
ABCD1	0.996
ACAA1	-0.147
SPARCL1	4.32164285714286
IL6ST	2.4261
ZNF319	-0.29975
TMEM109	0.4969
FAM90A1	-1.1475
IL22RA1	-1.3455
ATP4B	0.3325
TEC	-0.932
C7orf30	-1.12625
TXNDC2	-0.568
ABCB4	-0.3555
KIAA1191	-0.194875
C9orf38	0.113
SFTPB	0.3105
CNTNAP2	-1.79458333333333
FRK	-0.1585
TBX19	0.26975
CHD4	-0.01375
C6orf26	-1.97866666666667
MOSC2	1.8625
IKBKE	1.72175
HIF1A	0.0123333333333333
LOC595101	-0.06
RELA	0.891166666666667
TMEM16B	-1.89883333333333
ABHD12B	2.1625
TSEN34	0.249
KIF18A	-1.1425
TXNDC9	0.327333333333333
SPATA2L	0.2135
SEMA4G	-0.426
C21orf91	0.118375
MATN1	-0.5725
KCNIP4	0.130333333333333
TUSC1	1.35
OR4C15	0.8805
ARMCX6	0.339416666666667
WBSCR27	-0.809666666666667
OR52I2	0.433
KIAA1604	-0.56875
DYNC1I1	-2.411125
PPP4C	0.947
SLC47A2	-2.6125
TREH	-0.207125
CD48	3.6815
ST14	1.55816666666667
PKN1	0.2635
SPON2	0.641
XBP1	3.79875
SFRS12	-1.12483333333333
EFCAB6	2.401
SELT	0.6605
SLC39A2	-0.1645
ERF	-1.70083333333333
ARL3	0.516125
SURF6	0.511
MLLT10	-0.278714285714286
FLJ11171	-0.302166666666667
TDGF1	-5.00083333333333
ERCC6	-0.23175
EIF2AK4	0.469
BAZ1A	0.224333333333333
LRRN3	-0.487166666666667
TMC3	-0.021
EFTUD1	-0.6335
PTPRO	1.78416666666667
CLEC12A	2.42025
ACBD4	0.51325
ZDHHC14	-0.592125
OTUD7B	1.41675
ACTB	0.866125
MSRA	-0.51375
LCE5A	1.0225
IFI35	1.423
BSCL2	1.675
ANKRD12	0.02525
CFHR2	0.74625
RGAG1	0.365166666666667
HSFY1	0.384
SLC30A5	-0.801
IMPG1	0.137
GPR109A	0.5955
ZNF185	0.231
IYD	1.51175
NPCDR1	0.634
SERPINA13	-0.1655
HMGCLL1	-1.9285
NEUROG1	0.730833333333333
UBQLN1	1.4414375
LIN37	0.43725
SOCS2	-2.906125
DSCR4	-2.179
XKR6	-2.3095
GPR142	0.3865
KRTAP13-3	-0.002
CCDC15	-0.453333333333333
MOS	0.068
CD1E	-0.223
OFCC1	-0.0538000000000001
FAM83D	0.4145
SRFBP1	-0.30725
C9orf96	-0.2145
DHDH	0.1635
CCDC90A	-1.045
RABL3	0.69695
CD320	-0.17
ANGEL2	0.00616666666666666
MRPL21	-0.3075
SMG6	0.0276666666666667
INSR	2.2540625
FLJ14816	-0.5515
GLRB	-2.5252
C9orf89	0.69025
CIZ1	0.162125
URG4	-0.866833333333333
LRDD	-2.03966666666667
CBY1	0.410166666666667
NFX1	-0.127625
MTERFD2	-0.588928571428571
C19orf23	0.5915
PGC	-2.964625
IER3IP1	0.5667
RASAL2	1.01875
C1orf89	-0.267
SYNJ1	-0.352875
NFKBIE	1.43575
FLJ40125	-1.13933333333333
TCEB2	-0.1488
NOG	-2.2075
POLR2J2	-0.49
HLA-B	3.08875
PCDHA1	-1.8355
PPP2R2B	-0.399
ARHGEF17	0.146333333333333
TCF7L2	0.575285714285714
CHD5	-0.4645
ZNF431	-0.602375
TBC1D25	0.64375
ZNF800	0.617
SCUBE2	1.48927272727273
MYCBP	1.103
GPX5	0.1955
C6orf129	0.136
QSER1	-0.209666666666667
ULK2	-0.01425
PIGO	0.1195
NRCAM	-2.85935714285714
SLC35E3	0.276375
CSRP2	-3.024
HYPE	1.023
MAPK15	0.545666666666667
MGC14327	1.08375
TIMM13	0.257
ZNF462	-0.167
GBA3	0.40675
TEX13A	0.214
MCM6	-0.556777777777778
MTRF1	-0.808125
ABCA7	0.12225
EIF4A2	-0.68425
ZC3H10	1.1937
RPGR	-0.723833333333333
C20orf94	0.523
RP1L1	0.09325
GPR125	-2.035
USP22	-0.0402857142857143
OR1L4	-0.127
MLZE	2.1415
FLJ32065	0.836
PTCD1	-0.25225
CRTAC1	2.3745
BXDC2	-0.44
C18orf1	1.10883333333333
FAM107A	0.849214285714286
EFNA3	0.9635
P18SRP	-0.2925
CAMKK2	0.35875
KIAA0649	-0.5175
NES	-1.79583333333333
HS6ST3	0.29325
PON2	-0.79025
TCP11L2	-0.47475
CLEC4A	3.61775
PRR12	-0.0985
MLXIPL	-1.5365
C2orf50	1.3425
ZNF28	0.3175
ENC1	-0.237
MAP2K1	-0.404125
FKSG2	0.5195
KIAA0430	0.493
PTP4A1	-0.956555555555556
GPR156	0.7515
GTF3C6	-0.4785
UBR2	-0.2982
LOC388272	-1.6255
MAK	2.59183333333333
ACOT4	2.59675
STC2	-0.667833333333333
PIGW	-0.070875
SAE1	-1.432125
COL6A1	-0.178409090909091
OAZ1	0.9815
STMN4	0.240833333333333
EDG3	0.823666666666667
SGCE	-0.548833333333333
IL11	-2.2295
PRSS8	2.632375
YIPF5	-0.02925
WNT4	3.9015
CSN2	-0.1115
TCF7	-1.92525
TDO2	2.99125
SAMD9	1.0915625
S100A7A	4.0335
MMRN1	1.59466666666667
GKAP1	-0.049
AKR1C3	-1.45575
RNF19A	2.802375
GMDS	-0.4915
YKT6	-0.630875
SPARC	-0.0895
C12orf31	-0.0435
UBE2V2	-0.371
FBXL18	0.122833333333333
KIAA0460	0.945
ADAM22	0.241285714285714
SERPINC1	-4.3315
KCTD21	1.40075
MYOHD1	-0.45125
ZNF37A	0.433166666666667
GTF3C1	0.598166666666667
CTSZ	3.94275
PRNPIP	0.838625
DRD1IP	0.31975
NR1I2	-2.7845
ZNF266	-1.366
SPAG4L	0.3785
COX4NB	-0.854
SAPS1	1.13566666666667
APOA1	-4.025625
TATDN1	0.652666666666667
C10orf82	2.5345
KPNB1	0.0395
FOXO3	1.00241666666667
CRYBB2	0.7335
ZBTB5	-0.6045
SLC25A38	-0.5515
DCTN2	-0.346166666666667
IFT20	0.7085
CTHRC1	1.2045
C1orf31	-0.1305
UHRF1	-0.117625
GPC6	-0.72175
C10orf54	2.23275
