Hybridization REF	TCGA-AN-A041-01A-11R-A034-07
EIF2B1	0.4925
OMP	-0.2745
GSTZ1	0.06725
LOC92017	0.97375
ISLR2	0.902
C12orf36	0.507
GATA2	-0.153666666666667
GABRA5	-3.0315
CELSR2	0.472928571428571
STAM2	1.8583
TNAP	0.278
PTPMT1	-0.898166666666667
GRP	7.53475
SV2A	-0.987833333333333
MAGEA12	-4.53375
CACNG1	0.693
C18orf19	-1.06675
GSG1	-0.633166666666667
PTPRJ	-0.897071428571429
FRMPD1	-0.2015
ZNF668	0.49125
PLEKHJ1	-0.39225
ADAT1	0.0725
TMEM50A	0.8951
UCN3	0.0365
HOOK1	1.95175
IL17B	-0.8515
MLKL	-0.182333333333333
TTC14	0.343
KLHL5	0.037125
CRYL1	1.17216666666667
FOXH1	-0.2475
NFYB	-0.12
PPM1G	0.27825
GOLGA2LY1	-0.4355
NMT1	-0.013125
HADHA	-0.2504
CHSY-2	3.6655
PLEKHF1	1.02757142857143
SAGE1	-3.1525
MUSTN1	0.76675
SUHW4	1.038
TFEB	0.886
ZFYVE27	0.17525
ATG12	-0.419333333333333
BMI1	1.75228571428571
ZIM3	-0.18625
MYH4	-0.074
MASP1	-1.22416666666667
KIAA0984	0.601
RPAP2	-0.7395
ASB5	-0.774
BOLA3	-1.6455
MIA3	1.17733333333333
KRT35	0.112
KIR3DL3	-0.692
MRPL51	-0.81925
SEMA3F	1.42133333333333
NDUFB2	0.314333333333333
LOC253012	3.31225
FAM46C	0.02
G6PC	-3.387875
CSAG3A	-5.253
PREX1	1.798
SLC25A45	-0.246125
MAPKBP1	0.3259
CPE	0.8096
GNB1	0.401625
CXCR6	1.4175
TRIM46	-0.55125
C16orf3	0.288166666666667
HPSE	0.33375
TIGD3	0.4005
SPG3A	2.482
LCAT	-1.25766666666667
ST6GAL1	-2.09344444444444
POMC	0.548
FLJ36031	0.0643333333333333
NSMAF	0.297333333333333
SKIL	2.787
ADSS	0.421833333333333
HMGCS1	-1.978
POLR3F	0.475833333333333
RAB10	0.520875
ZNF277P	-0.2685
ZBTB7B	0.473375
DHRS1	0.05625
ABCC13	3.299625
CNOT3	0.6755
NFKBIA	1.91275
GAK	0.688666666666667
SFT2D2	1.07533333333333
HOXA6	0.225
CRTC1	0.62325
LY6D	-1.5035
C20orf72	-0.5085
CPT1A	0.0135
LMO1	-1.8965
EIF3I	-0.3185
PRB4	0.168
MCM3APAS	-1.510625
C20orf132	-0.7996
FOXF2	-1.18575
S100A12	0.85325
MLH1	-0.456
ACTN1	0.9404
MRPL36	-0.823166666666667
C20orf106	-1.1275
FBXO6	0.934166666666667
MKS1	0.0663333333333333
CX3CR1	-1.1025
PDE1B	1.084
PLP1	-3.947
KISS1	-0.154
C14orf2	-0.2535
TBC1D3P2	0.28725
COMMD6	0.9955
ANKRD7	-1.82725
PTCHD1	-0.636625
NARS2	-1.4965
DOCK7	-0.357125
FAM127B	0.50225
LOC390243	-0.206166666666667
N6AMT2	1.17625
ZNF391	-0.937
DNAJB14	0.663166666666667
WRB	-0.062375
BPI	-0.193833333333333
TTC4	-0.592833333333333
FAM10A5	-1.00475
GOT1L1	0.1241
MAGED1	1.070625
RESP18	0.129
WFDC6	-0.30775
MT2A	-2.3315
C11orf56	-0.0655
KIAA1432	-0.8915
ROR1	-1.0505
HSD17B14	2.86333333333333
ZFAND2B	-0.1305
SAMD4B	0.64075
HEXA	0.601625
HNRNPU	-0.0635
USP39	-0.428875
NRD1	-0.86725
R3HDML	0.3575
FLT4	0.831333333333333
OMG	-0.173
OR52N4	0.269
LOC399818	-0.51875
ELA2	-2.55275
VENTXP1	-1.1825
RFC5	-1.686
OR52L1	0.4425
PAX5	-0.2325
FBXO2	-3.104
GMEB1	0.425
AKT3	-0.220166666666667
CRB1	-1.95533333333333
CTTN	0.923666666666667
UTP15	-0.742333333333333
HSBP1	0.2395
PHF11	1.6775
NDEL1	0.017
USP8	0.214
BAIAP2	0.7575
SI	0.221833333333333
ARSJ	-0.541166666666667
BAAT	-2.8775
KCNS3	2.3295
LOC126147	-0.136666666666667
TMEM37	-0.86
C1orf162	2.2065
MBD1	0.1788
ITGAL	1.19266666666667
WDR73	-0.190833333333333
GKN2	-0.0345
ARFGAP1	-0.46775
SLC5A8	-0.251833333333333
ZBTB40	0.1465
CYP4B1	4.86466666666667
LYPLAL1	-0.40975
CHST3	-0.25725
MAP3K9	0.2085
BTAF1	-0.959166666666667
TFAP2E	0.1015
RBM35B	1.38475
LOC441251	-0.281833333333333
ANKRD25	0.168
UQCRC2	-0.2335
MAEA	0.495166666666667
HYAL1	-2.9994
RNPEPL1	0.432666666666667
CPSF2	-0.51425
PSD3	1.2153
ABCA13	-0.416875
AGR2	-2.247125
GBX1	-1.045
HDLBP	0.495357142857143
ACY3	-1.1045
HECW1	-0.114
ZNF519	-0.69925
HOPX	3.84
ZNF304	1.07375
OR12D3	0.388
FKSG43	0.41925
METTL1	-0.09875
MFSD3	-0.8875
PSPH	-1.19275
CLCA3	-0.6585
DARS2	-0.3685
CDC25A	-2.03683333333333
BAIAP2L1	-0.17825
B3GNT5	-0.73125
USP29	-0.21275
ARHGEF10L	1.2344
ATOX1	-0.3815
ADAM30	0.46125
DNASE1	1.48675
STT3A	-0.8675
RAB6IP1	-0.4345
PTN	0.0599
C1orf106	1.04892307692308
HECA	0.9845
RNF122	-0.125
SLC22A18AS	-0.744333333333333
GNG8	0.192333333333333
ELP4	-0.70625
FAM65A	0.454833333333333
RPL10A	0.25
IRS4	0.7095
MACF1	0.7052
SEC24D	1.0525
LOC374395	0.49975
TGFB2	-0.392375
MDFIC	0.932875
CHRNE	0.177666666666667
PCMTD2	0.204833333333333
ATP6V0D1	0.656
MTA2	-0.35475
LZTR1	-0.474833333333333
RAP1A	0.437166666666667
AXIN1	0.073125
POLR1C	-0.0935
TRIO	0.0625833333333333
PLXNA4A	-0.507333333333333
C5orf33	-1.67925
DEPDC1B	-3.06775
ZNF473	-0.458833333333333
MTM1	0.56875
GPR107	0.325833333333333
CSNK1A1L	0.583333333333333
FLJ14154	0.97775
NLRC4	3.1565
ENPP4	0.250666666666667
PADI3	-0.3075
RNF170	-0.53225
CG018	0.339333333333333
C16orf7	-0.000750000000000001
KCNE1	-0.02125
NRM	-0.589333333333333
SLC37A3	-0.778571428571429
TPD52L2	-1.11933333333333
UNC5B	3.11775
C12orf12	-0.0161666666666667
SDHB	-0.61425
CLRN1	0.422125
NUDT10	-0.551833333333333
UGT3A1	-0.235125
FBXW8	0.823875
RHOF	-1.138375
PTPLAD1	0.051875
MYO3B	-0.8155
DERA	-0.61875
TPP2	-0.03925
C19orf53	-0.2555
GINS3	-0.366625
ST6GALNAC5	0.857
CHSY1	-0.2135
MGC15705	0.495
GPR83	0.155166666666667
EXT2	0.37725
DOLK	0.2295
TUBAL3	0.457
ACVRL1	2.1952
ABL2	-0.5705
C14orf156	-0.356333333333333
PTPRZ1	-4.179625
DIP2C	1.49675
LAMP1	2.6205
RXRA	0.0217
MAP3K5	0.11775
ALKBH1	1.2075
PDLIM7	0.683
ARL14	2.137
SNIP1	0.196
TIMP3	2.99208333333333
RGS3	0.896166666666667
SPAG16	-0.8847
ABHD4	0.2635
ARHGEF12	0.44075
GLUD2	-0.138
RAC2	-0.6959
UAP1L1	0.1425
SLC18A3	-0.0895
YOD1	-0.777
RALY	0.0865
HMOX2	0.6925
DGKH	1.65225
DBNDD2	1.659
YIPF4	0.431
THAP10	-0.69675
ZNF513	1.074
HAGHL	0.722333333333333
ITGB4	-0.356333333333333
CCDC141	-1.3265
YTHDF3	-0.06325
C5orf28	0.19875
RPL7L1	-0.64275
TMEM30B	1.3525
ANKRD35	0.7435
DUOXA2	-0.4535
TBC1D5	0.01425
DFNB59	-1.1695
HRH4	0.43275
MYO6	2.0751
DNAJA4	3.257
RBM24	-1.418125
CEACAM20	-1.4955
RBM23	0.5695
NGFB	0.3575
C1orf63	0.2502
KRTAP7-1	-0.0535
PERLD1	2.821
NPB	0.163
C17orf59	0.2032
HSPBAP1	0.10175
SLC15A4	0.56025
PRTFDC1	0.3625
OSMR	-1.42964285714286
CYSLTR2	-0.0025
C19orf25	-0.0403
KIAA1797	-0.3305
NLRP6	0.0415
FAM105B	-0.2891
SCRN2	-0.287166666666667
LRRC58	-1.3661
RNF17	0.325875
NEIL3	-3.692
FAM137A	-2.458
SKP2	-3.75875
PARVA	1.44233333333333
PKLR	-1.666
RNF34	0.549875
A3GALT2	0.291
C12orf50	-0.368166666666667
SUNC1	-1.861
FAM102B	-0.336833333333333
CCT2	-0.58475
LRRC37A2	0.845
ARF4	0.742
SIKE	-0.495375
C8orf48	0.8445
MBTPS1	0.398
GPSN2	-0.0385
NCF2	1.9325
SLC12A6	0.0276666666666667
MRPL48	-1.1635
HMGN3	-1.70883333333333
LRRC62	-1.15275
PAX9	-0.808
FAM55A	-1.1365
C20orf42	-2.56333333333333
SCML2	-2.19333333333333
BCL9	0.2545
FAM40A	-0.0705
C9orf41	-0.977666666666667
ZNF774	-0.245
LETM1	-0.97975
PLXNB1	-0.147166666666667
NIPSNAP1	-0.05525
USP10	-0.281
F9	1.5925
LIPE	-0.15625
CNGB3	-0.18
C12orf52	0.1185
PI4K2A	0.509
MED8	-0.366875
STAT4	0.0907
FGD4	-0.6355
RNF145	-1.79433333333333
WDR32	0.7255
CLDN2	-0.0633333333333333
TCEAL8	0.597
ZMYND8	-0.0741
PDXK	-0.7066875
GATAD2A	-0.66375
PTGES3	-0.558
CCM2	-0.56275
TAP1	1.492625
ZNF670	0.90475
ETS2	-0.489142857142857
C6orf166	-0.535166666666667
PRMT2	0.484714285714286
OR4B1	0.568
INTS8	-0.3715
CCDC102A	-0.1505
CCDC83	0.511333333333333
ITGA1	1.6243
EPHA5	-1.8714
FAM24B	-0.186166666666667
TSGA10	2.0365
HAL	-2.3535
MYOT	-0.16975
SPACA3	-0.58675
BCL2L2	-0.0221666666666667
CUGBP2	-0.429833333333333
CCNB3	-0.669
RNF113B	-0.15975
MERTK	-0.327
BAG1	0.558
VPS36	1.06925
ORMDL3	1.3995
C1orf190	-0.387
ZNF625	-0.2075
CORO2B	-1.65625
ALOX15	0.928
CST1	4.9435
NUPR1	1.6445
CCL7	0.67575
SMCR5	-2.666
DSC2	2.7985
RBMS2	0.4705
GRIK4	0.6225
TRIM65	-0.0876
TMPRSS6	-0.849142857142857
TP53INP2	0.41275
GLB1L	0.319166666666667
LOC388284	0.385
PUS1	-0.355571428571429
BCL9L	0.49
OLFM1	-0.276
RET	1.808875
MASTL	-1.72933333333333
ALX3	0.146
IL1RL1	-0.0805
ZNF765	-0.4666
C14orf138	-0.31575
SNX10	1.19033333333333
TAC4	-0.0535
C1orf64	3.382875
POGK	0.994375
MAPK9	0.8885
ZNF366	3.49625
C8orf79	0.0369
CLDN7	1.982125
OR5AT1	0.261
TRIM37	-0.50225
LRRC25	2.3135
GRHL2	2.2461
TEKT3	-0.92675
LASS5	0.399666666666667
ABCC4	-1.86083333333333
DLG3	1.24375
VGLL1	0.70475
ZFP36L2	-0.282166666666667
MFRP	-0.388833333333333
KIAA1799	-0.15175
FLJ44379	0.764
PCNX	0.232
ANXA9	-1.7515
CYP4V2	-0.5865
PIK3C2A	0.2325
SRR	-1.12
NOL3	-1.8995
IFITM2	0.4985
ARNTL2	-0.89775
ZNF595	0.78675
NLRP13	0.2735
ASPH	0.34175
CPA2	0.228
PVRIG	-2.0335
LEPR	-1.34866666666667
C16orf42	0.565333333333333
SH3BGRL	1.29025
FAM77D	0.3646
FNDC7	-0.284
C9orf6	-0.596333333333333
NOTCH2NL	0.861
PGBD1	-0.7995
SYNGR2	1.81933333333333
PITPNA	-0.0618125
PRPF4B	-0.5131
SLC43A3	-1.14035714285714
NRBP1	0.57875
SLC25A22	-0.07225
ILK	0.86525
SLC22A8	0.507666666666667
MRPS7	0.61625
PITX2	-0.816
FABP3	-1.754375
OR1L1	0.5025
LOC728215	0.439625
BLID	-0.121
KIAA1217	2.25882352941176
TFPT	0.249
AP4B1	-0.898
VBP1	-1.05225
OR1K1	0.198
MORC3	0.223
BHMT2	-0.0781666666666667
C3orf10	0.70275
FZD7	0.489833333333333
WFDC10A	0.9525
PMS2CL	-0.4365
CCDC32	0.437333333333333
FA2H	0.9105
ALG13	0.0835
TTLL7	-0.2213
SPOCK3	-0.5655
SLC13A2	0.528
AIM1	0.25575
GPRC6A	0.6085
EGR2	2.82175
MED11	-0.16075
WWC1	1.58225
SH3GL3	-4.198
RIF1	0.0107142857142857
PRLH	-0.239
VLDLR	-1.6105
DBT	0.152
C21orf63	0.489
CGGBP1	0.248375
KRTAP12-2	-0.963
TADA3L	0.4315
ZBTB16	0.559
PDGFB	2.863625
RFX1	0.327
UQCRB	-0.423
LOC133874	-1.661
HPS3	-2.68975
LGALS3BP	1.7142
DKFZP564O0823	3.95307142857143
MRFAP1L1	0.534625
HOXA10	-0.767666666666667
NGB	-0.1035
KIF21A	-0.524846153846154
IFLTD1	0.5485
LZTS1	0.134375
ARHGEF3	0.216
RHBDL3	0.473
CSNK1G2	-0.03425
ChGn	-0.81925
KIAA1244	1.848
GABRB2	0.1455
MGC72080	0.4455
CD27	2.51025
EGLN1	-1.4224
PEX13	0.11825
RWDD3	-0.00225
RNF12	-0.675166666666667
GRIN2B	0.417
ADAMTS14	-0.2475
DYDC2	-0.226333333333333
ATP6AP1	1.0257
NR1H2	0.333
PDK2	0.1555
C3orf17	0.00283333333333334
SLC38A2	-1.044
SLC25A29	1.03933333333333
C15orf29	0.914
ADAM9	-0.699916666666667
TMUB2	1.211875
GPR176	-0.34
AGK	-0.765375
MCCD1	3.1995
NDUFA4	-0.24125
TMEM146	0.07175
DUSP1	0.922375
UNQ6975	1.074
EMX2OS	2.5065
INSM2	0.54625
LUZP4	-0.1585
SETD6	-0.702
P2RY2	0.29675
SLC45A2	-1.762
RABGAP1	0.3175
UBXD5	0.3245
GPRC5A	2.0872
PAK3	1.56733333333333
LOC63920	-0.14775
TGFBR1	0.8449
KRTAP6-3	0.12725
SFMBT2	-0.04025
CDC42	0.5895
C11orf35	0.8645
TTLL2	-0.34275
UACA	1.6785
CD97	-1.9923
SETD5	0.125375
NINJ2	0.039
PTER	1.18283333333333
POMGNT1	0.3845
KRTAP4-2	0.0265
ECGF1	2.8705
HRB	0.438818181818182
ATP1B2	0.0593
LOC400506	0.13225
COL4A3BP	0.2465
C6orf97	0.77225
GRHPR	0.2895
TAS2R1	-0.3875
SEMA7A	-0.902
EDF1	-0.35775
ODF2L	0.3196
PCID2	0.389
GTF2H4	-0.309
ZCCHC3	0.25775
CGB2	-0.3
NEUROD1	0.15275
C20orf75	0.738
RP5-1054A22.3	2.21666666666667
IFNA5	-0.2055
ZNF134	0.64825
MGC119295	-0.7806
ZSWIM6	-0.194375
SMEK1	0.325
PCGF2	1.01825
C1orf102	1.335
CYP2A13	1.3335
KCNH6	-0.3236
MDM1	0.2759
ALDH7A1	-0.481666666666667
C9orf75	-0.28125
VDAC3	-0.881625
OR51T1	-0.087
EIF3F	-0.33975
KCNJ10	-0.36425
LENG8	0.2515
EDEM2	0.236
CCNJL	-0.959
DHX37	-0.8225
CRYGN	0.256
AATF	0.175875
ZNF630	2.190375
E2F5	0.872
WFDC13	2.6415
FTSJ3	0.385166666666667
C4orf33	-0.28025
LHFPL4	-3.089
C19orf56	-0.485333333333333
SMAD4	0.58725
AFM	-0.751833333333333
G0S2	-2.46925
FCHSD2	0.0205
RRP1B	-1.753
EEF1B2	-1.299
STAT6	0.3895
ZNF195	0.331
GNL1	-0.2795
ZNRF2	2.3195
PER3	0.42275
ASB16	-0.021
C10orf10	1.0725
ADCY8	-3.641
C9orf58	0.312833333333333
ARMC10	-0.441833333333333
PSG1	-1.1665
DHX34	0.11625
VARS2	0.021125
NFIC	0.7835
ITPR2	-0.5995
AGXT2	-0.0633333333333333
OR6K3	-0.145
H2AFZ	-1.17491666666667
MLLT3	-0.462333333333333
COX4I2	2.3395
CCNT2	0.557875
PLK4	-1.982375
NUMBL	-0.288333333333333
MED16	-0.484
PLEKHQ1	1.1215
GOSR1	0.426444444444444
BTG4	0.27325
RPL30	0.26275
IGSF5	-0.27425
IGFL2	2.15233333333333
ELMOD2	0.970333333333333
SHC3	-1.25116666666667
HAVCR1	-0.296
DYNC2H1	-1.55625
RNF5	0.757333333333333
C2orf7	-0.432
NLF1	0.704
KLHL25	0.5445
LRP10	1.4262
KRI1	-0.832
PUS7L	-0.2855
MGMT	1.1265
HOXD1	0.318
CSH1	0.0484
ATG16L2	-0.46575
FLJ44635	1.2505
CHODL	-1.01725
EXOSC8	-0.7585
SLC28A1	-0.1855
MYO7B	-0.227666666666667
SEH1L	-0.8121
MTNR1A	0.215
TSPAN5	0.379166666666667
CDC45L	-2.3895
AMIGO1	0.1725
ATAD3A	-1.30175
OSGIN2	1.033
PDIK1L	0.717833333333333
DARC	0.47775
PIPSL	0.354
SHMT1	-1.0555
CRISP3	-0.27
POPDC2	3.3265
ZRANB2	-0.832
FBXL8	0.73975
TRIP13	-2.28681818181818
EIF5AL1	-1.1655
POU5F1P3	-5.069
IL6	-3.45883333333333
CXorf38	-0.0913333333333333
IFNA16	0.3255
FBXL2	0.894333333333333
BRD1	0.8575
STATH	0.063
FBXO44	-0.494166666666667
MCCC2	0.69625
CDC2	-1.9977
C5orf23	0.04525
IVD	0.329666666666667
C10orf122	-0.8255
MSL3L1	0.2374
MVP	0.9565
EPOR	-0.8986
ZMYM1	-0.205
BCL7C	0.552666666666667
PSTPIP2	2.3069
LYPD1	-1.211875
OR8G5	-0.1325
ZP3	-0.638166666666667
BCAS4	-0.731916666666667
EDG6	0.988
ISY1	0.16875
PRAMEF2	-1.98725
CUL1	-0.11575
RNF213	0.9599
CCRK	0.173
DHX9	-0.143375
C13orf29	-1.38925
NCKAP1	0.695333333333333
MRPL43	0.552285714285714
XPR1	-0.3325
PKN2	0.8384
PODNL1	0.9795
ZNF333	0.404875
DALRD3	0.898
OPN1SW	0.0665
BTBD6	0.95175
C11orf82	-2.811
OR5P3	0.5815
DUSP11	0.1315
L1CAM	-1.6094
NEK11	2.2775
OR7E91P	1.0155
CNTN3	0.9832
CREB3L2	-0.161
ZBTB37	1.525
KIAA1324L	1.0895
NDUFB10	0.466333333333333
NUDT2	-1.09175
GTPBP8	-0.37575
CACNA1D	1.612
PRKAA2	-0.117166666666667
PRDM8	-0.266
MGC16075	-0.952
KRT14	-0.744571428571429
PP8961	0.37225
MRPL18	-0.70325
ABCG2	-1.806
PACRG	0.89275
BBS2	-0.338
KREMEN2	0.457
FBXO21	0.81075
HNRPUL1	0.413916666666667
GRB10	-0.102
CLSTN1	0.65925
LMAN2	0.375
C17orf61	-1.29675
NIPSNAP3A	0.251
INSIG2	-0.9725
PCDHB7	0.374166666666667
STXBP2	1.225125
CMAH	1.35675
SEMA5B	0.07575
ZNF155	0.5715
COQ6	0.208333333333333
PRPF4	-0.82275
TSPAN15	1.6708
VN1R5	0.1145
LATS2	1.04325
SELK	0.25875
PGK2	0.20525
MS4A1	-1.662875
TYW3	-0.574
KRTAP5-1	0.65475
RCCD1	-1.3675
BTN1A1	1.07975
DDX28	-0.3105
TMEM65	0.63875
LOC92345	0.176
TTC31	-0.0345
WDR46	-0.596833333333333
CHP2	-1.561
LSP1	0.32075
ZNF542	0.4615
EXOSC1	0.0045
ARHGAP18	-0.283166666666667
LRRTM4	-1.1525
MAOB	-1.082
CACNB4	2.06225
MGC33846	0.394375
RANBP3L	0.18225
ATP5L	-0.824375
ONECUT1	-3.181
NUDT9	-0.474
TMEM149	-0.407
STX17	0.0515
IGSF10	-2.5505
TMPRSS9	0.9615
BMPR2	1.61341666666667
ALLC	0.066
KLF7	1.141625
GCC1	0.7897
TIMM9	-0.60775
CDO1	-0.8505
MGC10701	-1.696
IFI6	1.38316666666667
FRMD8	0.56725
MGAT2	0.2885
WBP5	0.159833333333333
CNIH2	0.26975
KIAA0907	-0.5769
KCNH8	-0.78
CTSG	-2.9235
GRIK1	-0.793166666666667
CUL5	-0.454625
FRMD1	0.206
OR9A4	1.2315
SYT6	-1.59325
FOXD4L2	0.1015
ANAPC2	0.587666666666667
OPN5	0.575
TAF13	-0.733
LYG2	-0.292
GGNBP1	-0.318
C11orf40	-0.095
OTX2	-1.136
REG4	0.232
EIF5	-0.2011875
PALB2	-0.58125
SEPSECS	-0.1811
RNASE3	-0.13275
TRIM49	-1.799
POLR2K	0.7667
GPR42	-0.1425
C8B	-3.16875
SASS6	-1.6055
PREB	-0.357333333333333
OR3A3	0.2235
TUBA8	-0.048375
IGLV2-14	-1.972
STIL	-1.91075
ANKFN1	-1.11316666666667
NME7	-0.378
HOXC12	-1.415
UBE2C	-1.379875
FHOD1	-0.688
CDK2AP1	0.979916666666667
OR6K2	0.3125
DHPS	-0.40225
RPL5	-0.943083333333333
TRGV5	0.2415
LOC541472	-0.555875
HCCS	-0.488
DENND1B	1.733
LHX3	-0.8665
OR5D16	0.252
CXorf57	-1.731
IRF2BP1	0.82875
NDST2	0.548333333333333
LCE3D	0.058
BOLL	0.110857142857143
SYT3	-0.9245
PIH1D2	-1.161
C20orf7	-0.0713333333333333
IL1R2	-1.48283333333333
SLAMF9	1.217
PPME1	-0.744125
PIK3CA	0.4445
TRAPPC1	0.3555
COLEC10	-0.93675
SLC9A6	-1.8615
PDDC1	-0.585583333333333
CCDC53	0.25275
GK3P	-1.76275
DAZL	-1.1845
BRI3	0.5025
SDK1	-1.1985
CYP2C18	-0.17325
IFI44L	2.264625
RPL3L	-0.0475
FUT9	-1.91016666666667
KIFC2	-0.652
PMP2	-0.38025
SLC4A9	-0.612
PLAG1	-0.640166666666667
MYCBP2	0.672
OR4E2	0.6755
CCDC65	1.12175
C16orf82	-0.0155
ENTPD4	0.025
BRP44L	-0.604
PMP22CD	0.113
TMCO4	1.63866666666667
KCNN1	-0.601
WDR35	-0.31825
CCDC80	2.513625
C3orf31	-1.4145
SLC7A9	-1.297
TMEM190	-1.56325
DBC1	-1.95516666666667
FADS3	-1.37016666666667
PDZD8	-0.0345
GRM5	0.2905
AZGP1	2.2291
PEX3	-0.853
MED1	0.4805
ATG4C	-1.06583333333333
HNRPH3	-1.109
FAM109B	2.581
C4orf17	-0.061
CA10	1.01125
OPRD1	-0.172
CCL16	-1.43975
SACM1L	0.0185
CST6	4.11825
CD63	0.8984375
LGI1	-1.889
ZNF784	0.7085
CRYBB1	-0.9225
CX3CL1	0.4311
TOP2A	-2.082
GYPB	-3.75016666666667
GADD45GIP1	-1.1435
FEN1	-1.25375
IGF1R	1.886
WDR72	-2.56233333333333
PURG	0.354333333333333
DEFB126	-0.09825
PKD1L1	0.5605
CAV1	-2.0062
GNPDA2	0.6525
DGAT2	0.44025
NLGN1	-4.74175
STRBP	-0.009875
HPRT1	-1.44866666666667
FANCI	-1.917375
PSMA7	0.2175
DBF4B	-0.247333333333333
TTF1	-0.184
RAD54L	-2.72475
ELOF1	-0.70325
PLAGL2	-0.812875
ZNF256	0.406
HMGCL	0.02475
MSI2	0.264833333333333
RPESP	-1.85716666666667
C11orf60	-0.349
ABCD1	0.1685
ACAA1	0.5598
SPARCL1	5.19128571428571
IL6ST	0.8684
ZNF319	0.4335
TMEM109	0.4485
FAM90A1	-1.41183333333333
IL22RA1	-1.556
ATP4B	0.5345
TEC	-0.924666666666667
C7orf30	-1.59525
TXNDC2	-0.622
ABCB4	0.61375
KIAA1191	0.09825
C9orf38	0.1145
SFTPB	-0.319125
CNTNAP2	-0.444
FRK	1.681
TBX19	-0.09275
CHD4	0.20825
C6orf26	-2.25483333333333
MOSC2	0.35575
IKBKE	2.06125
HIF1A	-2.44083333333333
LOC595101	-0.115
RELA	0.4285
TMEM16B	-1.0005
ABHD12B	2.7385
TSEN34	0.45075
KIF18A	-2.74325
TXNDC9	0.361333333333333
SPATA2L	0.144
SEMA4G	-1.498
C21orf91	-0.8305
MATN1	-0.3325
KCNIP4	-0.191
TUSC1	2.01925
OR4C15	0.117
ARMCX6	-0.347666666666667
WBSCR27	-1.09166666666667
OR52I2	-0.1215
KIAA1604	-0.52725
DYNC1I1	0.61675
PPP4C	0.63075
SLC47A2	-2.06033333333333
TREH	-0.15775
CD48	1.22016666666667
ST14	1.78766666666667
PKN1	0.2605
SPON2	3.12925
XBP1	3.75583333333333
SFRS12	-0.542333333333333
EFCAB6	1.329
SELT	0.269
SLC39A2	-0.3625
ERF	-1.221
ARL3	0.73475
SURF6	-0.6415
MLLT10	-0.326428571428571
FLJ11171	0.26
TDGF1	-5.05816666666667
ERCC6	0.204
EIF2AK4	1.281875
BAZ1A	0.863166666666667
LRRN3	0.858166666666667
TMC3	-0.052
EFTUD1	-0.332
PTPRO	0.555166666666667
CLEC12A	2.8465
ACBD4	1.0485
ZDHHC14	-0.943125
OTUD7B	0.933375
ACTB	0.5704375
MSRA	-0.460625
LCE5A	1.258
IFI35	0.6905
BSCL2	0.2995
ANKRD12	0.3435
CFHR2	0.3625
RGAG1	-0.2375
HSFY1	-0.319
SLC30A5	-0.0168333333333333
IMPG1	0.058
GPR109A	0.578
ZNF185	0.40725
IYD	0.325
NPCDR1	0.2185
SERPINA13	-0.446
HMGCLL1	-1.869
NEUROG1	0.837666666666667
UBQLN1	0.1165625
LIN37	0.80975
SOCS2	-0.96775
DSCR4	-2.078625
XKR6	-0.8455
GPR142	0.4305
KRTAP13-3	0.2075
CCDC15	-1.77766666666667
MOS	0.1475
CD1E	-0.848
OFCC1	2.85783333333333
FAM83D	-2.42125
SRFBP1	-0.24525
C9orf96	-0.2155
DHDH	-2.72275
CCDC90A	-0.007
RABL3	0.4782
CD320	-3.46466666666667
ANGEL2	0.444916666666667
MRPL21	-0.86675
SMG6	-0.066
INSR	1.6360625
FLJ14816	-0.7455
GLRB	2.698
C9orf89	0.51875
CIZ1	-0.476
URG4	0.157333333333333
LRDD	-1.3745
CBY1	0.587
NFX1	0.20775
MTERFD2	-0.0945
C19orf23	0.2575
PGC	-2.737875
IER3IP1	0.5075
RASAL2	1.23716666666667
C1orf89	-0.369
SYNJ1	0.05875
NFKBIE	1.6945
FLJ40125	-0.236
TCEB2	-0.6324
NOG	-2.0475
POLR2J2	-0.6905
HLA-B	1.7335
PCDHA1	0.6485
PPP2R2B	-1.24225
ARHGEF17	1.0035
TCF7L2	0.688571428571429
CHD5	-1.196
ZNF431	0.417125
TBC1D25	0.24425
ZNF800	1.0965
SCUBE2	2.49945454545455
MYCBP	0.1875
GPX5	0.1185
C6orf129	0.133666666666667
QSER1	-0.749333333333333
ULK2	0.712
PIGO	0.678833333333333
NRCAM	-1.60364285714286
SLC35E3	0.10475
CSRP2	-0.06275
HYPE	1.30825
MAPK15	0.167833333333333
MGC14327	0.1
TIMM13	-0.238
ZNF462	-1.63275
GBA3	1.494
TEX13A	-0.1
MCM6	-1.06711111111111
MTRF1	0.004375
ABCA7	-1.87775
EIF4A2	-0.9405
ZC3H10	0.7919
RPGR	0.506666666666667
C20orf94	0.83525
RP1L1	-0.10725
GPR125	-0.573857142857143
USP22	-0.0118571428571429
OR1L4	0.1295
MLZE	0.3475
FLJ32065	0.49075
PTCD1	-0.03525
CRTAC1	-0.0268333333333334
BXDC2	-1.4345
C18orf1	1.56416666666667
FAM107A	0.209857142857143
EFNA3	0.49
P18SRP	-0.1322
CAMKK2	1.20491666666667
KIAA0649	0.5345
NES	-0.674166666666667
HS6ST3	3.06475
PON2	0.242
TCP11L2	-0.3495
CLEC4A	1.6285
PRR12	0.4065
MLXIPL	-1.6801
C2orf50	0.176
ZNF28	1.0535
ENC1	0.7405
MAP2K1	-0.40875
FKSG2	1.214
KIAA0430	0.92125
PTP4A1	-1.33161111111111
GPR156	0.848
