Hybridization REF	TCGA-A2-A0CT-01A-31R-A056-07
ZNF496	-0.363
SCAF1	0.438333333333333
KCTD8	-0.97625
TRAF3IP3	-0.377071428571429
LSR	1.53325
CXorf1	0.149166666666667
C14orf112	1.28383333333333
EIF2B1	0.11525
OMP	-0.071
GSTZ1	0.41675
LOC92017	0.82575
ISLR2	1.6005
C12orf36	0.5505
GATA2	-0.0223333333333333
GABRA5	-2.551
CELSR2	-1.04964285714286
STAM2	1.0408
TNAP	-0.999
PTPMT1	0.7565
GRP	5.15725
SV2A	-1.45066666666667
MAGEA12	-4.73175
CACNG1	4.816
C18orf19	0.36425
GSG1	0.478333333333333
PTPRJ	0.228928571428571
FRMPD1	0.577
ZNF668	0.18375
PLEKHJ1	-0.06925
ADAT1	-1.1398
TMEM50A	0.3528
UCN3	0.0175
HOOK1	2.235375
IL17B	-0.4805
MLKL	-2.32783333333333
TTC14	-0.100333333333333
KLHL5	-1.30625
CRYL1	0.383666666666667
FOXH1	-0.369
NFYB	0.101875
PPM1G	-0.26425
GOLGA2LY1	-1.86525
NMT1	0.113
HADHA	-0.637
CHSY-2	2.24825
PLEKHF1	2.4485
SAGE1	-3.013
MUSTN1	0.4645
SUHW4	-0.21425
TFEB	0.9765
ZFYVE27	0.5055
ATG12	-0.806166666666667
BMI1	0.607428571428571
ZIM3	-0.55825
MYH4	0.04
MASP1	-1.56075
KIAA0984	1.11825
RPAP2	-0.12325
ASB5	-0.0286666666666667
BOLA3	-0.7765
MIA3	1.326
KRT35	0.7405
KIR3DL3	-0.592
MRPL51	0.1835
SEMA3F	1.6475
NDUFB2	-0.577666666666667
LOC253012	3.89775
FAM46C	-0.4341
G6PC	-2.089875
CSAG3A	-4.87333333333333
PREX1	1.3615
SLC25A45	0.23125
MAPKBP1	0.0717
CPE	0.1483
GNB1	-0.51025
CXCR6	0.7615
TRIM46	0.22525
C16orf3	-0.0516666666666667
HPSE	0.643375
TIGD3	1.3765
SPG3A	0.92075
LCAT	-2.28783333333333
ST6GAL1	-1.88522222222222
POMC	-0.08725
FLJ36031	-1.29416666666667
NSMAF	-0.295333333333333
SKIL	1.3265
ADSS	0.493166666666667
HMGCS1	-2.0092
POLR3F	1.083
RAB10	-0.061875
ZNF277P	-1.241625
ZBTB7B	0.9185
DHRS1	0.05725
ABCC13	0.361625
CNOT3	0.22875
NFKBIA	1.11525
GAK	0.790666666666667
SFT2D2	1.22133333333333
HOXA6	0.073
CRTC1	-0.14975
LY6D	-1.22883333333333
C20orf72	0.5435
CPT1A	0.74425
LMO1	-1.975
EIF3I	0.18175
PRB4	-0.201
MCM3APAS	-1.477625
C20orf132	0.0488
FOXF2	-2.9085
S100A12	-0.3535
MLH1	-0.249
ACTN1	-0.2266
MRPL36	0.108166666666667
C20orf106	0.08475
FBXO6	1.29166666666667
MKS1	0.421
CX3CR1	-0.90825
PDE1B	0.672
PLP1	-3.7015
KISS1	0.1605
C14orf2	-0.522166666666667
TBC1D3P2	-1.2015
COMMD6	-0.1591
ANKRD7	-1.1045
PTCHD1	-1.250875
NARS2	-0.985
DOCK7	-0.57225
FAM127B	-0.398625
LOC390243	-0.109333333333333
N6AMT2	0.29725
ZNF391	-0.3995
DNAJB14	1.664
WRB	1.0565
BPI	-0.0371666666666667
TTC4	-0.382833333333333
FAM10A5	-0.037
GOT1L1	0.157555555555556
MAGED1	-0.857125
RESP18	0.077
WFDC6	0.567333333333333
MT2A	-1.103
C11orf56	0.43675
KIAA1432	-0.2125
ROR1	-1.650125
HSD17B14	3.1915
ZFAND2B	-0.33425
SAMD4B	0.31875
HEXA	-0.312125
HNRNPU	-0.0122727272727273
USP39	-0.401375
NRD1	-0.626
R3HDML	0.36
FLT4	0.597333333333333
OMG	-0.0556666666666667
OR52N4	0.2665
LOC399818	-0.03425
ELA2	-2.7245
VENTXP1	-0.823
RFC5	-0.912
OR52L1	0.6635
PAX5	-0.122
FBXO2	0.5975
GMEB1	0.074
AKT3	-0.681166666666667
CRB1	-1.67216666666667
CTTN	0.252666666666667
UTP15	0.174
HSBP1	0.195416666666667
PHF11	0.7975
NDEL1	-0.168333333333333
USP8	-0.44125
BAIAP2	1.54825
SI	0.4758
ARSJ	-2.1935
BAAT	-2.80575
KCNS3	0.5
LOC126147	-0.426166666666667
TMEM37	-0.99325
C1orf162	2.772
MBD1	-0.0882
ITGAL	-0.3375
WDR73	-0.629333333333333
GKN2	-0.097
ARFGAP1	-0.76175
SLC5A8	-0.999
ZBTB40	-0.6674
CYP4B1	4.5475
LYPLAL1	-0.09675
CHST3	-1.8595
MAP3K9	0.2275
BTAF1	-1.197
TFAP2E	0.1245
RBM35B	0.93025
LOC441251	-0.492
ANKRD25	-0.279777777777778
UQCRC2	0.129
MAEA	0.725416666666667
HYAL1	-2.9233
RNPEPL1	-0.754666666666667
CPSF2	0.281625
PSD3	-0.9317
ABCA13	-0.54775
AGR2	3.36675
GBX1	-0.9315
HDLBP	0.194214285714286
ACY3	-1.06525
HECW1	-0.237
ZNF519	-0.97425
HOPX	3.757875
ZNF304	1.503125
OR12D3	0.636
FKSG43	0.4185
METTL1	0.51175
MFSD3	1.5036
PSPH	-0.301
CLCA3	0.178
DARS2	0.153333333333333
CDC25A	-2.24283333333333
BAIAP2L1	2.4975
B3GNT5	-0.6825
USP29	0.32825
ARHGEF10L	0.4759
ATOX1	-0.3145
ADAM30	-0.262
DNASE1	0.5235
STT3A	-0.555166666666667
RAB6IP1	-0.1995
PTN	0.0525
C1orf106	-2.53669230769231
HECA	0.1995
RNF122	0.056
SLC22A18AS	-0.467666666666667
GNG8	0.0773333333333333
ELP4	0.7305
FAM65A	-0.046
RPL10A	-0.223
IRS4	0.1845
MACF1	0.2506
SEC24D	1.1565
LOC374395	1.3355
TGFB2	-0.90175
MDFIC	-0.18075
CHRNE	0.437833333333333
PCMTD2	1.13966666666667
ATP6V0D1	-0.406666666666667
MTA2	0.22275
LZTR1	-0.659
RAP1A	0.2925
AXIN1	-0.407125
POLR1C	0.38675
TRIO	-0.722833333333333
PLXNA4A	-0.779666666666667
C5orf33	0.0935
DEPDC1B	-2.060875
ZNF473	0.216166666666667
MTM1	0.58375
GPR107	0.113166666666667
CSNK1A1L	1.42116666666667
FLJ14154	0.259
NLRC4	3.23075
ENPP4	1.40583333333333
PADI3	-0.5725
RNF170	1.18825
CG018	1.6415
C16orf7	-0.66325
KCNE1	0.803
NRM	-0.422333333333333
SLC37A3	-0.406857142857143
TPD52L2	-0.689333333333333
UNC5B	0.97225
C12orf12	0.1676
SDHB	-0.6515
CLRN1	0.202571428571429
NUDT10	-2.25716666666667
UGT3A1	-0.218375
FBXW8	0.777
RHOF	-1.391875
PTPLAD1	0.61625
MYO3B	-0.84175
DERA	-1.31575
TPP2	-1.185
C19orf53	0.423166666666667
GINS3	-1.0235
ST6GALNAC5	0.243
CHSY1	-1.3155
MGC15705	-0.867
GPR83	0.0501666666666667
EXT2	0.544375
DOLK	1.29325
TUBAL3	0.26825
ACVRL1	2.1113
ABL2	-0.526916666666667
C14orf156	-0.705833333333333
PTPRZ1	-4.2515
DIP2C	0.601375
LAMP1	0.858875
RXRA	-0.011
MAP3K5	-1.159
ALKBH1	1.0015
PDLIM7	-0.355875
ARL14	-1.6545
SNIP1	-0.21
TIMP3	1.33616666666667
RGS3	0.340666666666667
SPAG16	1.0644
ABHD4	0.694
ARHGEF12	0.22375
GLUD2	0.657
RAC2	-1.9176
UAP1L1	-0.8995
SLC18A3	0.5495
YOD1	-2.311
RALY	-0.1265
HMOX2	0.67725
DGKH	1.28825
DBNDD2	2.516
YIPF4	0.371
THAP10	0.061
ZNF513	0.0905
HAGHL	-0.514333333333333
ITGB4	-0.510833333333333
CCDC141	-0.4535
YTHDF3	1.454
C5orf28	0.4285
RPL7L1	-0.217
TMEM30B	2.14792857142857
ANKRD35	0.796
DUOXA2	0.85275
TBC1D5	0.113375
DFNB59	-1.436
HRH4	-0.06375
MYO6	2.2963
DNAJA4	1.73275
RBM24	1.10025
CEACAM20	-1.0675
RBM23	0.1485
NGFB	0.3935
C1orf63	-2.8418
KRTAP7-1	-1.102
PERLD1	2.6185
NPB	0.2475
C17orf59	2.3158
HSPBAP1	-0.718
SLC15A4	0.028625
PRTFDC1	-0.17025
OSMR	-1.82557142857143
CYSLTR2	0.1105
C19orf25	0.3416
KIAA1797	-0.3225
NLRP6	1.3805
FAM105B	0.0901
SCRN2	-0.636833333333333
LRRC58	0.1618
RNF17	0.173625
NEIL3	-1.6485
FAM137A	-0.53275
SKP2	-3.59775
PARVA	1.36225
PKLR	-1.995
RNF34	0.332125
A3GALT2	0.6095
C12orf50	0.126166666666667
SUNC1	-1.80925
FAM102B	1.43833333333333
CCT2	-0.375
LRRC37A2	-0.6265
ARF4	-0.0785
SIKE	0.8265
C8orf48	1.46083333333333
MBTPS1	0.231285714285714
GPSN2	0.233
NCF2	1.9335
SLC12A6	-0.436833333333333
MRPL48	-0.7595
HMGN3	-1.41316666666667
LRRC62	-0.81925
PAX9	1.008125
FAM55A	0.2255
C20orf42	-2.6985
SCML2	-1.40066666666667
BCL9	1.25525
FAM40A	-0.55625
C9orf41	-0.453666666666667
ZNF774	0.1615
LETM1	-0.4275
PLXNB1	-1.06333333333333
NIPSNAP1	0.580875
USP10	-0.629
F9	-0.203
LIPE	0.1665
CNGB3	0.231
C12orf52	0.326875
PI4K2A	-0.106125
MED8	-0.6335
STAT4	-0.2287
FGD4	0.207833333333333
RNF145	-2.436
WDR32	1.494
CLDN2	0.0151666666666666
TCEAL8	0.44775
ZMYND8	-0.1661
PDXK	-1.1236875
GATAD2A	-1.24025
PTGES3	-0.296
CCM2	0.34125
TAP1	1.3795
ZNF670	-0.725
ETS2	-0.441428571428571
C6orf166	0.361
PRMT2	0.317642857142857
OR4B1	0.56
INTS8	-0.0155
CCDC102A	-1.03575
CCDC83	-2.484
ITGA1	-0.4964
EPHA5	-1.2414
FAM24B	-2.7485
TSGA10	2.46625
HAL	-0.725333333333333
MYOT	-0.06525
SPACA3	0.75925
BCL2L2	-0.415
CUGBP2	-0.593
CCNB3	1.792
RNF113B	0.51675
MERTK	0.01575
BAG1	0.09825
VPS36	-0.35175
ORMDL3	2.4254
C1orf190	1.59325
ZNF625	0.41925
CORO2B	-1.9995
ALOX15	0.4885
CST1	1.9085
NUPR1	0.29
CCL7	-0.4035
SMCR5	-3.1975
DSC2	2.274
RBMS2	-0.266
GRIK4	0.402
TRIM65	0.392
TMPRSS6	-0.352642857142857
TP53INP2	-0.9315
GLB1L	-0.0223333333333333
LOC388284	0.2775
PUS1	-1.21735714285714
BCL9L	-0.4375
OLFM1	-1.13291666666667
RET	0.714625
MASTL	-1.88633333333333
ALX3	1.938
IL1RL1	0.554333333333333
ZNF765	0.0658
C14orf138	-0.99375
SNX10	0.0886666666666667
TAC4	0.33
C1orf64	4.06675
POGK	0.2635
MAPK9	-0.177
ZNF366	2.08375
C8orf79	0.1735
CLDN7	1.995
OR5AT1	0.582
TRIM37	-1.3595
LRRC25	1.75725
GRHL2	2.8227
TEKT3	0.346
LASS5	0.247833333333333
ABCC4	-1.34983333333333
DLG3	1.43
VGLL1	-0.03975
ZFP36L2	-0.432166666666667
MFRP	-0.198
KIAA1799	0.7375
FLJ44379	0.535
PCNX	-0.05775
ANXA9	1.508
CYP4V2	0.8319
PIK3C2A	1.5345
SRR	-0.345
NOL3	-1.31375
IFITM2	0.549
ARNTL2	-2.93975
ZNF595	1.47625
NLRP13	0.486
ASPH	-1.474
CPA2	0.265
PVRIG	-2.618
LEPR	-1.4125
C16orf42	0.786333333333333
SH3BGRL	-0.1665
FAM77D	-1.27566666666667
FNDC7	-0.0485
C9orf6	-0.628666666666667
NOTCH2NL	-0.2165
PGBD1	0.724
SYNGR2	0.871833333333333
PITPNA	-1.0796875
PRPF4B	-1.5876
SLC43A3	-1.90785714285714
NRBP1	-0.4335
SLC25A22	0.27325
ILK	0.5085
SLC22A8	0.485
MRPS7	1.21975
PITX2	-2.321
FABP3	-0.823375
OR1L1	1.091
LOC728215	2.7935
BLID	-1.991
KIAA1217	2.44058823529412
TFPT	0.4995
AP4B1	-1.127
VBP1	-0.522
OR1K1	0.289
MORC3	0.308
BHMT2	-0.484833333333333
C3orf10	1.12375
FZD7	1.45983333333333
WFDC10A	0.0985
PMS2CL	-0.621625
CCDC32	0.1135
FA2H	-2.53625
ALG13	0.538
TTLL7	-0.4153
SPOCK3	0.2625
SLC13A2	0.9445
AIM1	0.6955
GPRC6A	0.041
EGR2	4.3615
MED11	1.233
WWC1	2.34
SH3GL3	-3.79125
RIF1	0.354571428571429
PRLH	-0.389
VLDLR	-2.388
DBT	0.234375
C21orf63	-0.6315
CGGBP1	-0.61525
KRTAP12-2	0.9045
TADA3L	-0.22025
ZBTB16	2.8125
PDGFB	2.095625
RFX1	0.064875
UQCRB	-0.237
LOC133874	0.367
HPS3	-2.69225
LGALS3BP	-0.7654
DKFZP564O0823	1.40685714285714
MRFAP1L1	2.143
HOXA10	-1.1055
NGB	0.0545
KIF21A	0.933923076923077
IFLTD1	0.129
LZTS1	-1.346875
ARHGEF3	1.49925
RHBDL3	-2.4435
CSNK1G2	-0.4835
ChGn	-1.07975
KIAA1244	1.65366666666667
GABRB2	-0.0465
MGC72080	-0.597
CD27	1.965
EGLN1	-2.9544
PEX13	1.24525
RWDD3	-0.13525
RNF12	-0.222666666666667
GRIN2B	-0.6135
ADAMTS14	-0.6635
DYDC2	1.057
ATP6AP1	1.3262
NR1H2	-0.0986666666666667
PDK2	1.32075
C3orf17	-0.531
SLC38A2	-0.0949285714285714
SLC25A29	-0.250666666666667
C15orf29	0.25725
ADAM9	-0.56175
TMUB2	1.032125
GPR176	-0.36275
AGK	-0.82
MCCD1	1.748
NDUFA4	0.8655
TMEM146	-0.45075
DUSP1	1.84275
UNQ6975	0.526
EMX2OS	3.232
INSM2	0.193
LUZP4	-0.5075
SETD6	-0.29025
P2RY2	3.32075
SLC45A2	-1.7225
RABGAP1	0.299
UBXD5	-0.1735
GPRC5A	1.9004
PAK3	-0.296166666666667
LOC63920	0.02575
TGFBR1	0.2882
KRTAP6-3	0.3035
SFMBT2	0.03525
CDC42	0.0463125
C11orf35	1.0735
TTLL2	-0.1965
UACA	0.245363636363636
CD97	-1.8984
SETD5	-0.259125
NINJ2	-1.52425
PTER	0.479333333333333
POMGNT1	0.2905
KRTAP4-2	0.2085
ECGF1	1.395
HRB	-0.674090909090909
ATP1B2	0.2087
LOC400506	0.024
COL4A3BP	1.49125
C6orf97	3.349
GRHPR	0.335125
TAS2R1	0.509
SEMA7A	-1.2365
EDF1	-0.45525
ODF2L	-0.31
PCID2	-0.898333333333333
GTF2H4	-0.270333333333333
ZCCHC3	0.597
CGB2	-0.149833333333333
NEUROD1	0.01425
C20orf75	-0.1095
RP5-1054A22.3	1.1275
IFNA5	0.298
ZNF134	0.739916666666667
MGC119295	-1.4987
ZSWIM6	0.102
SMEK1	0.471166666666667
PCGF2	0.582625
C1orf102	2.79675
CYP2A13	0.944
KCNH6	-0.4787
MDM1	-0.029
ALDH7A1	-0.0358333333333333
C9orf75	-0.23025
VDAC3	0.8075
OR51T1	0.2645
EIF3F	-0.407083333333333
KCNJ10	-0.413625
LENG8	0.173
EDEM2	0.599833333333333
CCNJL	-1.88466666666667
DHX37	-0.7325
CRYGN	1.31
AATF	0.47775
ZNF630	1.452375
E2F5	0.715
WFDC13	-0.00225000000000001
FTSJ3	-0.436
C4orf33	0.10825
LHFPL4	-2.4125
C19orf56	0.376333333333333
SMAD4	0.470375
AFM	-0.355666666666667
G0S2	-1.64625
FCHSD2	-0.3639
RRP1B	-1.1195
EEF1B2	-0.623666666666667
STAT6	0.088
ZNF195	0.22475
GNL1	-0.242166666666667
ZNRF2	1.161
PER3	-0.046875
ASB16	0.0295
C10orf10	1.17342857142857
ADCY8	-3.07666666666667
C9orf58	-0.0968333333333333
ARMC10	-0.793333333333333
PSG1	-1.0285
DHX34	-0.203
VARS2	0.232875
NFIC	0.55125
ITPR2	0.3005
AGXT2	1.96866666666667
OR6K3	0.2475
H2AFZ	-0.1505
MLLT3	0.0385833333333334
COX4I2	2.5395
CCNT2	-0.13375
PLK4	-1.57225
NUMBL	-0.741166666666667
MED16	0.46875
PLEKHQ1	0.263
GOSR1	1.05583333333333
BTG4	0.06225
RPL30	0.86975
IGSF5	0.2175
IGFL2	0.814
ELMOD2	2.305
SHC3	-0.544833333333333
HAVCR1	-0.2905
DYNC2H1	-0.531125
RNF5	0.708
C2orf7	-0.415
NLF1	0.4455
KLHL25	-0.41675
LRP10	1.3978
KRI1	-0.50975
PUS7L	0.581666666666667
MGMT	0.887
HOXD1	0.799166666666666
CSH1	0.2941
ATG16L2	-2.1185
FLJ44635	0.052
CHODL	-0.5565
EXOSC8	-1.7405
SLC28A1	-0.32175
MYO7B	-0.648833333333333
SEH1L	-0.0904
MTNR1A	0.310333333333333
TSPAN5	0.712333333333333
CDC45L	-2.66833333333333
AMIGO1	0.779
ATAD3A	-1.978125
OSGIN2	1.27233333333333
PDIK1L	0.480833333333333
DARC	2.656375
PIPSL	0.925
SHMT1	-1.02775
CRISP3	0.316
POPDC2	1.5425
ZRANB2	-0.6965
FBXL8	-0.9745
TRIP13	-1.70781818181818
EIF5AL1	-1.5375
POU5F1P3	-5.094
IL6	-2.26966666666667
CXorf38	0.412333333333333
IFNA16	-0.147
FBXL2	2.2815
BRD1	0.15875
STATH	-0.21075
FBXO44	0.662
MCCC2	0.01475
CDC2	-1.6539
C5orf23	-1.23025
IVD	0.139833333333333
C10orf122	-0.65125
MSL3L1	-0.6977
MVP	-0.4715
EPOR	-0.2253
ZMYM1	-0.183666666666667
BCL7C	0.489333333333333
PSTPIP2	1.1405
LYPD1	-2.163625
OR8G5	0.652
ZP3	0.646833333333333
BCAS4	1.54775
EDG6	1.03725
ISY1	0.1155
PRAMEF2	-1.11575
CUL1	-1.271
RNF213	0.3919
CCRK	0.7675
DHX9	-0.274875
C13orf29	-1.474
NCKAP1	0.414333333333333
MRPL43	1.27157142857143
XPR1	0.48175
PKN2	0.5436
PODNL1	0.344
ZNF333	0.70125
DALRD3	0.6945
OPN1SW	0.46
BTBD6	0.20175
C11orf82	-2.559
OR5P3	0.1955
DUSP11	0.4825
L1CAM	-1.5275
NEK11	1.68483333333333
OR7E91P	1.599
CNTN3	3.3108
CREB3L2	-0.9555
ZBTB37	1.1845
KIAA1324L	1.63525
NDUFB10	0.479833333333333
NUDT2	-0.26275
GTPBP8	-0.93425
CACNA1D	-0.26225
PRKAA2	-0.0045
PRDM8	0.1345
MGC16075	-1.17933333333333
KRT14	-0.0468571428571429
PP8961	0.313375
MRPL18	-0.32925
ABCG2	-1.2215
PACRG	2.0985
BBS2	-0.4015
KREMEN2	-0.7415
FBXO21	1.3235
HNRPUL1	-0.110916666666667
GRB10	-0.8265
CLSTN1	0.73575
LMAN2	0.1753
C17orf61	0.5385
NIPSNAP3A	0.813
INSIG2	-0.446666666666667
PCDHB7	0.101333333333333
STXBP2	0.93775
CMAH	1.70208333333333
SEMA5B	-1.03925
ZNF155	0.879833333333333
COQ6	1.167
PRPF4	-0.40725
TSPAN15	2.1209
VN1R5	0.5705
LATS2	0.27525
SELK	0.02725
PGK2	-0.08325
MS4A1	-1.53
TYW3	-0.2752
KRTAP5-1	-0.485
RCCD1	-2.46416666666667
BTN1A1	0.26275
DDX28	0.0855
TMEM65	1.09975
LOC92345	0.84125
TTC31	-0.32375
WDR46	-0.126
CHP2	-0.129833333333333
LSP1	-0.414625
ZNF542	-0.0985
EXOSC1	-0.347
ARHGAP18	-0.739
LRRTM4	-0.791875
MAOB	4.67116666666667
CACNB4	-0.43875
MGC33846	-0.3795
RANBP3L	2.12475
ATP5L	-0.324875
ONECUT1	-2.414
NUDT9	1.4515
TMEM149	0.5465
STX17	0.2295
IGSF10	-4.08625
TMPRSS9	-0.0405
BMPR2	1.05291666666667
ALLC	-0.2955
KLF7	0.803375
GCC1	-0.2862
TIMM9	-0.0615
CDO1	-0.5225
MGC10701	-1.54733333333333
IFI6	1.28933333333333
FRMD8	0.5765
MGAT2	0.72575
WBP5	-0.03
CNIH2	0.0225
KIAA0907	-1.7153
KCNH8	-0.9955
CTSG	-0.31075
GRIK1	-0.725333333333333
CUL5	0.552125
FRMD1	0.062
OR9A4	0.722
SYT6	-1.379125
FOXD4L2	0.608
ANAPC2	-0.445166666666667
OPN5	0.223
TAF13	-0.56775
LYG2	-1.1125
GGNBP1	-0.1025
C11orf40	0.361
OTX2	-1.1825
REG4	0.2385
EIF5	0.31
PALB2	0.061
SEPSECS	0.9764
RNASE3	-0.10875
TRIM49	-1.6205
POLR2K	1.3302
GPR42	0.7675
C8B	-2.8145
SASS6	-0.31625
PREB	-0.617333333333333
OR3A3	0.5615
TUBA8	0.700375
IGLV2-14	-2.28775
STIL	-2.15225
ANKFN1	-0.819333333333333
NME7	0.14725
HOXC12	3.19625
UBE2C	0.157375
FHOD1	-1.83125
CDK2AP1	0.0461666666666667
OR6K2	-0.0605
DHPS	-0.03425
RPL5	-0.63925
TRGV5	0.072
LOC541472	-0.240625
HCCS	-0.00909999999999995
DENND1B	0.9085
LHX3	-0.106
OR5D16	0.6585
CXorf57	0.091
IRF2BP1	1.328
NDST2	0.679166666666667
LCE3D	0.0065
BOLL	0.20825
SYT3	-1.468
PIH1D2	-0.269
C20orf7	0.263333333333333
IL1R2	0.962666666666667
SLAMF9	0.091
PPME1	-0.830625
PIK3CA	0.33025
TRAPPC1	0.942625
COLEC10	-1.033
SLC9A6	0.013
PDDC1	-0.0189166666666666
CCDC53	0.7895
GK3P	-0.84075
DAZL	-1.39133333333333
BRI3	0.18075
SDK1	0.59875
CYP2C18	-0.055
IFI44L	2.65725
RPL3L	0.3175
FUT9	0.250166666666667
KIFC2	-0.825833333333333
PMP2	-0.072125
SLC4A9	-0.3105
PLAG1	-0.978833333333333
MYCBP2	-0.547333333333333
OR4E2	-0.2735
CCDC65	0.61125
C16orf82	-0.146
ENTPD4	-0.442375
BRP44L	-0.601875
PMP22CD	-0.0395
TMCO4	0.591666666666667
KCNN1	-0.912333333333333
WDR35	-0.028
CCDC80	1.52325
C3orf31	-0.13975
SLC7A9	-0.91675
TMEM190	-1.129
DBC1	-0.8415
FADS3	-1.3975
PDZD8	0.733833333333333
GRM5	0.12075
AZGP1	4.0841
PEX3	0.314
MED1	0.600428571428571
ATG4C	-0.820333333333333
HNRPH3	-0.805375
FAM109B	2.1165
C4orf17	-0.05
CA10	-0.28325
OPRD1	-0.092
CCL16	-1.575
SACM1L	-0.9715
CST6	1.429
CD63	0.916375
LGI1	5.93675
ZNF784	0.1695
CRYBB1	-0.7905
CX3CL1	-0.12875
TOP2A	-1.361625
GYPB	-3.91333333333333
GADD45GIP1	-0.0215
FEN1	-0.332375
IGF1R	-1.0543125
WDR72	-1.8546
PURG	-0.420666666666667
DEFB126	0.676
PKD1L1	0.7815
CAV1	-1.9115
GNPDA2	1.839
DGAT2	-2.13175
NLGN1	-3.9925
STRBP	0.673875
HPRT1	-1.23766666666667
FANCI	-2.45225
PSMA7	-0.418375
DBF4B	-0.9145
TTF1	-0.79325
RAD54L	-2.69325
ELOF1	0.14575
PLAGL2	-0.81175
ZNF256	1.1735
HMGCL	0.24375
MSI2	0.6265
RPESP	-1.43466666666667
C11orf60	0.637
ABCD1	-0.1065
ACAA1	0.3247
SPARCL1	4.94478571428571
IL6ST	2.1991
ZNF319	-0.1665
TMEM109	1.1875
FAM90A1	0.0415
IL22RA1	-1.3185
ATP4B	0.627
TEC	-0.566333333333333
C7orf30	-0.2985
TXNDC2	-0.921833333333333
ABCB4	1.54275
KIAA1191	1.088875
C9orf38	0.1365
SFTPB	0.346875
CNTNAP2	-0.617166666666667
FRK	-0.1605
TBX19	-0.91725
CHD4	-0.3145
C6orf26	-2.8585
MOSC2	1.2615
IKBKE	-0.51975
HIF1A	-0.701833333333333
LOC595101	0.418
RELA	0.396333333333333
TMEM16B	-1.7585
ABHD12B	-0.3895
TSEN34	1.36825
KIF18A	-1.33325
TXNDC9	0.466166666666667
SPATA2L	-0.3245
SEMA4G	0.3205
C21orf91	-0.3225
MATN1	-0.3465
KCNIP4	0.263
TUSC1	2.7965
OR4C15	0.7095
ARMCX6	-0.230666666666667
WBSCR27	-0.740833333333333
OR52I2	-0.041
KIAA1604	-0.5665
DYNC1I1	-1.154
PPP4C	1.02225
SLC47A2	-2.42683333333333
TREH	0.218625
CD48	1.42166666666667
ST14	0.756666666666667
PKN1	-0.1045
SPON2	2.376
XBP1	3.18941666666667
SFRS12	-0.949166666666667
EFCAB6	1.89125
SELT	1.10575
SLC39A2	3.112
ERF	-0.748166666666667
ARL3	0.3875
SURF6	-0.8957
MLLT10	-0.450619047619048
FLJ11171	0.569833333333333
TDGF1	-4.46566666666667
ERCC6	-0.2505
EIF2AK4	0.3485
BAZ1A	-0.400166666666667
LRRN3	0.170333333333333
TMC3	0.2485
EFTUD1	-0.413
PTPRO	0.631166666666667
CLEC12A	0.385125
ACBD4	0.72225
ZDHHC14	-0.6475
OTUD7B	1.53175
ACTB	0.3623125
MSRA	-0.37875
LCE5A	-0.336
IFI35	1.45375
BSCL2	1.09983333333333
ANKRD12	0.62325
CFHR2	-0.0835
RGAG1	-0.0793333333333333
HSFY1	0.5925
SLC30A5	1.05475
IMPG1	0.3525
GPR109A	0.5245
ZNF185	0.69525
IYD	0.342
NPCDR1	1.054
SERPINA13	-0.1685
HMGCLL1	-1.12875
NEUROG1	0.025
UBQLN1	0.311875
LIN37	0.8115
SOCS2	1.411625
DSCR4	-1.751625
XKR6	-1.43
GPR142	0.4445
KRTAP13-3	0.384
CCDC15	0.0428333333333333
MOS	0.069
CD1E	-1.8115
OFCC1	-0.22
FAM83D	-2.2455
SRFBP1	1.1225
C9orf96	0.1125
DHDH	-0.04675
CCDC90A	-0.3185
RABL3	1.00205
CD320	-0.995166666666667
ANGEL2	0.549916666666667
MRPL21	0.34875
SMG6	-0.0961666666666667
INSR	2.505125
FLJ14816	-0.938
GLRB	0.778833333333333
C9orf89	1.4195
CIZ1	-0.833625
URG4	0.141166666666667
LRDD	-1.28183333333333
CBY1	1.08
NFX1	-0.44375
MTERFD2	-0.127071428571429
C19orf23	1.082
PGC	-2.43175
IER3IP1	-0.0123
RASAL2	0.513416666666667
C1orf89	-0.49275
SYNJ1	-0.465875
NFKBIE	0.80425
FLJ40125	-1.571
TCEB2	0.2381
NOG	-2.3215
POLR2J2	-0.959
HLA-B	1.7405
PCDHA1	1.8905
PPP2R2B	-1.9795
ARHGEF17	-0.00499999999999999
TCF7L2	0.287285714285714
CHD5	-0.332
ZNF431	0.39325
TBC1D25	0.4635
ZNF800	0.5075
SCUBE2	2.92809090909091
MYCBP	0.230833333333333
GPX5	0.4015
C6orf129	1.478
QSER1	-0.0138333333333333
ULK2	2.67425
PIGO	1.73233333333333
NRCAM	-1.82592857142857
SLC35E3	1.10525
CSRP2	-1.441
HYPE	0.56475
MAPK15	-0.353166666666667
MGC14327	0.52225
TIMM13	0.285333333333333
ZNF462	-0.6625
GBA3	-0.029
TEX13A	0.335
MCM6	-0.948666666666667
MTRF1	-1.13625
ABCA7	-0.52125
EIF4A2	0.0605
ZC3H10	1.3482
RPGR	-0.250333333333333
C20orf94	2.688
RP1L1	0.0355
GPR125	0.09725
USP22	-0.618428571428571
OR1L4	0.5085
MLZE	-0.3905
FLJ32065	1.21575
PTCD1	0.731
CRTAC1	2.31783333333333
BXDC2	-0.49675
C18orf1	2.62216666666667
FAM107A	0.560428571428571
EFNA3	-0.74625
P18SRP	0.7001
CAMKK2	0.244833333333333
KIAA0649	-1.264
NES	-0.740166666666667
