Hybridization REF	TCGA-BH-A0E0-01A-11R-A056-07
FOXO3	1.396
CRYBB2	-1.184
ZBTB5	0.077
SLC25A38	-0.59825
DCTN2	0.032
IFT20	-0.588
CTHRC1	-0.45075
C1orf31	-1.352
UHRF1	-1.4195
GPC6	-3.6045
C10orf54	1.53225
MCF2L2	0.0744
WNT9B	0.242125
OLA1	-0.785
FAM120B	-0.08575
TTLL10	0.5885
CYorf15A	-3.95533333333333
RELN	-2.761
SCN2B	0.231416666666667
MFHAS1	0.13425
NKX3-2	-2.5265
RASGRF2	-1.5235
SSBP1	0.0801666666666667
KPNA6	0.3085
LOC389118	0.064
HS3ST4	-1.2561
SUPT7L	-0.5185
FLJ32658	-0.52225
IGFBPL1	-1.085
KIAA1641	-1.22
SHKBP1	0.307833333333333
CSF1R	5.13525
NAGK	2.0955
MYL2	-0.15675
HIST1H4C	-1.44733333333333
TOMM7	0.577125
ADAMTSL3	0.0969999999999999
TNFSF14	-0.5375
PRRT2	-2.16625
VTA1	-0.204875
AOAH	2.09366666666667
CRISPLD2	0.823642857142857
PNN	-1.0099
TA-NFKBH	0.34525
ESPN	1.28575
RBM43	0.164
KIAA1267	0.00937499999999999
DDX3X	0.560055555555556
KIAA1576	-3.94225
PLXDC1	3.1475
FLJ25801	-3.0335
HNRNPL	0.2395
RUNDC3A	0.635333333333333
CASP12	-0.8975
SH2D5	-1.60775
RPL26L1	-1.2135
OR51A7	0.481
HDC	0.4875
C2orf16	0.109666666666667
SYTL3	3.135375
GOLGA4	0.361125
NOTCH1	0.742166666666667
ATPAF2	0.25425
ECD	1.00475
SSX5	-0.982166666666667
SNAP91	1.34225
OCA2	-3.70625
PNPO	-0.547166666666667
DAPK1	1.56616666666667
PINX1	-0.428833333333333
SELENBP1	2.0925
NEK3	-0.4695
TMED4	0.485928571428571
SSTR4	0.055
FOSL1	-2.2969
CD40LG	1.0325
CES1	0.694333333333333
DCI	-0.186166666666667
B3GAT3	-0.0956666666666667
STK17B	-0.52175
CNTN6	0.4005
CYP3A4	1.29783333333333
MBOAT2	3.14414285714286
PISD	-0.66525
USP1	-1.00925
PYDC1	0.7025
CENPM	-1.607125
SAR1B	0.161
TTC7B	0.053
DP58	-0.3685
GPC1	-0.4495
RBL1	-1.096375
TMEM137	-1.908
TOB1	0.79
TCEAL1	-0.887833333333333
CENPF	-0.447818181818182
C6	0.234
PRSS1	-2.0475
PPIL6	1.61966666666667
C6orf124	1.0375
ODZ4	3.39483333333333
SNCB	0.9565
NDUFB9	0.272875
CNOT6L	0.4645
S100A9	4.86566666666667
TRIM50	-0.1635
KCTD1	2.724
WDR63	-0.21675
SPEF2	1.2855
RNGTT	-0.532166666666667
CXorf22	1.035
KCNK16	-0.0625
CEP250	-0.354625
ATPBD1B	-0.0455
KCNJ2	4.05675
MT1B	-3.2865
ZNF684	-1.59
SLC4A1	0.777
PDHA1	0.6905
ZNF492	-0.22375
TKT	0.01825
BYSL	-0.104125
RNF38	0.6935
AHDC1	1.1815
KLHL2	0.060125
CMTM8	1.23975
DMP1	-0.535
HERPUD2	0.185
CRTAM	1.53716666666667
ZNF572	0.91325
TMEM16J	-0.323
HSD17B2	-1.17625
UBE2G1	-0.260875
AHSA2	-2.03475
PELI2	0.449
TPX2	-0.13625
ATP9B	1.36133333333333
DAZAP1	0.217714285714286
HMGCS2	2.625
C17orf38	-0.101
B9D1	0.203
NKX2-5	-0.5575
KIAA1276	-0.31725
LILRB2	2.8435
CSTF1	-0.243833333333333
BTN2A1	-0.7685
C15orf48	2.123
IGF2BP3	-3.8055
FAM113B	1.18983333333333
HRG	0.42
ZNF131	-1.10375
USP47	-0.276214285714286
CCDC88B	-0.162
HCN1	-2.052
HTN1	-0.2738
SYCP3	-2.007
C13orf23	-0.2077
PAPOLA	0.00281249999999999
AATK	0.0347
MSH3	-0.320666666666667
NDUFAB1	-0.702
ITLN2	-0.770833333333333
BAK1	0.381833333333333
MRPL45	-0.775333333333333
MTNR1B	1.2865
LOC645843	-0.3625
SPECC1L	-0.141125
PGCP	-0.137
SPN	-0.388375
GPR143	0.2915
ZNF576	0.638166666666667
TMEM39A	0.4777
ATP5D	-0.00483333333333333
MAGEB3	-3.2915
RPS5	-1.47416666666667
ANP32E	0.374714285714286
MTMR1	0.91125
YEATS4	-1.984
SYNGAP1	0.442
PCOLCE	-1.61716666666667
MNS1	-1.8525
PCYT2	0.545
ZNF182	-0.4375
LAX1	0.1105
SPPL2B	1.6949
ELOVL5	0.297
PCDHAC1	-0.1895
B4GALNT1	-0.646333333333333
BLOC1S2	0.90775
ZNF673	-0.1832
ARHGAP21	-0.543333333333333
IRX5	2.76325
LRFN5	-1.8242
FAM7A1	-1.81125
RAB19	0.352
GINS1	-0.81775
ITM2B	0.3614
PAPSS2	-0.22875
OR5BF1	1.071
ACSL3	-0.722625
KIAA1919	0.831416666666667
GLT8D2	-0.322375
UTRN	0.146785714285714
CNN1	-1.23775
HISPPD2A	0.47
SDAD1	-0.149375
SIGLEC9	0.394666666666667
RPL35	-0.210285714285714
C22orf26	-0.1635
IMPDH2	-1.133625
WDR69	-1.29825
SEC14L5	-0.594666666666667
CLTA	0.54075
RP11-529I10.4	0.91475
GPR37L1	0.682
OGDH	0.146333333333333
ASB13	0.929833333333333
ZFP14	-0.5025
ZCRB1	-0.212
KPNA3	-0.04675
HSPA1L	1.348
RHOC	-0.849875
LOC554175	0.30425
PPP3CA	0.211
SLC1A7	0.5039
ZNF529	-0.320333333333333
RBED1	1.5475
DDB2	-2.88325
FLJ11286	-0.666
SPATA1	0.4065
MKNK1	0.124333333333333
DYSF	1.13916666666667
ALKBH2	-0.35175
NKD1	-2.722
C1orf174	-0.1595
PLEKHO1	1.19616666666667
ASB10	0.18225
RING1	-0.616833333333333
NPC2	1.26175
AVPR1B	1.382
YTHDF1	0.53875
LMAN1L	0.8395
GSG2	-0.6895
CEP170	-1.7083
RPS4Y2	-5.00525
MSH6	-0.4455
HECTD2	0.8125
ZNF556	-3.25616666666667
PLEKHC1	-3.03
AIRE	0.705833333333333
BCL2L10	1.5715
LMOD3	0.124333333333333
ZBTB8	-0.7185
FOXA2	-3.0203
SLCO2A1	0.9905
C3orf46	-0.274
PRDM16	-0.824333333333333
TMEM98	-0.52875
FRMD5	-2.754
PDE6C	0.1885
C1orf216	-0.425
EP400	-0.335142857142857
PTK2	0.848166666666667
RNF217	1.53375
NDUFA8	-0.186
ZFAT1	0.916
LAMP3	3.83816666666667
GLTSCR2	0.88525
NPW	0.072
LLGL2	0.1514
PPM1K	-1.34933333333333
C20orf177	-0.0025
KIR2DL4	0.4299
NFKB2	1.0715
C21orf122	0.873666666666667
HESX1	-1.53125
GPR114	-0.2875
SLC25A35	-0.0926666666666667
GNAT1	-0.268
ORAI3	-1.2505
FAM76B	0.049875
TMEM99	0.4475
TRIM29	3.0358
CDS1	3.0205
RHEB	0.8249
C4orf27	-0.6965
RAB3A	-1.02475
OTUD6B	-1.269
GPD1	2.38625
CDH15	2.51516666666667
NPM1	-0.636857142857143
TMEM117	0.9725
PRPS2	-2.09108333333333
GCK	0.321
ADRA2A	2.01766666666667
TSPYL4	-0.554166666666667
TASP1	-0.6785
WDR19	-0.0133333333333333
C10orf38	1.649
PDE4C	-0.262166666666667
FYB	-0.250727272727273
C1orf55	0.532333333333333
PPFIA3	-0.0915
RAD18	-1.17625
C12orf44	-0.490166666666667
CRYBA4	0.4795
HVCN1	1.0495
TAF10	0.605833333333333
C16orf48	-1.35283333333333
DEPDC5	1.056
LTBP1	-0.217
MAPRE1	0.073625
FGF8	0.2745
C3orf52	-1.945125
SENP7	-0.791
LRRK2	0.578
RUNDC2A	0.2695
KIAA0355	0.674333333333333
CPEB1	-1.76075
PPEF2	0.239
ABI2	-0.632666666666667
KIAA0317	0.430625
ATF1	-1.09966666666667
DYNC1H1	0.715
DIP	1.65225
TMEM33	0.054
POLDIP3	-0.1335
C7orf24	0.98475
GPR171	3.2255
CDC6	-1.8685
PLD1	-0.7949
ITFG2	0.3225
NDUFC1	-0.448
AKNA	-0.6285
NBR1	-0.5355
PKHD1	0.471285714285714
HPS4	-0.7936
MAFA	2.7795
ULBP3	-0.65675
DIRC1	1.399
IMMT	-0.116
C22orf13	-0.1125
CEL	0.75725
MARK3	-0.82025
ADAMTS2	-0.0849166666666667
ARPC3	-0.274166666666667
TMEM10	0.0353750000000001
NPHS1	0.027
BRD8	-0.995666666666667
WDR12	-1.062
IDI2	0.6155
HOXD13	-1.8705
OR8G2	-1.0385
SLAIN1	0.60675
GABRQ	0.45575
NR2C2	-0.79375
NKTR	-1.1896
TLE2	-0.023
KIAA0892	0.00933333333333334
AURKA	-0.750727272727273
GPRC5C	-3.03516666666667
TBC1D9B	-0.19075
PNPLA6	0.709833333333333
AP3B1	-0.08375
NAG	0.41
C11orf68	-0.12175
AKR7A3	0.49525
AHCYL1	0.031
COP1	0.4016
RPP14	-0.064
PCDHB18	-0.56575
CDH24	2.81575
KRT17	3.3111
LACTB2	-1.01775
DDX24	0.3078
PHACTR1	0.8845
SLC35E2	0.22975
LOXL1	-0.9325
IQSEC2	1.37825
RGSL1	3.716
PCDHGC5	0.258
MEGF10	-0.53525
PRRX1	-0.530166666666667
ASTE1	0.163
C6orf159	-0.02775
MYOD1	2.46775
GAA	-0.50925
ZNF747	-0.3295
KLRC1	-1.960375
IL1RL2	0.565
GDF9	-0.37175
GPR119	0.3055
TRAF2	-0.00316666666666667
HCK	3.614
BMP6	-3.329
IL8RA	0.719
FLJ35848	-1.428
EFHA1	-0.6145
CDSN	3.63066666666667
C14orf54	-0.513833333333333
LSM3	-1.103125
ZFP41	0.5755
C9orf126	0.534666666666667
VIT	-4.3295
SPCS3	-0.7
DEF8	-0.1461
CHAF1A	-1.39883333333333
C1orf165	-1.62683333333333
ZFPM2	-0.522666666666667
FTH1	0.22625
SLC35F1	-1.80175
YWHAH	-1.2935
C17orf66	0.531833333333333
ADRB1	2.9555
FOXL1	1.521
RG9MTD3	-0.7
UMPS	1.89875
MGC13008	0.421
KIAA1161	0.0845
CCDC77	-0.861
C12orf65	-1.2393
COG4	-0.2565
RCP9	-0.014
RP4-692D3.1	2.58466666666667
CDC2L5	0.7085
MGC7036	-1.83616666666667
DNAJC11	0.7265
GDF2	0.284
TIMM17A	-0.6165
HNRNPA0	-0.4142
OR2H1	0.41175
PCBP1	0.0905
COL23A1	-1.2485
LRRC2	-0.335142857142857
NSD1	0.475071428571429
FLJ37078	-2.00575
WDR91	0.5085
TMEM179	-0.21825
DSCR10	0.0785
CNDP2	2.2265
FYN	-1.036
BEX2	1.13366666666667
KCND3	1.191
YPEL5	1.41225
LRRC42	-0.8915
C17orf45	0.185
ZNF649	0.9144
LOC150763	1.1375
COL5A2	0.660583333333333
CNGA2	2.014
ELA2B	-0.3852
RAB9B	0.36175
FAM100A	-0.15225
NAIP	-1.85007142857143
MYOZ2	-1.28914285714286
SPATA12	-0.522
XRCC4	-1.83075
CYB561	-0.3751
CHST10	-1.40925
BAI1	-1.587
BRSK1	-0.120666666666667
C17orf89	-0.526125
PDE6H	-0.774
FLJ20309	0.1787
MAP7	1.1975
SCN4B	-0.54375
SPAG9	-0.778125
SERTAD1	1.36516666666667
FLJ21963	-1.73825
ANTXR1	-1.8713
TMPRSS13	3.778
ETV7	3.09366666666667
DGAT1	1.29366666666667
NKIRAS1	0.271166666666667
TAC3	-3.05175
CORO1C	-0.90125
RAD54B	-1.2415
HRASLS3	-0.937833333333333
C21orf42	-0.35125
BARD1	-0.663333333333333
ZNF177	-1.84683333333333
MIP	-0.1735
ZNF442	-0.265
F2	-3.8748
GRIA1	-0.201625
GALNTL2	-0.6855
WNT5A	-1.665
LENG9	-0.0975
hCG_25371	-0.379
FOXR1	0.428
TRA@	0.911
PWWP2	2.15975
C1QTNF7	0.296
SLC7A4	0.1275
C4orf7	4.64225
C17orf80	-1.07816666666667
KLK4	1.0785
IL31	0.135
TMEM176A	3.73275
CTNNB1	-0.5875625
BHLHB2	-0.743
TMEM185B	-0.773
ARD1B	0.7895
C1orf93	-0.4525
BRUNOL4	1.44316666666667
LOC541469	0.0538333333333333
UPK2	0.80575
GAS8	-0.378833333333333
PATE	0.548
IMPACT	0.864625
WNK4	-2.2725
HNRPLL	-1.114
GAD2	0.21
ITGA6	-2.08925
BMP15	-0.0538333333333333
CYP2A7	0.311875
RIC8A	0.315875
CCND1	-2.94041666666667
USP35	0.399
DSCR2	-0.588
CCL4	4.66616666666667
ZCCHC10	-0.7605
NOL11	-1.09125
TRPM2	1.39275
PSMD2	-0.264454545454545
CHTF18	-1.31175
USP18	0.477
RRAS	-1.1165
LAMC3	-1.98925
TOX	-2.796
PCDH15	-0.0669999999999999
GABRG3	-2.64666666666667
NUDCD2	-1.12025
SGCZ	-0.2775
KCTD17	-0.6843
SPSB2	1.3745
TPPP3	3.1835
CILP2	0.646166666666667
CALB2	4.642375
CEBPZ	0.4955
ZNF479	-0.01375
FMOD	3.51316666666667
C21orf66	-0.793928571428572
CLN6	-0.467
ANAPC1	-0.427625
SH2D3C	2.05275
PTPN14	1.2437
TRIM42	-0.11675
APTX	0.65825
SNRPG	-0.596666666666667
BMS1	0.585
MAGEA3	-3.8665
NFATC3	-0.198583333333333
LRRC45	0.98
ARS2	-0.178928571428571
LRIG1	0.5405
EPSTI1	-0.102166666666667
PRSS27	2.41575
ERC2	-0.988875
PRKACB	0.333
PRDM13	-3.234
HCG27	-2.165
KLK12	-3.167
HSD17B7	0.355333333333333
ZNF354A	1.31025
PCDH11X	-0.595
DMGDH	-1.83675
PCBD2	-0.906333333333333
TMC6	-1.51925
RIMS1	0.32325
SF3B2	-0.116833333333333
RCN1	-0.935333333333333
CPB1	0.0436666666666667
BCAR3	-0.66675
FCRLB	2.095125
PAK1IP1	-0.70475
OR10H1	-0.0025
KIF9	0.0246
PITPNM2	-0.963375
L3MBTL4	1.70125
TGFB1	-0.8617
ZXDC	0.3055
SLC6A16	-0.8595
SRrp35	2.46375
LRRC8E	0.98975
PPIAL4	-0.525583333333333
EOMES	0.951166666666666
PAX2	0.74
SCARF2	0.561125
PSEN2	0.74425
PCDHB13	1.1825
C10orf28	0.13825
DHRS7B	0.642857142857143
C1orf131	-0.9205
ASB1	-1.2265
ZNF223	0.285666666666667
LCMT2	-0.12
MEP1A	-1.335
TMEM53	0.287
RSPH3	1.7955
C10orf33	-2.249
LOC644285	-2.52325
PTPN9	0.490333333333333
ABCA12	0.5705
CCDC37	-0.10975
RUNDC1	-0.4688
YES1	0.697333333333333
FAM120AOS	-0.1
OR5M3	1.616
PPP1R3F	1.01758333333333
IL13	1.0353
MDFI	-0.0795
PRNT	0.407666666666667
ZDBF2	-1.4275
OR10C1	0.391666666666667
CLIC1	-0.559833333333333
LILRA5	-0.614333333333333
CSAG1	-3.544
TREML2	0.2165
FAM125A	-1.38116666666667
ZNF74	-0.158
FAM104A	-0.055875
LRRC39	-0.887
SAMD5	-0.75025
HYAL2	-0.00925
HIST2H2AC	1.17025
IGFBP5	0.280782608695652
NRTN	0.923
KIAA0556	0.0921
FAM29A	-0.751333333333333
JMJD2A	0.1685
EPHB1	3.94975
POLD4	-0.03
ANAPC10	-1.581
LRRC36	-0.376
MEGF6	-1.315
LPHN3	2.99833333333333
BMP10	-1.2188
C21orf55	0.501
CREM	-0.3424375
PTGER4	-1.58366666666667
METAP1	-1.157375
KCNQ1	1.79783333333333
NR2F2	-1.2
SSFA2	-1.69233333333333
CTTNBP2	-3.91325
BCL2A1	-1.0575
ZBTB24	0.1735
SLCO6A1	-1.63233333333333
PRDM1	1.0551
OR7D2	-0.849333333333333
CCDC47	-0.6741
LOC646982	2.8585
SLC26A6	-1.266
BIN1	0.3205
SRRM1	-0.0289285714285714
PCSK1N	0.785625
ALS2	-0.6824
ECT2	-1.29589473684211
CACNA2D2	-0.57775
DOCK6	-1.592
C10orf119	0.2895
FATE1	1.7575
DUSP23	1.9505
TRIP6	-1.11123076923077
NUP35	-0.8825
CDH3	0.23425
KLHDC8A	0.5365
C9orf116	-0.984625
EI24	0.2905
CENTD1	1.83383333333333
RWDD2B	-0.179166666666667
DOCK1	0.1175
NPAS2	-1.381125
NR3C2	3.249
FAM63A	1.25391666666667
INPP5F	0.0536666666666667
FAM111A	-0.8376
MYBL1	-2.08925
IQGAP3	1.31233333333333
CRADD	-1.35666666666667
DUSP12	-0.308
PDZK1IP1	4.436
VASH2	-0.731
CTR9	0.16
VIL1	-3.9615
OR8U1	-0.201833333333333
CCDC107	0.863
PTTG1IP	0.191
OR4X2	0.4405
COL9A1	-0.6155
PSMD9	-2.00625
ZFP62	-0.15825
TIP39	0.95675
PARP15	0.7875
TTC19	-0.55275
C1orf114	-0.281166666666667
GFPT1	0.5345
SLC27A6	3.07275
MRPS10	-0.6929
CALML5	4.41516666666667
TRPM7	-0.29525
CGNL1	1.819875
CECR1	-0.0100000000000001
SERPINB8	1.704
TMEM102	1.7125
PDIA2	-3.492
NUCKS1	-0.412666666666667
HOTAIR	-2.3175
EBI3	0.46625
NXN	1.46425
ZMYND19	0.0065
FOXJ3	-0.0405
EIF5B	0.1627
EIF2B4	0.296
LEO1	-1.0015
ZIC5	-1.82483333333333
IL20	-1.44366666666667
KIAA0415	1.13225
FLJ37357	0.5645
TSPAN12	-0.126875
ACTR3B	1.59075
TFAM	-0.866833333333333
IL17RD	-2.10475
PARP12	-0.5445
KLHDC7A	0.459
KCTD4	0.146333333333333
GTF2H1	0.2485
FLCN	0.362
BIRC4	0.82325
LOC790955	1.071
VKORC1L1	0.84225
CYP4F22	3.52316666666667
TAS2R5	-0.341
ZNF582	-0.49
HS3ST3B1	-0.850875
CTNS	0.37775
STK36	-1.27766666666667
MMD2	-0.9525
RP5-1103G7.6	-1.194
FLJ23356	-0.198
CRH	4.82575
C1orf182	-0.405833333333333
ACP5	2.50183333333333
AMFR	0.1983
CA4	-2.1885
PLCB4	0.186625
MPHOSPH10	0.6725
UNQ473	0.0315
G3BP2	-0.60225
SR140	0.123583333333333
HOXA2	-0.4415
PYGB	-0.03825
BAT1	-0.48425
DKK3	-2.43583333333333
DDX31	-0.4825
TULP1	0.9195
NHLRC2	0.53575
TNRC4	1.05816666666667
ZNF430	-0.364
TNRC6A	0.358125
PLA2G1B	-1.0495
RCHY1	0.1495
GTF2A2	-0.850833333333333
MGC4294	-1.293
ZNF691	0.3415
TACC3	-0.305
DNAJC5G	-0.311
LOC4951	0.1355
MS4A4A	-2.2065
LOC152485	0.6065
PPP1R2P1	-1.027
PPP2R5B	-0.2335
RPGRIP1L	-0.57275
SPOP	-1.2276
PTPRF	2.24575
MGC42090	-0.082
SUSD3	-1.27625
THOC4	-0.347625
MAML1	-0.2837
FXR2	-0.0401666666666667
TYK2	-0.411125
MUC6	1.27933333333333
DNAJB7	0.5765
PIP4K2A	-0.828428571428571
MEX3A	2.68166666666667
RRP1	0.018625
TFAP4	-0.0305
CXorf41	-0.135
MTMR4	0.442
CTLA4	0.718
SNX9	-0.33275
CIB3	-0.0895
NECAP1	0.502125
PLA2G2D	0.1489
GLMN	-0.748833333333333
DCLRE1A	0.192
PDX1	0.473
SAMD11	-1.42025
MRPL55	0.8641
TLR7	-0.98225
TBC1D21	0.0898333333333334
SMAD1	1.0159
ACTRT2	0.750333333333333
RIOK2	-0.14625
PDLIM4	-1.81775
SLC22A15	-1.10583333333333
ABHD13	0.1305
STX18	-0.3408
CCPG1	-0.695428571428572
DCBLD1	-0.660833333333333
SLC2A6	-1.212
NOLA3	-0.246
TRDMT1	-0.683571428571429
IL17F	0.5875
ATP1A4	0.134833333333333
OR52W1	-0.6925
CFL1	-0.722
IL4	-0.89375
RBP2	-0.164
CPSF6	0.344625
TTC8	-1.68766666666667
MUCL1	5.787
EYA3	-0.4
KRT38	1.00233333333333
GNE	-1.73575
ZNF501	-0.15275
SLC35A2	1.360125
CEP110	-1.2907
MYF6	2.22525
MGST2	-0.410666666666667
TRPV4	0.498
NEK8	-0.753833333333333
NOX5	-0.0575
NCKAP1L	-0.137
EMP3	-2.0375
BPY2C	0.3795
C1orf38	0.92175
ELOVL2	-0.734714285714286
CBX7	1.26525
OSBPL1A	0.852166666666667
ZNF589	-0.726
ESCO1	0.1395
TRA2A	0.256083333333333
C3orf26	-1.13775
PHF2	1.14116666666667
PID1	-1.06916666666667
RFC1	-0.880625
MTAP	0.7026875
ADORA3	2.79433333333333
LOC389458	1.61725
TRNT1	-1.8125
CRIPAK	-0.1725
RAI2	0.336666666666667
ANKRD44	-1.70566666666667
GZMB	3.6895
NFE2L1	-0.22625
STIP1	0.553166666666667
RASL11B	-1.801
NT5DC2	-0.9065
LRP2	-0.500857142857143
MTDH	-0.0178
ARSG	-2.06375
HSP90AB1	0.201916666666667
CT45-6	-4.162
ZNF483	-0.294
LMBR1L	0.5585
S100A2	-1.6338
C2	-1.04538888888889
C2orf27	-0.224125
EIF4EBP1	-1.72525
GCKR	-3.27366666666667
PPP1R9B	0.118
FER	-1.4415
SNRK	0.140333333333333
OR5M10	1.143
UTP6	-0.9085
CAPZA3	2.04425
FBP1	-0.248
TERT	-1.9055
CCL1	-0.6075
FUCA1	1.198
ALS2CR8	-0.631333333333333
KCMF1	1.04491666666667
SRCRB4D	-0.4185
OXCT2	-2.11066666666667
IL17RA	1.381
MPP5	-0.284
SPA17	-0.79625
FLJ10986	0.397333333333333
GALNT14	-4.066
CXorf27	-1.103
NPLOC4	-0.49475
RAB34	-1.0055
KRTAP3-3	0.476
ARSD	1.45233333333333
CPLX2	-0.8262
PJA1	-0.709
WHDC1L1	-0.4515
RB1	-2.4942
MTMR15	-0.306
PHLDA2	-1.8434
GUCY2F	1.386
MPV17	-0.337333333333333
SLC35D1	0.829
LYSMD3	-0.615
COL16A1	1.52775
ERLIN1	0.1485
JMJD4	1.24175
HIST1H2BK	0.3085
TP53I11	1.35916666666667
ST3GAL4	-1.4772
PF4V1	0.297666666666667
ALG8	0.99625
REG1A	-0.026
MINA	0.151
CYB5R3	0.461583333333333
HHLA1	-0.00250000000000001
MYST4	0.4771
VASN	1.642
UCHL5IP	-0.41575
TFAP2A	2.501125
MGC9913	0.3
C9orf97	-1.413
LOC90379	-0.436
PHF15	-2.03457142857143
ZNF169	0.1288
KRT7	3.1844
GLIPR1L2	-0.316625
LOC116236	-0.90225
IQCF3	-1.9385
RDH14	1.0345
HNRPK	-0.127142857142857
RABEPK	-2.218
ISX	-2.579
CBARA1	0.17325
RAD51AP1	-1.90075
MLL5	-0.036125
CXorf48	-1.6535
SGCD	-2.716
PHTF1	-0.199125
CA3	2.4065
CMTM5	-0.25075
STX10	-0.5825
JMJD2D	-0.25575
P4HA1	-1.84583333333333
GAB3	-1.28783333333333
DHRS4	-0.561666666666667
COL4A1	1.998125
C20orf20	-0.412875
OSBPL2	1.102875
PTTG2	-1.04925
KIAA1688	2.5995
STS	-1.22075
SHROOM4	0.4335
KBTBD5	0.0118333333333333
ALDH1A3	0.4196
BTNL2	0.048
TGIF1	0.4985
ZFAND5	1.261125
ICA1	1.157125
NAV3	-3.97383333333333
FLJ12331	-0.11925
EPS8L2	1.8831
MNT	0.1165
ENTPD1	1.40841666666667
OR51E2	0.08775
STK11	0.753875
MX1	1.41625
TTTY9A	-0.196666666666667
CX62	-1.429
LOXL4	-1.883625
EXOSC4	0.64075
PURB	0.596714285714286
SETD1A	-0.520166666666667
RELB	1.2145
LAMB2	-0.689
HNF1B	-1.08666666666667
PNLIPRP3	3.9465
C14orf139	0.94975
UMOD	0.411
GRIN3B	-1.10375
GPR25	0.7915
ZNF512B	0.3015
ATP6V0A1	-0.36875
SRA1	-0.15575
ZNF615	1.51975
ZNF768	-0.35175
ZNF469	0.90175
DYNC2LI1	0.0121666666666667
DNAH3	-0.798
LOC387911	0.5955
LOC554234	-0.272
ARRDC5	2.3775
TMEM59L	-1.55666666666667
MARCH4	-1.53366666666667
CNOT8	-0.806333333333333
KIRREL3	-2.00216666666667
ADAM17	1.662125
MYOG	0.2885
CPNE1	-0.256333333333333
AK5	-1.300125
LOC204010	-0.7655
NDRG4	-0.56625
LOC130074	-0.39625
PIAS4	0.7395
NCOA2	0.348
TEGT	-0.1091
USP5	-0.05225
ANKRD21	-1.829
KIAA0692	-0.1185
HAPLN3	0.1325
LZIC	0.40625
NRXN3	-0.96075
CDKN2C	-1.54233333333333
KIAA0226	0.401833333333333
CYB5D1	0.32225
WDR68	-0.7210625
ABCB6	0.2972
MRPS25	0.05625
ZMAT2	0.243
KRT25	0.3435
RPL11	-0.27125
GRAP	-0.568
LOC198437	0.325666666666667
RORC	2.1775
RAP2C	1.31821428571429
MXD1	0.729875
AZI2	-0.519166666666667
NUAK2	0.825
AHSG	-5.83625
MANSC1	3.15275
IMP3	-0.198166666666667
C2orf3	0.4805
VSTM3	4.082
PCTP	1.691
SIRT1	0.44575
MANBA	-0.8115
CD164	0.459625
GFRA1	-3.1368
PRM2	0.491
ZKSCAN3	-0.05
PLEKHG1	3.12875
TPRKB	0.30425
UBFD1	-0.579583333333333
CDKL5	-1.173
HIST1H2BD	-0.1435
INPP4A	-0.770333333333333
BMX	-2.7205
PTPRU	-2.053
LOC554202	-0.858333333333334
HOXC8	-0.529875
IL12B	0.401
ADPGK	-0.811
ZNF418	0.7725
SIAE	0.532714285714286
CWC15	0.28975
RP13-401N8.2	-0.376
KLHL11	0.4085
DEDD2	0.93225
PSMB3	-0.75775
DDX25	-2.11125
ZBTB3	0.582666666666667
GFRAL	0.822
RPS25	-0.107666666666667
FAM57B	-1.52716666666667
TESK2	0.827833333333333
DNM1L	-0.402125
ZNF207	-0.644333333333333
CLEC11A	0.105625
TOLLIP	1.68675
TMEM61	0.732833333333333
DLK1	-3.948
PLVAP	3.1435
NOD2	2.961
SCMH1	0.6505
FLJ40235	0.53625
HTR2A	-0.812333333333333
ARMC5	-0.5295
FUT7	0.4635
PRELP	0.525888888888889
ALKBH6	0.692666666666667
GYG1	0.2805
POLR3GL	0.04675
COL8A2	1.49283333333333
OR10A5	0.45675
C1orf187	-1.062
TXLNB	-1.14166666666667
C16orf68	-1.27916666666667
R3HDM1	-1.09575
C16orf75	-1.06625
BAALC	-0.28575
TNP1	0.243
GAPDH	-0.977416666666667
COX7C	1.0475
ERRFI1	-1.503
PGAM2	0.0595
FAM108B1	-0.92225
APC	-0.47425
TLR2	2.6155
SUCNR1	2.42975
ZNF233	0.9065
WFDC1	-1.91883333333333
PSG11	-0.161333333333333
SLC39A1	0.6675
PSAPL1	5.111
CDC42EP1	0.478625
MECR	0.77425
KIAA0101	-1.8651
MACROD2	0.4106
MMP19	0.163
LOC202459	-1.24583333333333
VNN2	2.4775
ACCN3	-1.7565
TIMD4	0.898
RNASE8	-0.1495
CCDC7	0.1865
SULT2B1	3.292
ME1	1.649
MGRN1	-0.29425
MRPL30	-0.90975
IVL	3.594125
CALM1	0.3495
PLEKHA6	2.035
B4GALNT2	0.3275
PGDS	3.324
C8orf33	0.0175833333333333
TMEM56	-0.158833333333333
CKM	-1.052
ESR2	-0.3879
ACOT8	0.3995
AGTR2	1.33666666666667
LOC155006	0.503666666666667
BC37295_3	1.2175
EPM2AIP1	-1.16616666666667
PZP	0.0435
RPS9	1.19166666666667
C18orf51	-2.713
SIVA1	-0.329
HEATR2	0.2805
CD3E	-0.09425
C20orf142	0.6775
PGLYRP3	0.742
CCDC139	1.59225
GPS2	-0.231166666666667
NOL14	-0.116
LRTM2	4.97525
TRIM36	-2.1965
TP53RK	0.4226
FBXL13	-1.714
RUFY2	-0.0387857142857143
C11orf70	1.80016666666667
HSPB9	1.75666666666667
GJA5	4.47725
HGF	-2.2555
EPHB4	0.86875
SOX18	1.98525
IFRG15	0.9335
SERPINA10	-2.8425
WDR23	-0.316
