Hybridization REF	TCGA-B6-A0IK-01A-12R-A056-07
BRD1	0.60325
STATH	1.44275
FBXO44	1.08216666666667
MCCC2	0.17525
CDC2	-1.8038
C5orf23	-1.68275
IVD	-0.332666666666667
C10orf122	-1.138
MSL3L1	0.3954
MVP	1.41275
EPOR	-0.2782
ZMYM1	-1.16416666666667
BCL7C	1.234
PSTPIP2	0.6122
LYPD1	-0.395875
OR8G5	-0.1845
ZP3	-0.9285
BCAS4	1.04925
EDG6	2.85425
ISY1	0.59975
PRAMEF2	-1.08525
CUL1	-0.41975
RNF213	0.3585
CCRK	0.9045
DHX9	-0.0435
C13orf29	-0.14575
NCKAP1	0.698333333333333
MRPL43	-0.241357142857143
XPR1	-0.05825
PKN2	1.2896
PODNL1	1.04
ZNF333	0.21475
DALRD3	0.88025
OPN1SW	0.152
BTBD6	0.542
C11orf82	-2.2665
OR5P3	-0.678
DUSP11	-0.188
L1CAM	0.4908
NEK11	1.75666666666667
OR7E91P	1.3335
CNTN3	1.22088888888889
CREB3L2	0.24075
ZBTB37	0.446
KIAA1324L	0.6455
NDUFB10	0.139333333333333
NUDT2	-0.99225
GTPBP8	0.3655
CACNA1D	0.097625
PRKAA2	-1.94866666666667
PRDM8	-0.178
MGC16075	-0.469
KRT14	1.57728571428571
PP8961	0.826625
MRPL18	0.203
ABCG2	-3.095
PACRG	1.84575
BBS2	-0.4385
KREMEN2	2.238
FBXO21	0.64875
HNRPUL1	0.468666666666667
GRB10	-0.29525
CLSTN1	1.610375
LMAN2	1.0986
C17orf61	-1.611
NIPSNAP3A	0.95725
INSIG2	-1.26383333333333
PCDHB7	0.0825
STXBP2	0.5365
CMAH	0.0409090909090909
SEMA5B	0.09125
ZNF155	0.197166666666667
COQ6	0.315833333333333
PRPF4	0.65375
TSPAN15	2.5564
VN1R5	0.3545
LATS2	-0.1445
SELK	-0.1645
PGK2	-0.0907499999999999
MS4A1	0.561375
TYW3	-1.2248
KRTAP5-1	1.393
RCCD1	-1.34516666666667
BTN1A1	-0.048
DDX28	-0.05775
TMEM65	2.297625
LOC92345	-0.2295
TTC31	-0.5335
WDR46	-0.637833333333333
CHP2	-1.1545
LSP1	0.125875
ZNF542	-0.821
EXOSC1	-1.33975
ARHGAP18	-0.2015
LRRTM4	-0.71025
MAOB	1.35941666666667
CACNB4	-1.1805
MGC33846	0.84675
RANBP3L	-0.549125
ATP5L	-0.500375
ONECUT1	-0.355
NUDT9	-0.319
TMEM149	0.747
STX17	1.49775
IGSF10	-4.08475
TMPRSS9	0.061
BMPR2	0.603916666666667
ALLC	-0.9335
KLF7	1.963625
GCC1	0.8854
TIMM9	-1.1365
CDO1	-0.8495
MGC10701	-1.53233333333333
IFI6	1.01166666666667
FRMD8	0.2485
MGAT2	-0.4405
WBP5	-1.59633333333333
CNIH2	0.6425
KIAA0907	-1.7219
KCNH8	0.3655
CTSG	-1.96525
GRIK1	-0.278333333333333
CUL5	0.11775
FRMD1	0.7765
OR9A4	1.5415
SYT6	-1.63575
FOXD4L2	1.5655
ANAPC2	0.284333333333333
OPN5	0.591
TAF13	1.27975
LYG2	-0.1035
GGNBP1	0.083
C11orf40	0.3815
OTX2	-1.3615
REG4	-0.381
EIF5	0.07375
PALB2	-1.14475
SEPSECS	-1.6466
RNASE3	-0.601
TRIM49	-2.254
POLR2K	2.1632
GPR42	0.535
C8B	-3.0195
SASS6	-0.93175
PREB	0.261833333333333
OR3A3	0.548
TUBA8	0.8595
IGLV2-14	-0.3155
STIL	-1.3335
ANKFN1	-1.1355
NME7	-1.7555
HOXC12	-0.8135
UBE2C	-0.400875
FHOD1	0.47775
CDK2AP1	1.09908333333333
OR6K2	0.3205
DHPS	-0.26875
RPL5	-0.447416666666667
TRGV5	0.5555
LOC541472	0.525125
HCCS	0.4025
DENND1B	-0.168
LHX3	0.293
OR5D16	0.507
CXorf57	-1.25866666666667
IRF2BP1	0.8245
NDST2	0.129666666666667
LCE3D	-0.25
BOLL	0.432875
SYT3	-0.36375
PIH1D2	-0.183
C20orf7	-1.09783333333333
IL1R2	-0.549333333333333
SLAMF9	0.3295
PPME1	0.21175
PIK3CA	0.08125
TRAPPC1	-0.185
COLEC10	-1.194
SLC9A6	-1.44183333333333
PDDC1	-1.239
CCDC53	-0.2795
GK3P	-1.539
DAZL	-0.1925
BRI3	-0.5675
SDK1	-0.47775
CYP2C18	-0.052
IFI44L	1.70925
RPL3L	0.3895
FUT9	-0.607333333333333
KIFC2	-0.912666666666667
PMP2	-0.783625
SLC4A9	0.7395
PLAG1	-2.24016666666667
MYCBP2	0.364666666666667
OR4E2	-0.6745
CCDC65	0.76475
C16orf82	0.431142857142857
ENTPD4	-0.534875
BRP44L	0.551125
PMP22CD	0.27875
TMCO4	1.04533333333333
KCNN1	-1.251
WDR35	-1.26375
CCDC80	1.304875
C3orf31	-0.45675
SLC7A9	-1.959
TMEM190	-0.705
DBC1	0.39
FADS3	-0.631666666666667
PDZD8	-0.0161666666666667
GRM5	0.1245
AZGP1	3.7261
PEX3	0.0125
MED1	-0.888428571428571
ATG4C	-1.678
HNRPH3	-1.26275
FAM109B	1.51925
C4orf17	0.328
CA10	-0.3385
OPRD1	-0.3015
CCL16	-1.24775
SACM1L	-1.566
CST6	5.29325
CD63	1.4719375
LGI1	-2.698
ZNF784	1.16625
CRYBB1	-2.2215
CX3CL1	2.70595
TOP2A	-2.285125
GYPB	-3.6756
GADD45GIP1	-0.06675
FEN1	-1.393
IGF1R	-0.70675
WDR72	0.4455
PURG	-0.621166666666667
DEFB126	-0.213666666666667
PKD1L1	-1.085
CAV1	-2.0486
GNPDA2	-0.242
DGAT2	1.894125
NLGN1	-4.01925
STRBP	0.582875
HPRT1	-0.838
FANCI	-1.747625
PSMA7	1.39425
DBF4B	-1.21583333333333
TTF1	0.089
RAD54L	-1.579
ELOF1	0.19025
PLAGL2	0.1655
ZNF256	0.755
HMGCL	-1.5055
MSI2	0.088
RPESP	0.0645
C11orf60	0.09825
ABCD1	2.036
ACAA1	1.1005
SPARCL1	4.83535714285714
IL6ST	-0.7879
ZNF319	0.77825
TMEM109	0.5738
FAM90A1	-1.27883333333333
IL22RA1	-1.4705
ATP4B	0.241
TEC	-1.38816666666667
C7orf30	-1.16175
TXNDC2	-0.774666666666667
ABCB4	-1.0855
KIAA1191	0.369375
C9orf38	-0.067
SFTPB	-0.228571428571429
CNTNAP2	-0.505583333333333
FRK	2.7955
TBX19	-0.30275
CHD4	0.317
C6orf26	-2.74316666666667
MOSC2	0.818
IKBKE	-0.63525
HIF1A	-0.831833333333333
LOC595101	-0.6355
RELA	0.00699999999999999
TMEM16B	-1.22633333333333
ABHD12B	-2.141
TSEN34	0.30325
KIF18A	-2.23225
TXNDC9	0.310833333333333
SPATA2L	0.6035
SEMA4G	-1.3145
C21orf91	-0.041625
MATN1	-0.263
KCNIP4	0.192666666666667
TUSC1	1.11525
OR4C15	-0.34
ARMCX6	0.605333333333333
WBSCR27	-2.43183333333333
OR52I2	-0.513
KIAA1604	-0.68575
DYNC1I1	-1.020625
PPP4C	0.8085
SLC47A2	-1.85033333333333
TREH	-0.182
CD48	1.32316666666667
ST14	2.48233333333333
PKN1	0.071
SPON2	1.8315
XBP1	1.9375
SFRS12	-0.411833333333333
EFCAB6	2.57075
SELT	0.20725
SLC39A2	1.6045
ERF	-0.604333333333333
ARL3	-0.426625
SURF6	0.6827
MLLT10	-1.299
FLJ11171	0.955833333333333
TDGF1	-4.93266666666667
ERCC6	-1.02625
EIF2AK4	0.21275
BAZ1A	0.171833333333333
LRRN3	-0.51
TMC3	-0.981
EFTUD1	-0.2355
PTPRO	0.0696666666666665
CLEC12A	0.5695
ACBD4	-0.106125
ZDHHC14	-0.189125
OTUD7B	0.881875
ACTB	1.22675
MSRA	0.16325
LCE5A	1.461
IFI35	-0.02375
BSCL2	0.3015
ANKRD12	-0.726333333333333
CFHR2	0.464
RGAG1	-0.0891666666666667
HSFY1	-1.4165
SLC30A5	0.589166666666667
IMPG1	0.126
GPR109A	0.5405
ZNF185	1.96125
IYD	2.9455
NPCDR1	0.3815
SERPINA13	-0.377
HMGCLL1	-1.71425
NEUROG1	1.28983333333333
UBQLN1	0.9835
LIN37	0.94575
SOCS2	-2.003
DSCR4	-2.016875
XKR6	1.30725
GPR142	1.101
KRTAP13-3	-0.319
CCDC15	-1.48883333333333
MOS	0.0015
CD1E	-0.853
OFCC1	0.1945
FAM83D	-1.38875
SRFBP1	-0.37525
C9orf96	-0.037
DHDH	-1.90275
CCDC90A	-0.272
RABL3	0.8373
CD320	-1.95733333333333
ANGEL2	-0.104833333333333
MRPL21	-0.6695
SMG6	0.132333333333333
INSR	2.1025625
FLJ14816	-0.6805
GLRB	-2.17416666666667
C9orf89	0.67525
CIZ1	0.19825
URG4	0.299
LRDD	-1.588
CBY1	1.804
NFX1	-0.36025
MTERFD2	0.0015
C19orf23	1.711
PGC	-2.31475
IER3IP1	-0.4392
RASAL2	0.514416666666667
C1orf89	-0.78525
SYNJ1	-0.51
NFKBIE	0.7435
FLJ40125	-1.28516666666667
TCEB2	0.4303
NOG	-1.5935
POLR2J2	-0.507333333333333
HLA-B	1.5615
PCDHA1	2.2615
PPP2R2B	-1.3775
ARHGEF17	0.283833333333333
TCF7L2	1.18271428571429
CHD5	0.0413333333333334
ZNF431	-0.646125
TBC1D25	0.484
ZNF800	0.25625
SCUBE2	-0.842
MYCBP	0.365
GPX5	0.345
C6orf129	0.290666666666667
QSER1	-1.31583333333333
ULK2	0.60575
PIGO	-0.488
NRCAM	-2.66557142857143
SLC35E3	-0.37775
CSRP2	-1.7655
HYPE	1.48375
MAPK15	-0.00683333333333336
MGC14327	0.37875
TIMM13	0.0686666666666667
ZNF462	-0.1405
GBA3	0.59925
TEX13A	-0.1015
MCM6	-0.710444444444444
MTRF1	-1.17075
ABCA7	2.4685
EIF4A2	-0.96325
ZC3H10	0.1321
RPGR	-0.322666666666667
C20orf94	-0.30425
RP1L1	-0.0805
GPR125	-0.691714285714286
USP22	0.0295
OR1L4	0.9885
MLZE	2.20575
FLJ32065	-0.0245
PTCD1	-0.0785
CRTAC1	2.5455
BXDC2	-1.32175
C18orf1	-0.383833333333333
FAM107A	0.956142857142857
EFNA3	1.5915
P18SRP	-0.0181
CAMKK2	1.12183333333333
KIAA0649	0.35725
NES	-1.555
HS6ST3	1.824
PON2	-0.1345
TCP11L2	-1.52075
CLEC4A	1.472
PRR12	0.2595
MLXIPL	-1.2973
C2orf50	0.373
ZNF28	1.37475
ENC1	0.1225
MAP2K1	-0.353
FKSG2	0.537
KIAA0430	0.501
PTP4A1	-0.663611111111111
GPR156	1.684
GTF3C6	0.2455
UBR2	0.0831
LOC388272	-1.272
MAK	1.24733333333333
ACOT4	2.00725
STC2	-1.80316666666667
PIGW	-0.836125
SAE1	0.21625
COL6A1	0.312909090909091
OAZ1	0.2115
STMN4	0.871333333333333
EDG3	-0.0203333333333334
SGCE	-2.279
IL11	-1.51783333333333
PRSS8	2.675
YIPF5	1.21733333333333
WNT4	4.52075
CSN2	-0.455666666666667
TCF7	-2.42
TDO2	3.94175
SAMD9	0.106625
S100A7A	7.179
MMRN1	1.04216666666667
GKAP1	-0.2055
AKR1C3	-3.059625
RNF19A	2.38275
GMDS	1.76975
YKT6	0.31575
SPARC	0.8994
C12orf31	-0.16325
UBE2V2	-1.627
FBXL18	0.163
KIAA0460	0.6645
ADAM22	-1.06457142857143
SERPINC1	-4.538
KCTD21	0.2825
MYOHD1	-1.87475
ZNF37A	-0.813833333333333
GTF3C1	0.785666666666667
CTSZ	2.3385
PRNPIP	-0.64625
DRD1IP	0.46925
NR1I2	-1.893
ZNF266	-0.1566
SPAG4L	0.0995
COX4NB	0.03925
SAPS1	2.168
APOA1	-3.738625
TATDN1	0.635666666666667
C10orf82	-3.48675
KPNB1	-0.48175
FOXO3	0.604
CRYBB2	-0.076
ZBTB5	-0.712333333333333
SLC25A38	0.40075
DCTN2	0.238833333333333
IFT20	-0.12275
CTHRC1	1.55125
C1orf31	-1.051375
UHRF1	0.4078125
GPC6	-0.16975
C10orf54	1.6095
MCF2L2	0.409333333333333
WNT9B	0.495375
OLA1	0.0195
FAM120B	0.90275
TTLL10	-0.589
CYorf15A	-4.378
RELN	-1.6849
SCN2B	0.628090909090909
MFHAS1	-0.44625
NKX3-2	-1.35216666666667
RASGRF2	-1.1245
SSBP1	-0.392166666666667
KPNA6	0.294214285714286
LOC389118	0.0265
HS3ST4	-1.0122
SUPT7L	-0.173
FLJ32658	-1.797
IGFBPL1	0.10075
KIAA1641	0.0692
SHKBP1	0.301
CSF1R	5.074
NAGK	1.48325
MYL2	1.105
HIST1H4C	-0.909333333333333
TOMM7	-0.138625
ADAMTSL3	3.001
TNFSF14	-0.70325
PRRT2	-2.58575
VTA1	-0.196625
AOAH	3.25483333333333
CRISPLD2	1.85385714285714
PNN	-1.3526
TA-NFKBH	-0.2875
ESPN	0.869
RBM43	-1.862
KIAA1267	-0.0395
DDX3X	0.4495
KIAA1576	-3.684
PLXDC1	3.74683333333333
FLJ25801	-3.50575
HNRNPL	0.1325
RUNDC3A	0.681666666666667
CASP12	1.185
SH2D5	-0.654375
RPL26L1	0.245
OR51A7	0.49975
HDC	1.9075
C2orf16	0.137833333333333
SYTL3	2.22225
GOLGA4	0.078875
NOTCH1	-0.00900000000000001
ATPAF2	-0.35675
ECD	0.06425
SSX5	-1.63683333333333
SNAP91	-0.49425
OCA2	-4.76
PNPO	0.311833333333333
DAPK1	0.866166666666667
PINX1	-0.669333333333333
SELENBP1	0.2965
NEK3	-0.623833333333333
TMED4	0.125285714285714
SSTR4	0.12
FOSL1	-2.3447
CD40LG	0.4135
CES1	1.6235
DCI	-0.3155
B3GAT3	-0.234333333333333
STK17B	-0.98425
CNTN6	-0.23375
CYP3A4	-0.737666666666667
MBOAT2	0.413642857142857
PISD	0.154125
USP1	-1.2455
PYDC1	1.78166666666667
CENPM	-0.61725
SAR1B	1.057
TTC7B	-1.3535
DP58	0.0585
GPC1	1.196
RBL1	-1.004875
TMEM137	-2.45733333333333
TOB1	1.25933333333333
TCEAL1	-0.3145
CENPF	-1.64036363636364
C6	1.48216666666667
PRSS1	-3.75925
PPIL6	0.911833333333333
C6orf124	-1.2215
ODZ4	0.530166666666667
SNCB	0.10325
NDUFB9	1.909375
CNOT6L	-0.202833333333333
S100A9	4.7975
TRIM50	1.0045
KCTD1	1.4455
WDR63	-0.135
SPEF2	-0.56425
RNGTT	0.204166666666667
CXorf22	0.4835
KCNK16	0.3835
CEP250	-1.34775
ATPBD1B	0.1795
KCNJ2	3.5455
MT1B	-0.4365
ZNF684	-0.666
SLC4A1	0.251
PDHA1	-0.181
ZNF492	-1.092
TKT	-1.651
BYSL	0.285375
RNF38	-0.50775
AHDC1	1.6075
KLHL2	0.128
CMTM8	1.193
DMP1	-0.9065
HERPUD2	-0.4805
CRTAM	2.0508
ZNF572	-1.0455
TMEM16J	-1.2325
HSD17B2	-1.385
UBE2G1	-0.659125
AHSA2	-3.163
PELI2	-1.518
TPX2	-1.283875
ATP9B	0.255333333333333
DAZAP1	-0.192125
HMGCS2	0.983666666666667
C17orf38	-0.02075
B9D1	0.076375
NKX2-5	-0.956666666666667
KIAA1276	0.12175
LILRB2	3.139
CSTF1	-0.592
BTN2A1	-1.107
C15orf48	6.352
IGF2BP3	-3.22425
FAM113B	0.302333333333333
HRG	0.12275
ZNF131	-0.676
USP47	0.688214285714286
CCDC88B	-1.128
HCN1	-0.4674
HTN1	-0.252333333333333
SYCP3	-0.35775
C13orf23	-0.4042
PAPOLA	0.7565625
AATK	0.2185
MSH3	-0.162166666666667
NDUFAB1	-0.283
ITLN2	-1.16633333333333
BAK1	0.639333333333333
MRPL45	-1.4935
MTNR1B	0.2165
LOC645843	0.1205
SPECC1L	0.497375
PGCP	-0.30575
SPN	-0.8615
GPR143	0.0883333333333333
ZNF576	0.660666666666667
TMEM39A	1.3157
ATP5D	0.202
MAGEB3	-2.4825
RPS5	-0.777166666666667
ANP32E	-1.79621428571429
MTMR1	0.9975
YEATS4	-1.6575
SYNGAP1	-0.35925
PCOLCE	-1.14116666666667
MNS1	0.9825
PCYT2	-0.334333333333333
ZNF182	-0.74425
LAX1	0.320125
SPPL2B	1.3644
ELOVL5	0.3555
PCDHAC1	1.36
B4GALNT1	-1.31516666666667
BLOC1S2	-0.174
ZNF673	-0.9088
ARHGAP21	-1.40683333333333
IRX5	3.100625
LRFN5	-0.289
FAM7A1	-1.8835
RAB19	-0.1155
GINS1	-1.655
ITM2B	1.3276
PAPSS2	1.20525
OR5BF1	0.6875
ACSL3	0.608875
KIAA1919	0.144916666666667
GLT8D2	1.5125
UTRN	0.742571428571429
CNN1	1.016
HISPPD2A	0.412333333333333
SDAD1	-0.466
SIGLEC9	0.449166666666667
RPL35	0.787428571428571
C22orf26	0.1465
IMPDH2	-1.607125
WDR69	-1.8005
SEC14L5	0.315833333333333
CLTA	-0.25825
RP11-529I10.4	0.1015
GPR37L1	0.0573333333333333
OGDH	0.295416666666667
ASB13	-1.62216666666667
ZFP14	0.122
ZCRB1	-0.406
KPNA3	0.78375
HSPA1L	0.58775
RHOC	1.392625
LOC554175	-0.4545
PPP3CA	1.6999
SLC1A7	-1.049
ZNF529	-0.551166666666667
RBED1	0.574
DDB2	-1.50175
FLJ11286	0.165833333333333
SPATA1	-0.3915
MKNK1	0.982333333333333
DYSF	1.012
ALKBH2	-1.31625
NKD1	-2.10566666666667
C1orf174	-0.59175
PLEKHO1	0.505833333333333
ASB10	0.21525
RING1	-0.497
NPC2	0.32775
AVPR1B	0.653
YTHDF1	0.972416666666667
LMAN1L	0.6405
GSG2	-1.6495
CEP170	-0.9147
RPS4Y2	-5.56275
MSH6	-1.007
HECTD2	-0.6855
ZNF556	-3.4955
PLEKHC1	-1.0896
AIRE	0.1185
BCL2L10	1.99225
LMOD3	0.2382
ZBTB8	-0.7423
FOXA2	-3.7365
SLCO2A1	2.948625
C3orf46	-0.739
PRDM16	-0.545333333333333
TMEM98	-0.98675
FRMD5	-2.2135
PDE6C	-0.7745
C1orf216	0.205166666666667
EP400	-0.261214285714286
PTK2	-0.771666666666667
RNF217	0.086
NDUFA8	1.306
ZFAT1	-0.3645
LAMP3	2.714
GLTSCR2	-0.3615
NPW	2.4305
LLGL2	1.0289
PPM1K	-1.6535
C20orf177	-1.29
KIR2DL4	0.8405
NFKB2	-0.0265
C21orf122	-0.386833333333333
HESX1	-1.5055
GPR114	0.731333333333333
SLC25A35	-1.415
GNAT1	0.085
ORAI3	0.42025
FAM76B	-1.146125
TMEM99	-0.8282
TRIM29	1.4036
CDS1	2.21175
RHEB	-0.1857
C4orf27	-0.422833333333333
RAB3A	0.02675
OTUD6B	-1.21975
GPD1	0.825625
CDH15	-0.343666666666667
NPM1	-0.3155
TMEM117	-0.665
PRPS2	-1.017
GCK	0.021
ADRA2A	3.19983333333333
TSPYL4	0.312166666666667
TASP1	-0.94
WDR19	-0.618916666666667
C10orf38	-1.49925
PDE4C	-0.8085
FYB	-0.0149166666666667
C1orf55	-0.134333333333333
PPFIA3	0.49825
RAD18	0.052
C12orf44	0.6625
CRYBA4	0.0025
HVCN1	0.755
TAF10	-0.705
C16orf48	-0.934
DEPDC5	0.945166666666667
LTBP1	-0.7435
MAPRE1	0.113375
FGF8	-0.2175
C3orf52	0.904375
SENP7	-0.405333333333333
LRRK2	1.1425
RUNDC2A	0.409166666666667
KIAA0355	0.9025
CPEB1	-1.6655
PPEF2	0.3325
ABI2	-0.503
KIAA0317	0.82675
ATF1	-0.530833333333333
DYNC1H1	1.45625
DIP	1.04525
TMEM33	0.678277777777778
POLDIP3	0.399
C7orf24	1.0275
GPR171	2.6985
CDC6	-1.606
PLD1	-0.5953
ITFG2	-0.5626
NDUFC1	-0.43275
AKNA	-0.28375
NBR1	0.60525
PKHD1	1.721375
HPS4	-0.7553
MAFA	1.7
ULBP3	1.0295
DIRC1	-0.002
IMMT	-0.26225
C22orf13	0.303666666666667
CEL	1.00075
MARK3	-0.43325
ADAMTS2	1.0285
ARPC3	0.333166666666667
TMEM10	1.16485714285714
NPHS1	0.6155
BRD8	-0.319333333333333
WDR12	-1.37
IDI2	0.406125
HOXD13	-2.2775
OR8G2	-1.104
SLAIN1	-0.80725
GABRQ	-0.95
NR2C2	-0.83625
NKTR	-0.6791
TLE2	2.2005
KIAA0892	0.309333333333333
AURKA	-1.497
GPRC5C	0.894666666666667
TBC1D9B	0.62225
PNPLA6	0.469833333333333
AP3B1	0.54275
NAG	-0.170125
C11orf68	-0.902
AKR7A3	2.03725
AHCYL1	0.485583333333333
COP1	0.1845
RPP14	-0.174
PCDHB18	0.16075
CDH24	1.645
KRT17	2.2502
LACTB2	-1.625
DDX24	0.2175
PHACTR1	-2.49333333333333
SLC35E2	0.03
LOXL1	-0.14075
IQSEC2	0.59625
RGSL1	-0.1635
PCDHGC5	-0.213
MEGF10	-0.830125
PRRX1	0.7965
ASTE1	1.06
C6orf159	-1.47
MYOD1	1.6525
GAA	-0.0875
ZNF747	0.57425
KLRC1	-1.791125
IL1RL2	0.3175
GDF9	-0.4935
GPR119	0.318
TRAF2	0.0831666666666667
HCK	3.18466666666667
BMP6	-2.06675
IL8RA	0.765166666666667
FLJ35848	-0.14425
EFHA1	0.28525
CDSN	-0.978666666666666
C14orf54	-0.2275
LSM3	-0.259
ZFP41	0.461
C9orf126	-1.028
VIT	-0.796
SPCS3	0.43275
DEF8	-0.4522
CHAF1A	-1.23116666666667
C1orf165	-1.6625
ZFPM2	0.0736666666666667
FTH1	0.074
SLC35F1	-1.7835
YWHAH	1.3205
C17orf66	-0.262833333333333
ADRB1	-0.668833333333333
FOXL1	0.6735
RG9MTD3	-3.06
UMPS	0.902625
MGC13008	0.1855
KIAA1161	0.377
CCDC77	-1.9245
C12orf65	-0.7328
COG4	0.0143333333333333
RCP9	-0.104083333333333
RP4-692D3.1	1.70416666666667
CDC2L5	0.338
MGC7036	0.261333333333333
DNAJC11	0.4255
GDF2	0.117166666666667
TIMM17A	0.2975
HNRNPA0	0.2095
OR2H1	-0.0289999999999999
PCBP1	-0.27725
COL23A1	-1.1465
LRRC2	0.0387857142857144
NSD1	0.596428571428571
FLJ37078	-1.405625
WDR91	-0.209666666666667
TMEM179	0.28525
DSCR10	0.8825
CNDP2	1.2202
FYN	-1.102
BEX2	-1.14933333333333
KCND3	0.509333333333333
YPEL5	1.721625
LRRC42	-0.969833333333333
C17orf45	-1.17325
ZNF649	0.3459
LOC150763	0.995
COL5A2	1.94191666666667
CNGA2	-0.1035
ELA2B	-0.6865
RAB9B	-0.80325
FAM100A	0.55875
NAIP	-0.960714285714286
MYOZ2	-1.304125
SPATA12	-0.44
XRCC4	-0.86
CYB561	2.5747
CHST10	-0.80025
BAI1	-1.492
BRSK1	-0.652166666666667
C17orf89	-0.960625
PDE6H	-0.479
FLJ20309	0.5135
MAP7	1.497125
SCN4B	1.04425
SPAG9	-1.191625
SERTAD1	1.30216666666667
FLJ21963	-3.25875
ANTXR1	0.0495
TMPRSS13	2.77633333333333
ETV7	2.479
DGAT1	0.171
NKIRAS1	-1.059
TAC3	-3.96475
CORO1C	-0.144916666666667
RAD54B	-1.47575
HRASLS3	-0.919333333333333
C21orf42	0.0985
BARD1	-0.394
ZNF177	-2.60966666666667
MIP	0.894
ZNF442	0.3875
F2	-3.997
GRIA1	-0.200625
GALNTL2	0.6605
WNT5A	-2.4128
LENG9	0.4305
hCG_25371	-0.6165
FOXR1	0.348
TRA@	1.3648
PWWP2	1.11325
C1QTNF7	0.770833333333333
SLC7A4	0.183
C4orf7	4.7675
C17orf80	-0.2775
KLK4	1.31983333333333
IL31	1.316
TMEM176A	4.00875
CTNNB1	0.957875
BHLHB2	0.23775
TMEM185B	-0.103666666666667
ARD1B	0.868
C1orf93	0.423
BRUNOL4	-0.418333333333333
LOC541469	1.61091666666667
UPK2	-0.294
GAS8	1.20266666666667
PATE	2.0365
IMPACT	-0.37625
WNK4	0.269
HNRPLL	-0.839
GAD2	0.03275
ITGA6	0.27725
BMP15	0.243833333333333
CYP2A7	0.651875
RIC8A	-0.212625
CCND1	-0.42325
USP35	-0.9365
DSCR2	-1.021
CCL4	4.614
ZCCHC10	-0.418
NOL11	-0.0765
TRPM2	2.81808333333333
PSMD2	0.647363636363636
CHTF18	-1.5485
USP18	0.9985
RRAS	0.907375
LAMC3	-0.6985
TOX	-3.38233333333333
PCDH15	0.647
GABRG3	-2.31775
NUDCD2	0.124
SGCZ	0.588
KCTD17	-0.0802
SPSB2	-1.198
TPPP3	4.63966666666667
CILP2	1.0425
CALB2	3.612125
CEBPZ	-0.3915
ZNF479	-0.7655
FMOD	4.65566666666667
C21orf66	-0.972857142857143
CLN6	0.396
ANAPC1	-1.058875
SH2D3C	1.56875
PTPN14	-0.7562
TRIM42	0.4895
APTX	-0.36
SNRPG	-0.212333333333333
BMS1	-0.45625
MAGEA3	-4.287
NFATC3	-0.270416666666667
LRRC45	0.217666666666667
ARS2	-0.265071428571429
LRIG1	0.0488333333333333
EPSTI1	0.625333333333333
PRSS27	1.0365
ERC2	0.212
PRKACB	4.1475
PRDM13	-3.7715
HCG27	-2.16475
KLK12	-3.166
HSD17B7	-0.647833333333333
ZNF354A	-0.14775
PCDH11X	-0.535
DMGDH	-0.335
PCBD2	0.252
TMC6	-1.294875
RIMS1	-0.300857142857143
SF3B2	-0.496833333333333
RCN1	-0.955833333333333
CPB1	5.07425
BCAR3	0.7275
FCRLB	0.148375
PAK1IP1	-0.70075
OR10H1	0.0635
KIF9	1.6992
PITPNM2	-0.542625
L3MBTL4	-0.46975
TGFB1	-0.1439
ZXDC	1.2145
SLC6A16	-1.0605
SRrp35	-2.493875
LRRC8E	1.4375
PPIAL4	-0.481916666666667
EOMES	1.84333333333333
PAX2	-0.1385
SCARF2	0.676875
PSEN2	0.40175
PCDHB13	0.71
C10orf28	-0.468125
DHRS7B	0.1935
C1orf131	-0.5805
ASB1	-0.3525
ZNF223	0.354666666666667
LCMT2	0.74525
MEP1A	-0.94525
TMEM53	0.90475
RSPH3	1.1755
C10orf33	-2.3825
LOC644285	-0.982
PTPN9	0.567333333333333
ABCA12	3.2655
CCDC37	-0.95675
RUNDC1	1.3026
YES1	-0.292333333333333
FAM120AOS	0.12975
OR5M3	-0.748
PPP1R3F	1.03325
IL13	0.546777777777778
MDFI	-0.371
PRNT	0.4555
ZDBF2	0.606
OR10C1	0.144166666666667
CLIC1	0.302
LILRA5	0.583
CSAG1	-4.17216666666667
TREML2	-0.307666666666667
FAM125A	-0.4175
ZNF74	-0.61375
FAM104A	0.13425
LRRC39	-1.702
SAMD5	0.84475
HYAL2	0.0565
HIST2H2AC	0.200375
IGFBP5	0.447782608695652
NRTN	-0.448166666666667
KIAA0556	0.3822
FAM29A	-2.35927777777778
JMJD2A	1.3105
EPHB1	2.1665
POLD4	-0.42775
ANAPC10	-1.87775
LRRC36	-0.244
MEGF6	0.18375
LPHN3	0.774666666666667
BMP10	-0.225333333333333
C21orf55	0.2905
CREM	-1.0165625
PTGER4	1.1325
METAP1	-1.69325
KCNQ1	1.18766666666667
NR2F2	-0.035875
SSFA2	1.85083333333333
CTTNBP2	-2.2235
BCL2A1	-0.307625
ZBTB24	-0.846375
SLCO6A1	-0.8135
PRDM1	-0.0674
OR7D2	-0.842166666666667
CCDC47	1.079
LOC646982	1.8195
SLC26A6	0.280666666666667
BIN1	0.1383
SRRM1	-0.196428571428571
PCSK1N	1.008625
ALS2	-0.3477
ECT2	0.0802105263157894
CACNA2D2	-0.1325
DOCK6	0.24325
C10orf119	-0.758
FATE1	1.2265
DUSP23	1.417
TRIP6	0.257
NUP35	-0.67425
