Hybridization REF	TCGA-BH-A0DS-01A-11R-A056-07
SNRPG	-0.8805
BMS1	-0.32275
MAGEA3	-4.456
NFATC3	-0.59875
LRRC45	-0.3865
ARS2	-0.176714285714286
LRIG1	2.31
EPSTI1	-0.0645
PRSS27	0.584
ERC2	-0.750625
PRKACB	1.52957142857143
PRDM13	-4.2615
HCG27	-1.04125
KLK12	-3.8525
HSD17B7	-0.112666666666667
ZNF354A	0.2645
PCDH11X	-0.857
DMGDH	0.50325
PCBD2	0.4225
TMC6	-1.358875
RIMS1	2.70325
SF3B2	-0.472833333333333
RCN1	-1.00433333333333
CPB1	4.51925
BCAR3	0.8765
FCRLB	0.180375
PAK1IP1	-0.69225
OR10H1	0.1605
KIF9	0.2833
PITPNM2	-0.30875
L3MBTL4	0.48325
TGFB1	-0.546
ZXDC	-0.34475
SLC6A16	-0.639
SRrp35	-2.24925
LRRC8E	1.98375
PPIAL4	-0.997833333333333
EOMES	2.12283333333333
PAX2	-0.221
SCARF2	0.228875
PSEN2	0.432
PCDHB13	0.396
C10orf28	-0.185
DHRS7B	1.11792857142857
C1orf131	0.3575
ASB1	-1.505
ZNF223	1.2765
LCMT2	0.30625
MEP1A	-1.88625
TMEM53	0.213
RSPH3	0.73025
C10orf33	-0.9395
LOC644285	-0.37775
PTPN9	0.0475
ABCA12	1.9085
CCDC37	-1.09075
RUNDC1	1.5715
YES1	-0.771833333333333
FAM120AOS	1.04925
OR5M3	-2.7565
PPP1R3F	0.358916666666667
IL13	0.281111111111111
MDFI	-1.067
PRNT	1.21133333333333
ZDBF2	-0.2555
OR10C1	0.407666666666667
CLIC1	0.0798333333333333
LILRA5	0.0251666666666667
CSAG1	-4.217
TREML2	0.099
FAM125A	-0.0545
ZNF74	-0.766
FAM104A	-0.2175
LRRC39	-1.954
SAMD5	1.35025
HYAL2	0.74275
HIST2H2AC	-0.177875
IGFBP5	2.46978260869565
NRTN	-0.953666666666667
KIAA0556	0.8464
FAM29A	-0.965666666666667
JMJD2A	-0.22975
EPHB1	2.32
POLD4	0.3065
ANAPC10	-1.08975
LRRC36	1.405
MEGF6	0.229625
LPHN3	0.3505
BMP10	-0.2806
C21orf55	0.4975
CREM	-0.6070625
PTGER4	1.37466666666667
METAP1	-1.13
KCNQ1	1.856
NR2F2	1.074375
SSFA2	-0.327083333333333
CTTNBP2	-1.404
BCL2A1	-1.68525
ZBTB24	-0.349125
SLCO6A1	-1.92225
PRDM1	1.7635
OR7D2	1.109
CCDC47	0.0541
LOC646982	0.444
SLC26A6	-0.401666666666667
BIN1	-0.2294
SRRM1	-0.705
PCSK1N	-1.49975
ALS2	-0.0983
ECT2	-0.797631578947368
CACNA2D2	1.575625
DOCK6	0.0255
C10orf119	-0.40925
FATE1	0.276
DUSP23	1.7385
TRIP6	0.350285714285714
NUP35	-0.527
CDH3	1.15875
KLHDC8A	1.00325
C9orf116	0.734875
EI24	-0.1535
CENTD1	0.8355
RWDD2B	-1.0315
DOCK1	0.968
NPAS2	-0.593125
NR3C2	3.07566666666667
FAM63A	0.693
INPP5F	-1.35066666666667
FAM111A	-0.0369
MYBL1	-1.08366666666667
IQGAP3	0.435333333333333
CRADD	0.255333333333333
DUSP12	-1.0335
PDZK1IP1	3.8015
VASH2	-0.13325
CTR9	0.2995
VIL1	-4.97975
OR8U1	0.000499999999999973
CCDC107	1.1555
PTTG1IP	-0.058125
OR4X2	0.5435
COL9A1	-1.653
PSMD9	-0.1695
ZFP62	0.92175
TIP39	-0.715
PARP15	0.632
TTC19	-0.1095
C1orf114	-2.3305
GFPT1	-0.5355
SLC27A6	-0.3315
MRPS10	-0.2487
CALML5	4.07
TRPM7	-0.321
CGNL1	1.214375
CECR1	0.8345
SERPINB8	-1.19316666666667
TMEM102	0.521375
PDIA2	-3.94075
NUCKS1	0.214166666666667
HOTAIR	2.28725
EBI3	0.24375
NXN	0.097
ZMYND19	0.047375
FOXJ3	-0.2345
EIF5B	-0.0869
EIF2B4	0.0478333333333333
LEO1	0.20975
ZIC5	-1.75458333333333
IL20	0.434333333333333
KIAA0415	2.254
FLJ37357	0.289
TSPAN12	0.691625
ACTR3B	-0.154625
TFAM	-0.726
IL17RD	0.559375
PARP12	0.77975
KLHDC7A	0.5035
KCTD4	0.223666666666667
GTF2H1	-0.10975
FLCN	-0.690166666666667
BIRC4	0.86975
LOC790955	-0.1585
VKORC1L1	0.319
CYP4F22	0.835333333333333
TAS2R5	0.4315
ZNF582	1.7945
HS3ST3B1	-0.32925
CTNS	0.0425
STK36	-0.471166666666667
MMD2	0.378
RP5-1103G7.6	-0.4145
FLJ23356	0.9275
CRH	-1.35375
C1orf182	-0.449333333333333
ACP5	3.05
AMFR	0.0425
CA4	0.9035
PLCB4	0.81975
MPHOSPH10	-0.32825
UNQ473	3.92066666666667
G3BP2	-0.094
SR140	-0.425
HOXA2	0.315
PYGB	0.22425
BAT1	-0.234083333333333
DKK3	0.045
DDX31	0.115375
TULP1	-0.373625
NHLRC2	0.7215
TNRC4	-0.342833333333333
ZNF430	0.355
TNRC6A	0.701875
PLA2G1B	0.4415
RCHY1	0.7355
GTF2A2	-1.00066666666667
MGC4294	-0.338
ZNF691	0.10125
TACC3	-1.605
DNAJC5G	-0.3665
LOC4951	0.2415
MS4A4A	-1.0325
LOC152485	1.1475
PPP1R2P1	0.04925
PPP2R5B	-0.47775
RPGRIP1L	-0.66675
SPOP	0.1623
PTPRF	1.49991666666667
MGC42090	-0.0805
SUSD3	2.3495
THOC4	-0.734875
MAML1	0.645
FXR2	-0.531166666666667
TYK2	0.213875
MUC6	0.315333333333333
DNAJB7	-3.915
PIP4K2A	-0.247357142857143
MEX3A	-2.50116666666667
RRP1	-0.930875
TFAP4	-0.05275
CXorf41	-0.508
MTMR4	-0.348666666666667
CTLA4	0.273
SNX9	0.108375
CIB3	2.30466666666667
NECAP1	0.765625
PLA2G2D	-0.1907
GLMN	-1.63633333333333
DCLRE1A	-0.682
PDX1	-0.625
SAMD11	-0.96125
MRPL55	1.1357
TLR7	3.363375
TBC1D21	-0.438333333333333
SMAD1	1.8601
ACTRT2	-1.17075
RIOK2	0.3935
PDLIM4	0.28625
SLC22A15	-0.340333333333333
ABHD13	0.9155
STX18	0.8594
CCPG1	0.4205
DCBLD1	-0.978166666666667
SLC2A6	-2.2075
NOLA3	-0.4755
TRDMT1	-1.43185714285714
IL17F	0.7685
ATP1A4	0.332166666666667
OR52W1	0.57
CFL1	-1.10525
IL4	-1.75333333333333
RBP2	-1.37366666666667
CPSF6	0.577375
TTC8	-0.293333333333333
MUCL1	7.6615
EYA3	-1.25
KRT38	0.04775
GNE	-0.378
ZNF501	0.78875
SLC35A2	1.05125
CEP110	-0.6303
MYF6	0.589
MGST2	0.508333333333333
TRPV4	0.664833333333333
NEK8	-0.428666666666667
NOX5	-1.959
NCKAP1L	-0.7225
EMP3	-2.12583333333333
BPY2C	1.7425
C1orf38	0.66425
ELOVL2	1.632875
CBX7	1.32708333333333
OSBPL1A	0.294166666666667
ZNF589	-0.482
ESCO1	-0.143
TRA2A	0.314416666666667
C3orf26	-1.76775
PHF2	1.56816666666667
PID1	1.09083333333333
RFC1	-0.425
MTAP	-0.4923125
ADORA3	3.07816666666667
LOC389458	-1.1375
TRNT1	-0.524
CRIPAK	-0.4
RAI2	2.9135
ANKRD44	-0.44125
GZMB	3.56775
NFE2L1	-0.06875
STIP1	-0.962333333333333
RASL11B	1.285
NT5DC2	-2.753
LRP2	3.831125
MTDH	0.0193333333333333
ARSG	-0.75475
HSP90AB1	0.0863333333333333
CT45-6	-5.6385
ZNF483	-0.76625
LMBR1L	-0.146
S100A2	-2.8576
C2	-0.672222222222222
C2orf27	-0.067125
EIF4EBP1	-1.05775
GCKR	-3.99083333333333
PPP1R9B	0.115375
FER	-0.78475
SNRK	1.2235
OR5M10	0.2945
UTP6	-1.067
CAPZA3	0.75425
FBP1	2.89477777777778
TERT	-2.509
CCL1	-1.538
FUCA1	1.32875
ALS2CR8	0.00983333333333331
KCMF1	-0.452916666666667
SRCRB4D	-2.1945
OXCT2	0.1325
IL17RA	0.6395
MPP5	0.851375
SPA17	-0.22875
FLJ10986	-0.0781666666666667
GALNT14	-1.307
CXorf27	-0.85375
NPLOC4	-0.65825
RAB34	-1.2355
KRTAP3-3	0.417
ARSD	1.02433333333333
CPLX2	-2.2506
PJA1	0.69275
WHDC1L1	0.4055
RB1	-0.5239
MTMR15	-0.2715
PHLDA2	-2.6236
GUCY2F	-0.8155
MPV17	-0.588333333333333
SLC35D1	-0.323
LYSMD3	0.6839
COL16A1	1.7365
ERLIN1	-0.505833333333333
JMJD4	0.27875
HIST1H2BK	0.558
TP53I11	1.814
ST3GAL4	-0.9042
PF4V1	0.8624
ALG8	-0.366
REG1A	-0.3335
MINA	-1.063
CYB5R3	0.353666666666667
HHLA1	-0.9895
MYST4	1.4104
VASN	0.43125
UCHL5IP	-0.49275
TFAP2A	2.00675
MGC9913	1.958
C9orf97	0.532
LOC90379	-0.385
PHF15	1.06871428571429
ZNF169	-0.410666666666667
KRT7	3.046
GLIPR1L2	2.449375
LOC116236	-0.461
IQCF3	0.1435
RDH14	0.493166666666667
HNRPK	0.513928571428571
RABEPK	-0.920333333333333
ISX	-1.818
CBARA1	0.05875
RAD51AP1	-0.841
MLL5	-0.05425
CXorf48	-6.9005
SGCD	-0.6785
PHTF1	-1.037
CA3	2.7795
CMTM5	0.68775
STX10	-0.383125
JMJD2D	-1.08125
P4HA1	-0.905
GAB3	-0.236
DHRS4	0.561833333333333
COL4A1	2.8455
C20orf20	-1.340125
OSBPL2	1.0835
PTTG2	-2.61125
KIAA1688	1.70325
STS	-0.13625
SHROOM4	1.30566666666667
KBTBD5	0.706
ALDH1A3	2.1033
BTNL2	0.288
TGIF1	0.382
ZFAND5	0.8155
ICA1	2.11525
NAV3	0.182166666666667
FLJ12331	-0.6985
EPS8L2	-0.2486
MNT	0.2015
ENTPD1	2.12641666666667
OR51E2	2.893
STK11	0.454625
MX1	2.414375
TTTY9A	-0.934
CX62	0.5085
LOXL4	-0.367875
EXOSC4	-0.12675
PURB	0.311
SETD1A	0.132
RELB	0.59325
LAMB2	1.391
HNF1B	-0.691666666666667
PNLIPRP3	5.327
C14orf139	0.1655
UMOD	0.91775
GRIN3B	-0.9345
GPR25	0.768
ZNF512B	-0.9755
ATP6V0A1	-0.079
SRA1	0.594916666666667
ZNF615	2.25825
ZNF768	0.848
ZNF469	2.15125
DYNC2LI1	-1.7585
DNAH3	0.6905
LOC387911	2.493
LOC554234	-5.20417042793042e-18
ARRDC5	1.39725
TMEM59L	-1.924
MARCH4	-1.72925
CNOT8	0.544666666666667
KIRREL3	-1.42066666666667
ADAM17	-0.385125
MYOG	0.25675
CPNE1	-1.947
AK5	1.70475
LOC204010	-0.68875
NDRG4	0.444
LOC130074	-0.44225
PIAS4	0.868
NCOA2	1.4005
TEGT	1.5479
USP5	-0.89125
ANKRD21	-1.051
KIAA0692	0.219333333333333
HAPLN3	0.84975
LZIC	-1.2255
NRXN3	4.657
CDKN2C	-1.48033333333333
KIAA0226	0.62
CYB5D1	0.25725
WDR68	-1.1898125
ABCB6	-0.4343
MRPS25	-0.43725
ZMAT2	0.832083333333333
KRT25	-0.873
RPL11	-0.58525
GRAP	0.413
LOC198437	-1.65866666666667
RORC	2.95175
RAP2C	1.45064285714286
MXD1	-0.4725
AZI2	-0.218166666666667
NUAK2	0.882
AHSG	-6.730625
MANSC1	3.13725
IMP3	-0.167166666666667
C2orf3	-1.224
VSTM3	3.50025
PCTP	-0.24775
SIRT1	0.09925
MANBA	1.03375
CD164	1.62
GFRA1	0.3669
PRM2	0.322
ZKSCAN3	0.7265
PLEKHG1	2.2985
TPRKB	-0.78825
UBFD1	-0.0510833333333333
CDKL5	0.92
HIST1H2BD	0.197416666666667
INPP4A	-0.9185
BMX	1.621875
PTPRU	-1.4595
LOC554202	-0.826
HOXC8	0.756125
IL12B	0.815
ADPGK	-0.1575
ZNF418	1.8805
SIAE	0.999125
CWC15	-0.19725
RP13-401N8.2	0.6
KLHL11	-0.07
DEDD2	0.8335
PSMB3	-0.615
DDX25	-3.7715
ZBTB3	0.0333333333333333
GFRAL	0.486
RPS25	-0.723833333333333
FAM57B	-1.4595
TESK2	0.8585
DNM1L	-0.9465
ZNF207	-0.292833333333333
CLEC11A	0.91425
TOLLIP	0.42225
TMEM61	-0.608333333333333
DLK1	-4.0196
PLVAP	3.996625
NOD2	1.94616666666667
SCMH1	-0.0515
FLJ40235	-1.172
HTR2A	0.255333333333333
ARMC5	0.268
FUT7	0.101
PRELP	2.838
ALKBH6	0.192
GYG1	-0.111583333333333
POLR3GL	0.71475
COL8A2	3.82633333333333
OR10A5	0.33325
C1orf187	-2.66625
TXLNB	1.04
C16orf68	0.131083333333333
R3HDM1	-1.77125
C16orf75	-0.1355
BAALC	-0.786125
TNP1	0.4605
GAPDH	-1.5175
COX7C	0.732
ERRFI1	-1.62975
PGAM2	0.548166666666667
FAM108B1	-0.01625
APC	0.47675
TLR2	2.563
SUCNR1	2.10625
ZNF233	1.29325
WFDC1	-1.05933333333333
PSG11	-0.298888888888889
SLC39A1	1.053
PSAPL1	-1.7035
CDC42EP1	0.018875
MECR	-0.175
KIAA0101	-1.6935
MACROD2	1.5226
MMP19	0.949833333333333
LOC202459	-0.847666666666667
VNN2	3.0465
ACCN3	0.673
TIMD4	1.5315
RNASE8	1.981
CCDC7	0.68925
SULT2B1	1.2665
ME1	2.14
MGRN1	0.618125
MRPL30	-0.718875
IVL	-0.593125
CALM1	1.4023
PLEKHA6	2.2453
B4GALNT2	1.7805
PGDS	4.84325
C8orf33	0.351083333333333
TMEM56	-0.339833333333333
CKM	-1.93616666666667
ESR2	0.9124
ACOT8	0.28775
AGTR2	0.19475
LOC155006	0.803
BC37295_3	1.4455
EPM2AIP1	-0.591333333333333
PZP	1.1705
RPS9	0.3185
C18orf51	-0.49
SIVA1	0.6398
HEATR2	-1.4395
CD3E	-0.505333333333333
C20orf142	0.52325
PGLYRP3	-0.6995
CCDC139	-0.0325
GPS2	-0.4615
NOL14	-0.91175
LRTM2	3.1175
TRIM36	1.659875
TP53RK	0.7204
FBXL13	-1.23966666666667
RUFY2	-0.394857142857143
C11orf70	-0.576
HSPB9	-0.380666666666667
GJA5	3.30475
HGF	-1.56483333333333
EPHB4	0.442
SOX18	0.75325
IFRG15	1.0515
SERPINA10	-2.86033333333333
WDR23	0.176375
REEP2	-2.24883333333333
CDK3	-0.695
HSPA12A	1.483625
ARL8B	0.1913
SATB1	-0.199666666666667
PPM1D	-1.50516666666667
VPS45	0.749333333333333
TP53BP2	0.810875
GJE1	1.67325
CACNA1G	0.113125
VGLL4	0.982
GNPTG	1.67
ROS1	-3.47066666666667
C21orf128	-0.292
BMP8B	0.3085
SLC5A4	-1.1685
SLC6A3	-1.1662
C16orf53	1.149875
TMEM81	0.185
APC2	-0.7607
SYAP1	0.247375
C6orf54	-0.364333333333333
ZBED5	-0.5863
PVR	-2.0405
LTA4H	-0.459333333333333
CCDC24	0.6584
MAGEA4	-4.51916666666667
IFIT3	1.36433333333333
MYADM	0.73875
C21orf82	1.205
PDE3B	-1.26
TMPRSS11A	0.00300000000000005
PGK1	-1.29958823529412
CCL13	4.90533333333333
DERL3	0.632666666666667
MLXIP	0.0523333333333333
PLOD1	-1.355875
MTFR1	-0.1392
NPDC1	0.967666666666667
GPAA1	0.103166666666667
LTV1	-1.00175
RYR3	0.29
C7orf46	1.1005
VAMP2	0.641125
RNF135	1.4197
SUPV3L1	-0.2955
FIBP	-0.7805
ADAMTS18	1.39083333333333
RNF25	0.146833333333333
SOS1	0.139
PLAU	-0.944375
MATK	-2.245
EHF	7.719
CTNND2	0.372625
PTEN	0.499
ZNF189	0.86525
SLC28A3	3.0405
GUCY1A3	3.9125
SETD2	0.3569375
ROGDI	0.73175
TICAM1	0.6614
RASSF3	0.6355
PACSIN2	0.270833333333333
SERPINB5	-0.402416666666667
PRKCDBP	0.072375
TFDP3	-0.931
LGR6	3.137125
RFX5	-0.899333333333333
OR52J3	1.313
PTPN18	0.29675
ZBTB34	0.57425
KCNF1	-1.014
SYNE2	0.518285714285714
SLC22A4	-0.9175
NETO2	-2.55675
VCPIP1	0.31575
LDHD	2.23125
ESX1	-4.0645
SQRDL	1.6615
GALK1	-1.495
SERPINA6	-4.7045
HD	-0.3175
ASCL3	-0.57
FBXL6	-0.40925
FABP7	3.05875
MAGEC3	-1.991
KLC4	-0.12625
CD1D	-0.6435
PRAM1	1.038
EIF3B	-0.362857142857143
DSCR8	-6.6275
FLVCR1	-0.79925
KIAA0141	-0.2275
PROM2	3.204
ALOX5	1.6156
GPR162	-1.380375
LYRM2	-0.5575
RNASE6	-0.581
HES5	2.57075
GJA1	1.20075
MRPS14	0.226
HMHB1	0.01775
TAF7	1.14225
BTNL9	2.6376
SFXN2	-0.074875
VEPH1	-2.97925
GK2	0.311833333333333
AMBP	-4.84775
KIAA0953	-0.272
XAGE5	-0.636333333333333
CCBP2	0.5665
TGM2	-0.343666666666667
ZNF202	-0.69
ACTL6A	-0.510333333333333
SLC23A2	-0.8727
ARHGEF7	0.613
LOC728635	0.454
CRYM	2.52416666666667
PKD2	-0.4655
MANBAL	0.568
LIN54	-1.11875
ACTL7B	0.007
OR4D9	0.53
KIAA1683	-0.2005
ZNF704	1.86116666666667
TCP10	-1.189875
MAGEB18	0.091
DEFA4	0.0945
ZNF197	0.202
PTOV1	-0.0626666666666667
RNF208	-0.648666666666667
CMIP	-0.0618333333333334
TRDN	0.5955
UCHL1	-2.00375
APOL6	0.0696
PLK1	-1.92016666666667
NPHP1	0.536
NDUFA11	-0.147
DAB1	0.2295
RTN4R	-0.29675
PUSL1	-0.8535
SYT2	-0.281
ANXA13	1.98275
RFTN1	0.6575
ATP8B2	0.678
VN1R2	-0.2
OR52E4	0.1475
NPPB	-3.53616666666667
ZNF148	0.568125
ZNF141	0.714
IKZF1	-1.3825
PSMC2	-0.094
GGA3	-0.369333333333333
LPGAT1	1.40275
SEC16B	0.282
C5orf38	0.594333333333333
THOC2	-0.4313
SLC16A12	0.645
ALK	-2.664875
DACT3	0.8705
CACHD1	-0.5545
GAN	-0.29075
EXOC6B	1.0815
HIST1H2AE	2.2855
VAMP1	-0.48325
SRI	0.602333333333333
AKAP14	-1.3965
HLA-E	1.9039
SLC25A32	-0.445333333333333
FLT3LG	-0.0665
ATP1B1	2.259125
WDR1	0.2545625
SWAP70	1.0295
TRIM31	-1.0745
ARNT	0.975375
ZNF596	0.5244
CDKN1B	-1.16516666666667
FOXC1	-0.35325
SEMA3A	-3.3769
LSM14A	0.452083333333333
STEAP3	-0.016
ABCA1	1.6845
PLSCR2	0.826
EDC3	-0.787083333333333
THBS3	0.373
C15orf43	2.87083333333333
GMCL1	-0.307666666666667
C9orf71	0.3755
MGAT5	-0.705
LOC402164	-0.012
TSPAN8	1.03
DYNLT1	0.43325
IGSF1	-3.524
TMEM143	-0.2165
FLJ25006	-2.2655
ATP13A3	0.088
C3AR1	1.913
CADM2	2.537
EFNA4	2.1935
HAO1	-0.414
TWF1	1.284
MRPS17	-0.367
MYH9	0.925666666666667
C9orf9	0.152
C17orf79	-0.978333333333333
FSCN3	0.5155
BDKRB2	2.91633333333333
PCGF6	-1.43266666666667
RAP1GAP	0.460666666666667
TAS2R41	-1.482
DCLK1	-0.608
DEFT1P	0.157333333333333
TAF2	0.224083333333333
COPZ1	0.7435
KATNA1	-0.71175
STIM1	0.616
TBX2	-1.777
RPS4X	0.0789230769230769
MARCH8	0.357166666666667
DHX33	-1.26383333333333
TMEM161B	-0.195
SYPL2	-0.001
ADCY5	2.308625
SRPK3	0.361875
CXorf9	1.1025
REC8	-0.9145
CLP1	-0.00830000000000001
MGC52498	-0.349
DUOX2	0.4565
C6orf150	-0.4975
TSC22D3	3.295
CASP8	-1.0075
PRKD3	-2.1513125
CFH	2.07025
TRO	-1.4985
NRIP1	0.88125
ZNF707	0.847
TBC1D22B	0.6585
HYI	0.2975
COX7B2	-1.50933333333333
GPR52	-0.227
CASC3	0.00185714285714284
METRN	1.847
KRT3	0.414
ARF1	1.51521428571429
C1orf111	-0.01725
MOG	0.049
C6orf50	-0.5255
MGC12966	0.24175
ATP7A	1.573
NOTUM	-3.24633333333333
LOC342897	2.928
ITSN2	0.549583333333333
GIP	-0.404
LOC89944	-1.39966666666667
UBXD8	0.6485
GYPE	-2.713
JAG1	1.15083333333333
RLBP1L2	-0.975
HIST1H2AL	0.28925
PAPPA	-1.8686
CYP4F8	0.48425
TRH	-0.266
DCTN3	0.3368
NT5C	-1.194
HTR3C	0.4705
VPS41	0.514125
KIAA0174	-0.0324
ANKS6	-1.917125
MPV17L	3.54266666666667
MT1M	0.211166666666667
DTX1	1.3825
LOC146325	-0.499833333333333
ZNF639	-1.32333333333333
CACNG4	-0.3536
TNNC1	-1.786
MGC27345	0.140625
CASD1	2.1552
HOXD4	0.3265
SMC4	-1.07411764705882
TTC35	-0.1526
CTXN1	0.070875
RGS19	-0.40325
SFRS3	-0.295166666666667
TRIM43	-0.579
HLA-DQB1	3.271875
NUPL1	-0.9807
NRAS	-1.984375
RPL22L1	-2.27725
ZNF138	0.647
FBXW2	0.801
SIX3	0.631666666666667
HDAC9	-0.297416666666667
OGG1	-0.2804375
APLP1	-0.580333333333333
OR7A5	0.47
DLX4	-1.591
TUBA1B	-1.07558333333333
CRY1	-0.09975
C12orf29	-0.08825
MGC70863	-0.475590909090909
OR1D2	-1.5975
C1orf25	0.6415
CUZD1	-1.0165
PUNC	-3.4475
SCAND1	0.256833333333333
MYT1	-2.049
MPND	0.336
GOLGA1	0.3897
ZBTB43	1.245
VAPA	0.211583333333333
C4orf36	0.00700000000000001
STAP1	2.0745
SLC34A1	-0.01525
PIK3R3	0.4876
TGM5	1.2195
USPL1	-0.6202
FBXO40	0.140166666666667
BRF1	0.0248
CCL27	-1.399
hCG_1657980	-0.207
PFN2	-2.5523
MYBPH	-1.408
PPP1CC	-0.1513125
CDCA7L	-2.2855
KCNB2	0.71725
C20orf151	2.2195
USP13	-1.78925
RCOR2	0.129333333333333
FBXW4	0.3955
WT1	-4.66383333333333
TAS2R46	2.4755
STK38L	1.56633333333333
LEPROT	0.701375
DDX42	0.01725
TXNRD2	-0.127333333333333
TNFRSF4	3.229
KSR1	-0.376125
SLC27A1	1.34183333333333
POU5F2	1.0665
SLC22A11	0.26175
C8orf32	-1.065
ZNF236	0.245857142857143
GABRB1	-5.03425
LRRC29	0.829
FBLN1	0.923166666666667
MRRF	-0.273166666666667
RP1	2.01
MARVELD1	-0.183
AFF4	0.633428571428571
C17orf54	-0.41375
RAF1	-0.101
SUB1	-0.2695
MRPS33	-0.1115
ZIC1	-1.9861
ARL10	-0.032
RAG1AP1	0.877
P2RX5	-2.542
NCR3	0.8695
LTB4R2	0.3915
HLA-DPA1	4.833625
FKBPL	0.796166666666667
JAKMIP1	-1.96775
SNX4	0.1375
CD248	1.6605
CCR2	0.535
LOC401152	0.333
SH3KBP1	-0.6403
LMBRD2	0.259214285714286
WDR51A	-0.3205
SYT15	0.2485
SMOX	-1.07975
NACAP1	0.2155
DRD2	-0.176666666666667
COPS2	-0.57325
FCER1A	5.195
TMEM112B	-0.3085
SUGT1	-0.8936
CALR	0.112
DPY19L2P4	-0.341
ADRA1B	0.147375
LTB	3.81925
SNRPD1	-1.14275
NCAPG2	-1.8185
KCNMB1	2.835
ITGAV	0.339333333333333
LENG4	-0.080875
C13orf16	-0.824166666666667
C20orf3	2.26
PIP5K1A	0.2975
PCNA	-1.21875
C1orf34	2.7585
MMACHC	-0.96925
BEST1	-0.428333333333333
REV3L	-1.1995
ZRANB1	0.0555
AVPI1	-0.9875
ATG5	0.147875
SARM1	-0.2535
RGS7	-2.0895
HMP19	0.112666666666667
SGTB	-1.0013
FEM1A	1.2718
C1orf122	-0.11775
MYCT1	3.706
GM2A	0.111375
ZCCHC7	0.167714285714286
MYH10	-1.36225
DKFZp761B107	1.967
ADAL	-1.442
OR10J1	-0.38725
TMEM9B	1.9265
DNAJA1	0.40475
SCGB1D4	0.557
LRRC50	0.8635
PRKX	-0.63425
NUDT14	0.1311
PCTK1	-0.509727272727273
ARG1	-5.03775
KIF2C	-2.92275
GFM1	0.4105
RAB11FIP3	0.565666666666667
HBD	-1.80066666666667
NPR3	0.0824
IRAK3	1.6365
OLAH	-1.5025
CYB561D2	1.563
CNNM4	1.80925
MYO5A	-2.1456
SIPA1L3	1.8925
ADAM10	-0.432
LIPA	0.6385
NAP1L4	-0.0232
MRPS22	-0.598
GNG4	-2.841
PSG5	0.2215
PPP2R2C	-3.1077
P2RY12	2.6905
SLC6A13	-0.483
AGPAT4	-0.7986
C6orf199	0.5115
FAM53C	-0.30975
TPM1	0.00227272727272726
PYHIN1	2.8005
LINGO1	0.832833333333333
CIDEC	2.04383333333333
CRIM1	0.6429
DHTKD1	0.435666666666667
ZNF546	-0.0285833333333333
CD300LG	2.0414
SFRS2IP	0.799666666666667
FLNB	1.112
NOC2L	-0.828
SPINK7	0.186
CRTC2	0.45675
HMG4L	-0.69975
C14orf162	1.379
CCDC123	0.64
HTRA3	1.93125
SPTBN5	1.44166666666667
C1orf77	0.44825
TAF1L	0.268
WDR78	1.99283333333333
WDR49	0.5112
SIN3A	0.28075
ECSIT	0.139
VSIG4	3.90875
DIRAS2	-0.5083
TXNL1	-0.15075
MTERFD3	1.11575
CCNYL1	-0.963625
CISD2	-0.893166666666667
OR5C1	-0.2795
OBSCN	-0.97
GBA	0.819333333333333
SLC9A11	0.027
C6orf64	1.0735
ESD	-1.139125
CYYR1	2.27783333333333
PNRC1	0.34075
FCAMR	0.4505
PPIA	-0.534357142857143
VDAC1	0.185375
TRIB1	1.563125
NT5C1B	-0.0371666666666666
CLDN17	0.656
ICOSLG	0.016625
RGR	0.09075
DSG1	-0.393
TMEM27	-0.25
C1orf69	-0.519
PRAP1	-2.2905
DQX1	-2.613
C20orf46	-2.31063636363636
NHEJ1	-1.58116666666667
DNAJC18	-0.918
MANEAL	-1.81566666666667
MTBP	0.269
S100A6	0.342375
ABHD7	-1.011
NEDD1	-0.321666666666667
TINF2	0.98075
SLC7A10	2.751
KIAA1875	0.1355
TMEM20	-1.8855
COX19	-0.485125
SPRR1A	0.2735
SCEL	-0.10475
CCDC70	-0.275
CRISP2	-0.409333333333333
ILF3	-0.6285
NTRK3	2.02866666666667
B3GNT1	-1.03866666666667
LARP6	-0.8845
FBN1	0.3928
ZNF621	0.879
JOSD1	-0.2366
SNX14	-0.0535
INHBB	4.005
TBL2	0.2995
GUSBL1	0.769333333333333
TXLNA	-0.432333333333333
PEX6	0.882666666666667
DDEF1	-0.60225
TMEM187	0.999833333333333
AIP	-0.7065
MCEE	0.1795
LGALS14	0.125
TNFRSF13C	-0.17
CTNNA3	-0.024
HSDL1	-0.3025
LAMA5	-0.393
KIAA1853	-0.5105
PMS2L11	-0.27875
AKAP4	-0.144
DIS3L2	0.160916666666667
ZNF292	-0.031875
TBX15	1.77633333333333
CTCF	0.1291
FAM19A3	0.3375
FUT10	0.394
KIAA0746	0.3965
KRT81	1.53
ALDH3B2	2.98375
MOGAT2	3.3385
M6PR	0.219
COASY	0.354666666666667
CCND3	-0.416214285714286
LAMC1	-0.68125
CLASP2	-0.271142857142857
EIF2AK3	1.43325
SMYD2	0.1805
PBX3	0.238625
TMPRSS2	4.36116666666667
OR10R2	0.2774
ZNF761	0.911
MED30	-0.4775
ZNF629	0.396125
CORO6	-0.938
FLJ10154	-0.7285
FAM123B	-0.857
ANGPT1	-2.33855555555556
MED23	0.398625
LOC255374	1.0315
SEMA6A	-0.9028
HSD11B1L	0.359333333333333
